"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BDM_vs_BD"
3.3717025,7.79478375,4.12595899019794,0.00411073580055098,0.0150445589700522,-3.67511688029323,"RL37_HUMAN",2,-4.25569799900542,0.00294266432816247,0.01104071494841,-3.3717025,"Up in BD",1.95700280268509,"RPL37","Large ribosomal subunit protein eL37","RL37_HUMAN",3.3717025
0.309284999999999,9.6612625,4.21026404300391,0.00369067888518665,0.0137817365163555,-3.55756292751712,"T2EA_HUMAN",13,-4.25380714621301,0.00295009790011431,0.0110635418962201,-0.309284999999999,"Non-significant",1.9561058151893,"GTF2E1","General transcription factor IIE subunit 1","T2EA_HUMAN",0.309284999999999
0.103899999999999,12.832325,4.37050525764334,0.00301578160575943,0.0117061446988711,-3.33685398438427,"PSME3_HUMAN",17,-4.25316436809703,0.00295262950594053,0.0110679728805215,-0.103899999999999,"Non-significant",1.95593191366682,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN",0.103899999999999
0.272462499999998,10.26179375,4.44603718854193,0.00274558271014332,0.0108986248809763,-3.23407358408795,"SCAM1_HUMAN",10,-4.24888734458285,0.00296953476950654,0.0111262550458933,-0.272462499999998,"Non-significant",1.95365098899751,"SCAMP1","Secretory carrier-associated membrane protein 1","SCAM1_HUMAN",0.272462499999998
-0.169200000000002,11.431225,-3.94710801314634,0.00518518921722578,0.0181271561632482,-3.92771484007713,"ABCB6_HUMAN",29,4.24611845468435,0.0029805349108944,0.0111615683967724,0.169200000000002,"Non-significant",1.95227477509334,"ABCB6","ATP-binding cassette sub-family B member 6","ABCB6_HUMAN",-0.169200000000002
-0.276027500000001,8.51265375,-4.0713188309496,0.00441070022954089,0.0159487601510179,-3.75182817509717,"S11IP_HUMAN",22,4.24583017755727,0.00298168270174817,0.0111615683967724,0.276027500000001,"Non-significant",1.95227477509334,"STK11IP","Serine/threonine-protein kinase 11-interacting protein","S11IP_HUMAN",-0.276027500000001
0.696952499999998,7.25887125,4.249031439501,0.00351345590668524,0.0132865133552985,-3.50383687863638,"U119A_HUMAN",6,-4.24367690828143,0.00299027121765723,0.0111886095127129,-0.696952499999998,"Up in BD",1.95122388295142,"UNC119","Protein unc-119 homolog A","U119A_HUMAN",0.696952499999998
0.120082500000001,9.43013875,3.94982777093729,0.00516672681335429,0.0180857499640813,-3.92384150022192,"KIF2A_HUMAN",23,-4.24198835581227,0.00299702491153162,0.011208763788657,-0.120082500000001,"Non-significant",1.95044228297771,"KIF2A","Kinesin-like protein KIF2A","KIF2A_HUMAN",0.120082500000001
-0.309524999999999,9.0271975,-4.44183835836782,0.00275988527427893,0.0109249345623074,-3.23976595034242,"DCTP1_HUMAN",9,4.23995917281787,0.00300516288737781,0.0112340744873339,0.309524999999999,"Non-significant",1.94946270086838,"DCTPP1","dCTP pyrophosphatase 1","DCTP1_HUMAN",-0.309524999999999
0.0934250000000034,17.6165375,3.60458272040887,0.00819725796515635,0.0258963856641047,-4.42307345967007,"THIM_HUMAN",32,-4.23936591611607,0.00300754664405319,0.0112378611613254,-0.0934250000000034,"Non-significant",1.9493163377192,"ACAA2","3-ketoacyl-CoA thiolase, mitochondrial","THIM_HUMAN",0.0934250000000034
-0.14255,12.6291,-4.07321681588794,0.00439988957168907,0.0159180470912211,-3.7491566984326,"ACADL_HUMAN",20,4.23871960730753,0.00301014589960419,0.0112424492414374,0.14255,"Non-significant",1.94913906455285,"ACADL","Long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADL_HUMAN",-0.14255
0.509659999999998,7.294755,4.24141087911606,0.00354754463657473,0.0134021985855482,-3.5143813456961,"ERCC1_HUMAN",8,-4.23202256788721,0.00303722300617124,0.0113384126614717,-0.509659999999998,"Up in BD",1.94544774091193,"ERCC1","DNA excision repair protein ERCC-1","ERCC1_HUMAN",0.509659999999998
0.135725000000001,11.8664375,4.41798274546929,0.00284271192202258,0.0111611840693204,-3.27215451119698,"MTNB_HUMAN",15,-4.22993739514515,0.00304570742123701,0.0113649109873924,-0.135725000000001,"Non-significant",1.94443396142037,"APIP","Methylthioribulose-1-phosphate dehydratase","MTNB_HUMAN",0.135725000000001
-0.0710750000000004,14.5998625,-3.38872570180045,0.0110360791363395,0.0328279306094743,-4.74235594010722,"MCCB_HUMAN",30,4.22632105727744,0.00306048294931822,0.0114148495079667,0.0710750000000004,"Non-significant",1.94252980982337,"MCCC2","Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial","MCCB_HUMAN",-0.0710750000000004
-0.590109999999999,7.9586275,-4.1219970521127,0.00413172065522823,0.0151078706206784,-3.68066545589644,"CLCN3_HUMAN",11,4.22462487033375,0.00306743990367475,0.0114355945112895,0.590109999999999,"Up in BDM",1.94174125245987,"CLCN3","H(+)/Cl(-) exchange transporter 3","CLCN3_HUMAN",-0.590109999999999
0.165575,13.2409125,5.28037290144673,0.00102853123533794,0.00516966802986801,-2.15264630253594,"RANG_HUMAN",10,-4.22252351091547,0.00307608243916835,0.0114626017437737,-0.165575,"Non-significant",1.9407167964418,"RANBP1","Ran-specific GTPase-activating protein","RANG_HUMAN",0.165575
0.4793675,7.98346625,4.07473007520959,0.00439129094459741,0.0159009731288911,-3.74702708677767,"XPF_HUMAN",18,-4.22156039886509,0.00308005236364635,0.0114721804984883,-0.4793675,"Non-significant",1.94035402861484,"ERCC4","DNA repair endonuclease XPF","XPF_HUMAN",0.4793675
0.584662500000002,7.76935125,5.54520244188175,0.000768465490879902,0.00412836179176503,-1.82974083363223,"S10AC_HUMAN",1,-4.2184067465698,0.00309309050942673,0.0115155113516259,-0.584662500000002,"Up in BD",1.93871677222353,"S100A12","Protein S100-A12","S10AC_HUMAN",0.584662500000002
-0.219692499999999,9.47015125,-4.03066610530502,0.00464934056511589,0.0166224570225993,-3.80916550687842,"LAR4B_HUMAN",22,4.21496033881737,0.0031074073574036,0.011563561287333,0.219692499999999,"Non-significant",1.93690839348916,"LARP4B","La-related protein 4B","LAR4B_HUMAN",-0.219692499999999
0.116199999999999,12.451675,4.1736456294209,0.00386707932052369,0.0142803226439879,-3.60850257038148,"AGFG1_HUMAN",18,-4.21178718242299,0.00312065252909471,0.0116075814126672,-0.116199999999999,"Non-significant",1.93525826161844,"AGFG1","Arf-GAP domain and FG repeat-containing protein 1","AGFG1_HUMAN",0.116199999999999
0.253765000000001,9.6738925,4.04331498815461,0.00457361549924548,0.0164377465422247,-3.79130132856572,"RANB9_HUMAN",21,-4.2104218621719,0.00312637034921057,0.0116190419047987,-0.253765000000001,"Non-significant",1.93482968198132,"RANBP9","Ran-binding protein 9","RANB9_HUMAN",0.253765000000001
-0.839117499999998,6.31870125,-4.50799286409493,0.00254372749384262,0.0102625383831308,-3.15037104091985,"S39A8_HUMAN",2,4.21037465724571,0.00312656824127665,0.0116190419047987,0.839117499999998,"Up in BDM",1.93482968198132,"SLC39A8","Metal cation symporter ZIP8","S39A8_HUMAN",-0.839117499999998
-0.249312499999999,7.81352875,-3.98117793671926,0.00495899726427556,0.0175534799535972,-3.87926504937534,"SBNO1_HUMAN",31,4.20835654997751,0.00313504122629674,0.0116452505542278,0.249312499999999,"Non-significant",1.93385116293454,"SBNO1","Protein strawberry notch homolog 1","SBNO1_HUMAN",-0.249312499999999
0.501670000000002,7.8161475,4.08480419454675,0.00433451254227687,0.0157510344953838,-3.73285770965567,"AP5B1_HUMAN",14,-4.20782047690074,0.00313729609456209,0.0116483484525453,-0.501670000000002,"Up in BD",1.93373564620805,"AP5B1","AP-5 complex subunit beta-1","AP5B1_HUMAN",0.501670000000002
-0.2537,12.700525,-4.84899204407377,0.00168774722457932,0.00748304583401907,-2.69946329537085,"PEF1_HUMAN",8,4.20716980903164,0.00314003533823304,0.0116532411511247,0.2537,"Non-significant",1.93355326620205,"PEF1","Peflin","PEF1_HUMAN",-0.2537
-0.115372499999999,10.06073875,-3.6532895778098,0.00767233786744391,0.0245694632176973,-4.35175244363597,"GCP2_HUMAN",40,4.20482840318949,0.00314991385076944,0.0116846125559311,0.115372499999999,"Non-significant",1.93238568358077,"TUBGCP2","Gamma-tubulin complex component 2","GCP2_HUMAN",-0.115372499999999
0.113825,13.6961625,3.86674036255325,0.00576443342483387,0.0197314510299742,-4.04260889352572,"BGLR_HUMAN",24,-4.20003785988342,0.00317023037624178,0.0117546579034058,-0.113825,"Non-significant",1.92979000565644,"GUSB","Beta-glucuronidase","BGLR_HUMAN",0.113825
-0.288247500000002,7.58535875,-3.96722991227617,0.00505027489916505,0.0178072176206317,-3.89908146218678,"TF3C1_HUMAN",46,4.19939024971118,0.00317298773237464,0.0117595630334572,0.288247500000002,"Non-significant",1.92960881564798,"GTF3C1","General transcription factor 3C polypeptide 1","TF3C1_HUMAN",-0.288247500000002
0.240495000000003,9.8609775,3.93903042850292,0.00524044590463782,0.0182735752982649,-3.93922428779697,"RBM15_HUMAN",41,-4.19599131581465,0.00318750213344139,0.0118080173926582,-0.240495000000003,"Non-significant",1.92782301582507,"RBM15","RNA-binding protein 15","RBM15_HUMAN",0.240495000000003
0.502649999999999,7.70339,4.0822603553435,0.00434877388288475,0.0157958565759367,-3.73643434770011,"PANK2_HUMAN",13,-4.1953737197237,0.00319014714758907,0.0118124780108108,-0.502649999999999,"Up in BD",1.92765898693072,"PANK2","Pantothenate kinase 2, mitochondrial","PANK2_HUMAN",0.502649999999999
-0.0838000000000036,16.32165,-3.64035606517685,0.00780809199667642,0.024877861713468,-4.37066362067309,"EST2_HUMAN",26,4.19316463836388,0.00319962756637034,0.0118422333133653,0.0838000000000036,"Non-significant",1.92656638678476,"CES2","Cocaine esterase","EST2_HUMAN",-0.0838000000000036
-0.104274999999996,11.9347125,-3.65244691872521,0.00768110465324332,0.0245879328181526,-4.35298396149387,"S12A7_HUMAN",32,4.19207838114294,0.00320430048879254,0.0118541766277623,0.104274999999996,"Non-significant",1.92612860604157,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN",-0.104274999999996
0.126299999999999,13.626425,3.81306166003275,0.00619024798329385,0.0209062557199534,-4.11981469659277,"LYAG_HUMAN",28,-4.1912800814926,0.00320773936686139,0.0118615459312267,-0.126299999999999,"Non-significant",1.92585870509927,"GAA","Lysosomal alpha-glucosidase","LYAG_HUMAN",0.126299999999999
0.0670499999999983,15.260625,3.07457870212742,0.017206114277751,0.0466608418289787,-5.2150394834257,"TCPE_HUMAN",44,-4.19068036479136,0.00321032542548647,0.0118642566500589,-0.0670499999999983,"Non-significant",1.92575946712981,"CCT5","T-complex protein 1 subunit epsilon","TCPE_HUMAN",0.0670499999999983
0.0749250000000004,14.0743125,3.42104380067196,0.0105511017729592,0.0316378684472273,-4.69423665308805,"PSD11_HUMAN",30,-4.19014403080533,0.00321264008035259,0.0118642566500589,-0.0749250000000004,"Non-significant",1.92575946712981,"PSMD11","26S proteasome non-ATPase regulatory subunit 11","PSD11_HUMAN",0.0749250000000004
-0.105050000000002,17.74655,-3.56755191580345,0.00862222635275394,0.0268968841856457,-4.47748196006368,"AL1A1_HUMAN",41,4.19010373167494,0.0032128140721067,0.0118642566500589,0.105050000000002,"Non-significant",1.92575946712981,"ALDH1A1","Aldehyde dehydrogenase 1A1","AL1A1_HUMAN",-0.105050000000002
0.0691249999999997,17.4266875,3.00960651432683,0.0188906010000957,0.0501019563244207,-5.31373227021741,"ENPL_HUMAN",60,-4.18922325411377,0.00321661808579243,0.0118673661230279,-0.0691249999999997,"Non-significant",1.92564565890248,"HSP90B1","Endoplasmin","ENPL_HUMAN",0.0691249999999997
0.0949000000000026,16.12695,3.4902627226198,0.00958758300095043,0.0292298272375573,-4.59153929090089,"PGM1_HUMAN",40,-4.18901971541104,0.00321749814738417,0.0118673661230279,-0.0949000000000026,"Non-significant",1.92564565890248,"PGM1","Phosphoglucomutase-1","PGM1_HUMAN",0.0949000000000026
0.148024999999999,12.7921875,4.41958231260632,0.00283707380437307,0.0111554106801745,-3.26998027051296,"CPSF5_HUMAN",14,-4.18890393189729,0.00321799888893523,0.0118673661230279,-0.148024999999999,"Non-significant",1.92564565890248,"NUDT21","Cleavage and polyadenylation specificity factor subunit 5","CPSF5_HUMAN",0.148024999999999
0.0805000000000007,16.3242,3.48517181724212,0.00965512564832165,0.0294029420746437,-4.59907511054963,"ACY1_HUMAN",30,-4.18643541526026,0.00322869483926185,0.0118968475679107,-0.0805000000000007,"Non-significant",1.92456810291295,"ACY1","Aminoacylase-1","ACY1_HUMAN",0.0805000000000007
0.201314999999999,8.76328,3.90316983191957,0.00549360297032306,0.0189468057007608,-3.99042443655,"HXK2_HUMAN",36,-4.18638917451407,0.00322889556460128,0.0118968475679107,-0.201314999999999,"Non-significant",1.92456810291295,"HK2","Hexokinase-2","HXK2_HUMAN",0.201314999999999
0.2627475,8.52496125,3.9778464326396,0.00498063477544117,0.0176072634277994,-3.88399587043203,"MAST3_HUMAN",27,-4.18088119738993,0.00325290187281163,0.0119799144444338,-0.2627475,"Non-significant",1.92154628348619,"MAST3","Microtubule-associated serine/threonine-protein kinase 3","MAST3_HUMAN",0.2627475
-0.433724999999997,13.3560375,-5.03486002174937,0.00135909869695863,0.00636679492438107,-2.46064972053608,"NEDD8_HUMAN",4,4.17968214136768,0.00325815346481997,0.011993867132732,0.433724999999997,"Non-significant",1.92104076655718,"NEDD8","NEDD8","NEDD8_HUMAN",-0.433724999999997
0.2257,12.048725,5.71391688571757,0.00064128302598306,0.00363571109751669,-1.62896614208413,"CYTC_HUMAN",7,-4.17895798776652,0.00326132953447522,0.0120001703427414,-0.2257,"Non-significant",1.92081258908674,"CST3","Cystatin-C","CYTC_HUMAN",0.2257
0.310380000000002,8.3352675,4.21299912377835,0.0036778605365839,0.0137613421629004,-3.55376564003289,"DVL2_HUMAN",11,-4.17803621551639,0.00326537718703419,0.0120096734765843,-0.310380000000002,"Non-significant",1.92046880019455,"DVL2","Segment polarity protein dishevelled homolog DVL-2","DVL2_HUMAN",0.310380000000002
-0.366079999999998,7.7151125,-4.66644116344551,0.00209783693459865,0.00886171427125727,-2.93879154210435,"DTWD2_HUMAN",6,4.17117937361777,0.00329565781550226,0.0121156066239855,0.366079999999998,"Non-significant",1.91665483601646,"DTWD2","tRNA-uridine aminocarboxypropyltransferase 2","DTWD2_HUMAN",-0.366079999999998
-0.218765000000001,10.0698425,-4.5690938838232,0.00236050562221028,0.00972433421652257,-3.06835777414744,"SPRY7_HUMAN",10,4.16911019625933,0.00330485510445726,0.0121439722753656,0.218765000000001,"Non-significant",1.91563923293982,"SPRYD7","SPRY domain-containing protein 7","SPRY7_HUMAN",-0.218765000000001
0.432080000000002,7.80032,4.17772239571865,0.00384699236792228,0.014231788552449,-3.60282221904095,"T2EB_HUMAN",9,-4.16668525342201,0.00331566908324207,0.0121782505127323,-0.432080000000002,"Non-significant",1.9144150965339,"GTF2E2","Transcription initiation factor IIE subunit beta","T2EB_HUMAN",0.432080000000002
-1.3628425,6.15170375,-4.04159432468389,0.00458383720879413,0.0164600514400763,-3.7937301736917,"GLT11_HUMAN",7,4.16510431025339,0.00332273986995782,0.0121987556891689,1.3628425,"Up in BDM",1.91368446644721,"GALNT11","Polypeptide N-acetylgalactosaminyltransferase 11","GLT11_HUMAN",-1.3628425
-0.153900000000002,11.4211,-3.95033665426414,0.00516328032638117,0.0180814062860627,-3.92311688333904,"ANGL3_HUMAN",22,4.16200512889793,0.00333664836104036,0.0122365875773106,0.153900000000002,"Non-significant",1.91233967720412,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN",-0.153900000000002
0.170275000000002,10.4563375,4.20773113664054,0.00370259325412089,0.0138097631925765,-3.56108045028202,"QORL1_HUMAN",15,-4.16187735807802,0.0033372231201031,0.0122365875773106,-0.170275000000002,"Non-significant",1.91233967720412,"CRYZL1","Quinone oxidoreductase-like protein 1","QORL1_HUMAN",0.170275000000002
-0.288067500000004,9.91841375,-3.96850441814399,0.00504185899590632,0.0177853528607745,-3.89726965532304,"MAGD2_HUMAN",27,4.16181080440037,0.0033375225448727,0.0122365875773106,0.288067500000004,"Non-significant",1.91233967720412,"MAGED2","Melanoma-associated antigen D2","MAGD2_HUMAN",-0.288067500000004
-0.0942750000000014,12.7498875,-3.85371552729752,0.00586475299265075,0.0199830611112846,-4.0613084472905,"H1BP3_HUMAN",22,4.15996795035794,0.00334582509018756,0.0122615440721313,0.0942750000000014,"Non-significant",1.91145483652381,"HS1BP3","HCLS1-binding protein 3","H1BP3_HUMAN",-0.0942750000000014
-0.0888249999999999,10.7535375,-3.36496810919041,0.0114078020718926,0.0337499680207056,-4.77779603038889,"NU133_HUMAN",46,4.15903512285127,0.00335003623735965,0.0122714910964586,0.0888249999999999,"Non-significant",1.91110266338389,"NUP133","Nuclear pore complex protein Nup133","NU133_HUMAN",-0.0888249999999999
0.41222,8.51662,5.14546622376727,0.00119750755807872,0.00580161427771825,-2.32084879504367,"CHTOP_HUMAN",4,-4.15621459750018,0.0033628040932858,0.0123089983784273,-0.41222,"Non-significant",1.90977728552685,"CHTOP","Chromatin target of PRMT1 protein","CHTOP_HUMAN",0.41222
0.161677500000003,9.83743875,3.95044715804221,0.00516253225361774,0.0180814062860627,-3.92295953764934,"CHMP7_HUMAN",22,-4.15611004121311,0.00336327840542538,0.0123089983784273,-0.161677500000003,"Non-significant",1.90977728552685,"CHMP7","Charged multivesicular body protein 7","CHMP7_HUMAN",0.161677500000003
-0.259722499999999,8.64175125,-4.27199470289935,0.00341288250308911,0.0129471590746527,-3.47211196475215,"ROGDI_HUMAN",11,4.1530630899845,0.00337713250386143,0.012354186642863,0.259722499999999,"Non-significant",1.90818584177498,"ROGDI","Protein rogdi homolog","ROGDI_HUMAN",-0.259722499999999
-0.450250000000002,11.823525,-8.09237263966369,7.02362469501497e-05,0.000699706737803021,0.840902885785651,"LITAF_HUMAN",1,4.15182861572162,0.00338276305542356,0.0123692647316514,0.450250000000002,"Non-significant",1.90765611544583,"LITAF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor","LITAF_HUMAN",-0.450250000000002
0.184019999999999,9.499275,3.79818850362718,0.00631417840154782,0.0211920876799362,-4.14127175146909,"XRN1_HUMAN",58,-4.15104682892011,0.00338633410668704,0.0123768020537763,-0.184019999999999,"Non-significant",1.90739155481591,"XRN1","5'-3' exoribonuclease 1","XRN1_HUMAN",0.184019999999999
-1.87042,6.5884725,-4.00732889728523,0.00479266083849051,0.0170604574702324,-3.84218152005822,"CP2A7_HUMAN",8,4.14719926834786,0.00340396851566443,0.0124309664995346,1.87042,"Up in BDM",1.90549510393303,"CYP2A7","Cytochrome P450 2A7","CP2A7_HUMAN",-1.87042
-0.279325000000002,11.2921375,-4.5875683289711,0.00230799958072709,0.00956087951632171,-3.04366500423286,"RT28_HUMAN",8,4.1469199931653,0.00340525236866955,0.0124309664995346,0.279325000000002,"Non-significant",1.90549510393303,"MRPS28","Small ribosomal subunit protein bS1m","RT28_HUMAN",-0.279325000000002
-0.356035,7.636895,-4.46529237523401,0.00268102650591625,0.0106902019919754,-3.20800130851206,"SPRR3_HUMAN",7,4.14669026088755,0.0034063088609702,0.0124309664995346,0.356035,"Non-significant",1.90549510393303,"SPRR3","Small proline-rich protein 3","SPRR3_HUMAN",-0.356035
0.594607500000004,8.36390625,4.10632835403783,0.00421586377183792,0.0153607338673454,-3.70263007759867,"SNIP1_HUMAN",8,-4.14622812241155,0.0034084352160515,0.0124309664995346,-0.594607500000004,"Up in BD",1.90549510393303,"SNIP1","Smad nuclear-interacting protein 1","SNIP1_HUMAN",0.594607500000004
