logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,BD_vs_BDM,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.178142070770264,10.237391710281376,,0.00933234170537796,0.02995268622556483,,M1IP1_HUMAN,8,,0.00933234170537796,0.02995268622556483,0.178142070770264,Down,1.5235642230033466,MID1IP1,Mid1-interacting protein 1,M1IP1_HUMAN,Q9NPA3
0.240485429763794,9.860971093177792,,0.009362927283406503,0.030039086202127207,,RBM15_HUMAN,8,,0.009362927283406503,0.030039086202127207,-0.240485429763794,Up,1.5223132828333128,RBM15,RNA-binding protein 15,RBM15_HUMAN,Q96T37
-0.194591522216797,8.458107233047484,,0.009386131202988524,0.030098069993269052,,CHCH5_HUMAN,8,,0.009386131202988524,0.030098069993269052,0.194591522216797,Down,1.5214613521851192,CHCHD5,Coiled-coil-helix-coiled-coil-helix domain-containing protein 5,CHCH5_HUMAN,Q9BSY4
0.501668691635132,7.816147327423096,,0.009388658396728788,0.030098069993269052,,AP5B1_HUMAN,8,,0.009388658396728788,0.030098069993269052,-0.501668691635132,Up,1.5214613521851192,AP5B1,AP-5 complex subunit beta-1,AP5B1_HUMAN,Q2VPB7
0.50265097618103,7.703390359878538,,0.009416619398105303,0.030175681892405624,,PANK2_HUMAN,8,,0.009416619398105303,0.030175681892405624,-0.50265097618103,Up,1.5203429071871015,PANK2,"Pantothenate kinase 2, mitochondrial",PANK2_HUMAN,Q9BZ23
0.0675714015960693,13.656797766685486,,0.009420233619816157,0.030175681892405624,,COPD_HUMAN,8,,0.009420233619816157,0.030175681892405624,-0.0675714015960693,Up,1.5203429071871015,ARCN1,Coatomer subunit delta,COPD_HUMAN,P48444
0.479367613792419,7.983464777469635,,0.009448078732234454,0.030253050852649125,,XPF_HUMAN,8,,0.009448078732234454,0.030253050852649125,-0.479367613792419,Up,1.5192308226095121,ERCC4,DNA repair endonuclease XPF,XPF_HUMAN,Q92889
-0.124277114868164,11.301743507385256,,0.00945996452552818,0.030279277078975743,,TLN2_HUMAN,8,,0.00945996452552818,0.030279277078975743,0.124277114868164,Down,1.518854497876046,TLN2,Talin-2,TLN2_HUMAN,Q9Y4G6
-0.172144651412964,8.465639233589174,,0.009480270546105583,0.030332423605930945,,TNR6B_HUMAN,8,,0.009480270546105583,0.030332423605930945,0.172144651412964,Down,1.518092887525456,TNRC6B,Trinucleotide repeat-containing gene 6B protein,TNR6B_HUMAN,Q9UPQ9
0.167224407196045,11.18009877204894,,0.009506481018141671,0.030404412748888703,,CP4FC_HUMAN,8,,0.009506481018141671,0.030404412748888703,-0.167224407196045,Up,1.517063380423654,CYP4F12,Cytochrome P450 4F12,CP4FC_HUMAN,Q9HCS2
0.232043027877808,12.887385487556456,,0.009565628333305362,0.030578497709655077,,PRP4K_HUMAN,8,,0.009565628333305362,0.030578497709655077,-0.232043027877808,Up,1.514583854843696,PRP4K,Serine/threonine-protein kinase PRP4 homolog,PRP4K_HUMAN,Q13523
-0.0641810894012451,14.737069487571725,,0.009568375412198635,0.030578497709655077,,ANX11_HUMAN,8,,0.009568375412198635,0.030578497709655077,0.0641810894012451,Down,1.514583854843696,ANXA11,Annexin A11,ANX11_HUMAN,P50995
0.0722134113311768,14.09383952617644,,0.009579424459760474,0.030594678865891744,,BGAL_HUMAN,8,,0.009579424459760474,0.030594678865891744,-0.0722134113311768,Up,1.514354100973726,GLB1,Beta-galactosidase,BGAL_HUMAN,P16278
-0.178674459457397,11.145041823387135,,0.009580906269206518,0.030594678865891744,,NED4L_HUMAN,8,,0.009580906269206518,0.030594678865891744,0.178674459457397,Down,1.514354100973726,NEDD4L,E3 ubiquitin-protein ligase NEDD4-like,NED4L_HUMAN,Q96PU5
0.18402099609375,9.499275922775267,,0.009593151106937307,0.030621846579760144,,XRN1_HUMAN,8,,0.009593151106937307,0.030621846579760144,-0.18402099609375,Up,1.51396862372203,XRN1,5'-3' exoribonuclease 1,XRN1_HUMAN,Q8IZH2
0.214599132537842,8.196340560913086,,0.00963378600939708,0.030739580436526352,,F133B_HUMAN,8,,0.00963378600939708,0.030739580436526352,-0.214599132537842,Up,1.5123020644662322,FAM133B,Protein FAM133B,F133B_HUMAN,Q5BKY9
-0.28807544708252,9.9184169769287,,0.00966570158861481,0.03082941176220699,,MAGD2_HUMAN,8,,0.00966570158861481,0.03082941176220699,0.28807544708252,Down,1.5110347617108826,MAGED2,Melanoma-associated antigen D2,MAGD2_HUMAN,Q9UNF1
-0.288245677947998,7.585358142852781,,0.009683368935512703,0.03085912074559201,,TF3C1_HUMAN,8,,0.009683368935512703,0.03085912074559201,0.288245677947998,Down,1.510616452244923,GTF3C1,General transcription factor 3C polypeptide 1,TF3C1_HUMAN,Q12789
0.10431170463562,11.418370366096486,,0.009687282803480503,0.03085912074559201,,MBL2_HUMAN,8,,0.009687282803480503,0.03085912074559201,-0.10431170463562,Up,1.510616452244923,MBL2,Mannose-binding protein C,MBL2_HUMAN,P11226
0.477438767751058,7.050630489985149,,0.009687890533588813,0.03085912074559201,,TRI11_HUMAN,6,,0.009687890533588813,0.03085912074559201,-0.477438767751058,Up,1.510616452244923,TRIM11,E3 ubiquitin-protein ligase TRIM11,TRI11_HUMAN,Q96F44
0.235268354415894,8.969915986061096,,0.009690080263413258,0.03085912074559201,,PPBT_HUMAN,8,,0.009690080263413258,0.03085912074559201,-0.235268354415894,Up,1.510616452244923,ALPL,"Alkaline phosphatase, tissue-nonspecific isozyme",PPBT_HUMAN,P05186
-0.0757761001586914,16.843985080718987,,0.009704115427021067,0.030891811114611742,,AOFB_HUMAN,8,,0.009704115427021067,0.030891811114611742,0.0757761001586914,Down,1.5101566292827344,MAOB,Amine oxidase [flavin-containing] B,AOFB_HUMAN,P27338
0.102571964263916,12.960456609725949,,0.00971699747889523,0.030920806734783503,,EIF3M_HUMAN,8,,0.00971699747889523,0.030920806734783503,-0.102571964263916,Up,1.5097491837092665,EIF3M,Eukaryotic translation initiation factor 3 subunit M,EIF3M_HUMAN,Q7L2H7
-0.117935180664063,12.178651332855225,,0.009727353978913686,0.03093082989472305,,UBA5_HUMAN,8,,0.009727353978913686,0.03093082989472305,0.117935180664063,Down,1.509608427430911,UBA5,Ubiquitin-like modifier-activating enzyme 5,UBA5_HUMAN,Q9GZZ9
-0.328881978988647,9.572485804557802,,0.009731007964481331,0.03093082989472305,,ARL15_HUMAN,8,,0.009731007964481331,0.03093082989472305,0.328881978988647,Down,1.509608427430911,ARL15,ADP-ribosylation factor-like protein 15,ARL15_HUMAN,Q9NXU5
-0.0626296997070313,15.03371477127074,,0.009731471743787651,0.03093082989472305,,TM205_HUMAN,8,,0.009731471743787651,0.03093082989472305,0.0626296997070313,Down,1.509608427430911,TMEM205,Transmembrane protein 205,TM205_HUMAN,Q6UW68
0.233110427856445,10.279676437377951,,0.009742173523432868,0.030952838251651387,,RBM10_HUMAN,8,,0.009742173523432868,0.030952838251651387,-0.233110427856445,Up,1.509299521748394,RBM10,RNA-binding protein 10,RBM10_HUMAN,P98175
0.142802715301514,11.490250587463379,,0.009752192328150937,0.030972660440646813,,PSMG1_HUMAN,8,,0.009752192328150937,0.030972660440646813,-0.142802715301514,Up,1.5090214886997864,PSMG1,Proteasome assembly chaperone 1,PSMG1_HUMAN,O95456
-0.146631479263306,14.685276627540599,,0.00976043014935019,0.03098681311266,,DHB12_HUMAN,8,,0.00976043014935019,0.03098681311266,0.146631479263306,Down,1.5088230871603956,HSD17B12,Very-long-chain 3-oxoacyl-CoA reductase,DHB12_HUMAN,Q53GQ0
-0.185527324676514,12.841247081756576,,0.009766803843103147,0.030995038997051586,,SYJ2B_HUMAN,8,,0.009766803843103147,0.030995038997051586,0.185527324676514,Down,1.508707812895448,SYNJ2BP,Synaptojanin-2-binding protein,SYJ2B_HUMAN,P57105
0.0594961643218994,13.28922283649446,,0.009805482380025989,0.031105738529590764,,SC24C_HUMAN,8,,0.009805482380025989,0.031105738529590764,-0.0594961643218994,Up,1.507159482939914,SEC24C,Protein transport protein Sec24C,SC24C_HUMAN,P53992
-0.0558862686157227,16.088274955749515,,0.009819407972159473,0.031137859490663593,,KAD3_HUMAN,8,,0.009819407972159473,0.031137859490663593,0.0558862686157227,Down,1.506711245439853,AK3,"GTP:AMP phosphotransferase AK3, mitochondrial",KAD3_HUMAN,Q9UIJ7
0.178509950637817,11.272980809211724,,0.009843731727075446,0.03120291596582445,,B4GT1_HUMAN,8,,0.009843731727075446,0.03120291596582445,-0.178509950637817,Up,1.5058048185234778,B4GALT1,"Beta-1,4-galactosyltransferase 1",B4GT1_HUMAN,P15291
0.160044193267822,11.6941556930542,,0.009886759291351518,0.03132718701985087,,DCNL1_HUMAN,8,,0.009886759291351518,0.03132718701985087,-0.160044193267822,Up,1.5040786002221416,DCUN1D1,DCN1-like protein 1,DCNL1_HUMAN,Q96GG9
0.135853052139282,9.500157713890072,,0.00989225403433754,0.031332481467863084,,C1GLT_HUMAN,8,,0.00989225403433754,0.031332481467863084,-0.135853052139282,Up,1.5040052085296096,C1GALT1,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,C1GLT_HUMAN,Q9NS00
0.0917208194732666,13.588980555534345,,0.009904321085936588,0.031358580748904324,,PSMD3_HUMAN,8,,0.009904321085936588,0.031358580748904324,-0.0917208194732666,Up,1.5036436011810692,PSMD3,26S proteasome non-ATPase regulatory subunit 3,PSMD3_HUMAN,O43242
-0.189836025238037,10.597880601882949,,0.009928032313199652,0.03142151285220469,,AT2B3_HUMAN,8,,0.009928032313199652,0.03142151285220469,0.189836025238037,Down,1.5027729088075885,ATP2B3,Plasma membrane calcium-transporting ATPase 3,AT2B3_HUMAN,Q16720
0.0785717964172363,13.43087124824525,,0.009936939978928404,0.031437562234493954,,PACN2_HUMAN,8,,0.009936939978928404,0.031437562234493954,-0.0785717964172363,Up,1.5025511378601786,PACSIN2,Protein kinase C and casein kinase substrate in neurons protein 2,PACN2_HUMAN,Q9UNF0
0.0783915519714355,16.93421435356139,,0.009947693002392474,0.03145943514535081,,IDHP_HUMAN,8,,0.009947693002392474,0.03145943514535081,-0.0783915519714355,Up,1.5022490794069312,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial",IDHP_HUMAN,P48735
-0.222865104675293,8.653008222579956,,0.009983301711251258,0.03155986659799105,,RFOX2_HUMAN,8,,0.009983301711251258,0.03155986659799105,0.222865104675293,Down,1.5008648412002221,RBFOX2,RNA binding protein fox-1 homolog 2,RFOX2_HUMAN,O43251
0.143586397171021,13.81116855144499,,0.010014617272125692,0.03163795364165342,,GORS2_HUMAN,8,,0.010014617272125692,0.03163795364165342,-0.143586397171021,Up,1.4997916146458778,GORASP2,Golgi reassembly-stacking protein 2,GORS2_HUMAN,Q9H8Y8
-0.349495649337769,9.089532256126404,,0.0100157251338112,0.03163795364165342,,MTMR2_HUMAN,8,,0.0100157251338112,0.03163795364165342,0.349495649337769,Down,1.4997916146458778,MTMR2,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR2",MTMR2_HUMAN,Q13614
0.236213684082031,12.595219135284431,,0.010045911869944862,0.03172107971573341,,FUS_HUMAN,8,,0.010045911869944862,0.03172107971573341,-0.236213684082031,Up,1.4986520386745932,FUS,RNA-binding protein FUS,FUS_HUMAN,P35637
-0.0483391284942627,12.743580698967005,,0.010051767902211795,0.03172734444943122,,DCTN1_HUMAN,8,,0.010051767902211795,0.03172734444943122,0.0483391284942627,Down,1.498566276441088,DCTN1,Dynactin subunit 1,DCTN1_HUMAN,Q14203
-0.470130681991577,7.271371603012085,,0.010079137451498563,0.031801483356788306,,ABTB3_HUMAN,8,,0.010079137451498563,0.031801483356788306,0.470130681991577,Down,1.4975526221965993,ABTB3,Ankyrin repeat and BTB/POZ domain-containing protein 3,ABTB3_HUMAN,A6QL63
0.0799694061279297,15.844799995422365,,0.010103002444927019,0.03186451194523941,,THIC_HUMAN,8,,0.010103002444927019,0.03186451194523941,-0.0799694061279297,Up,1.4966927290313654,ACAT2,"Acetyl-CoA acetyltransferase, cytosolic",THIC_HUMAN,Q9BWD1
0.09783935546875,9.49187159538269,,0.010117734821255409,0.03188743652091531,,ABCBB_HUMAN,8,,0.010117734821255409,0.03188743652091531,-0.09783935546875,Up,1.4963803929417345,ABCB11,Bile salt export pump,ABCBB_HUMAN,O95342
-0.0865893363952637,10.818488121032715,,0.01011805405838172,0.03188743652091531,,SWP70_HUMAN,8,,0.01011805405838172,0.03188743652091531,0.0865893363952637,Down,1.4963803929417345,SWAP70,Switch-associated protein 70,SWP70_HUMAN,Q9UH65
0.418144305547078,7.2179758946100865,,0.010132139412702024,0.03191955030668219,,CIR1_HUMAN,7,,0.010132139412702024,0.03191955030668219,-0.418144305547078,Up,1.4959432357643592,CIR1,Corepressor interacting with RBPJ 1,CIR1_HUMAN,Q86X95
-0.13471531867981,10.758736491203294,,0.010146509756521474,0.03194246828578448,,TPPC8_HUMAN,8,,0.010146509756521474,0.03194246828578448,0.13471531867981,Down,1.4956315277254608,TRAPPC8,Trafficking protein particle complex subunit 8,TPPC8_HUMAN,Q9Y2L5
-0.511678218841553,7.962287425994872,,0.010148302728904603,0.03194246828578448,,TI17A_HUMAN,8,,0.010148302728904603,0.03194246828578448,0.511678218841553,Down,1.4956315277254608,TIMM17A,Mitochondrial import inner membrane translocase subunit Tim17-A,TI17A_HUMAN,Q99595
0.0670547485351563,12.984892606735226,,0.010151109032973246,0.03194246828578448,,RBBP7_HUMAN,8,,0.010151109032973246,0.03194246828578448,-0.0670547485351563,Up,1.4956315277254608,RBBP7,Histone-binding protein RBBP7,RBBP7_HUMAN,Q16576
0.136693477630615,11.4730131626129,,0.010187723214992077,0.032045375824815765,,CSK22_HUMAN,8,,0.010187723214992077,0.032045375824815765,-0.136693477630615,Up,1.49423463068979,CSNK2A2,Casein kinase II subunit alpha',CSK22_HUMAN,P19784
0.206979036331177,9.85698282718659,,0.010233623604670984,0.03217740284599925,,PLPP3_HUMAN,8,,0.010233623604670984,0.03217740284599925,-0.206979036331177,Up,1.4924490122932226,PLPP3,Phospholipid phosphatase 3,PLPP3_HUMAN,O14495
-0.449476957321167,7.997059941291809,,0.01023861146574601,0.03218073738025424,,ZDH17_HUMAN,8,,0.01023861146574601,0.03218073738025424,0.449476957321167,Down,1.4924040088228654,ZDHHC17,Palmitoyltransferase ZDHHC17,ZDH17_HUMAN,Q8IUH5
0.912640571594238,6.457181135813396,,0.010253790419084495,0.03220455869528416,,CLASR_HUMAN,6,,0.010253790419084495,0.03220455869528416,-0.912640571594238,Up,1.4920826476807474,CLASRP,CLK4-associating serine/arginine rich protein,CLASR_HUMAN,Q8N2M8
0.215923070907593,10.9586397409439,,0.010254050968513104,0.03220455869528416,,MAP1S_HUMAN,8,,0.010254050968513104,0.03220455869528416,-0.215923070907593,Up,1.4920826476807474,MAP1S,Microtubule-associated protein 1S,MAP1S_HUMAN,Q66K74
-0.200140714645386,9.691078066825868,,0.010260776525227371,0.03221333442441114,,PRAF2_HUMAN,8,,0.010260776525227371,0.03221333442441114,0.200140714645386,Down,1.4919643187328875,PRAF2,PRA1 family protein 2,PRAF2_HUMAN,O60831
-0.196764230728149,8.90889823436737,,0.010266293311670463,0.03221830999457211,,TRM1_HUMAN,8,,0.010266293311670463,0.03221830999457211,0.196764230728149,Down,1.4918972441552008,TRMT1,tRNA (guanine(26)-N(2))-dimethyltransferase,TRM1_HUMAN,Q9NXH9
-0.12653636932373,11.6826558113098,,0.010324271198618656,0.03238785536044459,,MITOS_HUMAN,8,,0.010324271198618656,0.03238785536044459,0.12653636932373,Down,1.489617808888913,ABCB8,Mitochondrial potassium channel ATP-binding subunit,MITOS_HUMAN,Q9NUT2
0.0493497848510742,12.425164222717285,,0.010331491454776907,0.032398102173915796,,SRBS1_HUMAN,8,,0.010331491454776907,0.032398102173915796,-0.0493497848510742,Up,1.4894804292852424,SORBS1,Sorbin and SH3 domain-containing protein 1,SRBS1_HUMAN,Q9BX66
-0.0768721103668213,15.586017966270436,,0.010337933236604905,0.032405900895463115,,NNTM_HUMAN,8,,0.010337933236604905,0.032405900895463115,0.0768721103668213,Down,1.4893759005033822,NNT,"NAD(P) transhydrogenase, mitochondrial",NNTM_HUMAN,Q13423
-0.15031361579895,9.901513218879696,,0.010364164033171046,0.03247570175441818,,MTMR5_HUMAN,8,,0.010364164033171046,0.03247570175441818,0.15031361579895,Down,1.4884414556582097,SBF1,Myotubularin-related protein 5,MTMR5_HUMAN,O95248
-0.138465881347656,11.533174753189074,,0.010379508338030152,0.03251134989366172,,AT2B4_HUMAN,8,,0.010379508338030152,0.03251134989366172,0.138465881347656,Down,1.4879649979232061,ATP2B4,Plasma membrane calcium-transporting ATPase 4,AT2B4_HUMAN,P23634
0.353981256484985,9.76328074932098,,0.010417931548016443,0.03261923236700296,,S26A6_HUMAN,8,,0.010417931548016443,0.03261923236700296,-0.353981256484985,Up,1.4865262634887975,SLC26A6,Solute carrier family 26 member 6,S26A6_HUMAN,Q9BXS9
-0.440204262733459,8.191791236400604,,0.01043652022134792,0.03266495290058245,,T126B_HUMAN,8,,0.01043652022134792,0.03266495290058245,0.440204262733459,Down,1.4859179636805635,TMEM126B,"Complex I assembly factor TMEM126B, mitochondrial",T126B_HUMAN,Q8IUX1
0.188544988632202,9.611322045326233,,0.010444235291224407,0.03267661854764902,,CCDC9_HUMAN,8,,0.010444235291224407,0.03267661854764902,-0.188544988632202,Up,1.4857628916157086,CCDC9,Coiled-coil domain-containing protein 9,CCDC9_HUMAN,Q9Y3X0
0.101729869842529,8.122196197509762,,0.010486118604445652,0.032788159771008116,,RPP29_HUMAN,8,,0.010486118604445652,0.032788159771008116,-0.101729869842529,Up,1.4842829573386769,POP4,Ribonuclease P protein subunit p29,RPP29_HUMAN,O95707
0.329971075057983,8.46592366695404,,0.01048788952401907,0.032788159771008116,,ISY1_HUMAN,8,,0.01048788952401907,0.032788159771008116,-0.329971075057983,Up,1.4842829573386769,ISY1,Pre-mRNA-splicing factor ISY1 homolog,ISY1_HUMAN,Q9ULR0
0.128686666488647,10.006544470787048,,0.010496497419230729,0.0328025552453,,DEMA_HUMAN,8,,0.010496497419230729,0.0328025552453,-0.128686666488647,Up,1.4840923244069222,DMTN,Dematin,DEMA_HUMAN,Q08495
-0.175761222839355,9.728821039199827,,0.010516809993941834,0.03284198326596853,,DJB14_HUMAN,8,,0.010516809993941834,0.03284198326596853,0.175761222839355,Down,1.4835706245288771,DNAJB14,DnaJ homolog subfamily B member 14,DJB14_HUMAN,Q8TBM8
0.147384643554688,17.494625568389914,,0.010521058650862603,0.03284198326596853,,LDHA_HUMAN,8,,0.010521058650862603,0.03284198326596853,-0.147384643554688,Up,1.4835706245288771,LDHA,L-lactate dehydrogenase A chain,LDHA_HUMAN,P00338
-0.133399963378906,16.84836769104007,,0.01052396229896933,0.03284198326596853,,MYL6_HUMAN,8,,0.01052396229896933,0.03284198326596853,0.133399963378906,Down,1.4835706245288771,MYL6,Myosin light polypeptide 6,MYL6_HUMAN,P60660
-0.189510822296143,10.38654971122741,,0.010525146211427062,0.03284198326596853,,SCFD2_HUMAN,8,,0.010525146211427062,0.03284198326596853,0.189510822296143,Down,1.4835706245288771,SCFD2,Sec1 family domain-containing protein 2,SCFD2_HUMAN,Q8WU76
0.379154443740845,8.482537150382996,,0.01053925788933804,0.0328649526729034,,DRB1_HUMAN,8,,0.01053925788933804,0.0328649526729034,-0.379154443740845,Up,1.4832669887878944,HLA-DRB1,"HLA class II histocompatibility antigen, DRB1 beta chain",DRB1_HUMAN,P01911
0.175558090209961,12.183688640594475,,0.010545586475148597,0.0328649526729034,,COG7_HUMAN,8,,0.010545586475148597,0.0328649526729034,-0.175558090209961,Up,1.4832669887878944,COG7,Conserved oligomeric Golgi complex subunit 7,COG7_HUMAN,P83436
-0.169291973114014,10.4067895412445,,0.010547395081643228,0.0328649526729034,,CLCN7_HUMAN,8,,0.010547395081643228,0.0328649526729034,0.169291973114014,Down,1.4832669887878944,CLCN7,H(+)/Cl(-) exchange transporter 7,CLCN7_HUMAN,P51798
-0.120272874832153,12.126521229743961,,0.010548550833504509,0.0328649526729034,,CADM1_HUMAN,8,,0.010548550833504509,0.0328649526729034,0.120272874832153,Down,1.4832669887878944,CADM1,Cell adhesion molecule 1,CADM1_HUMAN,Q9BY67
-0.222516775131226,11.601550936698924,,0.010579841097083235,0.03294991180140632,,ERGI2_HUMAN,8,,0.010579841097083235,0.03294991180140632,0.222516775131226,Down,1.4821457435650793,ERGIC2,Endoplasmic reticulum-Golgi intermediate compartment protein 2,ERGI2_HUMAN,Q96RQ1
-0.418329834938049,7.718332350254059,,0.010602270953129746,0.03300722195666608,,PDES1_HUMAN,8,,0.010602270953129746,0.03300722195666608,0.418329834938049,Down,1.4813910264016146,PEDS1,Plasmanylethanolamine desaturase 1,PDES1_HUMAN,A5PLL7
-0.305616855621338,7.631120562553406,,0.01061100176113813,0.033021856601126415,,RTL8B_HUMAN,8,,0.01061100176113813,0.033021856601126415,0.305616855621338,Down,1.4811985128734346,RTL8B,Retrotransposon Gag-like protein 8B,RTL8B_HUMAN,Q17RB0
-0.0651266574859619,8.14127266407013,,0.010651136783205312,0.03313417418435244,,FAAH1_HUMAN,8,,0.010651136783205312,0.03313417418435244,0.0651266574859619,Down,1.4797238490248414,FAAH,Fatty-acid amide hydrolase 1,FAAH1_HUMAN,O00519
