"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BDM"
-0.387162499999997,8.71332125,-5.05040807410784,0.00135796559665129,0.00613028742364939,-2.29844576739616,"SMAD2_HUMAN",6,4.49252003029594,0.00222516142247942,0.00871565854824953,0.387162499999997,"Non-significant",2.05969979236748,"SMAD2","Mothers against decapentaplegic homolog 2","SMAD2_HUMAN",-0.387162499999997
0.206537499999998,9.37972375,4.19093416756994,0.00383071933926911,0.0137619741715589,-3.43743507372286,"ANPRB_HUMAN",35,-4.49114308295399,0.00222910818246302,0.00872694788912696,-0.206537499999998,"Non-significant",2.05913761731071,"NPR2","Atrial natriuretic peptide receptor 2","ANPRB_HUMAN",0.206537499999998
-0.333770000000001,9.0475925,-4.36601175012139,0.00307405883694024,0.0116617928483277,-3.1969090765192,"ARSB_HUMAN",17,4.49013020441361,0.00223201627518607,0.00873154457847423,0.333770000000001,"Non-significant",2.05890892438452,"ARSB","Arylsulfatase B","ARSB_HUMAN",-0.333770000000001
0.209904999999999,9.869255,4.18415837352989,0.00386383897478092,0.0138503506406882,-3.44683003868402,"XPO5_HUMAN",38,-4.48999232209324,0.00223241247090534,0.00873154457847423,-0.209904999999999,"Non-significant",2.05890892438452,"XPO5","Exportin-5","XPO5_HUMAN",0.209904999999999
0.158199999999999,11.1232,4.5080058356055,0.00258023303788093,0.0101500721902821,-3.00501430141295,"TOR1A_HUMAN",16,-4.48361033596628,0.0022508347766004,0.00879924691566775,-0.158199999999999,"Non-significant",2.05555449539134,"TOR1A","Torsin-1A","TOR1A_HUMAN",0.158199999999999
-0.3140675,8.99834375,-4.72417591122335,0.00198770048038321,0.00828427480334599,-2.7183931076441,"PCLI1_HUMAN",9,4.48325382655332,0.00225186875202134,0.00879924691566775,0.3140675,"Non-significant",2.05555449539134,"PID1","PTB-containing, cubilin and LRP1-interacting protein","PCLI1_HUMAN",-0.3140675
-0.574872500000001,8.16638375,-4.36000256563025,0.00309712990533269,0.0117073440435983,-3.20509314444083,"PUS10_HUMAN",14,4.48272428721336,0.00225340551681587,0.0088010568970255,0.574872500000001,"Up in D",2.0554651713743,"PUS10","tRNA pseudouridine synthase Pus10","PUS10_HUMAN",-0.574872500000001
-0.742025000000002,16.2370375,-4.49579227106766,0.00261908542025331,0.0102488125418791,-3.02140735093221,"MIF_HUMAN",6,4.48183686644843,0.00225598344319202,0.0088069296510896,0.742025000000002,"Up in D",2.05517547274565,"MIF","Macrophage migration inhibitory factor","MIF_HUMAN",-0.742025000000002
0.250725000000003,10.9697375,4.35486657082782,0.00311699900966751,0.0117539824660783,-3.21209203972925,"MFF_HUMAN",18,-4.48106637725723,0.00225822429249299,0.00881148155633389,-0.250725000000003,"Non-significant",2.05495106347849,"MFF","Mitochondrial fission factor","MFF_HUMAN",0.250725000000003
0.229300000000002,10.395325,4.25265622307852,0.00354292091581007,0.0129606718731865,-3.35214902754491,"PDP1_HUMAN",26,-4.47944073586285,0.00226296017729634,0.00882576000641073,-0.229300000000002,"Non-significant",2.05424788623718,"PDP1","[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial","PDP1_HUMAN",0.229300000000002
-0.118574999999996,13.9950125,-4.34627243963824,0.00315055945777933,0.011831555856562,-3.22381172777931,"NIT1_HUMAN",19,4.47663087795147,0.00227117149496333,0.00885357295088415,0.118574999999996,"Non-significant",2.05288142990036,"NIT1","Deaminated glutathione amidase","NIT1_HUMAN",-0.118574999999996
0.153850000000006,17.0963,4.26585140274973,0.00348451457864832,0.0127755145419315,-3.33398534418787,"UD19_HUMAN",21,-4.47436892170731,0.00227780524055252,0.00887521262454828,-0.153850000000006,"Non-significant",2.05182123370251,"UGT1A9","UDP-glucuronosyltransferase 1A9","UD19_HUMAN",0.153850000000006
0.183599999999998,10.24635,5.03426475233255,0.00138332090790745,0.00621055027547935,-2.31887191275241,"RM28_HUMAN",11,-4.47265016702565,0.00228286002080496,0.00889068239931548,-0.183599999999998,"Non-significant",2.05106490372233,"MRPL28","Large ribosomal subunit protein bL28m","RM28_HUMAN",0.183599999999998
-0.308325000000002,12.2237375,-5.16218498478723,0.00119588818161405,0.00552331904950534,-2.15801879791218,"NMES1_HUMAN",7,4.46946680832415,0.00229225442824397,0.00892303029569994,0.308325000000002,"Non-significant",2.0494876324838,"NMES1","Normal mucosa of esophagus-specific gene 1 protein","NMES1_HUMAN",-0.308325000000002
-0.346299999999998,8.0136425,-4.33217761330615,0.00320646084264681,0.0119702030910831,-3.24305521745675,"ZY11B_HUMAN",18,4.46806077276737,0.00229641717421405,0.00893254991445657,0.346299999999998,"Non-significant",2.04902454831192,"ZYG11B","Protein zyg-11 homolog B","ZY11B_HUMAN",-0.346299999999998
0.537527499999999,7.29566375,4.34894780977794,0.00314006976549015,0.011813809975901,-3.22016224673026,"NET1_HUMAN",14,-4.46790490613639,0.00229687914365387,0.00893254991445657,-0.537527499999999,"Up in BDM",2.04902454831192,"NTN1","Netrin-1","NET1_HUMAN",0.537527499999999
1.712425,6.5799275,4.35641830360621,0.00311098128842932,0.0117420923584455,-3.20997707757305,"LORF1_HUMAN",5,-4.46325571840567,0.00231070539217372,0.00898103297352418,-1.712425,"Up in BDM",2.04667370911206,"L1RE1","LINE-1 retrotransposable element ORF1 protein","LORF1_HUMAN",1.712425
-0.162799999999995,12.999675,-4.1957830617927,0.00380720876015965,0.013699545324197,-3.43071576600069,"AMACR_HUMAN",24,4.46297708060197,0.0023115369082869,0.00898103297352418,0.162799999999995,"Non-significant",2.04667370911206,"AMACR","Alpha-methylacyl-CoA racemase","AMACR_HUMAN",-0.162799999999995
-0.0911750000000016,14.0742375,-3.74518195643415,0.00684855376571889,0.0218132841936734,-4.06872791991431,"LPP_HUMAN",31,4.46199876899336,0.00231445898494036,0.00898812636595975,0.0911750000000016,"Non-significant",2.04633083037249,"LPP","Lipoma-preferred partner","LPP_HUMAN",-0.0911750000000016
-0.343305000000001,6.8182425,-4.62492157577592,0.00223876205715045,0.00909032756043556,-2.84916662291794,"CFLAR_HUMAN",9,4.4591316639009,0.00232304580573042,0.00901720147508427,0.343305000000001,"Non-significant",2.04492822659426,"CFLAR","CASP8 and FADD-like apoptosis regulator","CFLAR_HUMAN",-0.343305000000001
0.279147499999999,8.41288375,4.2327085395982,0.00363325980383458,0.013208631428752,-3.37965408273733,"RPOM_HUMAN",33,-4.45811608586769,0.00232609571926297,0.00902476701680921,-0.279147499999999,"Non-significant",2.04456400101457,"POLRMT","DNA-directed RNA polymerase, mitochondrial","RPOM_HUMAN",0.279147499999999
-0.174674999999997,13.2170375,-5.46445172939915,0.000855302512430644,0.00426766281004651,-1.78696734525843,"CZIB_HUMAN",10,4.45568526853173,0.00233341350032515,0.00904887600551825,0.174674999999997,"Non-significant",2.04340536277457,"CZIB","CXXC motif containing zinc binding protein","CZIB_HUMAN",-0.174674999999997
-0.106800000000003,13.1994,-4.42592505097917,0.00285406431969859,0.0109488157664432,-3.11559129226075,"PPCS_HUMAN",18,4.45487381903876,0.00233586188056148,0.00905408779992576,0.106800000000003,"Non-significant",2.04315529834989,"PPCS","Phosphopantothenate--cysteine ligase","PPCS_HUMAN",-0.106800000000003
0.0961749999999988,11.2222125,3.63344642799794,0.00795899094556668,0.0245200329845004,-4.23099089555786,"SP16H_HUMAN",45,-4.45370939601388,0.00233938017250735,0.00906250531770889,-0.0961749999999988,"Non-significant",2.04275172558498,"SUPT16H","FACT complex subunit SPT16","SP16H_HUMAN",0.0961749999999988
-0.0940500000000011,14.966425,-3.97502200419171,0.00505690984585124,0.017159166769987,-3.73991082814908,"GSHR_HUMAN",24,4.45322160380999,0.00234085574567973,0.00906250531770889,0.0940500000000011,"Non-significant",2.04275172558498,"GSR","Glutathione reductase, mitochondrial","GSHR_HUMAN",-0.0940500000000011
-0.455562499999999,8.39041625,-4.99133912678991,0.00145332592412207,0.00645475371875487,-2.37336448840009,"CRTC1_HUMAN",5,4.45305833077578,0.00234134987349444,0.00906250531770889,0.455562499999999,"Non-significant",2.04275172558498,"CRTC1","CREB-regulated transcription coactivator 1","CRTC1_HUMAN",-0.455562499999999
0.142899999999997,10.9423,4.61708054584309,0.00226003607705329,0.0091721662176648,-2.85955760851525,"FA50A_HUMAN",15,-4.45260572608248,0.00234272022537783,0.00906277231418839,-0.142899999999997,"Non-significant",2.0427389307357,"FAM50A","Protein FAM50A","FA50A_HUMAN",0.142899999999997
0.251297499999996,8.88140875,4.24719159783864,0.00356742215137297,0.013009664945265,-3.35967844151007,"TRI32_HUMAN",25,-4.45230545936545,0.00234362982508897,0.00906277231418839,-0.251297499999996,"Non-significant",2.0427389307357,"TRIM32","E3 ubiquitin-protein ligase TRIM32","TRI32_HUMAN",0.251297499999996
-0.137950000000002,12.794975,-4.26879932291734,0.00347161058981438,0.0127453039029549,-3.32993075220566,"GDIA_HUMAN",20,4.45011150804085,0.00235028765309885,0.00908423299392002,0.137950000000002,"Non-significant",2.04171173545229,"GDI1","Rab GDP dissociation inhibitor alpha","GDIA_HUMAN",-0.137950000000002
0.388292499999999,9.23913375,4.43335655531797,0.0028280030848543,0.0108691839145033,-3.10554032605733,"UBL7_HUMAN",11,-4.4492393485227,0.00235294005022602,0.00909019911958196,-0.388292499999999,"Non-significant",2.04142660351197,"UBL7","Ubiquitin-like protein 7","UBL7_HUMAN",0.388292499999999
0.210249999999998,10.548625,4.33021561515123,0.00321432810547532,0.0119941109734577,-3.24573613246338,"FBX22_HUMAN",18,-4.44703628138287,0.00235965450323454,0.00911184532148692,-0.210249999999998,"Non-significant",2.04039366125061,"FBXO22","F-box only protein 22","FBX22_HUMAN",0.210249999999998
0.22805,13.3524,4.71344104764235,0.00201329744779485,0.0083654396741116,-2.73246909017057,"VPS29_HUMAN",11,-4.44634513653774,0.00236176525289789,0.00911570223317181,-0.22805,"Non-significant",2.04020986960426,"VPS29","Vacuolar protein sorting-associated protein 29","VPS29_HUMAN",0.22805
2.0027075,8.50063625,4.29941933947898,0.00334062715503798,0.012358511469766,-3.28788791398957,"LAMB3_HUMAN",19,-4.44535866159148,0.00236478149870765,0.00912304881242603,-2.0027075,"Up in BDM",2.03986000145863,"LAMB3","Laminin subunit beta-3","LAMB3_HUMAN",2.0027075
-0.604650000000001,13.88305,-4.64668937182212,0.00218084883720356,0.00890812096033623,-2.82036581532467,"PTMS_HUMAN",5,4.44398880674386,0.00236897692280464,0.0091310401344091,0.604650000000001,"Up in D",2.03947974832497,"PTMS","Parathymosin","PTMS_HUMAN",-0.604650000000001
0.284154999999998,10.0749975,4.48407713908411,0.0026569568218877,0.0103525342328115,-3.03715137025974,"BTD_HUMAN",12,-4.44395500400595,0.00236908055207223,0.0091310401344091,-0.284154999999998,"Non-significant",2.03947974832497,"BTD","Biotinidase","BTD_HUMAN",0.284154999999998
0.241224999999998,12.9689375,5.96974843957705,0.000501510755651502,0.00281839130886851,-1.19415524237998,"PLRKT_HUMAN",7,-4.44184610335271,0.00237555558887104,0.00914805197287828,-0.241224999999998,"Non-significant",2.03867137669864,"PLGRKT","Plasminogen receptor (KT)","PLRKT_HUMAN",0.241224999999998
0.142975000000003,11.5854625,4.22610434231287,0.00366372162754159,0.0132899070365425,-3.38877260200191,"PSPC1_HUMAN",21,-4.4414967060957,0.00237663021515929,0.00914805197287828,-0.142975000000003,"Non-significant",2.03867137669864,"PSPC1","Paraspeckle component 1","PSPC1_HUMAN",0.142975000000003
0.179350000000001,13.90445,4.37536332043885,0.00303852919177571,0.0115376851848899,-3.18418308695419,"GNS_HUMAN",17,-4.44142786852892,0.00237684199832041,0.00914805197287828,-0.179350000000001,"Non-significant",2.03867137669864,"GNS","N-acetylglucosamine-6-sulfatase","GNS_HUMAN",0.179350000000001
-0.651820000000001,8.045435,-5.55961310295659,0.000771578024809597,0.00392881779340936,-1.67273578246163,"CAR16_HUMAN",1,4.43999264034348,0.00238126225115359,0.00916076393005967,0.651820000000001,"Up in D",2.03806830834354,"CARD16","Caspase recruitment domain-containing protein 16","CAR16_HUMAN",-0.651820000000001
-0.0569000000000006,14.56255,-2.92754633357148,0.0214058761219695,0.053829868849051,-5.28579106674879,"LONM_HUMAN",45,4.43895874574349,0.00238445201018906,0.00916873244818476,0.0569000000000006,"Non-significant",2.03769070018702,"LONP1","Lon protease homolog, mitochondrial","LONM_HUMAN",-0.0569000000000006
-0.493935,7.841165,-6.68772146363865,0.000247543333971377,0.00162179432878332,-0.407259095544388,"G6PC1_HUMAN",2,4.43722184726294,0.00238982114147592,0.00918506972237204,0.493935,"Non-significant",2.0369175426868,"G6PC1","Glucose-6-phosphatase catalytic subunit 1","G6PC1_HUMAN",-0.493935
0.203080000000002,8.304335,4.3854922790314,0.00300055317020993,0.0114252368273948,-3.17041316396421,"UTP18_HUMAN",16,-4.4328113249346,0.00240351424407664,0.0092333691532054,-0.203080000000002,"Non-significant",2.03463980085277,"UTP18","U3 small nucleolar RNA-associated protein 18 homolog","UTP18_HUMAN",0.203080000000002
-0.0764250000000004,13.1868375,-3.63164080354506,0.00797846053101845,0.0245615544248176,-4.2336254085607,"ANT3_HUMAN",28,4.42853045057075,0.0024168865262506,0.00928039144833838,0.0764250000000004,"Non-significant",2.03243370478676,"SERPINC1","Antithrombin-III","ANT3_HUMAN",-0.0764250000000004
0.237259999999999,9.238085,4.35330928884351,0.00312305108026491,0.011771389772879,-3.21421490749259,"RBBP5_HUMAN",16,-4.42764499776773,0.00241966253116923,0.00928670104425345,-0.237259999999999,"Non-significant",2.03213853495383,"RBBP5","Retinoblastoma-binding protein 5","RBBP5_HUMAN",0.237259999999999
-0.418452500000002,8.00511625,-4.25048165938427,0.00355264868170629,0.012973073995527,-3.35514474133569,"C163A_HUMAN",29,4.425154692406,0.00242748856704975,0.00930528505106859,0.418452500000002,"Non-significant",2.03127031848056,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN",-0.418452500000002
0.235299999999999,10.5255,4.55577731358314,0.00243423859441257,0.0097345795107289,-2.94109966194237,"DNJB2_HUMAN",12,-4.42505440793193,0.00242780429750198,0.00930528505106859,-0.235299999999999,"Non-significant",2.03127031848056,"DNAJB2","DnaJ homolog subfamily B member 2","DNJB2_HUMAN",0.235299999999999
-0.523465,6.31756,-4.75835372203179,0.00190856380016138,0.00800805475994132,-2.6736873302739,"CBX4_HUMAN",5,4.42502089354558,0.00242790982242446,0.00930528505106859,0.523465,"Up in D",2.03127031848056,"CBX4","E3 SUMO-protein ligase CBX4","CBX4_HUMAN",-0.523465
0.150499999999997,10.603875,3.92537843611074,0.00539565897462958,0.0180840606189752,-3.81034912884207,"WASC5_HUMAN",61,-4.42205305445257,0.00243727431462994,0.00933681066884871,-0.150499999999997,"Non-significant",2.02980144769501,"WASHC5","WASH complex subunit 5","WASC5_HUMAN",0.150499999999997
0.2227,11.17895,4.32464450072185,0.00323678279377332,0.0120614297015244,-3.25335157923409,"KC1A_HUMAN",17,-4.41930241792236,0.0024459885614438,0.00936581701387961,-0.2227,"Non-significant",2.02845433156768,"CSNK1A1","Casein kinase I isoform alpha","KC1A_HUMAN",0.2227
0.205249999999999,13.493175,4.78869638337913,0.00184121125993343,0.00779259158953756,-2.63413769498254,"CERS2_HUMAN",11,-4.41695932170217,0.00245343842690378,0.00938995715394827,-0.205249999999999,"Non-significant",2.02733638940016,"CERS2","Ceramide synthase 2","CERS2_HUMAN",0.205249999999999
-0.335249999999998,12.3377,-4.71344854606663,0.00201327944174273,0.0083654396741116,-2.73245925219548,"THOC4_HUMAN",8,4.40934724888555,0.00247781185666642,0.00947644943799099,0.335249999999998,"Non-significant",2.02335435024868,"ALYREF","THO complex subunit 4","THOC4_HUMAN",-0.335249999999998
0.192674999999996,11.2698625,4.57239707475432,0.00238559593264934,0.00956806039914838,-2.91894000245412,"EMC8_HUMAN",13,-4.40918031766755,0.00247834930410499,0.00947644943799099,-0.192674999999996,"Non-significant",2.02335435024868,"EMC8","ER membrane protein complex subunit 8","EMC8_HUMAN",0.192674999999996
0.5539725,6.98365875,4.34151753300208,0.00316929757834061,0.0118638819850394,-3.23030040674747,"HID1_HUMAN",10,-4.40568560876079,0.00248962994541399,0.00951514512471044,-0.5539725,"Up in BDM",2.02158458347993,"HID1","Protein HID1","HID1_HUMAN",0.5539725
-0.262975000000001,17.3170625,-4.41222395083645,0.00290280568236792,0.0111201873757253,-3.13414232199101,"CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN",13,4.40040262696796,0.00250678916321264,0.00957626167754764,0.262975000000001,"Non-significant",2.01880399506173,"CALM1;CALM2;CALM3","Calmodulin-1;Calmodulin-2;Calmodulin-3","CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN",-0.262975000000001
0.556155,8.4620425,4.3151256983245,0.00327554753403994,0.0121837289855079,-3.26637345375448,"TOR3A_HUMAN",11,-4.3996693352807,0.0025091810570445,0.00958093446932969,-0.556155,"Up in BDM",2.01859213026578,"TOR3A","Torsin-3A","TOR3A_HUMAN",0.556155
0.118875000000001,12.0723625,3.74583719244428,0.00684255867841277,0.0218132841936734,-4.06778090288292,"NAA15_HUMAN",57,-4.39771501775416,0.00251556789698818,0.00959977820727328,-0.118875000000001,"Non-significant",2.0177388007594,"NAA15","N-alpha-acetyltransferase 15, NatA auxiliary subunit","NAA15_HUMAN",0.118875000000001
-0.164299999999997,11.29895,-4.22901221545065,0.00365027479754971,0.013259698506627,-3.38475690503356,"GALK2_HUMAN",20,4.39744305703471,0.00251645808336549,0.00959977820727328,0.164299999999997,"Non-significant",2.0177388007594,"GALK2","N-acetylgalactosamine kinase","GALK2_HUMAN",-0.164299999999997
-0.317557500000001,9.61971625,-4.75698686482624,0.0019116611530172,0.00801626502937852,-2.67547202809859,"ACBD4_HUMAN",8,4.39648025594785,0.00251961229455281,0.00960734027476462,0.317557500000001,"Non-significant",2.01739682709416,"ACBD4","Acyl-CoA-binding domain-containing protein 4","ACBD4_HUMAN",-0.317557500000001
0.201899999999998,10.763975,4.39151931173192,0.0029782034849678,0.0113665326674888,-3.16222654542303,"ABHDB_HUMAN",15,-4.3942165195233,0.00252704542459757,0.00963120334302692,-0.201899999999998,"Non-significant",2.01631944780928,"ABHD11","sn-1-specific diacylglycerol lipase ABHD11","ABHDB_HUMAN",0.201899999999998
0.497435,7.6787775,4.77569606518845,0.00186974210536025,0.00788484865213133,-2.6510666683711,"PDES1_HUMAN",5,-4.39294768987897,0.00253122213907893,0.0096352136036428,-0.497435,"Non-significant",2.01613865300073,"PEDS1","Plasmanylethanolamine desaturase 1","PDES1_HUMAN",0.497435
0.0960249999999956,12.0257375,3.54131932914571,0.00902109194316327,0.0270599750274616,-4.36589549005538,"U5S1_HUMAN",56,-4.39284103603345,0.00253157356252608,0.0096352136036428,-0.0960249999999956,"Non-significant",2.01613865300073,"EFTUD2","116 kDa U5 small nuclear ribonucleoprotein component","U5S1_HUMAN",0.0960249999999956
