"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_CM"
0.201747499999998,10.13855125,3.20632871102348,0.0140266520534127,0.0487854683940338,-4.47878737013443,"CHIO_HUMAN",26,-3.02889361981918,0.0188199431239173,0.0616625862467061,-0.201747499999998,"Non-significant",1.20997826408699,"CHN2","Beta-chimaerin","CHIO_HUMAN",0.201747499999998
-0.424885000000001,7.430015,-3.07241272881695,0.0170006924489015,0.055724491915844,-4.68217919304226,"SMG7_HUMAN",18,3.02780980722058,0.0188489853280302,0.0617327181549708,0.424885000000001,"Non-significant",1.20948460017989,"SMG7","Nonsense-mediated mRNA decay factor SMG7","SMG7_HUMAN",-0.424885000000001
-0.428900000000002,14.405675,-3.08823191769523,0.0166169704985213,0.0547777212640895,-4.65808769449061,"RS5_HUMAN",14,3.02593340529678,0.018899378355578,0.0618249241310055,0.428900000000002,"Non-significant",1.2088364079146,"RPS5","Small ribosomal subunit protein uS7","RS5_HUMAN",-0.428900000000002
0.168025000000004,11.3084875,3.0456213714045,0.0176720790572477,0.0575054005715512,-4.72301640872602,"GLYG2_HUMAN",15,-3.0258726395898,0.0189010126759832,0.0618249241310055,-0.168025000000004,"Non-significant",1.2088364079146,"GYG2","Glycogenin-2","GLYG2_HUMAN",0.168025000000004
0.370462499999999,7.53098625,3.30797311654092,0.0121402010413228,0.0441427103090475,-4.32535212616816,"ITFG2_HUMAN",13,-3.02570577120447,0.0189055014448149,0.0618249241310055,-0.370462499999999,"Non-significant",1.2088364079146,"ITFG2","KICSTOR complex protein ITFG2","ITFG2_HUMAN",0.370462499999999
-0.327965000000003,8.965345,-3.12124757551682,0.0158453291139079,0.0530123324618038,-4.60786061724802,"CKLF6_HUMAN",2,3.02550231037747,0.018910976080567,0.0618249241310055,0.327965000000003,"Non-significant",1.2088364079146,"CMTM6","CKLF-like MARVEL transmembrane domain-containing protein 6","CKLF6_HUMAN",-0.327965000000003
-0.0815999999999981,13.17335,-2.57258555308842,0.0354488691366088,0.0947315269410768,-5.44822452808547,"PRRC1_HUMAN",11,3.02533859146263,0.0189153825777529,0.0618249241310055,0.0815999999999981,"Non-significant",1.2088364079146,"PRRC1","Protein PRRC1","PRRC1_HUMAN",-0.0815999999999981
0.153274999999997,14.6144375,2.81583285478659,0.0247165121573821,0.073020309856769,-5.07473201850059,"DIC_HUMAN",19,-3.02475699598538,0.018931045027695,0.0618511062889485,-0.153274999999997,"Non-significant",1.20865252803342,"SLC25A10","Mitochondrial dicarboxylate carrier","DIC_HUMAN",0.153274999999997
0.207924999999998,12.5411375,2.95112846337996,0.0202722486396913,0.0632798424739609,-4.86737198957213,"BTF3_HUMAN",12,-3.02329408654718,0.0189705021676116,0.0619549773821433,-0.207924999999998,"Non-significant",1.2079237972336,"BTF3","Transcription factor BTF3","BTF3_HUMAN",0.207924999999998
0.206119999999997,10.012765,2.94874064538385,0.0203429525558401,0.0634138393786562,-4.87102564102171,"SIA4A_HUMAN",11,-3.0228716472428,0.0189819122746602,0.0619672039241026,-0.206119999999997,"Non-significant",1.20783809958582,"ST3GAL1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1","SIA4A_HUMAN",0.206119999999997
-0.112224999999999,12.1744125,-3.11055140077422,0.016091080372027,0.053577242400801,-4.62412471362441,"CPSF6_HUMAN",14,3.02160059356012,0.0190162873673714,0.0620229913476409,0.112224999999999,"Non-significant",1.20744729171938,"CPSF6","Cleavage and polyadenylation specificity factor subunit 6","CPSF6_HUMAN",-0.112224999999999
-0.813552499999997,7.47464875,-3.069374662519,0.0170754523749637,0.055924182150256,-4.68680778366701,"N4BP1_HUMAN",24,3.02146607752757,0.0190199291517361,0.0620229913476409,0.813552499999997,"Non-significant",1.20744729171938,"N4BP1","NEDD4-binding protein 1","N4BP1_HUMAN",-0.813552499999997
-1.30455,5.928675,-3.08208323608612,0.016765018046091,0.0551757495384989,-4.66744978048408,"NPAL2_HUMAN",2,3.02138882446247,0.0190220209762219,0.0620229913476409,1.30455,"Non-significant",1.20744729171938,"NIPAL2","NIPA-like protein 2","NPAL2_HUMAN",-1.30455
-0.467917500000002,8.38249375,-3.07966315607568,0.0168236705444606,0.055301231805968,-4.6711353074198,"NOC3L_HUMAN",19,3.01963198354351,0.0190696577889507,0.0621532435113261,0.467917500000002,"Non-significant",1.20653620246377,"NOC3L","Nucleolar complex protein 3 homolog","NOC3L_HUMAN",-0.467917500000002
-0.488549999999998,14.274825,-3.03877885093797,0.0178480022103478,0.057844988719423,-4.73345321765128,"TMT1B_HUMAN",11,3.01729602988487,0.0191331930644673,0.0623285521533118,0.488549999999998,"Non-significant",1.20531296133406,"TMT1B","Thiol S-methyltransferase TMT1B","TMT1B_HUMAN",-0.488549999999998
-0.212474999999998,10.6433125,-2.92884992113293,0.0209420909411451,0.0648314519637212,-4.9014706624531,"VAMP7_HUMAN",11,3.01708779996006,0.0191388675546851,0.0623285521533118,0.212474999999998,"Non-significant",1.20531296133406,"VAMP7","Vesicle-associated membrane protein 7","VAMP7_HUMAN",-0.212474999999998
0.228400000000001,18.91755,3.81855919450494,0.00600473304494806,0.0272369569036561,-3.57060531823094,"G3P_HUMAN",32,-3.01660710184163,0.0191519739051626,0.0623303196137837,-0.228400000000001,"Non-significant",1.20530064615233,"GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","G3P_HUMAN",0.228400000000001
-0.177625000000004,11.1373875,-3.14334404965573,0.0153501513136577,0.0519143401959392,-4.57428723946293,"PRAF1_HUMAN",5,3.01650229140007,0.0191548328492687,0.0623303196137837,0.177625000000004,"Non-significant",1.20530064615233,"RABAC1","Prenylated Rab acceptor protein 1","PRAF1_HUMAN",-0.177625000000004
-0.140529999999998,9.828685,-2.78372156011005,0.0259140564217388,0.0756731640379028,-5.12402359388394,"CTR9_HUMAN",33,3.0161579589848,0.0191642284842088,0.0623357983250945,0.140529999999998,"Non-significant",1.20526247420745,"CTR9","RNA polymerase-associated protein CTR9 homolog","CTR9_HUMAN",-0.140529999999998
-0.119425,11.0717875,-2.9446347816781,0.0204651350596926,0.0636964523247959,-4.87730871174735,"RBM12_HUMAN",27,3.01537746193177,0.0191855436116017,0.0623797401438953,0.119425,"Non-significant",1.20495643872135,"RBM12","RNA-binding protein 12","RBM12_HUMAN",-0.119425
-0.300415,8.1271675,-3.02941946201982,0.0180916338493127,0.05837711632894,-4.74773341481907,"ADA17_HUMAN",22,3.01509833579141,0.0191931725520064,0.0623797401438953,0.300415,"Non-significant",1.20495643872135,"ADAM17","Disintegrin and metalloproteinase domain-containing protein 17","ADA17_HUMAN",-0.300415
-0.171724999999999,10.6936375,-3.37993997721392,0.0109691221481614,0.04110308531635,-4.2172779307749,"RTL8A_HUMAN",5,3.01253466053653,0.0192633921222814,0.0625827968345662,0.171724999999999,"Non-significant",1.20354503207066,"RTL8A","Retrotransposon Gag-like protein 8A","RTL8A_HUMAN",-0.171724999999999
0.130224999999999,13.5105625,2.78444347440423,0.0258864787590477,0.0756400730097594,-5.1229152314306,"MAGT1_HUMAN",11,-3.01135451480017,0.0192958079385381,0.0626629230884706,-0.130224999999999,"Non-significant",1.20298935009295,"MAGT1","Magnesium transporter protein 1","MAGT1_HUMAN",0.130224999999999
-0.257809999999999,8.7830425,-2.98993550564822,0.0191587010620537,0.0608741814153472,-4.80803041733172,"TMM59_HUMAN",15,3.00738659321868,0.019405221596887,0.0629799359860203,0.257809999999999,"Non-significant",1.20079778512425,"TMEM59","Transmembrane protein 59","TMM59_HUMAN",-0.257809999999999
-0.57432,6.8824275,-3.05317987638016,0.0174798739903738,0.0571098712466416,-4.71149076667857,"CCNT2_HUMAN",9,3.00675101084928,0.0194228084416314,0.0629799359860203,0.57432,"Non-significant",1.20079778512425,"CCNT2","Cyclin-T2","CCNT2_HUMAN",-0.57432
0.279602499999999,8.57781875,2.9906214285574,0.0191396080755362,0.0608741814153472,-4.80698221385283,"MIGA1_HUMAN",16,-3.00671016504988,0.019423939239824,0.0629799359860203,-0.279602499999999,"Non-significant",1.20079778512425,"MIGA1","Mitoguardin 1","MIGA1_HUMAN",0.279602499999999
0.120012500000001,9.91189625,3.83794298456529,0.00585071565776611,0.0268548180929719,-3.54255574660134,"GOGA3_HUMAN",78,-3.00668657306433,0.0194245924054372,0.0629799359860203,-0.120012500000001,"Non-significant",1.20079778512425,"GOLGA3","Golgin subfamily A member 3","GOGA3_HUMAN",0.120012500000001
0.136999999999999,12.84665,2.80823004025823,0.0249947286772647,0.0737075490325904,-5.08640066793164,"IAH1_HUMAN",13,-3.00540888588376,0.0194600010909059,0.0630694421883689,-0.136999999999999,"Non-significant",1.20018101006558,"IAH1","Isoamyl acetate-hydrolyzing esterase 1 homolog","IAH1_HUMAN",0.136999999999999
-0.251057499999998,8.27079375,-2.95956022329467,0.0200246422169878,0.0628579351611311,-4.85447246462619,"GTPB6_HUMAN",13,3.00408220688831,0.0194968398089111,0.0631635094891497,0.251057499999998,"Non-significant",1.19953374773549,"GTPBP6","Putative GTP-binding protein 6","GTPB6_HUMAN",-0.251057499999998
0.224275000000002,12.8429375,2.95550315944337,0.0201433822455683,0.0630592403915292,-4.86067884851719,"MPC1_HUMAN",5,-3.00315360693842,0.0195226687323402,0.0632218475014047,-0.224275000000002,"Non-significant",1.19913281713387,"MPC1","Mitochondrial pyruvate carrier 1","MPC1_HUMAN",0.224275000000002
-0.10805,12.513525,-3.27316452686246,0.0127538538851333,0.045635719391078,-4.37779632377168,"SAFB1_HUMAN",45,3.00269339723981,0.0195354828439834,0.0632288555687473,0.10805,"Non-significant",1.19908467876998,"SAFB","Scaffold attachment factor B1","SAFB1_HUMAN",-0.10805
0.201374999999995,18.8713375,3.0312262277195,0.0180443305204779,0.0582942940036064,-4.74497632594117,"ENOA_HUMAN",28,-3.0025140972523,0.0195404776952531,0.0632288555687473,-0.201374999999995,"Non-significant",1.19908467876998,"ENO1","Alpha-enolase","ENOA_HUMAN",0.201374999999995
0.128449999999994,17.1558,4.32283270378515,0.00311051911081653,0.0171972133876402,-2.85714550806759,"ASSY_HUMAN",32,-3.00169218999765,0.0195633912912627,0.0632776677900267,-0.128449999999994,"Non-significant",1.19874953590398,"ASS1","Argininosuccinate synthase","ASSY_HUMAN",0.128449999999994
-0.0748749999999987,11.9378375,-2.32565946317476,0.0513228422878276,0.124465206784431,-5.82547701825924,"ULA1_HUMAN",22,3.0005970160691,0.0195939673728275,0.0633308087407361,0.0748749999999987,"Non-significant",1.19838496595347,"NAE1","NEDD8-activating enzyme E1 regulatory subunit","ULA1_HUMAN",-0.0748749999999987
0.11985,11.283775,2.99358446553188,0.0190573605473604,0.0606937136738826,-4.80245448381336,"GLPK_HUMAN",23,-3.00054249495643,0.0195954908648498,0.0633308087407361,-0.11985,"Non-significant",1.19838496595347,"GK","Glycerol kinase","GLPK_HUMAN",0.11985
-0.173025000000003,10.3181375,-2.87180240326269,0.0227654401754123,0.0689305746232235,-4.98887596223499,"CYB_HUMAN",3,3.00018649738292,0.0196054416433603,0.0633376438062674,0.173025000000003,"Non-significant",1.19833809664724,"MT-CYB","Cytochrome b","CYB_HUMAN",-0.173025000000003
-0.501337499999999,7.30422375,-3.16535434611092,0.0148731826719072,0.0508114689505603,-4.54088004434137,"FKRP_HUMAN",9,2.99896030419455,0.01963975692229,0.063423154295993,0.501337499999999,"Non-significant",1.19775216250953,"FKRP","Ribitol 5-phosphate transferase FKRP","FKRP_HUMAN",-0.501337499999999
-0.296152499999999,7.66322625,-3.01064267130084,0.0185910487371883,0.0595842374871898,-4.77639735315468,"ERF_HUMAN",9,2.99697320238377,0.01969550142501,0.0635570895862159,0.296152499999999,"Non-significant",1.19683599827375,"ERF","ETS domain-containing transcription factor ERF","ERF_HUMAN",-0.296152499999999
0.117175,17.1806125,2.69191037140943,0.0296831686827554,0.083337635450751,-5.26502563130371,"PPIB_HUMAN",15,-2.99692136951052,0.01969695774013,0.0635570895862159,-0.117175,"Non-significant",1.19683599827375,"PPIB","Peptidyl-prolyl cis-trans isomerase B","PPIB_HUMAN",0.117175
-0.115724999999999,11.1742625,-2.83521663300367,0.0240217253913805,0.0715693351782267,-5.04498819898782,"SPF45_HUMAN",19,2.99639434486128,0.0197117716860587,0.0635795093928222,0.115724999999999,"Non-significant",1.19668282761364,"RBM17","Splicing factor 45","SPF45_HUMAN",-0.115724999999999
-0.434584999999999,7.0461375,-3.0224757123318,0.0182746507994761,0.0588267632067563,-4.7583311750817,"GAS6_HUMAN",14,2.99444480875889,0.0197666730409085,0.0637311600277876,0.434584999999999,"Non-significant",1.19564817646628,"GAS6","Growth arrest-specific protein 6","GAS6_HUMAN",-0.434584999999999
-0.224874999999997,12.1933625,-2.92411011459724,0.0210875779246985,0.0651289067161059,-4.90872797361142,"CMTD1_HUMAN",12,2.993634743504,0.0197895330437968,0.0637794240801473,0.224874999999997,"Non-significant",1.19531940669769,"COMTD1","Catechol O-methyltransferase domain-containing protein 1","CMTD1_HUMAN",-0.224874999999997
0.116699999999998,11.540425,2.87109260875885,0.0227891475187174,0.0689388770186351,-4.98996420235187,"COMD3_HUMAN",10,-2.99264812475619,0.019817413164702,0.063843822483175,-0.116699999999998,"Non-significant",1.19488111862392,"COMMD3","COMM domain-containing protein 3","COMD3_HUMAN",0.116699999999998
-0.139325000000003,11.1252625,-2.95316988649019,0.0202120064400056,0.063191763420792,-4.86424857012678,"CAR19_HUMAN",9,2.99186996171041,0.0198394320047935,0.0638892943803768,0.139325000000003,"Non-significant",1.19457190836811,"CARD19","Caspase recruitment domain-containing protein 19","CAR19_HUMAN",-0.139325000000003
-0.1149,11.4792,-2.67242224647723,0.0305540380323597,0.0850149016921045,-5.29495796672282,"HDGR2_HUMAN",17,2.99036885218107,0.0198819804354185,0.0640008155553515,0.1149,"Non-significant",1.19381449181405,"HDGFL2","Hepatoma-derived growth factor-related protein 2","HDGR2_HUMAN",-0.1149
0.206824999999998,10.5485375,3.04952368023366,0.0175725701883247,0.0572738245291244,-4.71706551488645,"PCMD1_HUMAN",14,-2.98967534188777,0.0199016703366498,0.0640386947974286,-0.206824999999998,"Non-significant",1.19355752822137,"PCMTD1","Protein-L-isoaspartate O-methyltransferase domain-containing protein 1","PCMD1_HUMAN",0.206824999999998
0.168364999999998,9.9588425,2.87059902982206,0.0228056484414647,0.0689522180845556,-4.99072095546062,"MOT4_HUMAN",7,-2.98905980655217,0.0199191636797737,0.0640694787200998,-0.168364999999998,"Non-significant",1.19334880948567,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN",0.168364999999998
0.614427500000001,7.83267625,3.0269079107554,0.0181576067839165,0.0585199105400307,-4.7515663034319,"CDN2C_HUMAN",6,-2.98861596061839,0.0199317877504129,0.0640845824926759,-0.614427500000001,"Non-significant",1.19324644074208,"CDKN2C","Cyclin-dependent kinase 4 inhibitor C","CDN2C_HUMAN",0.614427500000001
0.212350000000004,12.759,5.67125916543426,0.000642368785013083,0.00592724530737529,-1.12484492107673,"GNA1_HUMAN",10,-2.98589100465684,0.0200094779078017,0.0642975969040399,-0.212350000000004,"Non-significant",1.19180525834822,"GNPNAT1","Glucosamine 6-phosphate N-acetyltransferase","GNA1_HUMAN",0.212350000000004
-0.194025000000003,10.4312375,-3.2684562869098,0.0128393620201846,0.0458192332049236,-4.3848982050375,"STX18_HUMAN",20,2.98573450580964,0.0200139495002554,0.0642975969040399,0.194025000000003,"Non-significant",1.19180525834822,"STX18","Syntaxin-18","STX18_HUMAN",-0.194025000000003
-0.2261375,9.46319875,-2.9200250965466,0.0212138179286329,0.0654225491059081,-4.91498345439742,"WIPF3_HUMAN",11,2.98466352147519,0.0200445787785026,0.0643704132962401,0.2261375,"Non-significant",1.19131370243387,"WIPF3","WAS/WASL-interacting protein family member 3","WIPF3_HUMAN",-0.2261375
-0.103575000000005,10.3600625,-2.65232988669351,0.0314796688185963,0.0869220257700113,-5.32581570623569,"SCYL2_HUMAN",31,2.98407589398697,0.0200614055049105,0.0643850326771475,0.103575000000005,"Non-significant",1.19121507955332,"SCYL2","SCY1-like protein 2","SCYL2_HUMAN",-0.103575000000005
-0.225087499999999,8.80849375,-2.93842000572647,0.0206515441496829,0.0641038522895111,-4.88682040637039,"P4K2B_HUMAN",21,2.98394826477942,0.020065062144468,0.0643850326771475,0.225087499999999,"Non-significant",1.19121507955332,"PI4K2B","Phosphatidylinositol 4-kinase type 2-beta","P4K2B_HUMAN",-0.225087499999999
-0.123974999999998,12.3932625,-3.39273656836196,0.0107738368639105,0.0405612125621743,-4.19811309857337,"PLIN3_HUMAN",23,2.98358233923744,0.0200755499993679,0.0643931232717819,0.123974999999998,"Non-significant",1.19116050972998,"PLIN3","Perilipin-3","PLIN3_HUMAN",-0.123974999999998
-0.267747499999997,8.63419875,-2.9666557893663,0.0198187393470609,0.0623568976809237,-4.84361972463564,"QSOX2_HUMAN",24,2.98102954035088,0.0201488776949317,0.064579615816728,0.267747499999997,"Non-significant",1.18990454292324,"QSOX2","Sulfhydryl oxidase 2","QSOX2_HUMAN",-0.267747499999997
-0.600545,6.56047,-3.03073967610357,0.0180570561812943,0.0583120995259295,-4.74571877565652,"TB10B_HUMAN",9,2.98091192919696,0.0201522628260862,0.064579615816728,0.600545,"Non-significant",1.18990454292324,"TBC1D10B","TBC1 domain family member 10B","TB10B_HUMAN",-0.600545
0.118550000000003,13.210525,2.65771190719445,0.0312289134724284,0.0864463382183694,-5.31755039104942,"PNPH_HUMAN",20,-2.98049155786743,0.0201643670384419,0.064579615816728,-0.118550000000003,"Non-significant",1.18990454292324,"PNP","Purine nucleoside phosphorylase","PNPH_HUMAN",0.118550000000003
-0.213202499999998,8.21183875,-2.90097468981241,0.0218130992963503,0.0667102843785091,-4.94416452086465,"S11IP_HUMAN",22,2.98039837065286,0.0201670513208849,0.064579615816728,0.213202499999998,"Non-significant",1.18990454292324,"STK11IP","Serine/threonine-protein kinase 11-interacting protein","S11IP_HUMAN",-0.213202499999998
-0.132849999999998,10.253225,-2.74711330372748,0.0273534416237991,0.0784869963241634,-5.18023811645786,"TOR1B_HUMAN",14,2.98016970385551,0.0201736397299565,0.064579615816728,0.132849999999998,"Non-significant",1.18990454292324,"TOR1B","Torsin-1B","TOR1B_HUMAN",-0.132849999999998
0.887132500000001,6.30322375,3.02738319605308,0.018145102639303,0.0585029376280358,-4.75084094095495,"CAH14_HUMAN",4,-2.97830864498292,0.0202273457698665,0.0647259049318412,-0.887132500000001,"Non-significant",1.18892186898644,"CA14","Carbonic anhydrase 14","CAH14_HUMAN",0.887132500000001
0.101749999999997,12.6048,3.27018070469299,0.012807973563984,0.0457678383367297,-4.38229687912321,"PURA_HUMAN",15,-2.97560755831823,0.0203055622321361,0.0649504786396344,-0.101749999999997,"Non-significant",1.18741764413235,"PURA","Transcriptional activator protein Pur-alpha","PURA_HUMAN",0.101749999999997
0.2105,10.4145,3.21691675319639,0.0138163287103132,0.0483415351701529,-4.46276377517293,"ARCH_HUMAN",5,-2.97524742711161,0.0203160148316536,0.0649582072326962,-0.2105,"Non-significant",1.18736596959957,"ZBTB8OS","Protein archease","ARCH_HUMAN",0.2105
-0.133742499999997,9.15346625,-2.73332658709453,0.0279168772416905,0.0796512950033832,-5.20141223378184,"NAA30_HUMAN",13,2.97440283428584,0.0203405509683987,0.06498565540726,0.133742499999997,"Non-significant",1.18718249666462,"NAA30","N-alpha-acetyltransferase 30","NAA30_HUMAN",-0.133742499999997
