"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BM1"
0.171224999999998,11.8820875,4.15279960944216,0.00398403091541423,0.0235918841679804,-3.34492298192748,"FADS1_HUMAN",17,-4.2521855814412,0.00378290538623837,0.0224337668649778,-0.171224999999998,"Non-significant",1.64909779769115,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN",0.171224999999998
-0.3099075,9.94729625,-6.80154646085697,0.000218267610586847,0.0033100508374737,-0.135596411130107,"EMC4_HUMAN",10,4.24838625804103,0.0038007010425381,0.022522776046067,0.3099075,"Non-significant",1.64737808153002,"EMC4","ER membrane protein complex subunit 4","EMC4_HUMAN",-0.3099075
-0.156099999999999,10.80615,-3.90184151532512,0.00551866168611683,0.0292699097171144,-3.6990966636563,"SELB_HUMAN",27,4.24407447652737,0.00382100844962041,0.0226265284236496,0.156099999999999,"Non-significant",1.64538207450786,"EEFSEC","Selenocysteine-specific elongation factor","SELB_HUMAN",-0.156099999999999
0.0716249999999974,17.1456625,3.08704380017368,0.0169316411383115,0.0628367563457171,-4.90125862032107,"UGDH_HUMAN",45,-4.24194871015902,0.00383106410108501,0.0226694664195243,-0.0716249999999974,"Non-significant",1.64455870191951,"UGDH","UDP-glucose 6-dehydrogenase","UGDH_HUMAN",0.0716249999999974
-0.197999999999999,10.466125,-4.60585102488895,0.00226570599062538,0.0156411792722838,-2.72769340749955,"GAPD1_HUMAN",58,4.24017000939198,0.00383950033606108,0.0226941282618445,0.197999999999999,"Non-significant",1.64408649493663,"GAPVD1","GTPase-activating protein and VPS9 domain-containing protein 1","GAPD1_HUMAN",-0.197999999999999
-0.4287025,8.50885875,-4.26517239915861,0.00345371314874738,0.0213264808107907,-3.18912945751407,"STRBP_HUMAN",19,4.23949660151298,0.00384269957693185,0.0226941282618445,0.4287025,"Non-significant",1.64408649493663,"STRBP","Spermatid perinuclear RNA-binding protein","STRBP_HUMAN",-0.4287025
-0.113575000000001,11.7706875,-3.95312925952063,0.00515917772514658,0.0278331515820178,-3.62602726071909,"EXOC3_HUMAN",34,4.23929566015154,0.00384365478046085,0.0226941282618445,0.113575000000001,"Non-significant",1.64408649493663,"EXOC3","Exocyst complex component 3","EXOC3_HUMAN",-0.113575000000001
-0.185175000000001,12.0457125,-3.98922828420441,0.00492144816183711,0.0270685552514868,-3.57480641801264,"FXR2_HUMAN",31,4.23701872005482,0.00385449677444282,0.0227415309692126,0.185175000000001,"Non-significant",1.64318030178108,"FXR2","RNA-binding protein FXR2","FXR2_HUMAN",-0.185175000000001
-0.165867500000001,9.73118375,-3.97702508581824,0.00500045148696646,0.0272620494114585,-3.59210205022018,"DCP1A_HUMAN",19,4.23509925844357,0.00386366266737388,0.0227789827428031,0.165867500000001,"Non-significant",1.64246567442074,"DCP1A","mRNA-decapping enzyme 1A","DCP1A_HUMAN",-0.165867500000001
1.605765,6.39971,4.29870019919812,0.00331082240232924,0.0206424377360248,-3.14298835446348,"CCN2_HUMAN",9,-4.23130866190825,0.00388183405397659,0.0228694348821376,-1.605765,"Up in BM1",1.64074456694557,"CCN2","CCN family member 2","CCN2_HUMAN",1.605765
0.164960000000001,9.8579425,4.16948947299595,0.0038999313091165,0.0232471569112011,-3.32167317720576,"FA5_HUMAN",56,-4.22299884238388,0.00392199888884741,0.0230892330797914,-0.164960000000001,"Non-significant",1.63659049214762,"F5","Coagulation factor V","FA5_HUMAN",0.164960000000001
-0.4553975,6.99690625,-4.22882884253,0.00361626470546792,0.0219446453560789,-3.23932358194221,"NXT1_HUMAN",2,4.22115091997774,0.00393099253813925,0.0231130393432325,0.4553975,"Non-significant",1.63614294144416,"NXT1","NTF2-related export protein 1","NXT1_HUMAN",-0.4553975
0.123824999999998,12.8645125,3.98886784557496,0.00492376207584364,0.0270685552514868,-3.57531698311181,"VPS25_HUMAN",13,-4.22099311435942,0.00393176161041008,0.0231130393432325,-0.123824999999998,"Non-significant",1.63614294144416,"VPS25","Vacuolar protein-sorting-associated protein 25","VPS25_HUMAN",0.123824999999998
0.156275000000003,13.2562875,3.96861804182366,0.00505568072460098,0.0273711100448424,-3.60402896063772,"S22A1_HUMAN",13,-4.21877351559274,0.0039425964336968,0.0231598887889326,-0.156275000000003,"Non-significant",1.63526353037072,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN",0.156275000000003
0.471030000000001,7.83727,4.48637147499804,0.00262157822773299,0.0173975507510392,-2.88764592017125,"RM51_HUMAN",3,-4.21033062932916,0.00398411022180362,0.0233867559352496,-0.471030000000001,"Non-significant",1.63103001663168,"MRPL51","Large ribosomal subunit protein mL51","RM51_HUMAN",0.471030000000001
-0.702575,11.5399625,-4.54310452230347,0.00244547882157836,0.0165274291929915,-2.81144094027591,"MA7D1_HUMAN",18,4.20708682358209,0.00400018742409489,0.0234640892227569,0.702575,"Up in D",1.62959629860928,"MAP7D1","MAP7 domain-containing protein 1","MA7D1_HUMAN",-0.702575
0.234092500000001,8.79181875,4.06776947329426,0.00444437461854463,0.0253341890279946,-3.46396958143586,"ANXA8_HUMAN",17,-4.20181898331218,0.00402644819887256,0.0235759812583886,-0.234092500000001,"Non-significant",1.62753022239828,"ANXA8","Annexin A8","ANXA8_HUMAN",0.234092500000001
0.172799999999999,11.0108,3.93153755102323,0.00530731751499159,0.0284476442133137,-3.65674653776588,"AP4A_HUMAN",11,-4.2010860659055,0.00403011684087092,0.0235759812583886,-0.172799999999999,"Non-significant",1.62753022239828,"NUDT2","Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]","AP4A_HUMAN",0.172799999999999
0.146974999999998,15.4142625,6.70419443748602,0.00023918393336992,0.00350875450713079,-0.237639167065669,"DEST_HUMAN",12,-4.20011323993049,0.00403499201917614,0.0235759812583886,-0.146974999999998,"Non-significant",1.62753022239828,"DSTN","Destrin","DEST_HUMAN",0.146974999999998
-0.173775000000003,11.8048375,-4.44916219191556,0.00274461469023602,0.0179329536442744,-2.93787515523521,"MYPT1_HUMAN",44,4.20010352361557,0.00403504074372477,0.0235759812583886,0.173775000000003,"Non-significant",1.62753022239828,"PPP1R12A","Protein phosphatase 1 regulatory subunit 12A","MYPT1_HUMAN",-0.173775000000003
-0.0807999999999982,13.005475,-3.16271454839681,0.0151994122717149,0.0583088986199674,-4.78687271237187,"PSA_HUMAN",54,4.19988287325023,0.00403614741619888,0.0235759812583886,0.0807999999999982,"Non-significant",1.62753022239828,"NPEPPS","Puromycin-sensitive aminopeptidase","PSA_HUMAN",-0.0807999999999982
-0.459954999999999,8.078505,-4.22055887786271,0.00365440998117712,0.022109727453484,-3.25077102107099,"US6NL_HUMAN",22,4.19976009838203,0.00403676333806876,0.0235759812583886,0.459954999999999,"Non-significant",1.62753022239828,"USP6NL","USP6 N-terminal-like protein","US6NL_HUMAN",-0.459954999999999
0.488042500000001,8.20004875,4.23582812086383,0.00358432041799921,0.021864798786629,-3.2296425102435,"ANGI_HUMAN",5,-4.1967764473582,0.00405176310218183,0.0236464990288344,-0.488042500000001,"Non-significant",1.62623314942967,"ANG","Angiogenin","ANGI_HUMAN",0.488042500000001
0.2311375,6.95096625,4.07043307087761,0.00442910461306235,0.0253006732066311,-3.4602253866587,"SKAP2_HUMAN",9,-4.19306133904193,0.00407052567217262,0.0237388261301382,-0.2311375,"Non-significant",1.62454076043653,"SKAP2","Src kinase-associated phosphoprotein 2","SKAP2_HUMAN",0.2311375
-0.147625,13.4289875,-3.89636351996273,0.00555863772234051,0.0293279821864741,-3.70692160026547,"ILF2_HUMAN",22,4.1924826412316,0.00407345686533486,0.0237388261301382,0.147625,"Non-significant",1.62454076043653,"ILF2","Interleukin enhancer-binding factor 2","ILF2_HUMAN",-0.147625
-0.114850000000001,10.204075,-3.65159441847574,0.00770906819329869,0.036291437511027,-4.06046275805817,"IASPP_HUMAN",34,4.19085555158404,0.00408171073949217,0.0237697895585844,0.114850000000001,"Non-significant",1.62397466320031,"PPP1R13L","RelA-associated inhibitor","IASPP_HUMAN",-0.114850000000001
-0.113175000000002,10.2218875,-3.63582126466649,0.00787564047863351,0.0367969953692455,-4.08349872144829,"AKP8L_HUMAN",22,4.18861818793129,0.00409309037682139,0.0238188981395589,0.113175000000002,"Non-significant",1.62307833281872,"AKAP8L","A-kinase anchor protein 8-like","AKP8L_HUMAN",-0.113175000000002
-0.656327499999996,8.74054625,-4.32145578818215,0.00321753199635715,0.0202005427114321,-3.11176205730978,"PP4P1_HUMAN",6,4.18775353735425,0.00409749746665265,0.0238273899445708,0.656327499999996,"Up in D",1.62292352772286,"PIP4P1","Type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase","PP4P1_HUMAN",-0.656327499999996
-0.280072499999999,8.74199625,-4.11715627269149,0.00417034136718357,0.0242408098839798,-3.39470466245066,"PLPL2_HUMAN",16,4.1869808660288,0.00410144014632204,0.0238331708862121,0.280072499999999,"Non-significant",1.62281817306385,"PNPLA2","Patatin-like phospholipase domain-containing protein 2","PLPL2_HUMAN",-0.280072499999999
-0.195349999999999,10.547825,-4.09884970740726,0.00426970870434733,0.0246514681837425,-3.42034065624984,"E41L5_HUMAN",22,4.18551183566816,0.0041089475923008,0.0238596432389133,0.195349999999999,"Non-significant",1.6223360544012,"EPB41L5","Band 4.1-like protein 5","E41L5_HUMAN",-0.195349999999999
-0.220325000000003,10.6623125,-4.05012144947773,0.0045470088737163,0.0257377259987737,-3.48880163716019,"LIMS2_HUMAN",9,4.18293977419446,0.00412212838022763,0.0239189976291313,0.220325000000003,"Non-significant",1.62125702423457,"LIMS2","LIM and senescent cell antigen-like-containing domain protein 2","LIMS2_HUMAN",-0.220325000000003
0.09375,14.72795,3.55939636517215,0.00873958696715606,0.0395311032207736,-4.19552663519643,"IQGA2_HUMAN",113,-4.1801398764876,0.00413652948216699,0.0239853427577875,-0.09375,"Non-significant",1.62005407095451,"IQGAP2","Ras GTPase-activating-like protein IQGAP2","IQGA2_HUMAN",0.09375
-0.483477500000001,8.54299625,-4.25165986254318,0.00351319743340082,0.0215456561867821,-3.20777005211388,"MEPCE_HUMAN",20,4.1770846531783,0.00415230682562143,0.0240595670763427,0.483477500000001,"Non-significant",1.61871219154509,"MEPCE","7SK snRNA methylphosphate capping enzyme","MEPCE_HUMAN",-0.483477500000001
0.520515000000001,7.55572,4.2069621069944,0.00371808452150137,0.0223278433783771,-3.269612652756,"TAB3_HUMAN",15,-4.1754061185861,0.00416100295397789,0.0240926840093147,-0.520515000000001,"Up in BM1",1.61811481538133,"TAB3","TGF-beta-activated kinase 1 and MAP3K7-binding protein 3","TAB3_HUMAN",0.520515000000001
0.178754999999999,8.859305,3.92208974467997,0.00537358699455786,0.0286887078447894,-3.67020765454499,"MRCKA_HUMAN",51,-4.17387841096859,0.00416893504457303,0.0241213328312697,-0.178754999999999,"Non-significant",1.61759869880082,"CDC42BPA","Serine/threonine-protein kinase MRCK alpha","MRCKA_HUMAN",0.178754999999999
0.0882999999999985,15.510175,3.86374579646716,0.00580327301281733,0.0299730707748258,-3.75359484868353,"A1AT_HUMAN",28,-4.17124333131336,0.00418265577779809,0.0241761685446075,-0.0882999999999985,"Non-significant",1.61661252530246,"SERPINA1","Alpha-1-antitrypsin","A1AT_HUMAN",0.0882999999999985
-0.471357499999999,7.08388875,-4.21208312800132,0.00369396123935044,0.0222490973902158,-3.2625132091794,"PHF23_HUMAN",6,4.17091010748922,0.00418439438251959,0.0241761685446075,0.471357499999999,"Non-significant",1.61661252530246,"PHF23","PHD finger protein 23","PHF23_HUMAN",-0.471357499999999
0.242475000000002,12.0584375,4.05066177303103,0.00454382851059112,0.0257377259987737,-3.48804073438825,"PLM_HUMAN",1,-4.16999724661312,0.0041891613206613,0.0241864221106466,-0.242475000000002,"Non-significant",1.61642837192453,"FXYD1","Phospholemman","PLM_HUMAN",0.242475000000002
-0.268292499999998,9.79307125,-4.07781973631665,0.00438705631980951,0.0251493448461137,-3.44984707860644,"SLTM_HUMAN",37,4.1654223276504,0.00421314132192833,0.0243075098537807,0.268292499999998,"Non-significant",1.61425952952172,"SLTM","SAFB-like transcription modulator","SLTM_HUMAN",-0.268292499999998
0.0900750000000023,12.2218375,3.29243011559993,0.0126536909158774,0.051319670858761,-4.59184817637883,"ACMSD_HUMAN",17,-4.15881412334529,0.00424804518064581,0.0244779692520068,-0.0900750000000023,"Non-significant",1.61122461508982,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN",0.0900750000000023
-0.30527,8.9759025,-4.12437556909494,0.00413185121005567,0.0241313246610404,-3.38460761761086,"DDX47_HUMAN",15,4.15815059482569,0.00425156734810861,0.0244779692520068,0.30527,"Non-significant",1.61122461508982,"DDX47","Probable ATP-dependent RNA helicase DDX47","DDX47_HUMAN",-0.30527
-0.141750000000002,15.59515,-3.79729982219193,0.00633853792443895,0.0317634234614011,-3.84909854355718,"LAMP1_HUMAN",13,4.15811215862986,0.00425177147467742,0.0244779692520068,0.141750000000002,"Non-significant",1.61122461508982,"LAMP1","Lysosome-associated membrane glycoprotein 1","LAMP1_HUMAN",-0.141750000000002
-0.132149999999999,10.2303,-3.72259647782502,0.00700496377293606,0.0340680638848629,-3.95713838772494,"VP33A_HUMAN",29,4.15097074530632,0.004289885139757,0.0246798160744882,0.132149999999999,"Non-significant",1.60765808119198,"VPS33A","Vacuolar protein sorting-associated protein 33A","VP33A_HUMAN",-0.132149999999999
0.0870250000000006,10.7720625,3.46043477266287,0.0100130488596228,0.0436074751790576,-4.34157096064933,"SNAPN_HUMAN",11,-4.15030130840481,0.00429347707469489,0.0246828097927745,-0.0870250000000006,"Non-significant",1.60760540347028,"SNAPIN","SNARE-associated protein Snapin","SNAPN_HUMAN",0.0870250000000006
-0.15775,11.655875,-5.98775786800865,0.000484398344962579,0.00561749185413562,-1.02310703027103,"ACY3_HUMAN",16,4.1497360024709,0.00429651285147021,0.0246828097927745,0.15775,"Non-significant",1.60760540347028,"ACY3","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)","ACY3_HUMAN",-0.15775
-0.111924999999999,12.2985125,-3.62949490225481,0.00794353771345361,0.0370273750448271,-4.09274637366858,"AT2L2_HUMAN",23,4.1475513924454,0.00430826666731286,0.0247327553067399,0.111924999999999,"Non-significant",1.60672749917217,"PHYKPL","5-phosphohydroxy-L-lysine phospho-lyase","AT2L2_HUMAN",-0.111924999999999
0.0982249999999993,16.3497375,3.90741981399137,0.00547827431653157,0.0290747808933189,-3.69113249245926,"OTC_HUMAN",20,-4.1455468102965,0.00431908289735254,0.0247772512841026,-0.0982249999999993,"Non-significant",1.60594687464921,"OTC","Ornithine transcarbamylase, mitochondrial","OTC_HUMAN",0.0982249999999993
-1.7857225,6.57341625,-4.21546830354124,0.00367810881931296,0.0222290978474325,-3.25782223221717,"CIDEB_HUMAN",5,4.14185892424219,0.00433905965390893,0.0248741980018056,1.7857225,"Up in D",1.60425091295431,"CIDEB","Lipid transferase CIDEB","CIDEB_HUMAN",-1.7857225
-0.542487499999998,8.56957125,-4.2983477996178,0.00331229020705483,0.0206424377360248,-3.14347250697287,"CDO1_HUMAN",7,4.13797584561488,0.00436020325356272,0.0249776916361073,0.542487499999998,"Up in D",1.60244770031032,"CDO1","Cysteine dioxygenase type 1","CDO1_HUMAN",-0.542487499999998
-0.124974999999999,13.8880125,-3.64913253312703,0.00773481452434327,0.0363601670827904,-4.06405627814953,"AP2A1_HUMAN",55,4.1324489632631,0.00439049244873745,0.0251225788700645,0.124974999999999,"Non-significant",1.59993578167241,"AP2A1","AP-2 complex subunit alpha-1","AP2A1_HUMAN",-0.124974999999999
-0.167249999999997,11.92615,-3.9718066669078,0.00503465565786322,0.0273305048237129,-3.59950420948483,"SEC63_HUMAN",40,4.13222740040534,0.00439171148625524,0.0251225788700645,0.167249999999997,"Non-significant",1.59993578167241,"SEC63","Translocation protein SEC63 homolog","SEC63_HUMAN",-0.167249999999997
-2.112255,6.165015,-4.19566571829929,0.00377190861910369,0.0225839536060853,-3.28528612310984,"GTPB2_HUMAN",11,4.1296102108251,0.0044061393493836,0.025181543950416,2.112255,"Up in D",1.59891764561062,"GTPBP2","GTP-binding protein 2","GTPB2_HUMAN",-2.112255
-0.239157499999997,8.07613125,-5.14929988124982,0.00119758451898106,0.0100729195285368,-2.02582595865685,"I2BP1_HUMAN",22,4.12922813129734,0.00440824999255704,0.025181543950416,0.239157499999997,"Non-significant",1.59891764561062,"IRF2BP1","Interferon regulatory factor 2-binding protein 1","I2BP1_HUMAN",-0.239157499999997
-0.237302499999998,9.95097375,-4.03426542063708,0.00464142618394715,0.0261440054667908,-3.51114828693751,"VPS50_HUMAN",40,4.12833334272099,0.00441319722529705,0.0251920008277373,0.237302499999998,"Non-significant",1.59873733810183,"VPS50","Syndetin","VPS50_HUMAN",-0.237302499999998
0.441405,8.1610775,4.13425973418141,0.00407978033184369,0.0239554861533275,-3.37079506683274,"CC28A_HUMAN",7,-4.12609373623969,0.00442560656715028,0.025245009091232,-0.441405,"Non-significant",1.59782446857035,"CCDC28A","Coiled-coil domain-containing protein 28A","CC28A_HUMAN",0.441405
0.163724999999999,12.0135625,3.85650996250345,0.00585911091602798,0.0301429152297406,-3.76396746065735,"CSN8_HUMAN",7,-4.12042999770593,0.00445715947512215,0.0254070663169339,-0.163724999999999,"Non-significant",1.59504547882691,"COPS8","COP9 signalosome complex subunit 8","CSN8_HUMAN",0.163724999999999
0.0912500000000023,13.254075,3.24330750950036,0.0135597772289034,0.0539122869361664,-4.66553414871684,"RASN_HUMAN",11,-4.1178619211421,0.00447154747432804,0.0254472518576923,-0.0912500000000023,"Non-significant",1.59435911185307,"NRAS","GTPase NRas","RASN_HUMAN",0.0912500000000023
-0.314955000000001,8.9398475,-4.08092863373212,0.00436948931919359,0.0251139089193251,-3.44548128543003,"C1TM_HUMAN",25,4.11768295439926,0.00447255205482887,0.0254472518576923,0.314955000000001,"Non-significant",1.59435911185307,"MTHFD1L","Monofunctional C1-tetrahydrofolate synthase, mitochondrial","C1TM_HUMAN",-0.314955000000001
0.122925000000002,16.2524875,3.67713565329307,0.00744735157297287,0.0355773893406263,-4.02322403283514,"ACADM_HUMAN",25,-4.11748670135183,0.00447365395147603,0.0254472518576923,-0.122925000000002,"Non-significant",1.59435911185307,"ACADM","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADM_HUMAN",0.122925000000002
0.2273475,8.45708625,4.00314914539168,0.00483297926737005,0.0267687173116365,-3.5551007062351,"TDRP_HUMAN",7,-4.11321539626798,0.00449770975718506,0.0255379087123063,-0.2273475,"Non-significant",1.59281466979351,"TDRP","Testis development-related protein","TDRP_HUMAN",0.2273475
-0.128475,11.8959625,-3.70997266055962,0.00712488737373301,0.0344440578001698,-3.97546409138891,"DHX15_HUMAN",46,4.11305532513037,0.00449861402143622,0.0255379087123063,0.128475,"Non-significant",1.59281466979351,"DHX15","ATP-dependent RNA helicase DHX15","DHX15_HUMAN",-0.128475
