"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.537225000000001,11.0553375,-10.4568251872854,1.11576184179593e-05,0.000106102387849841,3.01256150832523,"SHFL_HUMAN",17,-10.7797856489012,1.17508388725593e-05,0.000110444221635927,-0.537225000000001,"Up in BD",3.95685700118031,"SHFL","Shiftless antiviral inhibitor of ribosomal frameshifting protein","SHFL_HUMAN"
-0.474400000000001,11.924375,-9.99633483185523,1.52431943453416e-05,0.000133924717275431,2.66287415877622,"CYTC_HUMAN",7,-10.7703580882735,1.18202916422204e-05,0.000110967964394968,-0.474400000000001,"Non-significant",3.95480238062387,"CST3","Cystatin-C","CYTC_HUMAN"
-0.443925000000002,12.4913625,-9.72051426013881,1.84880575502246e-05,0.000153270737618939,2.44661212031345,"FUS_HUMAN",8,-10.7658748820719,1.18534825215203e-05,0.000111150463133931,-0.443925000000002,"Non-significant",3.95408872337352,"FUS","RNA-binding protein FUS","FUS_HUMAN"
-0.236575,13.7794125,-8.24116080650514,5.68613343519168e-05,0.000360478561228661,1.18867994136126,"GARS_HUMAN",37,-10.7600239752155,1.18969579944241e-05,0.00011142886612854,-0.236575,"Non-significant",3.95300228872787,"GARS1","Glycine--tRNA ligase","GARS_HUMAN"
0.566374999999999,14.3662375,10.2868448953809,1.25015747944189e-05,0.000115623319753314,2.8850895118125,"PSB6_HUMAN",11,10.7575016559063,1.19157559435858e-05,0.000111475758439819,0.566374999999999,"Up in CM",3.95281956418932,"PSMB6","Proteasome subunit beta type-6","PSB6_HUMAN"
0.996247499999999,9.43485375,10.6750890143392,9.6645853179714e-06,9.62054718290182e-05,3.1735775147005,"FHR2_HUMAN",4,10.7554885090131,1.19307833675581e-05,0.000111487308624245,0.996247499999999,"Up in CM",3.95277456856353,"CFHR2","Complement factor H-related protein 2","FHR2_HUMAN"
0.624949999999998,11.938125,10.5060350552833,1.07995323112166e-05,0.000104167803904014,3.04912297044111,"UAP1_HUMAN",31,10.7469353070686,1.19948698982223e-05,0.000111956736013084,0.624949999999998,"Up in CM",3.95094977144355,"UAP1","UDP-N-acetylhexosamine pyrophosphorylase","UAP1_HUMAN"
-0.416135000000001,10.2845575,-9.39503947312963,2.33615922941932e-05,0.000183867332535505,2.18448311204834,"VPS16_HUMAN",36,-10.741954755646,1.20323673311507e-05,0.000112177191623634,-0.416135000000001,"Non-significant",3.95009543683164,"VPS16","Vacuolar protein sorting-associated protein 16 homolog","VPS16_HUMAN"
0.239049999999997,14.178725,8.34315401297551,5.23477084444439e-05,0.000337499328098276,1.28120156486473,"KAP2_HUMAN",24,10.7361375480228,1.20763320542231e-05,0.000112457364048716,0.239049999999997,"Non-significant",3.94901210037947,"PRKAR2A","cAMP-dependent protein kinase type II-alpha regulatory subunit","KAP2_HUMAN"
-3.51502,7.3261375,-10.8994153540264,8.3605872408786e-06,8.65283312010521e-05,3.33603857311268,"MRC2_HUMAN",24,-10.7227572622958,1.21781489212366e-05,0.000113275003141951,-3.51502,"Up in BD",3.94586591710259,"MRC2","C-type mannose receptor 2","MRC2_HUMAN"
-0.272925000000004,14.0362625,-8.65021643859337,4.10130953074206e-05,0.000283340896897334,1.55426504890174,"CAN2_HUMAN",36,-10.7203143155594,1.21968432815201e-05,0.000113318487637388,-0.272925000000004,"Non-significant",3.94569923026103,"CAPN2","Calpain-2 catalytic subunit","CAN2_HUMAN"
-1.104315,9.5987675,-10.6782382628748,9.64475926337173e-06,9.61264970725446e-05,3.17587925814598,"DHYS_HUMAN",14,-10.706643006649,1.23020634962211e-05,0.000114164844133128,-1.104315,"Up in BD",3.94246761193568,"DHPS","Deoxyhypusine synthase","DHYS_HUMAN"
0.393029999999996,9.48036,9.37961857492069,2.36260962872253e-05,0.000185407510960817,2.17187110273406,"ATG4A_HUMAN",14,10.7011601368658,1.23445506896086e-05,0.000114352813069219,0.393029999999996,"Non-significant",3.94175314731948,"ATG4A","Cysteine protease ATG4A","ATG4A_HUMAN"
0.38015,15.13375,9.35432077396234,2.40673473681941e-05,0.000187414613465427,2.15114280928785,"STA10_HUMAN",16,10.700379539091,1.23506131151093e-05,0.000114352813069219,0.38015,"Non-significant",3.94175314731948,"STARD10","START domain-containing protein 10","STA10_HUMAN"
-0.717450000000003,10.234775,-13.0687569687203,2.33109166621547e-06,3.23749380378344e-05,4.76727761853959,"HLAE_HUMAN",13,-10.6983832107992,1.23661327293539e-05,0.000114365504406599,-0.717450000000003,"Up in BD",3.94170495023707,"HLA-E","HLA class I histocompatibility antigen, alpha chain E","HLAE_HUMAN"
0.451950000000004,9.98585,9.77604159095718,1.777674215862e-05,0.000150145670708595,2.49057410278061,"NBEL1_HUMAN",71,10.6879375643755,1.244769921854e-05,0.000114988288895382,0.451950000000004,"Non-significant",3.93934638857771,"NBEAL1","Neurobeachin-like protein 1","NBEL1_HUMAN"
-0.736622499999999,8.84158875,-10.5950444318866,1.01842742942216e-05,9.99022926215933e-05,3.11487013125472,"SMHD1_HUMAN",65,-10.6782769153925,1.25236789524899e-05,0.000115558101567324,-0.736622499999999,"Up in BD",3.93719960152503,"SMCHD1","Structural maintenance of chromosomes flexible hinge domain-containing protein 1","SMHD1_HUMAN"
-0.216649999999998,12.767775,-7.64063957901009,9.41933932000227e-05,0.000536494730757228,0.624452806564859,"ATAD1_HUMAN",18,-10.6614608766286,1.26571918586768e-05,0.000116656877757908,-0.216649999999998,"Non-significant",3.93308965134726,"ATAD1","Outer mitochondrial transmembrane helix translocase","ATAD1_HUMAN"
0.325349999999997,11.25765,9.80906358640642,1.73683697774474e-05,0.000147157791311433,2.51661566876042,"LARP4_HUMAN",26,10.6575930775663,1.26881283864444e-05,0.000116687189241851,0.325349999999997,"Non-significant",3.93297682130656,"LARP4","La-related protein 4","LARP4_HUMAN"
0.497224999999997,11.3582625,9.72221011204027,1.8465864326233e-05,0.000153243923356203,2.44795797255531,"ACACA_HUMAN",100,10.6574402065474,1.26893528817997e-05,0.000116687189241851,0.497224999999997,"Non-significant",3.93297682130656,"ACACA","Acetyl-CoA carboxylase 1","ACACA_HUMAN"
-0.727327499999996,9.12050875,-10.7479878948997,9.21719983406933e-06,9.2780356486653e-05,3.22670384964085,"SRC_HUMAN",9,-10.6471347099294,1.27722094299675e-05,0.000117315646389122,-0.727327499999996,"Up in BD",3.93064406216151,"SRC","Proto-oncogene tyrosine-protein kinase Src","SRC_HUMAN"
-0.450932500000004,9.22118875,-11.9495431479686,4.38786341314722e-06,5.27784225721265e-05,4.05862335343601,"RCC2_HUMAN",22,-10.6397855177075,1.28316716941822e-05,0.000117728038937656,-0.450932500000004,"Non-significant",3.92912009020934,"RCC2","Protein RCC2","RCC2_HUMAN"
-0.5213,7.55292,-9.92977284443939,1.59630364851672e-05,0.000138741100978072,2.61116487398818,"PKHJ1_HUMAN",8,-10.6342728896619,1.28764802499517e-05,0.000117938304101774,-0.5213,"Up in BD",3.92834512146695,"PLEKHJ1","Pleckstrin homology domain-containing family J member 1","PKHJ1_HUMAN"
0.634877499999998,9.38920875,10.1655899325753,1.35719554618249e-05,0.000123122464644143,2.79301802861072,"GLTD2_HUMAN",12,10.6333779692161,1.28837711891459e-05,0.000117938304101774,0.634877499999998,"Up in CM",3.92834512146695,"GLTPD2","Glycolipid transfer protein domain-containing protein 2","GLTD2_HUMAN"
1.597005,8.82643,10.7110632294679,9.44081898037948e-06,9.4443242349514e-05,3.19983464334644,"PPR1A_HUMAN",6,10.6285899048214,1.29228592229337e-05,0.000118085688067026,1.597005,"Up in CM",3.92780273549541,"PPP1R1A","Protein phosphatase 1 regulatory subunit 1A","PPR1A_HUMAN"
-0.444582499999999,9.48237375,-10.86139056187,8.56691675322505e-06,8.80997304278856e-05,3.30871201177557,"SMAD3_HUMAN",12,-10.6278281942339,1.29290899343459e-05,0.000118085688067026,-0.444582499999999,"Non-significant",3.92780273549541,"SMAD3","Mothers against decapentaplegic homolog 3","SMAD3_HUMAN"
-0.486450000000003,10.727825,-9.84540805876335,1.69310811725243e-05,0.000144930419859475,2.54518955147381,"BIG1_HUMAN",52,-10.6234003892574,1.29653763817997e-05,0.000118283450670527,-0.486450000000003,"Non-significant",3.92707601433438,"ARFGEF1","Brefeldin A-inhibited guanine nucleotide-exchange protein 1","BIG1_HUMAN"
0.364325000000001,16.5466125,9.69621668208896,1.88093565840941e-05,0.000155774620152903,2.427306873765,"ACY1_HUMAN",30,10.6207336738198,1.29872861393991e-05,0.00011834975633006,0.364325000000001,"Non-significant",3.92683263190152,"ACY1","Aminoacylase-1","ACY1_HUMAN"
-0.414250000000003,14.746925,-9.40851966031096,2.3133104907582e-05,0.000182602428679673,2.19549341033811,"ITB1_HUMAN",31,-10.6167033559869,1.30204789275128e-05,0.000118518616183656,-0.414250000000003,"Non-significant",3.92621342795904,"ITGB1","Integrin beta-1","ITB1_HUMAN"
-0.587575000000001,9.240095,-10.0643564272845,1.45451335222708e-05,0.000129480522313342,2.71540759296725,"BET1_HUMAN",2,-10.6016112274106,1.31456310287439e-05,0.000119523212154485,-0.587575000000001,"Up in BD",3.92254774382334,"BET1","BET1 homolog","BET1_HUMAN"
-0.330625,13.3476625,-9.60841505389756,2.00239611778968e-05,0.00016299464068574,2.35719523871667,"DC1L1_HUMAN",32,-10.5900136757311,1.32427306704037e-05,0.000120253191029061,-0.330625,"Non-significant",3.91990339039758,"DYNC1LI1","Cytoplasmic dynein 1 light intermediate chain 1","DC1L1_HUMAN"
-2.8254325,7.62701875,-10.7494288858319,9.20859501312389e-06,9.2780356486653e-05,3.22775075407918,"OMD_HUMAN",2,-10.5881301836975,1.32585766486985e-05,0.000120253191029061,-2.8254325,"Up in BD",3.91990339039758,"OMD","Osteomodulin","OMD_HUMAN"
-0.826787499999998,8.55237375,-10.5629236407198,1.04016241665627e-05,0.000101653967626707,3.09120072083598,"MCM3_HUMAN",28,-10.5867088283877,1.32705488553659e-05,0.000120253191029061,-0.826787499999998,"Up in BD",3.91990339039758,"MCM3","DNA replication licensing factor MCM3","MCM3_HUMAN"
-0.512549999999996,11.100025,-9.83494293520617,1.70557100804867e-05,0.000145576879176952,2.53697131833345,"RAB8B_HUMAN",4,-10.5791198217143,1.33346794192414e-05,0.000120699007554007,-0.512549999999996,"Up in BD",3.9182963008686,"RAB8B","Ras-related protein Rab-8B","RAB8B_HUMAN"
0.609807500000002,9.75612125,14.0348400661375,1.40419994813652e-06,2.24755409520544e-05,5.33477127795412,"CRBN_HUMAN",17,10.5676362924688,1.3432389275248e-05,0.000121447430102718,0.609807500000002,"Up in CM",3.91561167068196,"CRBN","Protein cereblon","CRBN_HUMAN"
-0.417649999999998,15.25025,-11.2814801685182,6.57137056940323e-06,7.1856156090975e-05,3.60595603815299,"CSRP1_HUMAN",12,-10.5559654475716,1.35325249500543e-05,0.000122216088459541,-0.417649999999998,"Non-significant",3.91287162004036,"CSRP1","Cysteine and glycine-rich protein 1","CSRP1_HUMAN"
1.5343625,7.06029875,10.7068152346103,9.46693552878079e-06,9.44706665174508e-05,3.1967381813902,"FETUB_HUMAN",4,10.5529174689383,1.35588156606531e-05,0.000122316860474396,1.5343625,"Up in CM",3.91251367455571,"FETUB","Fetuin-B","FETUB_HUMAN"
-0.414900000000001,10.757925,-10.2411766988201,1.28931245846302e-05,0.000118426279565416,2.85052531225085,"STK4_HUMAN",24,-10.5400999408722,1.36700100042263e-05,0.000123059420157885,-0.414900000000001,"Non-significant",3.90988513558981,"STK4","Serine/threonine-protein kinase 4","STK4_HUMAN"
-0.456707500000002,9.39273625,-11.7822064841813,4.84546238562231e-06,5.68159141686668e-05,3.94744760659321,"TE2IP_HUMAN",20,-10.5399201218352,1.36715772982532e-05,0.000123059420157885,-0.456707500000002,"Non-significant",3.90988513558981,"TERF2IP","Telomeric repeat-binding factor 2-interacting protein 1","TE2IP_HUMAN"
-0.570287500000001,9.39826125,-12.8637498114689,2.60741953173265e-06,3.5600966342897e-05,4.6417995737284,"C2D1B_HUMAN",27,-10.5359001850085,1.37066680773919e-05,0.000123156662515586,-0.570287500000001,"Up in BD",3.90954208877423,"CC2D1B","Coiled-coil and C2 domain-containing protein 1B","C2D1B_HUMAN"
-0.450542499999999,9.58873625,-10.0545867671179,1.46431406932678e-05,0.000130066490355697,2.70788156537348,"NOSIP_HUMAN",14,-10.5351927827796,1.37128536761138e-05,0.000123156662515586,-0.450542499999999,"Non-significant",3.90954208877423,"NOSIP","Nitric oxide synthase-interacting protein","NOSIP_HUMAN"
0.399624999999999,15.4116625,9.52856175060911,2.12057635631053e-05,0.000170045820318036,2.29294922788212,"NIT2_HUMAN",20,10.532182605853,1.37392103624246e-05,0.000123256423262462,0.399624999999999,"Non-significant",3.90919043907098,"NIT2","Omega-amidase NIT2","NIT2_HUMAN"
-0.619499999999997,11.621025,-16.7780412731611,3.91042710379101e-07,8.65972117258706e-06,6.76338339491417,"MDR1_HUMAN",52,-10.5295425965355,1.376237316174e-05,0.000123327341758697,-0.619499999999997,"Up in BD",3.90894062933653,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
0.269349999999999,18.285425,8.32793698923723,5.29948338178632e-05,0.000340777439737302,1.26745633904326,"PRDX1_HUMAN",23,10.5100961960604,1.39343608270051e-05,0.000124730275265429,0.269349999999999,"Non-significant",3.90402811921706,"PRDX1","Peroxiredoxin-1","PRDX1_HUMAN"
-0.350099999999998,13.098025,-8.91587167009206,3.34009863969674e-05,0.00024191771778377,1.78410392316331,"HNRL2_HUMAN",41,-10.5026112143695,1.40012074079026e-05,0.000125189999422652,-0.350099999999998,"Non-significant",3.9024303625715,"HNRNPUL2","Heterogeneous nuclear ribonucleoprotein U-like protein 2","HNRL2_HUMAN"
-0.382400000000002,12.717525,-11.3259562385539,6.39278118429752e-06,7.04950208904186e-05,3.63683939908037,"CADH2_HUMAN",33,-10.5000382758804,1.40242695545351e-05,0.000125257647303102,-0.382400000000002,"Non-significant",3.90219574985071,"CDH2","Cadherin-2","CADH2_HUMAN"
0.338674999999997,15.3584375,9.06604080184154,2.98091600799008e-05,0.000221866888513663,1.91150085424351,"SSDH_HUMAN",29,10.4899048623285,1.41155183476715e-05,0.000125933482123873,0.338674999999997,"Non-significant",3.89985878801416,"ALDH5A1","Succinate-semialdehyde dehydrogenase, mitochondrial","SSDH_HUMAN"
-0.735339999999999,7.7119825,-10.3811336640201,1.17348503329587e-05,0.000110293947955006,2.95602655504847,"DIM1_HUMAN",11,-10.4525199954729,1.44580257486013e-05,0.000128791550210408,-0.735339999999999,"Up in BD",3.8901126293471,"DIMT1","Dimethyladenosine transferase","DIM1_HUMAN"
0.637574999999998,11.9601875,15.8699982583811,5.83209528827837e-07,1.17363130383124e-05,6.31720760676821,"PHYD1_HUMAN",13,10.451474552222,1.44677381654151e-05,0.000128791550210408,0.637574999999998,"Up in CM",3.8901126293471,"PHYHD1","Phytanoyl-CoA dioxygenase domain-containing protein 1","PHYD1_HUMAN"
-0.475725000000004,10.8418375,-10.1357395616337,1.38510626238745e-05,0.000124953280344618,2.77020402252902,"NPC1_HUMAN",22,-10.4427762112562,1.45488350250089e-05,0.000129347188513339,-0.475725000000004,"Non-significant",3.88824300665685,"NPC1","NPC intracellular cholesterol transporter 1","NPC1_HUMAN"
0.419600000000003,15.0914,9.58737698089257,2.03279543352522e-05,0.000164970737843216,2.34031378723686,"GALK1_HUMAN",26,10.441352216915,1.45621602804823e-05,0.000129347188513339,0.419600000000003,"Non-significant",3.88824300665685,"GALK1","Galactokinase","GALK1_HUMAN"
0.444024999999998,12.1999875,11.0786403650158,7.46061354768158e-06,7.93475517183029e-05,3.46369858145885,"CERU_HUMAN",44,10.437102258809,1.46020122250123e-05,0.000129558797820828,0.444024999999998,"Non-significant",3.88753309047201,"CP","Ceruloplasmin","CERU_HUMAN"
0.539400000000001,13.6284,10.2257296595118,1.30286793059561e-05,0.000119264795957014,2.83880343477389,"PSB5_HUMAN",19,10.426867891594,1.46984880864671e-05,0.000130271797371616,0.539400000000001,"Up in CM",3.88514959481391,"PSMB5","Proteasome subunit beta type-5","PSB5_HUMAN"
-0.557925000000003,11.1597375,-10.1150688485233,1.40481298000915e-05,0.000126448811997929,2.75437126905026,"ATX10_HUMAN",22,-10.4193565626634,1.4769754312165e-05,0.000130760048308029,-0.557925000000003,"Up in BD",3.88352492764577,"ATXN10","Ataxin-10","ATX10_HUMAN"
0.549549999999998,13.01555,9.94305282954996,1.58164120741732e-05,0.000137911606036183,2.62150564450407,"CSRP2_HUMAN",13,10.4168802801217,1.47933345933703e-05,0.000130787408878261,0.549549999999998,"Up in CM",3.8834340642526,"CSRP2","Cysteine and glycine-rich protein 2","CSRP2_HUMAN"
0.842099999999999,12.642925,10.4061098004515,1.15407368881676e-05,0.000108722349961607,2.97472173189136,"SDC1_HUMAN",6,10.415635308923,1.48052058794518e-05,0.000130787408878261,0.842099999999999,"Up in CM",3.8834340642526,"SDC1","Syndecan-1","SDC1_HUMAN"
-0.974229999999999,9.83486,-10.286778053064,1.25021380012863e-05,0.000115623319753314,2.88503902071972,"SPON2_HUMAN",7,-10.4044268875069,1.49125698332822e-05,0.000131592032710065,-0.974229999999999,"Up in BD",3.88077040445155,"SPON2","Spondin-2","SPON2_HUMAN"
-4.0815475,7.57677125,-10.5690722870891,1.03596167198249e-05,0.000101376249329716,3.09573652550009,"PLTP_HUMAN",1,-10.3942551084225,1.50107678146135e-05,0.000132314107137973,-4.0815475,"Up in BD",3.87839384949687,"PLTP","Phospholipid transfer protein","PLTP_HUMAN"
-0.423795000000002,9.9104525,-9.61856832546051,1.98790841914212e-05,0.000162468007132546,2.36533106952395,"AT2C1_HUMAN",28,-10.351763837233,1.542897502211e-05,0.000135752236395692,-0.423795000000002,"Non-significant",3.86725300707018,"ATP2C1","Calcium-transporting ATPase type 2C member 1","AT2C1_HUMAN"
-0.531982500000002,8.67538125,-10.8405032913566,8.68269629049665e-06,8.88382710330183e-05,3.29366488787771,"RIPR1_HUMAN",33,-10.351220625074,1.5434406191716e-05,0.000135752236395692,-0.531982500000002,"Up in BD",3.86725300707018,"RIPOR1","Rho family-interacting cell polarization regulator 1","RIPR1_HUMAN"
0.40465,12.340375,11.8435987345087,4.67159218074493e-06,5.56118992591477e-05,3.98840250224926,"CCL20_HUMAN",3,10.344885387018,1.54979076280661e-05,0.000136162594953976,0.40465,"Non-significant",3.86594218050087,"CCL20","C-C motif chemokine 20","CCL20_HUMAN"
-0.413899999999998,10.824725,-11.0374736113,7.65723131331521e-06,8.09409697639106e-05,3.43454094868127,"GPDM_HUMAN",41,-10.3397593400822,1.55495053416231e-05,0.00013643858073816,-0.413899999999998,"Non-significant",3.86506280686059,"GPD2","Glycerol-3-phosphate dehydrogenase, mitochondrial","GPDM_HUMAN"
-0.459025,11.2990875,-10.561241608769,1.04131492261429e-05,0.000101653967626707,3.08995949156468,"SP16H_HUMAN",45,-10.3384139988069,1.55630794804631e-05,0.00013643858073816,-0.459025,"Non-significant",3.86506280686059,"SUPT16H","FACT complex subunit SPT16","SP16H_HUMAN"
-0.62105,13.685025,-9.88723330300353,1.64431291364701e-05,0.000141854849025417,2.57795915283978,"YBOX1_HUMAN",14,-10.3342832325416,1.56048417686858e-05,0.000136656485391428,-0.62105,"Up in BD",3.86436975290015,"YBX1","Y-box-binding protein 1","YBOX1_HUMAN"
-0.746782499999999,7.08090125,-10.5291112235238,1.063609163155e-05,0.000103207117236276,3.06621561561506,"ABCG2_HUMAN",5,-10.3279425602661,1.56691935302567e-05,0.000137071527386434,-0.746782499999999,"Up in BD",3.86305274785931,"ABCG2","Broad substrate specificity ATP-binding cassette transporter ABCG2","ABCG2_HUMAN"
-0.5879075,10.43067125,-10.1058553274337,1.41369850768833e-05,0.000126965833751609,2.74730502178483,"ITA7_HUMAN",33,-10.3031673580911,1.59235360725677e-05,0.000139145883323854,-0.5879075,"Up in BD",3.85652963788316,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
0.279499999999999,14.77625,9.04738738815655,3.023076127526e-05,0.000223768537901032,1.89577323066541,"PCCA_HUMAN",53,10.2983505210083,1.59735269050409e-05,0.0001393330636022,0.279499999999999,"Non-significant",3.85594581368283,"PCCA","Propionyl-CoA carboxylase alpha chain, mitochondrial","PCCA_HUMAN"
-0.613314999999998,10.0913675,-9.99667153125933,1.52396473076583e-05,0.000133924717275431,2.66313496192921,"SCAM1_HUMAN",10,-10.2977826536926,1.59794321364888e-05,0.0001393330636022,-0.613314999999998,"Up in BD",3.85594581368283,"SCAMP1","Secretory carrier-associated membrane protein 1","SCAM1_HUMAN"
-0.448075000000001,11.1456625,-12.441081017138,3.30231685452124e-06,4.2776646049832e-05,4.37711074898958,"SMOC1_HUMAN",21,-10.2804428862001,1.6160943735201e-05,0.000140763909710808,-0.448075000000001,"Non-significant",3.85150867916102,"SMOC1","SPARC-related modular calcium-binding protein 1","SMOC1_HUMAN"
