logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,BM1_vs_B1,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.234318574269613,9.75498763720195,,0.2109515258831276,0.8065413074483746,,K1143_HUMAN,7,,0.2109515258831276,0.8065413074483746,-0.234318574269613,Non-significant,0.0933733850791242,KIAA1143,Uncharacterized protein KIAA1143,K1143_HUMAN,Q96AT1
-0.141033411026001,9.483255267143251,,0.2111084107085041,0.8065413074483746,,PKHF1_HUMAN,8,,0.2111084107085041,0.8065413074483746,0.141033411026001,Non-significant,0.0933733850791242,PLEKHF1,Pleckstrin homology domain-containing family F member 1,PKHF1_HUMAN,Q96S99
0.0793676376342773,16.36216449737549,,0.2111313025002473,0.8065413074483746,,PDIA4_HUMAN,8,,0.2111313025002473,0.8065413074483746,-0.0793676376342773,Non-significant,0.0933733850791242,PDIA4,Protein disulfide-isomerase A4,PDIA4_HUMAN,P13667
-0.26035737991333,11.002780199050886,,0.2112327824435167,0.8065483944246643,,GSTA5_HUMAN,8,,0.2112327824435167,0.8065483944246643,0.26035737991333,Non-significant,0.0933695690052971,GSTA5,Glutathione S-transferase A5,GSTA5_HUMAN,Q7RTV2
0.377486944198608,7.8618053197860736,,0.2113304783923707,0.8065483944246643,,OMD_HUMAN,6,,0.2113304783923707,0.8065483944246643,-0.377486944198608,Non-significant,0.0933695690052971,OMD,Osteomodulin,OMD_HUMAN,Q99983
-0.155962109565735,7.914450109004976,,0.2114502452971532,0.8066289105479364,,SPP2B_HUMAN,8,,0.2114502452971532,0.8066289105479364,0.155962109565735,Non-significant,0.0933262164141559,SPPL2B,Signal peptide peptidase-like 2B,SPP2B_HUMAN,Q8TCT7
-0.145813226699829,12.957492709159864,,0.2115798953571871,0.8067470357019614,,RSMB_HUMAN;RSMN_HUMAN,8,,0.2115798953571871,0.8067470357019614,0.145813226699829,Non-significant,0.0932626216856267,SNRPB;SNRPN,Small nuclear ribonucleoprotein-associated proteins B and B';Small nuclear ribonucleoprotein-associated protein N,RSMB_HUMAN;RSMN_HUMAN,P14678;P63162
0.335451245307922,6.553514897823334,,0.2117479392528566,0.8070113768727751,,SEM4B_HUMAN,8,,0.2117479392528566,0.8070113768727751,-0.335451245307922,Non-significant,0.0931203427522294,SEMA4B,Semaphorin-4B,SEM4B_HUMAN,Q9NPR2
-0.211147665977478,7.77372533082962,,0.2119423608067857,0.8070530337278833,,S23A2_HUMAN,8,,0.2119423608067857,0.8070530337278833,0.211147665977478,Non-significant,0.0930979256266276,SLC23A2,Solute carrier family 23 member 2,S23A2_HUMAN,Q9UGH3
-0.0294415950775146,13.400360941886884,,0.2120392812976797,0.8070530337278833,,VPS35_HUMAN,8,,0.2120392812976797,0.8070530337278833,0.0294415950775146,Non-significant,0.0930979256266276,VPS35,Vacuolar protein sorting-associated protein 35,VPS35_HUMAN,Q96QK1
-0.171653389930725,8.245872914791107,,0.2121000334401433,0.8070530337278833,,TGFB2_HUMAN,8,,0.2121000334401433,0.8070530337278833,0.171653389930725,Non-significant,0.0930979256266276,TGFB2,Transforming growth factor beta-2 proprotein,TGFB2_HUMAN,P61812
0.108229637145996,8.972476720809937,,0.2121774573672938,0.8070530337278833,,UXT_HUMAN,8,,0.2121774573672938,0.8070530337278833,-0.108229637145996,Non-significant,0.0930979256266276,UXT,Protein UXT,UXT_HUMAN,Q9UBK9
0.115126848220825,9.850702166557312,,0.2122524798183424,0.8070530337278833,,GPC6_HUMAN,8,,0.2122524798183424,0.8070530337278833,-0.115126848220825,Non-significant,0.0930979256266276,GPC6,Glypican-6,GPC6_HUMAN,Q9Y625
-0.191569209098816,7.944311559200287,,0.212465039019491,0.8074309371221852,,US6NL_HUMAN,8,,0.212465039019491,0.8074309371221852,0.191569209098816,Non-significant,0.0928946143955489,USP6NL,USP6 N-terminal-like protein,US6NL_HUMAN,Q92738
-0.131432771682739,12.296887755393987,,0.2125494038760786,0.8074309371221852,,PLP2_HUMAN,8,,0.2125494038760786,0.8074309371221852,0.131432771682739,Non-significant,0.0928946143955489,PLP2,Proteolipid protein 2,PLP2_HUMAN,Q04941
-0.105450630187988,13.614949226379393,,0.2127524341191464,0.8074660573035832,,S10AB_HUMAN,8,,0.2127524341191464,0.8074660573035832,0.105450630187988,Non-significant,0.0928757246446364,S100A11,Protein S100-A11,S10AB_HUMAN,P31949
0.179492950439453,11.861404418945316,,0.2128527341784657,0.8074660573035832,,SSRG_HUMAN,8,,0.2128527341784657,0.8074660573035832,-0.179492950439453,Non-significant,0.0928757246446364,SSR3,Translocon-associated protein subunit gamma,SSRG_HUMAN,Q9UNL2
-0.107306599617004,7.987150013446808,,0.2129479601773047,0.8074660573035832,,TPC6A_HUMAN,8,,0.2129479601773047,0.8074660573035832,0.107306599617004,Non-significant,0.0928757246446364,TRAPPC6A,Trafficking protein particle complex subunit 6A,TPC6A_HUMAN,O75865
0.109557390213013,13.448690772056567,,0.2129537393940704,0.8074660573035832,,COA3_HUMAN,8,,0.2129537393940704,0.8074660573035832,-0.109557390213013,Non-significant,0.0928757246446364,COA3,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",COA3_HUMAN,Q9Y2R0
-0.10619330406189,13.36364758014681,,0.2135349301879212,0.8087106962809626,,CNN2_HUMAN,8,,0.2135349301879212,0.8087106962809626,0.10619330406189,Non-significant,0.0922068127258146,CNN2,Calponin-2,CNN2_HUMAN,Q99439
-0.0940468311309814,8.98165214061737,,0.2135413320544709,0.8087106962809626,,MTO1_HUMAN,8,,0.2135413320544709,0.8087106962809626,0.0940468311309814,Non-significant,0.0922068127258146,MTO1,"Protein MTO1 homolog, mitochondrial",MTO1_HUMAN,Q9Y2Z2
0.578421354293823,7.093499541282653,,0.2136206965202032,0.8087106962809626,,CE128_HUMAN,4,,0.2136206965202032,0.8087106962809626,-0.578421354293823,Non-significant,0.0922068127258146,CEP128,Centrosomal protein of 128 kDa,CE128_HUMAN,Q6ZU80
0.0532886981964111,10.898642420768766,,0.2137501043301543,0.8087106962809626,,RNF14_HUMAN,8,,0.2137501043301543,0.8087106962809626,-0.0532886981964111,Non-significant,0.0922068127258146,RNF14,E3 ubiquitin-protein ligase RNF14,RNF14_HUMAN,Q9UBS8
-0.155445337295532,13.384344935417175,,0.2137766134144538,0.8087106962809626,,RL24_HUMAN,8,,0.2137766134144538,0.8087106962809626,0.155445337295532,Non-significant,0.0922068127258146,RPL24,Large ribosomal subunit protein eL24,RL24_HUMAN,P83731
0.418962478637695,7.909052133560181,,0.2141246968778676,0.8096528200631675,,IGJ_HUMAN,8,,0.2141246968778676,0.8096528200631675,-0.418962478637695,Non-significant,0.0917011671128608,JCHAIN,Immunoglobulin J chain,IGJ_HUMAN,P01591
0.0909252166748047,9.6551342010498,,0.2142551228698191,0.8097714421917576,,TM38B_HUMAN,8,,0.2142551228698191,0.8097714421917576,-0.0909252166748047,Non-significant,0.0916375433458577,TMEM38B,Trimeric intracellular cation channel type B,TM38B_HUMAN,Q9NVV0
0.126581907272339,12.48263728618624,,0.2146544359127838,0.8101837287394382,,AHNK2_HUMAN,8,,0.2146544359127838,0.8101837287394382,-0.126581907272339,Non-significant,0.0914164831835772,AHNAK2,Protein AHNAK2,AHNK2_HUMAN,Q8IVF2
-0.16646146774292,7.7866328954696655,,0.2146735842261123,0.8101837287394382,,PLXA2_HUMAN,8,,0.2146735842261123,0.8101837287394382,0.16646146774292,Non-significant,0.0914164831835772,PLXNA2,Plexin-A2,PLXA2_HUMAN,O75051
0.158437728881836,11.060871839523305,,0.21471570809385,0.8101837287394382,,VKOR1_HUMAN,8,,0.21471570809385,0.8101837287394382,-0.158437728881836,Non-significant,0.0914164831835772,VKORC1,Vitamin K epoxide reductase complex subunit 1,VKOR1_HUMAN,Q9BQB6
-0.122591733932495,11.242316126823416,,0.2147606287679954,0.8101837287394382,,Q9HB66_HUMAN,8,,0.2147606287679954,0.8101837287394382,0.122591733932495,Non-significant,0.0914164831835772,MKKS,Alternative protein MKKS,Q9HB66_HUMAN,Q9HB66
0.0390241146087646,9.923007607460018,,0.2150958291640908,0.8110739868157023,,FRK_HUMAN,8,,0.2150958291640908,0.8110739868157023,-0.0390241146087646,Non-significant,0.0909395272929226,FRK,Tyrosine-protein kinase FRK,FRK_HUMAN,P42685
0.306002259254456,7.328601181507111,,0.2153513414662551,0.8113588403356228,,PIAS2_HUMAN,8,,0.2153513414662551,0.8113588403356228,-0.306002259254456,Non-significant,0.0907870275270734,PIAS2,E3 SUMO-protein ligase PIAS2,PIAS2_HUMAN,O75928
-0.0581719875335693,10.572939515113834,,0.2155704307896292,0.8113588403356228,,ARHG1_HUMAN,8,,0.2155704307896292,0.8113588403356228,0.0581719875335693,Non-significant,0.0907870275270734,ARHGEF1,Rho guanine nucleotide exchange factor 1,ARHG1_HUMAN,Q92888
-0.157746553421021,14.88753497600555,,0.215576775395156,0.8113588403356228,,RS11_HUMAN,8,,0.215576775395156,0.8113588403356228,0.157746553421021,Non-significant,0.0907870275270734,RPS11,Small ribosomal subunit protein uS17,RS11_HUMAN,P62280
0.114072322845459,9.121882915496826,,0.2159328060384687,0.8113588403356228,,ARSB_HUMAN,8,,0.2159328060384687,0.8113588403356228,-0.114072322845459,Non-significant,0.0907870275270734,ARSB,Arylsulfatase B,ARSB_HUMAN,P15848
-0.204890251159668,8.711676836013794,,0.2160034206085437,0.8113588403356228,,PTN18_HUMAN,8,,0.2160034206085437,0.8113588403356228,0.204890251159668,Non-significant,0.0907870275270734,PTPN18,Tyrosine-protein phosphatase non-receptor type 18,PTN18_HUMAN,Q99952
0.0553233623504639,12.51498329639435,,0.2160199268241239,0.8113588403356228,,DDI2_HUMAN,8,,0.2160199268241239,0.8113588403356228,-0.0553233623504639,Non-significant,0.0907870275270734,DDI2,Protein DDI1 homolog 2,DDI2_HUMAN,Q5TDH0
0.0340564250946045,14.272179961204523,,0.2161334237388461,0.8113588403356228,,PSMD2_HUMAN,8,,0.2161334237388461,0.8113588403356228,-0.0340564250946045,Non-significant,0.0907870275270734,PSMD2,26S proteasome non-ATPase regulatory subunit 2,PSMD2_HUMAN,Q13200
-0.237890481948853,10.817374110221843,,0.216250197895253,0.8113588403356228,,PEX3_HUMAN,8,,0.216250197895253,0.8113588403356228,0.237890481948853,Non-significant,0.0907870275270734,PEX3,Peroxisomal biogenesis factor 3,PEX3_HUMAN,P56589
0.26837432384491,7.375023543834684,,0.2162859238289944,0.8113588403356228,,ANR50_HUMAN,8,,0.2162859238289944,0.8113588403356228,-0.26837432384491,Non-significant,0.0907870275270734,ANKRD50,Ankyrin repeat domain-containing protein 50,ANR50_HUMAN,Q9ULJ7
-0.162883679072062,12.284588138262436,,0.2163554438091301,0.8113588403356228,,PCBP3_HUMAN,7,,0.2163554438091301,0.8113588403356228,0.162883679072062,Non-significant,0.0907870275270734,PCBP3,Poly(rC)-binding protein 3,PCBP3_HUMAN,P57721
-0.1122727394104,9.403930187225342,,0.2163887632520352,0.8113588403356228,,EMC3_HUMAN,8,,0.2163887632520352,0.8113588403356228,0.1122727394104,Non-significant,0.0907870275270734,EMC3,ER membrane protein complex subunit 3,EMC3_HUMAN,Q9P0I2
0.113463640213013,15.66447675228119,,0.2164660429102481,0.8113588403356228,,ATIF1_HUMAN,8,,0.2164660429102481,0.8113588403356228,-0.113463640213013,Non-significant,0.0907870275270734,ATP5IF1,"ATPase inhibitor, mitochondrial",ATIF1_HUMAN,Q9UII2
-0.054962158203125,15.903436422348026,,0.2164671839949377,0.8113588403356228,,RS12_HUMAN,8,,0.2164671839949377,0.8113588403356228,0.054962158203125,Non-significant,0.0907870275270734,RPS12,Small ribosomal subunit protein eS12,RS12_HUMAN,P25398
0.0334012508392334,15.86975443363189,,0.21656085499845,0.8113588403356228,,ETFD_HUMAN,8,,0.21656085499845,0.8113588403356228,-0.0334012508392334,Non-significant,0.0907870275270734,ETFDH,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",ETFD_HUMAN,Q16134
0.0507528781890869,12.408295273780816,,0.2167124967198278,0.8114725775941961,,PABP2_HUMAN,8,,0.2167124967198278,0.8114725775941961,-0.0507528781890869,Non-significant,0.0907261518707109,PABPN1,Polyadenylate-binding protein 2,PABP2_HUMAN,Q86U42
-0.0400304794311523,12.613439798355106,,0.2167897381609448,0.8114725775941961,,MOV10_HUMAN,8,,0.2167897381609448,0.8114725775941961,0.0400304794311523,Non-significant,0.0907261518707109,MOV10,Helicase MOV-10,MOV10_HUMAN,Q9HCE1
-0.177838921546936,8.153448760509491,,0.2169326865770121,0.8116360241496905,,NOL10_HUMAN,8,,0.2169326865770121,0.8116360241496905,0.177838921546936,Non-significant,0.090638685219002,NOL10,Nucleolar protein 10,NOL10_HUMAN,Q9BSC4
0.164493560791016,8.216079950332642,,0.2171078196919662,0.8119196825168453,,CDO1_HUMAN,8,,0.2171078196919662,0.8119196825168453,-0.164493560791016,Non-significant,0.0904869303215893,CDO1,Cysteine dioxygenase type 1,CDO1_HUMAN,Q16878
0.0497472286224365,13.35495269298554,,0.2173754049439245,0.8121928053581386,,PTN11_HUMAN,8,,0.2173754049439245,0.8121928053581386,-0.0497472286224365,Non-significant,0.0903408619367217,PTPN11,Tyrosine-protein phosphatase non-receptor type 11,PTN11_HUMAN,Q06124
-0.0559020042419434,13.54713058471679,,0.2174464897682355,0.8121928053581386,,DNJC3_HUMAN,8,,0.2174464897682355,0.8121928053581386,0.0559020042419434,Non-significant,0.0903408619367217,DNAJC3,DnaJ homolog subfamily C member 3,DNJC3_HUMAN,Q13217
-0.200299024581909,10.6087032556534,,0.2177797579036725,0.8121928053581386,,LTMD1_HUMAN,8,,0.2177797579036725,0.8121928053581386,0.200299024581909,Non-significant,0.0903408619367217,LETMD1,LETM1 domain-containing protein 1,LTMD1_HUMAN,Q6P1Q0
-0.185890197753906,9.571717262268066,,0.2179313596205712,0.8121928053581386,,FITM2_HUMAN,8,,0.2179313596205712,0.8121928053581386,0.185890197753906,Non-significant,0.0903408619367217,FITM2,Acyl-coenzyme A diphosphatase FITM2,FITM2_HUMAN,Q8N6M3
-0.202756643295288,9.567487120628355,,0.2179944918268773,0.8121928053581386,,CDK9_HUMAN,8,,0.2179944918268773,0.8121928053581386,0.202756643295288,Non-significant,0.0903408619367217,CDK9,Cyclin-dependent kinase 9,CDK9_HUMAN,P50750
-0.0720903873443604,11.671689629554766,,0.2180423755129757,0.8121928053581386,,TOIP1_HUMAN,8,,0.2180423755129757,0.8121928053581386,0.0720903873443604,Non-significant,0.0903408619367217,TOR1AIP1,Torsin-1A-interacting protein 1,TOIP1_HUMAN,Q5JTV8
0.17251443862915,7.322032690048219,,0.2180760089178438,0.8121928053581386,,FER_HUMAN,8,,0.2180760089178438,0.8121928053581386,-0.17251443862915,Non-significant,0.0903408619367217,FER,Tyrosine-protein kinase Fer,FER_HUMAN,P16591
0.0759239196777344,9.515347242355348,,0.2181273957679866,0.8121928053581386,,TM40L_HUMAN,8,,0.2181273957679866,0.8121928053581386,-0.0759239196777344,Non-significant,0.0903408619367217,TOMM40L,Mitochondrial import receptor subunit TOM40B,TM40L_HUMAN,Q969M1
-0.134696125984192,8.000066339969635,,0.2181498204158291,0.8121928053581386,,LMBD2_HUMAN,8,,0.2181498204158291,0.8121928053581386,0.134696125984192,Non-significant,0.0903408619367217,LMBRD2,G-protein coupled receptor-associated protein LMBRD2,LMBD2_HUMAN,Q68DH5
-0.225394368171692,7.051628768444063,,0.2181743609255624,0.8121928053581386,,SCC4_HUMAN,8,,0.2181743609255624,0.8121928053581386,0.225394368171692,Non-significant,0.0903408619367217,MAU2,MAU2 chromatid cohesion factor homolog,SCC4_HUMAN,Q9Y6X3
-0.0751769542694092,12.993284821510326,,0.2183924706964925,0.8124489850775715,,LMO7_HUMAN,8,,0.2183924706964925,0.8124489850775715,0.0751769542694092,Non-significant,0.090203899512017,LMO7,LIM domain only protein 7,LMO7_HUMAN,Q8WWI1
-0.437431931495667,6.648679435253144,,0.2184419411866057,0.8124489850775715,,TM260_HUMAN,8,,0.2184419411866057,0.8124489850775715,0.437431931495667,Non-significant,0.090203899512017,TMEM260,Protein O-mannosyl-transferase TMEM260,TM260_HUMAN,Q9NX78
0.0416584014892578,12.488548517227166,,0.2186502297051237,0.8128106079198455,,SGTA_HUMAN,8,,0.2186502297051237,0.8128106079198455,-0.0416584014892578,Non-significant,0.0900106370840355,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,SGTA_HUMAN,O43765
-0.113425254821777,14.244297266006456,,0.2187380229264416,0.8128106079198455,,COPB_HUMAN,8,,0.2187380229264416,0.8128106079198455,0.113425254821777,Non-significant,0.0900106370840355,COPB1,Coatomer subunit beta,COPB_HUMAN,P53618
0.167801737785339,8.158201038837433,,0.2189632386737344,0.8132778174274325,,NAV2_HUMAN,8,,0.2189632386737344,0.8132778174274325,-0.167801737785339,Non-significant,0.0897610731446353,NAV2,Neuron navigator 2,NAV2_HUMAN,Q8IVL1
-0.0290789604187012,14.3252866268158,,0.2195665443004231,0.8148238875626961,,AP2B1_HUMAN,8,,0.2195665443004231,0.8148238875626961,0.0290789604187012,Non-significant,0.0889362476092853,AP2B1,AP-2 complex subunit beta,AP2B1_HUMAN,P63010
0.0693511962890625,14.410947561264049,,0.2196759798368744,0.8148238875626961,,PYGB_HUMAN,8,,0.2196759798368744,0.8148238875626961,-0.0693511962890625,Non-significant,0.0889362476092853,PYGB,"Glycogen phosphorylase, brain form",PYGB_HUMAN,P11216
0.0906658172607422,12.575573921203624,,0.2197028477650333,0.8148238875626961,,ENAH_HUMAN,8,,0.2197028477650333,0.8148238875626961,-0.0906658172607422,Non-significant,0.0889362476092853,ENAH,Protein enabled homolog,ENAH_HUMAN,Q8N8S7
-0.210654258728027,14.74236249923705,,0.2198017792772136,0.8148238875626961,,RS2_HUMAN,8,,0.2198017792772136,0.8148238875626961,0.210654258728027,Non-significant,0.0889362476092853,RPS2,Small ribosomal subunit protein uS5,RS2_HUMAN,P15880
-0.173607349395752,9.311169147491457,,0.2199610219236387,0.8148238875626961,,SMAD3_HUMAN,8,,0.2199610219236387,0.8148238875626961,0.173607349395752,Non-significant,0.0889362476092853,SMAD3,Mothers against decapentaplegic homolog 3,SMAD3_HUMAN,P84022
-0.0923128128051758,9.74669885635376,,0.2199775314802287,0.8148238875626961,,XPO4_HUMAN,8,,0.2199775314802287,0.8148238875626961,0.0923128128051758,Non-significant,0.0889362476092853,XPO4,Exportin-4,XPO4_HUMAN,Q9C0E2
0.046036958694458,14.574123740196214,,0.2203209444973383,0.8150065386711403,,ESYT1_HUMAN,8,,0.2203209444973383,0.8150065386711403,-0.046036958694458,Non-significant,0.0888389069687302,ESYT1,Extended synaptotagmin-1,ESYT1_HUMAN,Q9BSJ8
-0.0697040557861328,10.196795463562,,0.2203659310176091,0.8150065386711403,,DESI1_HUMAN,8,,0.2203659310176091,0.8150065386711403,0.0697040557861328,Non-significant,0.0888389069687302,DESI1,Desumoylating isopeptidase 1,DESI1_HUMAN,Q6ICB0
-0.0635483264923096,11.459889054298426,,0.2203838943927968,0.8150065386711403,,SF3B6_HUMAN,8,,0.2203838943927968,0.8150065386711403,0.0635483264923096,Non-significant,0.0888389069687302,SF3B6,Splicing factor 3B subunit 6,SF3B6_HUMAN,Q9Y3B4
-0.108460187911987,10.416164278984064,,0.2204256216516074,0.8150065386711403,,MLXPL_HUMAN,8,,0.2204256216516074,0.8150065386711403,0.108460187911987,Non-significant,0.0888389069687302,MLXIPL,Carbohydrate-responsive element-binding protein,MLXPL_HUMAN,Q9NP71
0.0927281379699707,9.619990587234495,,0.2213217389210738,0.8179499166725944,,CAH12_HUMAN,8,,0.2213217389210738,0.8179499166725944,-0.0927281379699707,Non-significant,0.087273287500586,CA12,Carbonic anhydrase 12,CAH12_HUMAN,O43570
-0.179214119911194,7.806203186511995,,0.2218104887046159,0.818486787364939,,EAF1_HUMAN,8,,0.2218104887046159,0.818486787364939,0.179214119911194,Non-significant,0.0869883269066679,EAF1,ELL-associated factor 1,EAF1_HUMAN,Q96JC9
0.0946037769317627,11.135823369026184,,0.2218900288229451,0.818486787364939,,EIF1_HUMAN,8,,0.2218900288229451,0.818486787364939,-0.0946037769317627,Non-significant,0.0869883269066679,EIF1,Eukaryotic translation initiation factor 1,EIF1_HUMAN,P41567
-0.147196054458618,8.157961010932922,,0.2219835891874983,0.818486787364939,,TARB1_HUMAN,8,,0.2219835891874983,0.818486787364939,0.147196054458618,Non-significant,0.0869883269066679,TARBP1,Probable methyltransferase TARBP1,TARB1_HUMAN,Q13395
-0.316131114959717,9.4573860168457,,0.2219922102755839,0.818486787364939,,PDS5A_HUMAN,8,,0.2219922102755839,0.818486787364939,0.316131114959717,Non-significant,0.0869883269066679,PDS5A,Sister chromatid cohesion protein PDS5 homolog A,PDS5A_HUMAN,Q29RF7
0.107626676559448,10.491993784904484,,0.2219930028065393,0.818486787364939,,ERRFI_HUMAN,8,,0.2219930028065393,0.818486787364939,-0.107626676559448,Non-significant,0.0869883269066679,ERRFI1,ERBB receptor feedback inhibitor 1,ERRFI_HUMAN,Q9UJM3
0.0440716743469238,18.701784849166863,,0.2220694718244248,0.818486787364939,,AK1C1_HUMAN,8,,0.2220694718244248,0.818486787364939,-0.0440716743469238,Non-significant,0.0869883269066679,AKR1C1,Aldo-keto reductase family 1 member C1,AK1C1_HUMAN,Q04828
0.0368387699127197,11.35211813449861,,0.222231719980805,0.818486787364939,,MX1_HUMAN,8,,0.222231719980805,0.818486787364939,-0.0368387699127197,Non-significant,0.0869883269066679,MX1,Interferon-induced GTP-binding protein Mx1,MX1_HUMAN,P20591
