logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,C_vs_D,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.343038201332092,8.18804281949997,,0.00999151866355111,0.03985853384667111,,MAP1B_HUMAN,8,,0.00999151866355111,0.03985853384667111,0.343038201332092,Down,1.399478680397477,MAP1B,Microtubule-associated protein 1B,MAP1B_HUMAN,P46821
-0.151470422744751,10.900409340858465,,0.006460877597659373,0.028882673207957524,,GNPI1_HUMAN,8,,0.006460877597659373,0.028882673207957524,0.151470422744751,Down,1.5393626135353093,GNPDA1,Glucosamine-6-phosphate isomerase 1,GNPI1_HUMAN,P46926
-0.069894552230835,10.290893197059624,,0.2075283682695375,0.35980997551984023,,NEDD4_HUMAN,8,,0.2075283682695375,0.35980997551984023,0.069894552230835,Non-significant,0.4439268002646065,NEDD4,E3 ubiquitin-protein ligase NEDD4,NEDD4_HUMAN,P46934
-0.0937511920928955,11.5853830575943,,0.07062938783432855,0.1630093485426309,,YAP1_HUMAN,8,,0.07062938783432855,0.1630093485426309,0.0937511920928955,Non-significant,0.7877874882091975,YAP1,Transcriptional coactivator YAP1,YAP1_HUMAN,P46937
0.327080249786377,14.28721117973326,,1.1007031154301703e-08,3.2054047154348605e-06,,UTRN_HUMAN,8,,1.1007031154301703e-08,3.2054047154348605e-06,-0.327080249786377,Up,5.4941171285216015,UTRN,Utrophin,UTRN_HUMAN,P46939
-0.237955331802368,14.282947897911065,,3.887428494117233e-07,3.522010215670213e-05,,IQGA1_HUMAN,8,,3.887428494117233e-07,3.522010215670213e-05,0.237955331802368,Down,4.453209388685957,IQGAP1,Ras GTPase-activating-like protein IQGAP1,IQGA1_HUMAN,P46940
0.248442888259888,14.065224289894111,,4.506273888437257e-05,0.000969502830773546,,3HAO_HUMAN,8,,4.506273888437257e-05,0.000969502830773546,-0.248442888259888,Up,3.013450918521804,HAAO,"3-hydroxyanthranilate 3,4-dioxygenase",3HAO_HUMAN,P46952
-0.124465942382813,12.906568288803115,,0.01767845657620686,0.059987571752971584,,GLYG_HUMAN,8,,0.01767845657620686,0.059987571752971584,0.124465942382813,Non-significant,1.2219387175862821,GYG1,Glycogenin-1,GLYG_HUMAN,P46976
0.059725284576416,14.459846973419197,,0.06550133507868869,0.15481098151641376,,STT3A_HUMAN,8,,0.06550133507868869,0.15481098151641376,-0.059725284576416,Non-significant,0.8101982358829363,STT3A,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,STT3A_HUMAN,P46977
-0.296275615692139,11.11464953422546,,4.809443809549846e-05,0.0010186027226771284,,MSS4_HUMAN,8,,4.809443809549846e-05,0.0010186027226771284,0.296275615692139,Down,2.991995167309583,RABIF,Guanine nucleotide exchange factor MSS4,MSS4_HUMAN,P47224
-0.0080299377441406,14.935827732086175,,0.8171939759010308,0.913433010033868,,CAZA2_HUMAN,8,,0.8171939759010308,0.913433010033868,0.0080299377441406,Non-significant,0.0393232977251737,CAPZA2,F-actin-capping protein subunit alpha-2,CAZA2_HUMAN,P47755
-0.0129339694976807,15.37938749790191,,0.5915200949404604,0.7430680718139754,,CAPZB_HUMAN,8,,0.5915200949404604,0.7430680718139754,0.0129339694976807,Non-significant,0.1289713990805939,CAPZB,F-actin-capping protein subunit beta,CAPZB_HUMAN,P47756
0.108221054077148,12.685444116592397,,0.16254182758309793,0.30101432253295035,,IF1AX_HUMAN,8,,0.16254182758309793,0.30101432253295035,-0.108221054077148,Non-significant,0.521412839791394,EIF1AX,"Eukaryotic translation initiation factor 1A, X-chromosomal",IF1AX_HUMAN,P47813
0.0735781192779541,13.09182250499725,,0.01535654706672284,0.054584692581542305,,SYQ_HUMAN,8,,0.01535654706672284,0.054584692581542305,-0.0735781192779541,Non-significant,1.262929131277581,QARS1,Glutamine--tRNA ligase,SYQ_HUMAN,P47897
-0.161341905593872,13.5998817682266,,0.21382652776937633,0.36625727440042466,,RL29_HUMAN,8,,0.21382652776937633,0.36625727440042466,0.161341905593872,Non-significant,0.43621374083417563,RPL29,Large ribosomal subunit protein eL29,RL29_HUMAN,P47914
0.429440339406331,7.0359149773915615,,0.09914752594624283,0.21009587488712686,,TISD_HUMAN,6,,0.09914752594624283,0.21009587488712686,-0.429440339406331,Non-significant,0.6775824746351973,ZFP36L2,mRNA decay activator protein ZFP36L2,TISD_HUMAN,P47974
0.0231733322143555,15.253845214843746,,0.5157972105229657,0.6775915022723155,,UCRI_HUMAN,8,,0.5157972105229657,0.6775915022723155,-0.0231733322143555,Non-significant,0.16903204916404305,UQCRFS1,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",UCRI_HUMAN,P47985
0.212889194488525,12.82370972633364,,1.2834611219534073e-05,0.0004136498809647464,,XDH_HUMAN,8,,1.2834611219534073e-05,0.0004136498809647464,-0.212889194488525,Up,3.3833670963127003,XDH,Xanthine dehydrogenase/oxidase,XDH_HUMAN,P47989
0.144478797912598,16.164455890655514,,0.03440118324112153,0.09702775792047905,,ATPO_HUMAN,8,,0.03440118324112153,0.09702775792047905,-0.144478797912598,Non-significant,1.01310400401054,ATP5PO,"ATP synthase subunit O, mitochondrial",ATPO_HUMAN,P48047
-0.144903898239136,12.15375077724456,,0.01384428162392958,0.05044069363785603,,LIMS1_HUMAN,8,,0.01384428162392958,0.05044069363785603,0.144903898239136,Non-significant,1.2972189498344433,LIMS1,LIM and senescent cell antigen-like-containing domain protein 1,LIMS1_HUMAN,P48059
-0.0116312503814697,8.937180161476135,,0.9337437404028955,0.9936969671097041,,S6A12_HUMAN,8,,0.9337437404028955,0.9936969671097041,0.0116312503814697,Non-significant,0.002746035700204536,SLC6A12,Sodium- and chloride-dependent betaine transporter,S6A12_HUMAN,P48065
0.0626664161682129,13.466987609863285,,0.006924881593896481,0.03037411754525654,,PPCE_HUMAN,8,,0.006924881593896481,0.03037411754525654,-0.0626664161682129,Up,1.5174963307036806,PREP,Prolyl endopeptidase,PPCE_HUMAN,P48147
-0.0259966850280762,14.42514538764954,,0.3206866107669622,0.486489046361639,,MAOX_HUMAN,8,,0.3206866107669622,0.486489046361639,0.0259966850280762,Non-significant,0.3129269337270811,ME1,NADP-dependent malic enzyme,MAOX_HUMAN,P48163
-0.15469217300415,7.761843323707582,,0.4742063275995028,0.6400605423306236,,IREB2_HUMAN,8,,0.4742063275995028,0.6400605423306236,0.15469217300415,Non-significant,0.1937789448339945,IREB2,Iron-responsive element-binding protein 2,IREB2_HUMAN,P48200
-0.308941841125488,7.587229013442993,,0.04883446700402921,0.12494391087256171,,LEPR_HUMAN,8,,0.04883446700402921,0.12494391087256171,0.308941841125488,Non-significant,0.9032849043145147,LEPR,Leptin receptor,LEPR_HUMAN,P48357
0.0265839099884033,8.57319724559784,,0.5466379544727841,0.7025986571202839,,PI42A_HUMAN,8,,0.5466379544727841,0.7025986571202839,-0.0265839099884033,Non-significant,0.15329268461203752,PIP4K2A,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,PI42A_HUMAN,P48426
-0.033865213394165,13.535964369773865,,0.13257808659688958,0.25937754511587074,,COPD_HUMAN,8,,0.13257808659688958,0.25937754511587074,0.033865213394165,Non-significant,0.5860676244523411,ARCN1,Coatomer subunit delta,COPD_HUMAN,P48444
0.234433650970459,14.631109237670909,,2.424548969399145e-05,0.0006546282217377692,,LSS_HUMAN,8,,2.424548969399145e-05,0.0006546282217377692,-0.234433650970459,Up,3.1840052757148727,LSS,Lanosterol synthase,LSS_HUMAN,P48449
-0.378142952919006,7.883214056491852,,0.023661537547652295,0.0741206981035562,,PP2BC_HUMAN,8,,0.023661537547652295,0.0741206981035562,0.378142952919006,Non-significant,1.1300604989444178,PPP3CC,Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform,PP2BC_HUMAN,P48454
0.060417652130127,14.52308249473571,,0.04384513590157053,0.11547795570922581,,GSH1_HUMAN,8,,0.04384513590157053,0.11547795570922581,-0.060417652130127,Non-significant,0.9375009129802772,GCLC,Glutamate--cysteine ligase catalytic subunit,GSH1_HUMAN,P48506
-0.121442556381226,13.752505421638475,,0.0002898010826164423,0.0034706949850456916,,GSH0_HUMAN,8,,0.0002898010826164423,0.0034706949850456916,0.121442556381226,Down,2.4595835517368707,GCLM,Glutamate--cysteine ligase regulatory subunit,GSH0_HUMAN,P48507
-0.373400211334229,13.617269039154055,,0.0007713015375628587,0.006727888510815987,,CD151_HUMAN,8,,0.0007713015375628587,0.006727888510815987,0.373400211334229,Down,2.1721212139310997,CD151,CD151 antigen,CD151_HUMAN,P48509
-0.585199236869812,7.769599378108977,,0.05337353395357714,0.13284731253280463,,INAR2_HUMAN,8,,0.05337353395357714,0.13284731253280463,0.585199236869812,Non-significant,0.8766472268312631,IFNAR2,Interferon alpha/beta receptor 2,INAR2_HUMAN,P48551
-0.104350328445435,8.465969443321228,,0.05539989652878495,0.1368881079683977,,TPC10_HUMAN,8,,0.05539989652878495,0.1368881079683977,0.104350328445435,Non-significant,0.8636342791708596,TRAPPC10,Trafficking protein particle complex subunit 10,TPC10_HUMAN,P48553
0.0199310779571533,14.026702284812941,,0.583394583214662,0.7359219417593369,,PSMD8_HUMAN,8,,0.583394583214662,0.7359219417593369,-0.0199310779571533,Non-significant,0.13316824824538284,PSMD8,26S proteasome non-ATPase regulatory subunit 8,PSMD8_HUMAN,P48556
-0.447761058807373,9.382667779922485,,0.003754046469318269,0.019851164014799718,,PRC2A_HUMAN,8,,0.003754046469318269,0.019851164014799718,0.447761058807373,Down,1.7022140223828401,PRRC2A,Protein PRRC2A,PRC2A_HUMAN,P48634
0.048370361328125,14.693086862564085,,0.03999394608346703,0.10773775228781497,,GSHB_HUMAN,8,,0.03999394608346703,0.10773775228781497,-0.048370361328125,Non-significant,0.9676320892985251,GSS,Glutathione synthetase,GSHB_HUMAN,P48637
-0.0018661022186279,15.24944245815276,,0.908133610394088,0.9766277877968947,,TCPE_HUMAN,8,,0.908133610394088,0.9766277877968947,0.0018661022186279,Non-significant,0.010270922981274208,CCT5,T-complex protein 1 subunit epsilon,TCPE_HUMAN,P48643
-0.0587062835693359,9.955452442169195,,0.5028591044283576,0.6653112343840383,,PTSS1_HUMAN,8,,0.5028591044283576,0.6653112343840383,0.0587062835693359,Non-significant,0.1769751430355354,PTDSS1,Phosphatidylserine synthase 1,PTSS1_HUMAN,P48651
0.0772030353546143,10.4787300825119,,0.3090218160834799,0.47296947634288355,,HSP13_HUMAN,8,,0.3090218160834799,0.47296947634288355,-0.0772030353546143,Non-significant,0.3251668860774067,HSPA13,Heat shock 70 kDa protein 13,HSP13_HUMAN,P48723
0.133768558502197,13.09379482269288,,0.020524500268192317,0.06704999005883018,,GCST_HUMAN,8,,0.020524500268192317,0.06704999005883018,-0.133768558502197,Non-significant,1.1736012822030686,AMT,"Aminomethyltransferase, mitochondrial",GCST_HUMAN,P48728
0.108532905578613,11.121860265731815,,0.010664740158695877,0.041687579699907086,,KC1A_HUMAN,8,,0.010664740158695877,0.041687579699907086,-0.108532905578613,Up,1.3799933184378042,CSNK1A1,Casein kinase I isoform alpha,KC1A_HUMAN,P48729
-0.191533088684082,10.028539896011356,,0.003982659281981068,0.020538402537769302,,KC1D_HUMAN,8,,0.003982659281981068,0.020538402537769302,0.191533088684082,Down,1.6874333385387197,CSNK1D,Casein kinase I isoform delta,KC1D_HUMAN,P48730
0.0858316421508789,17.059970378875725,,0.015355319728497564,0.054584692581542305,,IDHP_HUMAN,8,,0.015355319728497564,0.054584692581542305,-0.0858316421508789,Non-significant,1.262929131277581,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial",IDHP_HUMAN,P48735
-0.165424585342407,13.781438469886766,,0.001361614295417825,0.009795415412745966,,PIPNB_HUMAN,8,,0.001361614295417825,0.009795415412745966,0.165424585342407,Down,2.0089771413295097,PITPNB,Phosphatidylinositol transfer protein beta isoform,PIPNB_HUMAN,P48739
0.452644348144531,8.764039039611816,,0.024251274360528964,0.07550396759669842,,MASP1_HUMAN,8,,0.024251274360528964,0.07550396759669842,-0.452644348144531,Non-significant,1.1220302263830142,MASP1,Mannan-binding lectin serine protease 1,MASP1_HUMAN,P48740
-0.94178295135498,11.286688089370735,,3.604258346162197e-08,6.9982857133238255e-06,,T23O_HUMAN,8,,3.604258346162197e-08,6.9982857133238255e-06,0.94178295135498,Down,5.155008330903273,TDO2,"Tryptophan 2,3-dioxygenase",T23O_HUMAN,P48775
0.179553031921387,7.456694364547729,,0.6880200377109633,0.8190642924348372,,AGRE5_HUMAN,6,,0.6880200377109633,0.8190642924348372,-0.179553031921387,Non-significant,0.08668200696511662,ADGRE5,Adhesion G protein-coupled receptor E5,AGRE5_HUMAN,P48960
0.152966022491455,8.163517236709595,,0.3161018948052959,0.48132490200604716,,DPOD2_HUMAN,8,,0.3161018948052959,0.48132490200604716,-0.152966022491455,Non-significant,0.31756166891883847,POLD2,DNA polymerase delta subunit 2,DPOD2_HUMAN,P49005
-0.13088846206665,10.3574593067169,,0.21225267289645086,0.3647435816222677,,MRP_HUMAN,8,,0.21225267289645086,0.3647435816222677,0.13088846206665,Non-significant,0.43801234162932157,MARCKSL1,MARCKS-related protein,MRP_HUMAN,P49006
-0.177070617675781,11.72954058647157,,0.015564633223066946,0.05508420976601037,,PAXI_HUMAN,8,,0.015564633223066946,0.05508420976601037,0.177070617675781,Non-significant,1.2589728765435764,PXN,Paxillin,PAXI_HUMAN,P49023
-0.164845943450928,8.80906939506531,,0.015174708759991355,0.054056170916981,,CAMLG_HUMAN,8,,0.015174708759991355,0.054056170916981,0.164845943450928,Non-significant,1.267154720911105,CAMLG,Guided entry of tail-anchored proteins factor CAMLG,CAMLG_HUMAN,P49069
0.102778434753418,7.24800717830658,,0.6198358843886823,0.7656630512506158,,NR2C2_HUMAN,8,,0.6198358843886823,0.7656630512506158,-0.102778434753418,Non-significant,0.1159623102328833,NR2C2,Nuclear receptor subfamily 2 group C member 2,NR2C2_HUMAN,P49116
-0.0127224922180176,10.587689161300641,,0.781691299982444,0.8881023909790788,,MAPK2_HUMAN,8,,0.781691299982444,0.8881023909790788,0.0127224922180176,Non-significant,0.05153696071495507,MAPKAPK2,MAP kinase-activated protein kinase 2,MAPK2_HUMAN,P49137
0.186373710632324,16.423045158386223,,1.009308152435244e-05,0.0003472531086479738,,AL9A1_HUMAN,8,,1.009308152435244e-05,0.0003472531086479738,-0.186373710632324,Up,3.459353857721036,ALDH9A1,4-trimethylaminobutyraldehyde dehydrogenase,AL9A1_HUMAN,P49189
-0.221636056900024,13.56884968280791,,0.06631627682222548,0.15614778709408422,,RL34_HUMAN,8,,0.06631627682222548,0.15614778709408422,0.221636056900024,Non-significant,0.8064641661544878,RPL34,Large ribosomal subunit protein eL34,RL34_HUMAN,P49207
0.0259413719177246,8.79811406135559,,0.7826059690466111,0.8886462987893143,,RPIA_HUMAN,8,,0.7826059690466111,0.8886462987893143,-0.0259413719177246,Non-significant,0.05127106360819095,RPIA,Ribose-5-phosphate isomerase,RPIA_HUMAN,P49247
0.199687957763672,15.50364565849306,,4.873141203877809e-05,0.0010294195175238252,,LMAN1_HUMAN,8,,4.873141203877809e-05,0.0010294195175238252,-0.199687957763672,Up,2.9874076018984175,LMAN1,Protein ERGIC-53,LMAN1_HUMAN,P49257
0.525808811187744,8.4381000995636,,0.0008095010631932174,0.006918943049557123,,NRAM2_HUMAN,8,,0.0008095010631932174,0.006918943049557123,-0.525808811187744,Up,2.159960244098757,SLC11A2,Natural resistance-associated macrophage protein 2,NRAM2_HUMAN,P49281
0.0049202442169189,12.3388603925705,,0.8913684828795368,0.964850472507599,,NASP_HUMAN,8,,0.8913684828795368,0.964850472507599,-0.0049202442169189,Non-significant,0.015539986134480632,NASP,Nuclear autoantigenic sperm protein,NASP_HUMAN,P49321
0.477230787277222,12.475550055503842,,0.00027698432604045725,0.00337094058885655,,FMO5_HUMAN,8,,0.00027698432604045725,0.00337094058885655,-0.477230787277222,Up,2.4722489016348086,FMO5,Flavin-containing monooxygenase 5,FMO5_HUMAN,P49326
0.522341251373291,16.343313455581672,,4.755633175491531e-08,8.250517641054882e-06,,FAS_HUMAN,8,,4.755633175491531e-08,8.250517641054882e-06,-0.522341251373291,Up,5.083518802771129,FASN,Fatty acid synthase,FAS_HUMAN,P49327
-0.393394152323405,6.553441683451334,,0.17688970771041762,0.3202394930441264,,CDK8_HUMAN,7,,0.17688970771041762,0.3202394930441264,0.393394152323405,Non-significant,0.49452511041329583,CDK8,Cyclin-dependent kinase 8,CDK8_HUMAN,P49336
-0.0518362522125244,12.1163831949234,,0.46489041383412116,0.6309448126503702,,FNTA_HUMAN,8,,0.46489041383412116,0.6309448126503702,0.0518362522125244,Non-significant,0.20000862587405804,FNTA,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA_HUMAN,P49354
-0.211739778518677,10.9088624715805,,0.0011055046750798932,0.008544346085878151,,FNTB_HUMAN,8,,0.0011055046750798932,0.008544346085878151,0.211739778518677,Down,2.0683211690066337,FNTB,Protein farnesyltransferase subunit beta,FNTB_HUMAN,P49356
-0.640814781188965,9.248777151107788,,5.713095153741366e-05,0.0011322688769223911,,DHYS_HUMAN,8,,5.713095153741366e-05,0.0011322688769223911,0.640814781188965,Down,2.9460504301284316,DHPS,Deoxyhypusine synthase,DHYS_HUMAN,P49366
-0.0018925666809082,15.32836055755617,,0.9263122916847734,0.9890206136437923,,TCPG_HUMAN,8,,0.9263122916847734,0.9890206136437923,0.0018925666809082,Non-significant,0.0047946565338061785,CCT3,T-complex protein 1 subunit gamma,TCPG_HUMAN,P49368
-0.0490336418151855,11.509493350982666,,0.3805760780481802,0.5487563820344583,,RM19_HUMAN,8,,0.3805760780481802,0.5487563820344583,0.0490336418151855,Non-significant,0.2606204158774192,MRPL19,Large ribosomal subunit protein bL19m,RM19_HUMAN,P49406
0.170164108276367,10.559701204299916,,0.029245574795783612,0.08643291659471533,,ARRB1_HUMAN,8,,0.029245574795783612,0.08643291659471533,-0.170164108276367,Non-significant,1.0633208319077176,ARRB1,Beta-arrestin-1,ARRB1_HUMAN,P49407
0.0560314655303955,15.791584372520436,,0.09616130518165433,0.20504688348619493,,EFTU_HUMAN,8,,0.09616130518165433,0.20504688348619493,-0.0560314655303955,Non-significant,0.6881468271813446,TUFM,"Elongation factor Tu, mitochondrial",EFTU_HUMAN,P49411
0.245335102081299,16.14564585685729,,3.025677825765932e-05,0.0007302949426378487,,AL7A1_HUMAN,8,,3.025677825765932e-05,0.0007302949426378487,-0.245335102081299,Up,3.136501706878857,ALDH7A1,Alpha-aminoadipic semialdehyde dehydrogenase,AL7A1_HUMAN,P49419
0.115501880645752,10.716371297836314,,0.10429466437458047,0.21777687408715216,,UB2R1_HUMAN,8,,0.10429466437458047,0.21777687408715216,-0.115501880645752,Non-significant,0.6619882402348882,CDC34,Ubiquitin-conjugating enzyme E2 R1,UB2R1_HUMAN,P49427
-0.183935880661011,12.2504404783249,,0.04976845177605279,0.12655629839824176,,INPP_HUMAN,8,,0.04976845177605279,0.12655629839824176,0.183935880661011,Non-significant,0.8977162361909581,INPP1,Inositol polyphosphate 1-phosphatase,INPP_HUMAN,P49441
,,,1.0,1.0,,CY561_HUMAN,3,,1.0,1.0,,Non-significant,-0.0,CYB561,Transmembrane ascorbate-dependent reductase CYB561,CY561_HUMAN,P49447
-0.0179579257965088,10.801976323127736,,0.6189116874624861,0.7653330147966503,,DHE4_HUMAN,8,,0.6189116874624861,0.7653330147966503,0.0179579257965088,Non-significant,0.11614955174993627,GLUD2,"Glutamate dehydrogenase 2, mitochondrial",DHE4_HUMAN,P49448
0.173608779907227,13.824521064758285,,0.0010387308946637642,0.008175493933482948,,SRP09_HUMAN,8,,0.0010387308946637642,0.008175493933482948,-0.173608779907227,Up,2.087485999388666,SRP9,Signal recognition particle 9 kDa protein,SRP09_HUMAN,P49458
-0.0694537162780762,9.259973049163818,,0.3300402213528364,0.4973476187231617,,UBE2A_HUMAN,8,,0.3300402213528364,0.4973476187231617,0.0694537162780762,Non-significant,0.3033399570986828,UBE2A,Ubiquitin-conjugating enzyme E2 A,UBE2A_HUMAN,P49459
0.0649645328521729,11.314901709556576,,0.08782909502506595,0.19179390488333897,,PCY1A_HUMAN,8,,0.08782909502506595,0.19179390488333897,-0.0649645328521729,Non-significant,0.7171651986126617,PCYT1A,Choline-phosphate cytidylyltransferase A,PCY1A_HUMAN,P49585
