"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BDM"
0.358224999999997,13.4824875,8.07929546149479,7.14430931938763e-05,0.000531161834528212,1.37005626491297,"SUMF2_HUMAN",13,-7.79935458046134,6.45413701865524e-05,0.000448398434567251,-0.358224999999997,"Non-significant",3.34833591226795,"SUMF2","Inactive C-alpha-formylglycine-generating enzyme 2","SUMF2_HUMAN",0.358224999999997
-0.480074999999999,9.65085,-7.47843265629163,0.000118459353421953,0.000775364206065009,0.806642752453854,"TFR2_HUMAN",22,7.79281170701548,6.49173895063736e-05,0.000450151666605513,0.480074999999999,"Non-significant",3.34664113761935,"TFR2","Transferrin receptor protein 2","TFR2_HUMAN",-0.480074999999999
0.321899999999998,10.322725,6.95706710658709,0.000188730941934983,0.00110436564024482,0.288176208341337,"ASCC3_HUMAN",92,-7.79201884595903,6.49631210577926e-05,0.000450151666605513,-0.321899999999998,"Non-significant",3.34664113761935,"ASCC3","Activating signal cointegrator 1 complex subunit 3","ASCC3_HUMAN",0.321899999999998
0.221099999999998,13.405675,7.04706804273538,0.000173819487978145,0.00103258852351075,0.37975345670657,"DC1I2_HUMAN",25,-7.79198905864831,6.4964839864865e-05,0.000450151666605513,-0.221099999999998,"Non-significant",3.34664113761935,"DYNC1I2","Cytoplasmic dynein 1 intermediate chain 2","DC1I2_HUMAN",0.221099999999998
0.265499999999999,10.815825,7.10414895324412,0.000165048353318714,0.000992711959285998,0.437375872920796,"YMEL1_HUMAN",28,-7.79114845503074,6.501336585276e-05,0.000450151666605513,-0.265499999999999,"Non-significant",3.34664113761935,"YME1L1","ATP-dependent zinc metalloprotease YME1L1","YMEL1_HUMAN",0.265499999999999
-0.433750000000003,12.4973,-7.33875782716723,0.000133857586832692,0.000846731864856799,0.670551506653466,"FMO5_HUMAN",32,7.78883185761125,6.5147306745282e-05,0.000450698414090989,0.433750000000003,"Non-significant",3.3461139701135,"FMO5","Flavin-containing monooxygenase 5","FMO5_HUMAN",-0.433750000000003
3.9052325,7.08934625,7.67544717922922,0.000100008560118601,0.000680955295558381,0.995245028409581,"C1QT3_HUMAN",2,-7.7859640191499,6.53135458654645e-05,0.00045146749494526,-3.9052325,"Up in BDM",3.34537351284569,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","C1QT3_HUMAN",3.9052325
-0.660925000000001,10.5656625,-11.897139465083,5.19386968905718e-06,7.64440641129098e-05,4.28965526479494,"CS012_HUMAN",4,7.78343391057915,6.5460600867124e-05,0.000452102785095773,0.660925000000001,"Up in C",3.34476281756646,"C19orf12","Protein C19orf12","CS012_HUMAN",-0.660925000000001
1.40542,9.04462,7.53595511421168,0.000112704489612512,0.000747533499873278,0.862110828489106,"QSOX1_HUMAN",20,-7.77905265062574,6.57161228852298e-05,0.00045348550118949,-1.40542,"Up in BDM",3.34343659361835,"QSOX1","Sulfhydryl oxidase 1","QSOX1_HUMAN",1.40542
0.428024999999998,10.6524375,7.88730378426354,8.36845279194764e-05,0.000594429576041653,1.19380144744114,"RM04_HUMAN",13,-7.77645518268699,6.58681365741369e-05,0.000453880426034533,-0.428024999999998,"Non-significant",3.34305854615887,"MRPL4","Large ribosomal subunit protein uL4m","RM04_HUMAN",0.428024999999998
-0.144299999999998,14.359675,-6.03455120994579,0.000461255950066648,0.00218522523250451,-0.704463681999248,"TOM70_HUMAN",34,7.77618310399687,6.58840823348493e-05,0.000453880426034533,0.144299999999998,"Non-significant",3.34305854615887,"TOMM70","Mitochondrial import receptor subunit TOM70","TOM70_HUMAN",-0.144299999999998
-0.645447499999998,9.51479625,-7.63830768106983,0.000103224305490149,0.000698788485886243,0.95998695705422,"CO8A_HUMAN",14,7.77221058286385,6.61173916325857e-05,0.000455105270028495,0.645447499999998,"Up in C",3.34188813542078,"C8A","Complement component C8 alpha chain","CO8A_HUMAN",-0.645447499999998
-0.226474999999999,11.2379875,-8.1769788764472,6.59975384088328e-05,0.000501434494787407,1.45842529480047,"S20A2_HUMAN",15,7.77056216497944,6.62144749546734e-05,0.000455291026220855,0.226474999999999,"Non-significant",3.34171090954503,"SLC20A2","Sodium-dependent phosphate transporter 2","S20A2_HUMAN",-0.226474999999999
-0.26085,10.114525,-6.76696744720174,0.000225178373216666,0.00126439198878783,0.0917877300145253,"PLCG2_HUMAN",59,7.7698672102282,6.62554518518517e-05,0.000455291026220855,0.26085,"Non-significant",3.34171090954503,"PLCG2","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2","PLCG2_HUMAN",-0.26085
0.317475,10.7561125,7.71631890481038,9.65990817446374e-05,0.000662139859650951,1.03388958392146,"ADPGK_HUMAN",16,-7.76460245512215,6.6566800181061e-05,0.000457047427038809,-0.317475,"Non-significant",3.34003873158762,"ADPGK","ADP-dependent glucokinase","ADPGK_HUMAN",0.317475
0.185299999999998,15.607475,6.68871753486659,0.000242420108352985,0.00133546579473308,0.00975970454925701,"A1AT_HUMAN",28,-7.76132533708333,6.67614271176485e-05,0.000457347511686174,-0.185299999999998,"Non-significant",3.33975367946055,"SERPINA1","Alpha-1-antitrypsin","A1AT_HUMAN",0.185299999999998
0.243425,11.0805875,7.85418265753852,8.60264919360893e-05,0.000606401703260585,1.16304439711359,"TOR1A_HUMAN",16,-7.76096853281083,6.67826558921085e-05,0.000457347511686174,-0.243425,"Non-significant",3.33975367946055,"TOR1A","Torsin-1A","TOR1A_HUMAN",0.243425
0.727499999999996,10.700725,8.71011780961656,4.33928168660541e-05,0.000364481877733516,1.92587144202772,"S35F6_HUMAN",6,-7.76012117723226,6.6833101165262e-05,0.000457347511686174,-0.727499999999996,"Up in BDM",3.33975367946055,"SLC35F6","Solute carrier family 35 member F6","S35F6_HUMAN",0.727499999999996
0.802317500000001,7.19775375,7.76425992889143,9.276523793288e-05,0.000643392064783206,1.07901044858012,"EFC14_HUMAN",10,-7.76011184678439,6.68336568675331e-05,0.000457347511686174,-0.802317500000001,"Up in BDM",3.33975367946055,"EFCAB14","EF-hand calcium-binding domain-containing protein 14","EFC14_HUMAN",0.802317500000001
0.644525,8.5855275,7.52626898351249,0.00011365116510029,0.000753203113574922,0.852794022414713,"NHSL3_HUMAN",18,-7.75891119811996,6.69052080525291e-05,0.000457455292422546,-0.644525,"Up in BDM",3.33965134357118,"NHSL3","NHS-like protein 3","NHSL3_HUMAN",0.644525
0.3508,11.76005,8.27699928503143,6.09006894554681e-05,0.000469674367032858,1.54801411926994,"TM192_HUMAN",12,-7.74940716360498,6.74746139797673e-05,0.000460964071171777,-0.3508,"Non-significant",3.33633292341712,"TMEM192","Transmembrane protein 192","TM192_HUMAN",0.3508
0.5809,14.522525,7.44308755302617,0.000122158825429541,0.000792292761765332,0.772393522757209,"RL4_HUMAN",23,-7.7412963841072,6.79648239530334e-05,0.000463926416958341,-0.5809,"Up in BDM",3.33355089712429,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN",0.5809
0.451775000000001,10.4251875,7.71434970757784,9.67603230489039e-05,0.000662691001131925,1.03203144016146,"TOR1B_HUMAN",14,-7.73684054104943,6.82358218088925e-05,0.000465388741422047,-0.451775000000001,"Non-significant",3.33218412727495,"TOR1B","Torsin-1B","TOR1B_HUMAN",0.451775000000001
-0.361320000000001,9.51217,-7.56726903000919,0.000109704084508251,0.00073058820860978,0.892166274776008,"UBXN7_HUMAN",17,7.73093506374986,6.85968432690851e-05,0.000467462112319168,0.361320000000001,"Non-significant",3.33025358281823,"UBXN7","UBX domain-containing protein 7","UBXN7_HUMAN",-0.361320000000001
0.390062500000003,9.60914875,7.23887235630415,0.000146247952220651,0.000911561900723459,0.571988266057765,"TACC1_HUMAN",32,-7.72881332806964,6.87270718285891e-05,0.000467960577118583,-0.390062500000003,"Non-significant",3.32979073209899,"TACC1","Transforming acidic coiled-coil-containing protein 1","TACC1_HUMAN",0.390062500000003
0.529937499999999,10.06505625,7.37151305887829,0.000130054438885673,0.000828427575745725,0.702646590991078,"AT2C1_HUMAN",28,-7.72579153639092,6.89130205884153e-05,0.000468837296916041,-0.529937499999999,"Up in BDM",3.32897784664755,"ATP2C1","Calcium-transporting ATPase type 2C member 1","AT2C1_HUMAN",0.529937499999999
-0.182149999999998,14.626175,-6.45055725948428,0.000304688282845264,0.00159402332020771,-0.244283022712597,"GSHB_HUMAN",34,7.72271618665927,6.91028414123699e-05,0.000469561283027769,0.182149999999998,"Non-significant",3.3283077193852,"GSS","Glutathione synthetase","GSHB_HUMAN",-0.182149999999998
-1.2026175,8.19702125,-8.0109102335205,7.55561920048171e-05,0.000551788114659961,1.30767053184553,"ANGI_HUMAN",5,7.72140916075294,6.91836919302196e-05,0.000469561283027769,1.2026175,"Up in C",3.3283077193852,"ANG","Angiogenin","ANGI_HUMAN",-1.2026175
-0.145125000000005,16.0069375,-6.46787814857301,0.000299601255861004,0.00157144782137653,-0.225581074007581,"IPYR_HUMAN",25,7.72128674441771,6.91912698094103e-05,0.000469561283027769,0.145125000000005,"Non-significant",3.3283077193852,"PPA1","Inorganic pyrophosphatase","IPYR_HUMAN",-0.145125000000005
0.396725,10.4404375,7.5422287663672,0.000112096059491796,0.000744099996529349,0.868140234486948,"MRT4_HUMAN",17,-7.71846059314125,6.93664733272386e-05,0.000470221032699175,-0.396725,"Non-significant",3.32769794905008,"MRTO4","mRNA turnover protein 4 homolog","MRT4_HUMAN",0.396725
0.731197500000002,6.58402125,7.42714359982275,0.000123869948185074,0.000800225244461177,0.756902193304983,"ERCC5_HUMAN",26,-7.71786914504782,6.94032019475484e-05,0.000470221032699175,-0.731197500000002,"Up in BDM",3.32769794905008,"ERCC5","DNA excision repair protein ERCC-5","ERCC5_HUMAN",0.731197500000002
0.490875000000001,11.4988375,7.33139762431399,0.0001347292408253,0.000850932447061488,0.663324322708778,"LEMD2_HUMAN",29,-7.71077750180603,6.98452825958191e-05,0.000472825455590854,-0.490875000000001,"Non-significant",3.32529915030564,"LEMD2","LEM domain-containing protein 2","LEMD2_HUMAN",0.490875000000001
0.237850000000002,11.41195,9.43093830691023,2.54483232990865e-05,0.000242587621402222,2.52076338859666,"RT23_HUMAN",12,-7.68054596432842,7.17654215200633e-05,0.000485423205958316,-0.237850000000002,"Non-significant",3.31387946578995,"MRPS23","Small ribosomal subunit protein mS23","RT23_HUMAN",0.237850000000002
0.234274999999995,11.7466125,6.96599115392901,0.000187190132418947,0.00109848583075914,0.297296340047211,"CCDC6_HUMAN",26,-7.676334331416,7.20375625423771e-05,0.000486862273472718,-0.234274999999995,"Non-significant",3.31259387724587,"CCDC6","Coiled-coil domain-containing protein 6","CCDC6_HUMAN",0.234274999999995
-0.302424999999999,14.6134625,-8.99221539122254,3.50614561497602e-05,0.000308074831206575,2.16354456245602,"PSB4_HUMAN",11,7.67356294941697,7.22172673001337e-05,0.000487674758918037,0.302424999999999,"Non-significant",3.31186972205103,"PSMB4","Proteasome subunit beta type-4","PSB4_HUMAN",-0.302424999999999
0.263525000000005,10.2371375,6.95893086789562,0.00018840797795349,0.00110326328804479,0.29008164828358,"GLMN_HUMAN",30,-7.67146590164047,7.23535784534711e-05,0.000488193116182351,-0.263525000000005,"Non-significant",3.31140834869002,"GLMN","Glomulin","GLMN_HUMAN",0.263525000000005
-0.242625000000004,11.9121625,-7.16178444711358,0.000156692321678272,0.000962941269204251,0.495201230589442,"THUM1_HUMAN",22,7.66713776451481,7.26358217569284e-05,0.000489694462798766,0.242625000000004,"Non-significant",3.31007480672211,"THUMPD1","THUMP domain-containing protein 1","THUM1_HUMAN",-0.242625000000004
0.254075000000002,11.6257375,8.50975305115418,5.06680635614193e-05,0.00040964179987822,1.75307167963604,"TX264_HUMAN",13,-7.66080860901742,7.30507669834454e-05,0.000492087253681418,-0.254075000000002,"Non-significant",3.30795788415819,"TEX264","Testis-expressed protein 264","TX264_HUMAN",0.254075000000002
-0.330125000000001,12.9956125,-7.26792576264487,0.000142516122969455,0.00089186807336152,0.600764996301283,"GCST_HUMAN",22,7.65129295153385,7.36796057192142e-05,0.00049591576985724,0.330125000000001,"Non-significant",3.30459208115619,"AMT","Aminomethyltransferase, mitochondrial","GCST_HUMAN",-0.330125000000001
0.293200000000001,11.5307,7.02522336764955,0.000177313448372604,0.00104806154104298,0.357607792742492,"FXR1_HUMAN",30,-7.64923078092418,7.38166778809059e-05,0.000496143169211738,-0.293200000000001,"Non-significant",3.30439298353671,"FXR1","RNA-binding protein FXR1","FXR1_HUMAN",0.293200000000001
-0.358799999999999,11.609625,-7.9003874601186,8.27792133146163e-05,0.000590727317929191,1.20592253450209,"GLCTK_HUMAN",13,7.64896400595075,7.38344311342182e-05,0.000496143169211738,0.358799999999999,"Non-significant",3.30439298353671,"GLYCTK","Glycerate kinase","GLCTK_HUMAN",-0.358799999999999
0.23565,13.41335,6.48324278035885,0.000295168134253911,0.00155681988319458,-0.209021341099582,"SCRIB_HUMAN",76,-7.64627232983588,7.40138225101673e-05,0.000496820617043314,-0.23565,"Non-significant",3.30380039012142,"SCRIB","Protein scribble homolog","SCRIB_HUMAN",0.23565
-0.250400000000003,14.9157,-7.90017162699283,8.27940580996147e-05,0.000590727317929191,1.20572271220157,"ARK72_HUMAN",15,7.64563376477222,7.40564520647633e-05,0.000496820617043314,0.250400000000003,"Non-significant",3.30380039012142,"AKR7A2","Aflatoxin B1 aldehyde reductase member 2","ARK72_HUMAN",-0.250400000000003
1.03998,7.1556325,7.39471498952665,0.000127433881511877,0.000817451455895434,0.725313786179166,"E2AK3_HUMAN",21,-7.64085448291158,7.43763796992133e-05,0.000498243643650302,-1.03998,"Up in BDM",3.30255823310958,"EIF2AK3","Eukaryotic translation initiation factor 2-alpha kinase 3","E2AK3_HUMAN",1.03998
0.278834999999997,9.9357575,7.35735528648097,0.000131683187939797,0.000836851763356945,0.688787794463231,"COR2A_HUMAN",19,-7.63998075120048,7.44350342179958e-05,0.000498243643650302,-0.278834999999997,"Non-significant",3.30255823310958,"CORO2A","Coronin-2A","COR2A_HUMAN",0.278834999999997
-0.231924999999999,12.0878375,-6.64186152166872,0.0002534492794128,0.00138518479508409,-0.0396962443777173,"PCSK6_HUMAN",41,7.63974456937557,7.44508982034179e-05,0.000498243643650302,0.231924999999999,"Non-significant",3.30255823310958,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN",-0.231924999999999
-0.145150000000001,15.5309,-6.27291808966127,0.000362821814202144,0.0018169903682524,-0.438175432354161,"LMAN1_HUMAN",27,7.6358511157497,7.47129598050792e-05,0.000499311812377775,0.145150000000001,"Non-significant",3.30162815958117,"LMAN1","Protein ERGIC-53","LMAN1_HUMAN",-0.145150000000001
0.312575000000001,13.2292375,9.48798716418868,2.44328963434718e-05,0.000235094934534955,2.56614918925543,"RAB5C_HUMAN",10,-7.63556402296808,7.47323241995035e-05,0.000499311812377775,-0.312575000000001,"Non-significant",3.30162815958117,"RAB5C","Ras-related protein Rab-5C","RAB5C_HUMAN",0.312575000000001
-0.16675,13.949725,-6.21970943285499,0.000382572467707125,0.00189466303014367,-0.497002701855586,"SC23A_HUMAN",35,7.63358021896152,7.48662847187251e-05,0.000499799513130381,0.16675,"Non-significant",3.30120417126858,"SEC23A","Protein transport protein Sec23A","SC23A_HUMAN",-0.16675
-0.353550000000002,16.22455,-7.33004182202184,0.000134890499518966,0.000851295084724003,0.66199240897711,"SDHB_HUMAN",20,7.63249698687771,7.49395452307048e-05,0.000499881523027924,0.353550000000002,"Non-significant",3.30113291564852,"SDHB","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial","SDHB_HUMAN",-0.353550000000002
0.388525000000001,11.3899625,7.15052909812344,0.000158286130525011,0.000967960322914929,0.483936825528968,"EHD2_HUMAN",32,-7.63000883001002,7.51081256393942e-05,0.000500598710562401,-0.388525000000001,"Non-significant",3.30051027337813,"EHD2","EH domain-containing protein 2","EHD2_HUMAN",0.388525000000001
-0.282025000000003,10.8373375,-7.76788036447469,9.2482729240285e-05,0.000642519842637166,1.08240884684759,"SMAP2_HUMAN",15,7.62719644886507,7.52991825130301e-05,0.000501464417743153,0.282025000000003,"Non-significant",3.29975987765063,"SMAP2","Stromal membrane-associated protein 2","SMAP2_HUMAN",-0.282025000000003
-0.288124999999997,16.3009875,-8.18010943293387,6.58309125072107e-05,0.000500659262228733,1.46124299365095,"LGUL_HUMAN",13,7.62440079549564,7.54896401966746e-05,0.000502260053552469,0.288124999999997,"Non-significant",3.29907136138178,"GLO1","Lactoylglutathione lyase","LGUL_HUMAN",-0.288124999999997
0.351464999999997,9.388245,7.11499241873523,0.000163438835485404,0.000988499025627257,0.448282347427851,"KPCD2_HUMAN",30,-7.62364552125292,7.55411863906067e-05,0.000502260053552469,-0.351464999999997,"Non-significant",3.29907136138178,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN",0.351464999999997
-0.198375,13.9067625,-7.43755505547557,0.000122749554574954,0.00079513744013427,0.767021029264532,"APEX1_HUMAN",18,7.61873774215751,7.58770915740641e-05,0.000503927009954074,0.198375,"Non-significant",3.29763236329607,"APEX1","DNA repair nuclease/redox regulator APEX1","APEX1_HUMAN",-0.198375
0.363955000000002,9.250255,7.51964001433076,0.000114304194933402,0.000756919054979022,0.84641236347824,"C1GLT_HUMAN",16,-7.61818773102654,7.59148398747599e-05,0.000503927009954074,-0.363955000000002,"Non-significant",3.29763236329607,"C1GALT1","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","C1GLT_HUMAN",0.363955000000002
2.598465,7.5517275,7.6631639478235,0.000101059484702366,0.000686969863673301,0.983599092218867,"POSTN_HUMAN",2,-7.61728095374764,7.5977119431536e-05,0.000503932382766773,-2.598465,"Up in BDM",3.29762773292218,"POSTN","Periostin","POSTN_HUMAN",2.598465
0.727517499999998,9.26108125,7.48791347125481,0.000117488537889855,0.000770842974383605,0.815808006468529,"EBP2_HUMAN",13,-7.61293904408988,7.62761223042663e-05,0.000505506589046382,-0.727517499999998,"Up in BDM",3.29627317920684,"EBNA1BP2","Probable rRNA-processing protein EBP2","EBP2_HUMAN",0.727517499999998
0.330525,10.2992375,6.89621623947057,0.000199624136538727,0.00115166690453517,0.225752927654899,"DIP2B_HUMAN",61,-7.61080880672743,7.6423299302071e-05,0.000506072865652971,-0.330525,"Non-significant",3.29578694783862,"DIP2B","Disco-interacting protein 2 homolog B","DIP2B_HUMAN",0.330525
0.355275000000002,11.2298125,7.17948756948823,0.000154221763191966,0.000951324315009581,0.512891190619362,"PTN1_HUMAN",25,-7.60719387872972,7.66737778686787e-05,0.000507075458167229,-0.355275000000002,"Non-significant",3.29492740826591,"PTPN1","Tyrosine-protein phosphatase non-receptor type 1","PTN1_HUMAN",0.355275000000002
0.184500000000003,12.5219,6.33851986288852,0.000340021023405942,0.00173028699558157,-0.366125079133877,"ABCE1_HUMAN",37,-7.6068390917513,7.66984103595223e-05,0.000507075458167229,-0.184500000000003,"Non-significant",3.29492740826591,"ABCE1","ATP-binding cassette sub-family E member 1","ABCE1_HUMAN",0.184500000000003
-0.425150000000006,9.8105325,-7.46810724390685,0.000119526913754214,0.000780160540570894,0.796650628732671,"DPTOR_HUMAN",16,7.60355950109748,7.69265271099786e-05,0.00050817378666205,0.425150000000006,"Non-significant",3.29398774109919,"DEPTOR","DEP domain-containing mTOR-interacting protein","DPTOR_HUMAN",-0.425150000000006
