"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.158112525939949,17.9351501464844,-2.56630370282162,0.0356129961964124,0.332732369000231,-3.73182617489791,"Q6KCM7",4,-2.19509554363954,0.0567921182698886,0.363520038810193,0.158112525939952,"Non-significant",0.439471643938864,"SLC25A25","Calcium-binding mitochondrial carrier protein SCaMC-2","Q6KCM7"
-0.332872390747022,15.4049937725067,-2.36184673202041,0.0484149843419551,0.36316281484002,-4.02624641223238,"Q15413;A0A0X1KG73;A0A087X080",2,-2.19404736098647,0.0568880487630476,0.363696080325404,0.332872390747024,"Non-significant",0.439261379457306,"RYR3","Ryanodine receptor 3","Q15413;A0A0X1KG73;A0A087X080"
-0.0547523498535263,19.0190939903259,-1.92072331172266,0.0941074384762569,0.453826510419726,-4.65000420720433,"Q9BTT6",21,-2.19369171677027,0.0569206335962687,0.363696080325404,0.0547523498535227,"Non-significant",0.439261379457306,"LRRC1","Leucine-rich repeat-containing protein 1","Q9BTT6"
-0.0594787597656286,19.4751167297363,-1.83591830083331,0.106840537529312,0.476973782237181,-4.76618661105766,"Q7L014;A0A0C4DG89",41,-2.19200086578824,0.0570758026042671,0.364344946125849,0.059478759765625,"Non-significant",0.438487250250287,"DDX46","Probable ATP-dependent RNA helicase DDX46","Q7L014;A0A0C4DG89"
0.337092876434326,15.7127909660339,2.93165234854079,0.020724309380271,0.280050462386729,-3.20706352725793,"Q96CQ1;J3KQA4",1,2.19148334616949,0.0571233778886381,0.364344946125849,-0.337092876434326,"Non-significant",0.438487250250287,"SLC25A36","Solute carrier family 25 member 36","Q96CQ1;J3KQA4"
0.103121757507278,19.2453279495239,2.17572734584006,0.0641044557307436,0.39950807618908,-4.29235554673936,"Q5JVS0",9,2.18847606899703,0.0574006034534151,0.365662357068947,-0.103121757507274,"Non-significant",0.436919745592185,"HABP4","Intracellular hyaluronan-binding protein 4","Q5JVS0"
0.122587680816654,17.7083551883698,2.12337947986442,0.0693721068417236,0.405561751664069,-4.36658366141886,"Q75QN2;J3KNV5;E5RH10;E5RIN8;E5RJF0;H0YBQ1;E5RG48",9,2.18716920749655,0.0575214859457634,0.365662357068947,-0.12258768081665,"Non-significant",0.436919745592185,"INTS8","Integrator complex subunit 8","Q75QN2;J3KNV5;E5RH10;E5RIN8;E5RJF0;H0YBQ1;E5RG48"
-0.0803804397583221,18.8049058914185,-2.01796752951289,0.0813145257233912,0.4308118308482,-4.51489265618061,"Q92925;J3QWB6;B9EGA3;J3KMX2",16,-2.18704439286008,0.0575330440993079,0.365662357068947,0.0803804397583257,"Non-significant",0.436919745592185,"SMARCD2","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2","Q92925;J3QWB6;B9EGA3;J3KMX2"
-1.11955976486206,16.307742357254,-2.03877782347453,0.0788065064011333,0.424930955726375,-4.48575214171622,"Q96PD5",2,-2.18806982850439,0.0574381533930348,0.365662357068947,1.11955976486205,"Non-significant",0.436919745592185,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase","Q96PD5"
-0.135163784027093,18.3893005847931,-2.43988870800645,0.0430497244328346,0.348315804090834,-3.91399673609628,"Q9NRA2",5,-2.18567232613585,0.0576602507015086,0.366147676632772,0.1351637840271,"Non-significant",0.436343717306914,"SLC17A5","Sialin","Q9NRA2"
-0.123669147491395,18.562516450882,-2.02613848752232,0.080320566043093,0.428118723964702,-4.50345970011557,"A0AV96;B7Z8Z7;D6REZ6;D6RA49;D6R9M7;D6RFL5;D6R9D6;D6RBS9;D6RBP6",14,-2.18178770684558,0.0580218927625119,0.366946686504099,0.123669147491402,"Non-significant",0.435397029587143,"RBM47","RNA-binding protein 47","A0AV96;B7Z8Z7;D6REZ6;D6RA49;D6R9M7;D6RFL5;D6R9D6;D6RBS9;D6RBP6"
-0.0495066642761266,18.2228195667267,-1.7785252587496,0.116379033932292,0.48952842891273,-4.84379929827785,"P11047",36,-2.18273346572835,0.0579336429351352,0.366946686504099,0.049506664276123,"Non-significant",0.435397029587143,"LAMC1","Laminin subunit gamma-1","P11047"
-0.724571704864449,20.1715734004975,-2.04012625403231,0.0786466441488188,0.424538594089688,-4.48386143077305,"P56381;Q5VTU8",3,-2.1810399086335,0.0580917636178738,0.366946686504099,0.724571704864449,"Non-significant",0.435397029587143,"ATP5F1E;ATP5F1EP2","ATP synthase subunit epsilon, mitochondrial","P56381;Q5VTU8"
-0.089355945587144,20.7494237422943,-2.32612882752167,0.0510922715809121,0.368087886975548,-4.07752037570459,"Q15404",8,-2.18220114329087,0.0579832983959883,0.366946686504099,0.0893559455871475,"Non-significant",0.435397029587143,"RSU1","Ras suppressor protein 1","Q15404"
-0.058421134948702,18.7998485565186,-2.08849624685124,0.0731186888409773,0.413611687622842,-4.41584806652652,"Q5VTR2;C9JXC9;C9J0A5",14,-2.18010762356591,0.0581789872020733,0.366946686504099,0.0584211349486985,"Non-significant",0.435397029587143,"RNF20","E3 ubiquitin-protein ligase BRE1A","Q5VTR2;C9JXC9;C9J0A5"
-0.0376448631286763,20.0661661624908,-1.69742787911683,0.13124402915755,0.513737654813656,-4.95187284124653,"Q8TAT6;A0A0D9SFI9;I3L4U9",29,-2.17995008252931,0.0581937392011777,0.366946686504099,0.0376448631286763,"Non-significant",0.435397029587143,"NPLOC4","Nuclear protein localization protein 4 homolog","Q8TAT6;A0A0D9SFI9;I3L4U9"
-0.0892300605774068,19.0063135623932,-1.95745286847497,0.0890602219624072,0.445018175211073,-4.59918952915265,"Q96IV0",24,-2.1832458152997,0.05788588979822,0.366946686504099,0.0892300605773997,"Non-significant",0.435397029587143,"NGLY1","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase","Q96IV0"
0.48260736465455,15.1498138904571,2.32445434689132,0.0512213983071658,0.368143166168209,-4.07992223538282,"Q9HC44",1,2.18032127964048,0.058158986477963,0.366946686504099,-0.48260736465455,"Non-significant",0.435397029587143,"GPBP1L1","Vasculin-like protein 1","Q9HC44"
0.125871181488048,17.9725959300995,2.51889485034077,0.0382341180103218,0.339879040108872,-3.80016847752701,"O43716;H0YIV9",5,2.17811691289562,0.0583656643578859,0.36713664426411,-0.125871181488051,"Non-significant",0.435172265979658,"GATC","Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial","O43716;H0YIV9"
-0.202747344970707,20.9144630432129,-2.01539993355793,0.0816293467415199,0.430947892878068,-4.5184828963959,"P02760;S4R3Y4",13,-2.17796223838651,0.058380193292668,0.36713664426411,0.2027473449707,"Non-significant",0.435172265979658,"AMBP","Protein AMBP","P02760;S4R3Y4"
-0.115833282470657,19.8023924827576,-2.0688928859679,0.075311284132265,0.419708836586913,-4.44345617322375,"P15529",11,-2.17675302772696,0.0584938990494197,0.36713664426411,0.115833282470646,"Non-significant",0.435172265979658,"CD46","Membrane cofactor protein","P15529"
-0.0784559249878001,17.5884795188904,-1.95486378079788,0.0894072062348243,0.445551067195135,-4.60278052881884,"P42338;Q68DL0;H0Y871;H7C565",21,-2.17638070346062,0.0585289533566471,0.36713664426411,0.0784559249878036,"Non-significant",0.435172265979658,"PIK3CB","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform","P42338;Q68DL0;H0Y871;H7C565"
-0.112365722656225,17.9724478721619,-2.26863301088511,0.0557198553329247,0.377104020913901,-4.15987895224013,"Q8TBP6",7,-2.17637204127214,0.0585297691452851,0.36713664426411,0.112365722656229,"Non-significant",0.435172265979658,"SLC25A40","Solute carrier family 25 member 40","Q8TBP6"
0.0993003845214737,19.9303188323975,2.59063080151384,0.0343404585829285,0.329714189674225,-3.69675745086756,"Q8TEA8;A0A087WZV9;A0A2R8Y6X2;A0A2R8YCT7",6,2.17865377742762,0.0583152628231174,0.36713664426411,-0.0993003845214737,"Non-significant",0.435172265979658,"DTD1","D-aminoacyl-tRNA deacylase 1","Q8TEA8;A0A087WZV9;A0A2R8Y6X2;A0A2R8YCT7"
-0.332476139068572,19.3599812984466,-2.93139370290399,0.0207321620058273,0.280050462386729,-3.20743252288209,"P19827;F8WAS2",1,-2.1754424105011,0.0586173845871997,0.367366219680091,0.332476139068575,"Non-significant",0.434900780749355,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","P19827;F8WAS2"
-0.134966850280797,19.7260642051697,-2.06509879404052,0.0757430805691613,0.419708836586913,-4.44879279301162,"P62745",10,-2.17331838423379,0.0588180496833937,0.367663867856005,0.134966850280797,"Non-significant",0.434549048297566,"RHOB","Rho-related GTP-binding protein RhoB","P62745"
-0.118671417236325,17.9423322677612,-2.04478633910859,0.0780966229558572,0.423720717761536,-4.47732495652888,"Q9UDY8;A0A3B3IS32;A0A3B3IS82",12,-2.17341860990897,0.0588085659139859,0.367663867856005,0.118671417236325,"Non-significant",0.434549048297566,"MALT1","Mucosa-associated lymphoid tissue lymphoma translocation protein 1","Q9UDY8;A0A3B3IS32;A0A3B3IS82"
0.104379177093499,17.7350509166717,2.50392674688337,0.0391021604380893,0.339917462856019,-3.82174243972894,"Q9UNI6",6,2.17407654223823,0.0587463466773848,0.367663867856005,-0.104379177093499,"Non-significant",0.434549048297566,"DUSP12","Dual specificity protein phosphatase 12","Q9UNI6"
0.0646986961364746,19.7706954479218,2.06358012422184,0.0759166001342179,0.419755791580204,-4.45092826893423,"P30566;A0A1B0GTJ7;A0A1B0GTG9;B4DEP1;A0A096LNY4;A0A1B0GWJ0;A0A0A6YY92;A0A1B0GWF8;A0A1W2PRX2;A0A096LNY5;A0A096LP72",14,2.1710591751534,0.0590322219343138,0.368363111047655,-0.0646986961364782,"Non-significant",0.43372386780906,"ADSL","Adenylosuccinate lyase","P30566;A0A1B0GTJ7;A0A1B0GTG9;B4DEP1;A0A096LNY4;A0A1B0GWJ0;A0A0A6YY92;A0A1B0GWF8;A0A1W2PRX2;A0A096LNY5;A0A096LP72"
-0.056579113006606,22.3840057849884,-1.82743961816924,0.10820104852299,0.480755275108634,-4.77770692317506,"Q92945;M0QYH3;M0R0I5;A0A087WTP3",33,-2.17154420677008,0.0589861770336346,0.368363111047655,0.0565791130065989,"Non-significant",0.43372386780906,"KHSRP","Far upstream element-binding protein 2","Q92945;M0QYH3;M0R0I5;A0A087WTP3"
-0.0494327545165731,20.0239014625549,-1.89968859307211,0.0971217670654763,0.460114371472694,-4.67897621944991,"Q8NBF2",20,-2.17033004733169,0.0591015053203706,0.368476138365358,0.0494327545165767,"Non-significant",0.433590630767718,"NHLRC2","NHL repeat-containing protein 2","Q8NBF2"
-0.0602755546569789,18.6832520961762,-1.84630393966584,0.105196369995644,0.473438934895625,-4.75205049560821,"P06756",32,-2.16785304892792,0.0593374685083132,0.369378863271454,0.0602755546569753,"Non-significant",0.432527959537917,"ITGAV","Integrin alpha-V","P06756"
0.160268783569325,17.5232667922974,2.26523136427908,0.0560065117640816,0.377925651523332,-4.16474362658065,"Q9UMX3",5,2.1677334146045,0.0593488883217708,0.369378863271454,-0.160268783569325,"Non-significant",0.432527959537917,"BOK","Bcl-2-related ovarian killer protein","Q9UMX3"
0.0642380714416468,18.8914248943329,1.97939543250501,0.0861717496223847,0.437604209471645,-4.56870290964493,"P23368;A0A1W2PQH3;A0A1W2PPH1;A0A1W2PR68",17,2.16573313432785,0.059540144985827,0.370129236000549,-0.0642380714416504,"Non-significant",0.4316466092247,"ME2","NAD-dependent malic enzyme, mitochondrial","P23368;A0A1W2PQH3;A0A1W2PPH1;A0A1W2PR68"
0.104203701019276,19.9953429698944,2.03168184636329,0.0796530432584605,0.425716904720496,-4.49569682930209,"P49406;S4R3W9;A0A0A0MRF4",13,2.16486173760174,0.0596236514040601,0.370129236000549,-0.104203701019276,"Non-significant",0.4316466092247,"MRPL19","39S ribosomal protein L19, mitochondrial","P49406;S4R3W9;A0A0A0MRF4"
-0.124805927276604,19.4178521633148,-2.04790045994504,0.0777311804444259,0.42368976261556,-4.47295495285499,"Q13427;C9JT64;C9JN15;E9PG73;C9J679",11,-2.16509556924186,0.0596012319845884,0.370129236000549,0.124805927276601,"Non-significant",0.4316466092247,"PPIG","Peptidyl-prolyl cis-trans isomerase G","Q13427;C9JT64;C9JN15;E9PG73;C9J679"
-0.10108375549315,17.2443332672119,-2.15248847018011,0.0663919312417468,0.400435892148656,-4.32534940058337,"O94880;B4DG57;A0A0U1RRH6",9,-2.16223824474855,0.0598757523435467,0.371374067722549,0.10108375549315,"Non-significant",0.43018842541638,"PHF14","PHD finger protein 14","O94880;B4DG57;A0A0U1RRH6"
0.0724148750304998,23.7314584255219,2.11231799471319,0.0705390795945535,0.407010377340647,-4.38222370734769,"Q9NQH7",12,2.16153694013549,0.0599433191215623,0.371473185020973,-0.0724148750304998,"Non-significant",0.430072530537956,"XPNPEP3","Xaa-Pro aminopeptidase 3","Q9NQH7"
-0.050277233123829,20.1714265346527,-2.04068217558706,0.0785808301314617,0.424512505290083,-4.48308185421158,"Q9H444",15,-2.15822583115464,0.0602633312314913,0.373135209112613,0.0502772331238255,"Non-significant",0.428133768911835,"CHMP4B","Charged multivesicular body protein 4b","Q9H444"
-0.103426933288524,17.8705763816833,-2.48283714373011,0.0403595932150946,0.339917462856019,-3.85213408200865,"P04062;A0A0G2JNZ5;A0A0G2JNZ0;A0A0G2JLB3",6,-2.15521523885814,0.0605557439178663,0.374578842141188,0.103426933288524,"Non-significant",0.426456757128524,"GBA","Lysosomal acid glucosylceramidase","P04062;A0A0G2JNZ5;A0A0G2JNZ0;A0A0G2JLB3"
0.0867013931274734,18.5988211631775,1.9874645634845,0.0851327105751218,0.436685584511068,-4.55746858214226,"Q96DG6",16,2.15475547967366,0.0606005209129959,0.374578842141188,-0.0867013931274734,"Non-significant",0.426456757128524,"CMBL","Carboxymethylenebutenolidase homolog","Q96DG6"
0.827026844024676,15.9272472858429,1.99649538967538,0.08398435742326,0.435593946303202,-4.54488093916593,"CAS2_BOVIN",4,2.15389611437015,0.0606843029786088,0.374775013506828,-0.827026844024676,"Non-significant",0.426229371513813,"CASB_BOVIN","CASB_BOVIN","CAS2_BOVIN"
-0.064471721649177,23.1596553325653,-1.8187219223271,0.109617198806942,0.482252791300207,-4.78953273464447,"P15311;E7EQR4",50,-2.15064238569802,0.0610025422445049,0.374811695138805,0.064471721649177,"Non-significant",0.426186866410177,"EZR","Ezrin","P15311;E7EQR4"
-0.186089515686049,18.8405747413635,-1.99190564927178,0.084566079285082,0.435593946303202,-4.55128024322946,"Q6H9L7",13,-2.15085265938958,0.0609819268475646,0.374811695138805,0.186089515686049,"Non-significant",0.426186866410177,"ISM2","Isthmin-2","Q6H9L7"
-0.112942695617669,17.4150471687317,-2.37008009431195,0.0478182660146939,0.36111243321715,-4.01441706473949,"Q969G6",6,-2.1510102467254,0.0609664813104324,0.374811695138805,0.112942695617676,"Non-significant",0.426186866410177,"RFK","Riboflavin kinase","Q969G6"
0.0573492050171254,20.933042049408,1.90909170379929,0.0957628995674892,0.457501023290692,-4.66603692390822,"Q9NVS9;A0A286YFL3;J3QQV6;J3QQZ9",20,2.15265770108886,0.0608052380725155,0.374811695138805,-0.0573492050171254,"Non-significant",0.426186866410177,"PNPO","Pyridoxine-5'-phosphate oxidase","Q9NVS9;A0A286YFL3;J3QQV6;J3QQZ9"
0.0610280036926021,20.4301555156708,1.94631498372703,0.090562270059038,0.447590189907435,-4.61462792810349,"Q9UHQ9;H7C0R7",18,2.15187692259343,0.0608816042738877,0.374811695138805,-0.0610280036925985,"Non-significant",0.426186866410177,"CYB5R1","NADH-cytochrome b5 reductase 1","Q9UHQ9;H7C0R7"
0.0581564903259526,21.9443342685699,1.86109401686714,0.102896801390108,0.470874861772714,-4.73187333112295,"Q9Y617",25,2.15250342076392,0.0608203204856498,0.374811695138805,-0.0581564903259491,"Non-significant",0.426186866410177,"PSAT1","Phosphoserine aminotransferase","Q9Y617"
0.117460250854478,17.8322668075562,2.03510005681546,0.0792441472675445,0.424930955726375,-4.49090741348043,"P16383",11,2.14510170142612,0.0615482072245601,0.376004518338629,-0.117460250854474,"Non-significant",0.424806936248552,"GCFC2","Intron Large complex component GCFC2","P16383"
0.320932865142826,17.4043400287628,2.01160496494704,0.0820968497997668,0.432464824731617,-4.52378724320116,"P31944",6,2.14390564638906,0.0616666207690489,0.376004518338629,-0.320932865142826,"Non-significant",0.424806936248552,"CASP14","Caspase-14","P31944"
0.282103538513196,15.6365439891815,2.46181508810914,0.0416541920961719,0.342802099753753,-3.88241986856188,"Q8TAD4;Q9BY48",2,2.14411273856725,0.0616461020733565,0.376004518338629,-0.2821035385132,"Non-significant",0.424806936248552,"SLC30A5","Zinc transporter 5","Q8TAD4;Q9BY48"
-0.0441484451293981,20.3941278457642,-1.73200534475244,0.124699229386057,0.503767150718912,-4.90603547319956,"Q92973",31,-2.14413236111241,0.0616441582160092,0.376004518338629,0.0441484451294016,"Non-significant",0.424806936248552,"TNPO1","Transportin-1","Q92973"
0.0541400909424006,19.7731213569641,1.77558751556434,0.116888488276914,0.490102504213237,-4.8477479639064,"Q96RL7",40,2.14576392187172,0.0614827403589615,0.376004518338629,-0.054140090942397,"Non-significant",0.424806936248552,"VPS13A","Vacuolar protein sorting-associated protein 13A","Q96RL7"
-0.128093719482397,19.2142462730408,-2.16129673107053,0.0655154914961499,0.400268328384209,-4.31285123197554,"Q99988",7,-2.14575498097628,0.0614836238009517,0.376004518338629,0.128093719482401,"Non-significant",0.424806936248552,"GDF15","Growth/differentiation factor 15","Q99988"
0.0732822418212713,18.6402521133423,1.91384526532106,0.0950829712136659,0.455813852409227,-4.65948828979365,"Q9NRK6",22,2.14465795435794,0.0615921138573471,0.376004518338629,-0.0732822418212784,"Non-significant",0.424806936248552,"ABCB10","ATP-binding cassette sub-family B member 10, mitochondrial","Q9NRK6"
-0.0840554237365971,18.9839608669281,-2.51047722139107,0.0387198210281976,0.339917462856019,-3.81230137739688,"Q9NVZ3;D6RB24",7,-2.14448758251819,0.0616089794278621,0.376004518338629,0.0840554237366007,"Non-significant",0.424806936248552,"NECAP2","Adaptin ear-binding coat-associated protein 2","Q9NVZ3;D6RB24"
0.228903770446799,18.7100410461426,2.36565595907031,0.048137975181018,0.362502319272461,-4.02077391469519,"Q9UI32;E5G745;G5E9X4",3,2.14626132508547,0.0614336118478908,0.376004518338629,-0.228903770446799,"Non-significant",0.424806936248552,"GLS2","Glutaminase liver isoform, mitochondrial","Q9UI32;E5G745;G5E9X4"
0.0638985633850027,17.7961847782135,1.87927018517114,0.100136948500682,0.466297208408044,-4.70700457093905,"Q08378;A0A087WV43",24,2.143170361267,0.0617395265391894,0.376130567350848,-0.0638985633849991,"Non-significant",0.424661370931868,"GOLGA3","Golgin subfamily A member 3","Q08378;A0A087WV43"
0.0963091850281224,19.8395278453827,2.21991812063841,0.0599693899820162,0.39043230490049,-4.22944851050726,"Q9UMS0",8,2.14214251379987,0.0618415813657019,0.376433835515147,-0.0963091850281259,"Non-significant",0.424311347207866,"NFU1","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial","Q9UMS0"
0.0447101593017543,20.9707274436951,1.73242037587119,0.124622573073726,0.503767150718912,-4.90548305087097,"P05198;G3V4T5;H0YJS4",31,2.13683016226887,0.0623716659617575,0.379061443398023,-0.0447101593017507,"Non-significant",0.421290388011084,"EIF2S1","Eukaryotic translation initiation factor 2 subunit 1","P05198;G3V4T5;H0YJS4"
-0.319882869720452,17.9999268054962,-2.13815186019771,0.0678434646148141,0.401163235724183,-4.34567140608219,"Q9H4A5;Q5T5I6",3,-2.13676163930439,0.0623785322075625,0.379061443398023,0.319882869720452,"Non-significant",0.421290388011084,"GOLPH3L","Golgi phosphoprotein 3-like","Q9H4A5;Q5T5I6"
-0.357872724533079,15.8671926259995,-2.22542072756049,0.0594735369206623,0.389689662753129,-4.22160126605509,"O60512",2,-2.13483658162181,0.0625717305618104,0.379914866589879,0.357872724533078,"Non-significant",0.420313711573939,"B4GALT3","Beta-1,4-galactosyltransferase 3","O60512"
-0.189406394958471,22.6454319953918,-2.07554605445389,0.074559958881708,0.417572704938072,-4.43409275859869,"P13473;H0YCG2",6,-2.13215540325164,0.0628417828204253,0.379952710402924,0.189406394958475,"Non-significant",0.420270453091302,"LAMP2","Lysosome-associated membrane glycoprotein 2","P13473;H0YCG2"
0.0665011405944966,20.9948914051056,2.05870727095278,0.0764760109262508,0.420764186783258,-4.45777779293536,"P27105",13,2.1336218580896,0.0626939392280857,0.379952710402924,-0.0665011405945002,"Non-significant",0.420270453091302,"STOM","Stomatin","P27105"
