"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.532999277114854,13.2631267309189,-12.4648265870132,2.40055749122737e-06,3.28467512374686e-05,4.70642472682601,"U2AF2_HUMAN",17,-12.5749070238414,1.2058489931289e-06,1.58321338677151e-05,-0.434939503669738,"Non-significant",4.80046054663364,"U2AF2","Splicing factor U2AF 65 kDa subunit","U2AF2_HUMAN"
-0.428047418594376,10.1422144174576,-11.3059974363095,4.88506596852759e-06,5.5985063938747e-05,3.91398251875023,"PLGT2_HUMAN",27,-12.56612999907,1.21246361703414e-06,1.58932629864539e-05,0.0735664367675692,"Non-significant",4.79878693026071,"POGLUT2","Protein O-glucosyltransferase 2","PLGT2_HUMAN"
-0.694776296615576,13.0132786035538,-22.9741378073697,2.53016944572474e-08,1.20978182161879e-06,9.75148590653237,"VAMP8_HUMAN",6,-12.5504735283411,1.22436360302024e-06,1.60233649595262e-05,-0.364491701126097,"Non-significant",4.79524627539937,"VAMP8","Vesicle-associated membrane protein 8","VAMP8_HUMAN"
0.444025278091422,12.1999760866165,10.7974829085375,6.81364071465387e-06,7.30328675808474e-05,3.54277073219509,"CERU_HUMAN",44,12.54483878649,1.22867825074771e-06,1.60404194786727e-05,0.0706677436828631,"Non-significant",4.79478427851503,"CP","Ceruloplasmin","CERU_HUMAN"
-0.413911581039425,10.8247193098068,-10.6961954322627,7.29267220120497e-06,7.63519254717124e-05,3.4669714986771,"GPDM_HUMAN",41,-12.5436111598432,1.2296205220279e-06,1.60404194786727e-05,0.547104597091675,"Up in CM",4.79478427851503,"GPD2","Glycerol-3-phosphate dehydrogenase, mitochondrial","GPDM_HUMAN"
-0.715414524078371,9.86164283752441,-11.5803886897872,4.10489604708654e-06,4.9198118945436e-05,4.10808861931682,"XPO5_HUMAN",38,-12.5169891894961,1.25025409274018e-06,1.62834056316113e-05,-0.18579983711245,"Non-significant",4.78825475839424,"XPO5","Exportin-5","XPO5_HUMAN"
-0.631386280059816,9.53695321083069,-11.796256921242,3.58905357816118e-06,4.48529273055062e-05,4.25788549766775,"TPRN_HUMAN",24,-12.5118167595849,1.25430770720682e-06,1.63100204106989e-05,0.42721998691559,"Non-significant",4.78754549547423,"TPRN","Taperin","TPRN_HUMAN"
0.469864368438675,18.7371003627777,11.3100022027735,4.87254299497386e-06,5.59821582385033e-05,3.91684598328677,"ENOA_HUMAN",28,12.4778888767255,1.28126343253447e-06,1.66338743865355e-05,-0.117327928543101,"Non-significant",4.77900658248714,"ENO1","Alpha-enolase","ENOA_HUMAN"
-0.311949968338027,10.8793188333511,-9.2984645153792,1.98321286699678e-05,0.000161075319092102,2.35110867654322,"ROCK1_HUMAN",82,-12.4730296677995,1.28517674920964e-06,1.66580257876789e-05,-0.191941738128699,"Non-significant",4.77837646993533,"ROCK1","Rho-associated protein kinase 1","ROCK1_HUMAN"
0.561429023742683,10.2646036148071,11.0963928757512,5.59391880409291e-06,6.25193625019419e-05,3.76282284273055,"PLPL6_HUMAN",52,12.4679527838726,1.28927962554053e-06,1.66818218265427e-05,-0.184554576873801,"Non-significant",4.77775652168336,"PNPLA6","Patatin-like phospholipase domain-containing protein 6","PLPL6_HUMAN"
-0.333713293075551,11.0152848958969,-9.88420955785584,1.28467059605747e-05,0.000116342244215831,2.83533863740169,"FKB15_HUMAN",49,-12.4617149550431,1.29434074907583e-06,1.66818218265427e-05,-0.0365040302276753,"Non-significant",4.77775652168336,"FKBP15","FK506-binding protein 15","FKB15_HUMAN"
-0.533688783645623,9.98642289638519,-12.7867920006684,1.99174681909158e-06,2.82535554022886e-05,4.91457198845662,"HS2ST_HUMAN",15,-12.4610272841146,1.29490005345501e-06,1.66818218265427e-05,-0.470885753631574,"Non-significant",4.77775652168336,"HS2ST1","Heparan sulfate 2-O-sulfotransferase 1","HS2ST_HUMAN"
-0.537827968597414,9.61454582214355,-13.0780524565525,1.68845965621578e-06,2.51841206811302e-05,5.09871669598282,"MEAK7_HUMAN",14,-12.4606139623427,1.29523635084076e-06,1.66818218265427e-05,0.596975326538086,"Up in CM",4.77775652168336,"MEAK7","MTOR-associated protein MEAK7","MEAK7_HUMAN"
-0.785424232482914,8.86714935302734,-11.8095751402934,3.5597003966917e-06,4.46849978198628e-05,4.26704543974138,"TNAP2_HUMAN",25,-12.4536582095144,1.3009105182035e-06,1.6714790584697e-05,-0.42418146133425,"Non-significant",4.77689906020095,"TNFAIP2","Tumor necrosis factor alpha-induced protein 2","TNAP2_HUMAN"
0.446079730987574,17.6224043369293,11.7871331056247,3.60931946070552e-06,4.48529273055062e-05,4.25160491972393,"ST2A1_HUMAN",21,12.452428974359,1.30191615103876e-06,1.6714790584697e-05,-0.740504503250149,"Up in BD",4.77689906020095,"SULT2A1","Sulfotransferase 2A1","ST2A1_HUMAN"
0.919079303741453,11.3411092758179,12.2389420612478,2.74377700174343e-06,3.67376346405053e-05,4.55740566713331,"TTPA_HUMAN",15,12.4356002509185,1.31577128539797e-06,1.68659845335215e-05,-0.423776388168335,"Non-significant",4.77298830226632,"TTPA","Alpha-tocopherol transfer protein","TTPA_HUMAN"
0.562432527542125,11.0433667898178,14.5587166933029,7.66008015691633e-07,1.43211729016634e-05,5.97909508334152,"CRADD_HUMAN",11,12.4265214476221,1.3233141804253e-06,1.69359168138342e-05,0.0781664848327637,"Non-significant",4.77119128815949,"CRADD","Death domain-containing protein CRADD","CRADD_HUMAN"
0.41779279708865,10.6610600948334,10.630950327724,7.62124483016039e-06,7.85629525821319e-05,3.41780660256086,"HOOK3_HUMAN",41,12.4142714038323,1.33356843254497e-06,1.70402744278266e-05,0.444202423095675,"Non-significant",4.76852341534801,"HOOK3","Protein Hook homolog 3","HOOK3_HUMAN"
-0.535906076431248,11.5595406293869,-11.2060918248273,5.20949132740216e-06,5.92621581101507e-05,3.8422512099795,"BMP1_HUMAN",35,-12.4080945661893,1.3387725446581e-06,1.70798748857795e-05,0.189772367477426,"Non-significant",4.76751531494763,"BMP1","Bone morphogenetic protein 1","BMP1_HUMAN"
-1.07017993927002,9.13926815986633,-12.7026236035946,2.09048439155683e-06,2.9448247140785e-05,4.86063109561907,"CD033_HUMAN",10,-12.399185302319,1.34631875494786e-06,1.71337533985846e-05,0.607786417007425,"Up in CM",4.7661474880716,"C4orf33","UPF0462 protein C4orf33","CD033_HUMAN"
-2.72149980068207,9.56517797708512,-12.1850104498431,2.83367626866449e-06,3.74469857393219e-05,4.52145193758518,"FMOD_HUMAN",7,-12.3981262139957,1.34721896330996e-06,1.71337533985846e-05,-0.375132560729977,"Non-significant",4.7661474880716,"FMOD","Fibromodulin","FMOD_HUMAN"
0.367500305175799,17.298243522644,10.3296405651357,9.37098886212145e-06,9.16890158550204e-05,3.18723758372614,"HS71A_HUMAN",40,12.3944363965553,1.35036050158583e-06,1.7146831157852e-05,-0.216678857803377,"Non-significant",4.76581612855516,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1B","HS71A_HUMAN"
0.359390497207649,14.2840594053269,10.3566867524581,9.19675496221238e-06,9.04514785010803e-05,3.20817437413332,"AMPB_HUMAN",37,12.3859633950192,1.35760547141905e-06,1.72118918673346e-05,0.207884430885315,"Non-significant",4.76417139100962,"RNPEP","Aminopeptidase B","AMPB_HUMAN"
-0.463523864746101,11.7334907054901,-11.0519438119018,5.75868149927058e-06,6.39205768605766e-05,3.73043837759301,"PR40A_HUMAN",32,-12.3832262977361,1.35995513167264e-06,1.72147269760774e-05,-0.105526208877549,"Non-significant",4.76409986077361,"PRPF40A","Pre-mRNA-processing factor 40 homolog A","PR40A_HUMAN"
-0.371098279952978,11.9593058824539,-9.86315959895648,1.30436450983893e-05,0.000117127880121861,2.81836974535746,"ECM29_HUMAN",80,-12.3807645340761,1.36207230942096e-06,1.72147269760774e-05,-0.226575613021851,"Non-significant",4.76409986077361,"ECPAS","Proteasome adapter and scaffold protein ECM29","ECM29_HUMAN"
-0.383358955383269,16.8209419250488,-11.4844096477516,4.36063457692948e-06,5.1217165211117e-05,4.04067023864662,"PDLI1_HUMAN",22,-12.361808106518,1.37849909128522e-06,1.73952435873845e-05,0.263888835906982,"Non-significant",4.75956948540353,"PDLIM1","PDZ and LIM domain protein 1","PDLI1_HUMAN"
0.876274466514591,7.83198219537735,11.4255301328012,4.52636643058135e-06,5.26173885640932e-05,3.99905865085851,"VP13D_HUMAN",103,12.3550257247343,1.38443001006254e-06,1.74429582323719e-05,0.0185408592224121,"Non-significant",4.75837985913704,"VPS13D","Intermembrane lipid transfer protein VPS13D","VP13D_HUMAN"
-0.450935602188109,9.22118842601776,-11.5865913069473,4.08895840685745e-06,4.91523089085057e-05,4.11242806344577,"RCC2_HUMAN",22,-12.3442231729197,1.39393530189974e-06,1.75354899838984e-05,-0.563070297241213,"Up in BD",4.75608209437728,"RCC2","Protein RCC2","RCC2_HUMAN"
-0.440446376800526,10.9463937282562,-10.6021998200691,7.7712841327648e-06,7.97170663125836e-05,3.39605695483385,"RB3GP_HUMAN",46,-12.332616315534,1.40422956961067e-06,1.76376450895061e-05,-0.171623408794405,"Non-significant",4.7535594006614,"RAB3GAP1","Rab3 GTPase-activating protein catalytic subunit","RB3GP_HUMAN"
-0.338421344757087,9.77363514900208,-10.2782982081064,9.71203223930572e-06,9.43753647781157e-05,3.14736003772127,"CDC73_HUMAN",34,-12.324306069771,1.41165215415087e-06,1.77034707554561e-05,0.0608836412429827,"Non-significant",4.75194158210275,"CDC73","Parafibromin","CDC73_HUMAN"
-0.276159048080427,13.2281483411789,-9.023591852043,2.45132529317347e-05,0.00018763910526001,2.1148697624392,"DNM1L_HUMAN",55,-12.2715804483593,1.45977872259852e-06,1.82695859236264e-05,-0.0853278636932373,"Non-significant",4.73827129573022,"DNM1L","Dynamin-1-like protein","DNM1L_HUMAN"
-0.367061376571652,11.0866485834121,-10.1760740267501,1.04333649939896e-05,9.99513182501593e-05,3.06743993070427,"CDC5L_HUMAN",43,-12.269949124665,1.46129668035908e-06,1.82695859236264e-05,0.229100584983824,"Non-significant",4.73827129573022,"CDC5L","Cell division cycle 5-like protein","CDC5L_HUMAN"
0.354295969009423,15.7976628541946,11.6756599525552,3.86760332014678e-06,4.71197197292357e-05,4.17451032158678,"ST1A2_HUMAN",20,12.2552322003531,1.4750707934857e-06,1.84134221820661e-05,0.0326322317123395,"Non-significant",4.73486548924348,"SULT1A2","Sulfotransferase 1A2","ST1A2_HUMAN"
0.69850730895998,10.0711612701416,11.1550891434204,5.38440254201072e-06,6.08482482254526e-05,3.80540961155704,"AKA12_HUMAN",66,12.241824096584,1.48774616954547e-06,1.85414842460625e-05,0.595566749572758,"Up in CM",4.73185550352087,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
0.513969659805273,10.3949657678604,12.9130699837271,1.85330190437573e-06,2.68051544600796e-05,4.99488391788602,"PCMD1_HUMAN",14,12.2395585472616,1.48989989258476e-06,1.85414842460625e-05,-0.1010100841522,"Non-significant",4.73185550352087,"PCMTD1","Protein-L-isoaspartate O-methyltransferase domain-containing protein 1","PCMD1_HUMAN"
-0.893797397613531,8.93181490898132,-11.7579188231433,3.67508131401602e-06,4.53875339146514e-05,4.23146478449662,"MINK1_HUMAN",20,-12.2107120975621,1.51762888209036e-06,1.88576428013494e-05,0.393030405044556,"Non-significant",4.72451259486201,"MINK1","Misshapen-like kinase 1","MINK1_HUMAN"
-0.376115560531575,12.0987013578415,-11.077561517724,5.66306682682853e-06,6.32051227412471e-05,3.74911701593973,"YES_HUMAN",24,-12.1851443073438,1.54268830303625e-06,1.9139713900361e-05,0.127538204193101,"Non-significant",4.71806455832632,"YES1","Tyrosine-protein kinase Yes","YES_HUMAN"
-0.454905986785903,15.5242340564728,-12.136288845703,2.9177479653399e-06,3.83084255514044e-05,4.48884554697178,"CLIC1_HUMAN",17,-12.1476182855571,1.58030867878862e-06,1.95765261369326e-05,0.563828825950625,"Up in CM",4.70826437144049,"CLIC1","Chloride intracellular channel protein 1","CLIC1_HUMAN"
0.964620828628533,9.55958044528961,11.7154069898258,3.77319706620219e-06,4.64494045444084e-05,4.20207584273636,"PDK3_HUMAN",19,12.1315749836146,1.59670382624054e-06,1.97494738507862e-05,0.00174760818482511,"Non-significant",4.70444446999924,"PDK3","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial","PDK3_HUMAN"
-0.927002191543581,8.76997148990631,-11.9134194556653,3.33986921359611e-06,4.23432793736232e-05,4.33814548156629,"UXS1_HUMAN",15,-12.1210439633675,1.60756896409123e-06,1.98166285585338e-05,0.34879899024965,"Non-significant",4.70297023092901,"UXS1","UDP-glucuronic acid decarboxylase 1","UXS1_HUMAN"
-0.393962860107402,15.199236869812,-10.3231940986694,9.41306252357361e-06,9.17999871589859e-05,3.18224018630194,"FKBP5_HUMAN",40,-12.1196924168369,1.60896935498612e-06,1.98166285585338e-05,-0.022071361541748,"Non-significant",4.70297023092901,"FKBP5","Peptidyl-prolyl cis-trans isomerase FKBP5","FKBP5_HUMAN"
-1.09996223449708,9.82803344726563,-15.6586707349253,4.46469530165376e-07,9.40949030587496e-06,6.57954168710172,"ATRAP_HUMAN",4,-12.1192192217098,1.60945997289546e-06,1.98166285585338e-05,-0.131263494491581,"Non-significant",4.70297023092901,"AGTRAP","Type-1 angiotensin II receptor-associated protein","ATRAP_HUMAN"
0.666680812835676,15.1050734519958,11.4593810790802,4.4302357775366e-06,5.17222058977438e-05,4.02300558014574,"BHMT2_HUMAN",24,12.1106143336132,1.61841087185995e-06,1.98966451731389e-05,-0.294913291931149,"Non-significant",4.70122014497821,"BHMT2","S-methylmethionine--homocysteine S-methyltransferase BHMT2","BHMT2_HUMAN"
-0.652908086776723,12.1770454645157,-11.4321661779421,4.50733792479033e-06,5.24713628719494e-05,4.00375819202957,"MA1A1_HUMAN",24,-12.090908994998,1.63911858991235e-06,2.01207386362311e-05,-0.567887961864475,"Up in BD",4.69635608028852,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
-0.347522974014282,9.20006859302521,-9.60297747135876,1.57794818962957e-05,0.000134915401587506,2.60600801870285,"FRYL_HUMAN",65,-12.0845336435253,1.64588141656605e-06,2.01539119321634e-05,-0.506655216217039,"Up in BD",4.69564064353489,"FRYL","Protein furry homolog-like","FRYL_HUMAN"
-1.25234723091125,8.85782706737518,-11.7402360177126,3.71553978458201e-06,4.58174617205143e-05,4.21925221819834,"TRI38_HUMAN",16,-12.0836805555859,1.64678871222879e-06,2.01539119321634e-05,0.249562501907326,"Non-significant",4.69564064353489,"TRIM38","E3 ubiquitin-protein ligase TRIM38","TRI38_HUMAN"
-0.382250070571903,11.2681192159653,-10.4404521919296,8.67978760598858e-06,8.70282046499702e-05,3.27271448892923,"NIBA2_HUMAN",33,-12.0772297959282,1.65366746578491e-06,2.02076171948475e-05,0.0584983825683487,"Non-significant",4.69448489381468,"NIBAN2","Protein Niban 2","NIBA2_HUMAN"
-0.476281881332426,10.5347782373428,-10.6673028698551,7.43617005265214e-06,7.7454536337894e-05,3.44523266091597,"ARVC_HUMAN",40,-12.0717293631476,1.65955817090669e-06,2.02491052612584e-05,0.517390012741091,"Up in CM",4.69359416201391,"ARVCF","Splicing regulator ARVCF","ARVC_HUMAN"
-0.915433883666996,10.0250027179718,-14.823993373552,6.70199657200846e-07,1.27952941612416e-05,6.12779194688747,"TM115_HUMAN",6,-12.058498844984,1.67382356781678e-06,2.03924991430411e-05,0.997358083724972,"Up in CM",4.69052954727126,"TMEM115","Transmembrane protein 115","TM115_HUMAN"
0.275208473205595,18.5651001930237,9.26974063226154,2.02710937903717e-05,0.000163012542135853,2.32669985000762,"AK1C1_HUMAN",40,12.0526387110391,1.68018575767051e-06,2.04393211960098e-05,0.0355188846588259,"Non-significant",4.68953353151787,"AKR1C1","Aldo-keto reductase family 1 member C1","AK1C1_HUMAN"
-0.449725627899193,9.98674631118775,-10.3239545876753,9.40808808058816e-06,9.17999871589859e-05,3.18282987135788,"FA5_HUMAN",56,-12.0284021087535,1.70678689807816e-06,2.07318396571949e-05,0.3390567302704,"Non-significant",4.6833621587108,"F5","Coagulation factor V","FA5_HUMAN"
0.443747043609621,13.5885820388794,10.2380123869267,9.98940051878567e-06,9.637811630134e-05,3.11594756504558,"DDB1_HUMAN",62,12.0162399696168,1.72031241009406e-06,2.08648952100198e-05,0.116772651672374,"Non-significant",4.68058379210849,"DDB1","DNA damage-binding protein 1","DDB1_HUMAN"
1.92531716823578,8.11113697290421,12.8172653402556,1.95730170486434e-06,2.79113287052183e-05,4.93402011683793,"PAGE4_HUMAN",3,12.012957164959,1.72398368372574e-06,2.08782143429115e-05,0.162710428237926,"Non-significant",4.68030664811146,"PAGE4","P antigen family member 4","PAGE4_HUMAN"
-0.371993780136096,13.4341696500778,-10.139763092795,1.07039124622337e-05,0.000101629290269971,3.03888248018273,"EIF3C_HUMAN",39,-12.005356521203,1.73251734353691e-06,2.09502916921885e-05,0.151207923889199,"Non-significant",4.67880992594704,"EIF3C","Eukaryotic translation initiation factor 3 subunit C","EIF3C_HUMAN"
-0.563265085220339,8.99747478961945,-10.7777631794692,6.90406226072776e-06,7.3606956779786e-05,3.52806303497552,"TRIPC_HUMAN",47,-11.9897698080055,1.75016523287839e-06,2.11322034219869e-05,-0.0296695232391269,"Non-significant",4.67505521737649,"TRIP12","E3 ubiquitin-protein ligase TRIP12","TRIPC_HUMAN"
-0.596878767013548,7.91813051700592,-11.7861423572881,3.61152785330742e-06,4.48529273055062e-05,4.25092264977135,"SEGN_HUMAN",17,-11.9809667896654,1.76022092967396e-06,2.12220395592489e-05,0.105293035507225,"Non-significant",4.67321288024796,"SCGN","Secretagogin","SEGN_HUMAN"
0.495817661285395,12.9282948970795,13.1178907400243,1.65117290537581e-06,2.48300586462829e-05,5.12360594069932,"LHPP_HUMAN",13,11.9782442792507,1.76334389477588e-06,2.12281489053582e-05,0.340315818786575,"Non-significant",4.67308787466294,"LHPP","Phospholysine phosphohistidine inorganic pyrophosphate phosphatase","LHPP_HUMAN"
-1.18666732311249,7.6213236451149,-11.5360657775982,4.22083820441196e-06,5.01380651418672e-05,4.07701814261032,"DGKA_HUMAN",20,-11.9694586407737,1.77346405614976e-06,2.12891144987728e-05,-0.115447759628275,"Non-significant",4.67184240226738,"DGKA","Diacylglycerol kinase alpha","DGKA_HUMAN"
-1.61077094078065,9.83250391483307,-11.7132573624339,3.77823601174631e-06,4.64494045444084e-05,4.20058720250771,"GDF15_HUMAN",12,-11.9692929098105,1.77365558308731e-06,2.12891144987728e-05,0.214110136032099,"Non-significant",4.67184240226738,"GDF15","Growth/differentiation factor 15","GDF15_HUMAN"
-0.456707477569587,9.39273500442505,-11.4520666464776,4.45081146881048e-06,5.18877647384027e-05,4.01783660855423,"TE2IP_HUMAN",20,-11.9561953813602,1.78886497162162e-06,2.14399562477664e-05,0.33431911468505,"Non-significant",4.66877610523734,"TERF2IP","Telomeric repeat-binding factor 2-interacting protein 1","TE2IP_HUMAN"
-0.77482438087463,9.52815926074982,-12.8863553212678,1.88166236345649e-06,2.7166918891612e-05,4.97795469672543,"NADK_HUMAN",10,-11.9450726689841,1.80189543518967e-06,2.15642766388333e-05,0.00288367271423695,"Non-significant",4.66626510543048,"NADK","NAD kinase","NADK_HUMAN"
0.978058338165278,12.1374320983887,11.975338206033,3.2160784365096e-06,4.12247400218624e-05,4.38027099186779,"APOH_HUMAN",12,11.9349818777341,1.8138086542921e-06,2.16748798540885e-05,0.0667099952697772,"Non-significant",4.66404330118052,"APOH","Beta-2-glycoprotein 1","APOH_HUMAN"
-2.5161451101303,7.56512266397476,-11.970765879301,3.22504101066152e-06,4.12744207578984e-05,4.37716709642202,"RTP4_HUMAN",4,-11.8913532062714,1.86633810262471e-06,2.22698049480837e-05,0.000168323516820834,"Non-significant",4.6522835867532,"RTP4","Receptor-transporting protein 4","RTP4_HUMAN"
0.477801322936978,13.8440856933594,11.7965204259538,3.58847018404137e-06,4.48529273055062e-05,4.2580668211021,"SPS2_HUMAN",17,11.8650349069284,1.89884528180049e-06,2.26244208759606e-05,0.0754632949828995,"Non-significant",4.64542252874568,"SEPHS2","Selenide, water dikinase 2","SPS2_HUMAN"
-0.459002017974827,11.2991061210632,-10.3603006109332,9.1737508658905e-06,9.03347263663052e-05,3.21096826638895,"SP16H_HUMAN",45,-11.8480559982292,1.920151901533e-06,2.28447397786492e-05,0.132826566696149,"Non-significant",4.64121378456999,"SUPT16H","FACT complex subunit SPT16","SP16H_HUMAN"
