"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.349629163742048,11.0191901922226,-7.05022807110682,0.000146372843433643,0.000798701581452977,0.0369422991148287,"PRC2C_HUMAN",80,-7.84263952582525,4.70208278724754e-05,0.000288380194525522,0.388288497924824,"Non-significant",3.54003456955467,"PRRC2C","Protein PRRC2C","PRC2C_HUMAN"
-0.209533214569101,14.0198738574982,-7.59855113101317,8.88065800531025e-05,0.000539353735442271,0.593675387809055,"RAB6A_HUMAN",19,-7.83937495488179,4.71629490504671e-05,0.000289033359966382,-0.307830691337585,"Non-significant",3.53905202847811,"RAB6A","Ras-related protein Rab-6A","RAB6A_HUMAN"
-0.249162912368753,11.7978295087814,-7.68693043788521,8.21544337695273e-05,0.000509633849851639,0.680504864353452,"RTCA_HUMAN",18,-7.82559169973334,4.77682703587768e-05,0.000292522072219709,-3.81325697898864,"Up in BD",3.53384135870466,"RTCA","RNA 3'-terminal phosphate cyclase","RTCA_HUMAN"
-0.281971931457528,10.5606009960175,-7.06914437240582,0.00014379998749587,0.000787309783091421,0.0566832193878195,"ITA2_HUMAN",32,-7.82197972850044,4.79283194261719e-05,0.000293280832446424,-0.525357484817506,"Up in BD",3.53271631968145,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
0.508876085281363,10.1464043855667,7.36667823900502,0.000109312119702146,0.00063444816828556,0.362100242250566,"MET_HUMAN",33,7.81747461982853,4.81287782515755e-05,0.000294285536347614,-0.0578608512878258,"Non-significant",3.53123108223875,"MET","Hepatocyte growth factor receptor","MET_HUMAN"
-0.287425041198727,11.1264667510986,-6.96293683696287,0.000158930480306353,0.000852884865876818,-0.0546659517201782,"CDC5L_HUMAN",43,-7.81665974404385,4.81651360997817e-05,0.000294286080055443,-1.68239426612853,"Up in BD",3.53123027985785,"CDC5L","Cell division cycle 5-like protein","CDC5L_HUMAN"
-0.209463596343976,17.625152349472,-7.08093308071824,0.000142222121971932,0.000781309626966482,0.0689659777186726,"CATD_HUMAN",24,-7.81580080563845,4.82034929019138e-05,0.000294298827243137,-0.0305016040802029,"Non-significant",3.53121146852509,"CTSD","Cathepsin D","CATD_HUMAN"
-0.411682605743406,9.29151177406311,-7.68847730616729,8.20430774909093e-05,0.000509332464239662,0.682017669902466,"RRP1_HUMAN",16,-7.80954741351596,4.84837681266197e-05,0.000295787439533377,-1.0944809913635,"Up in BD",3.52902027204691,"RRP1","Ribosomal RNA processing protein 1 homolog A","RRP1_HUMAN"
0.2883701324463,10.3494572639465,6.791112955325,0.000187317922863412,0.000967471436100397,-0.237481062270254,"VP13A_HUMAN",105,7.80829628323055,4.85400601461129e-05,0.000295908375676604,-0.431519031524624,"Non-significant",3.52884274197471,"VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN"
0.449066638946535,8.27140069007874,7.34521435600684,0.00011146351229495,0.000643255261950606,0.340382832537227,"FBX38_HUMAN",29,7.80544413405179,4.86686578869793e-05,0.000296469587158371,0.0419270992279079,"Non-significant",3.52801985139497,"FBXO38","F-box only protein 38","FBX38_HUMAN"
-0.34696388244628,10.0141115188599,-7.75467434471817,7.74322590180041e-05,0.000487799184528017,0.746535286227598,"T2FB_HUMAN",16,-7.8013705079792,4.88529853630841e-05,0.000297251324788476,0.202962517738341,"Non-significant",3.52687620114311,"GTF2F2","General transcription factor IIF subunit 2","T2FB_HUMAN"
0.178846120834372,13.1382170915603,6.50853760024236,0.000247148400441436,0.00119380891526221,-0.545528426393055,"VPS4B_HUMAN",32,7.80032412650455,4.8900457970688e-05,0.000297251324788476,0.161526203155525,"Non-significant",3.52687620114311,"VPS4B","Vacuolar protein sorting-associated protein 4B","VPS4B_HUMAN"
-0.416917324066167,8.34574389457703,-7.67433027242209,8.30678214355998e-05,0.000512805649313056,0.66817330777519,"VPP2_HUMAN",16,-7.80018240405572,4.89068916185131e-05,0.000297251324788476,0.06585597991943,"Non-significant",3.52687620114311,"ATP6V0A2","V-type proton ATPase 116 kDa subunit a 2","VPP2_HUMAN"
-0.337762832641602,10.3110213279724,-7.38811087884053,0.00010721005486575,0.000624033274878545,0.383737972812771,"MTHR_HUMAN",22,-7.79707309673031,4.90482785831084e-05,0.000297887524268968,-0.123087167739875,"Non-significant",3.52594768495079,"MTHFR","Methylenetetrahydrofolate reductase (NADPH)","MTHR_HUMAN"
-0.235976457595848,12.3625086545944,-6.65282066281692,0.000214297679297344,0.00106937968623533,-0.387071727908435,"XPO1_HUMAN",51,-7.79281114093588,4.92428161028082e-05,0.000298845332728636,-0.188066482543945,"Non-significant",3.52455352245043,"XPO1","Exportin-1","XPO1_HUMAN"
-0.23905873298645,13.2103835344315,-6.7332744634936,0.000198112001354883,0.00101163044618849,-0.299775703892616,"COPG2_HUMAN",43,-7.79054004584214,4.93468299238748e-05,0.000299252748880658,0.524009466171265,"Up in BM1",3.52396185155407,"COPG2","Coatomer subunit gamma-2","COPG2_HUMAN"
-0.248046636581428,14.1930719614029,-7.12819299084506,0.000136087780684726,0.00075424607409554,0.118054044906893,"LA_HUMAN",25,-7.78646504037173,4.95340723954059e-05,0.000300163900983065,-0.0822889804839999,"Non-significant",3.52264153909657,"SSB","Lupus La protein","LA_HUMAN"
-0.341619968414308,9.71264982223511,-8.01635201447365,6.18420042969445e-05,0.000410963163689932,0.997407098507885,"MEAK7_HUMAN",14,-7.78195892681208,4.9742041802852e-05,0.000301199199394285,-0.163052320480348,"Non-significant",3.52114618685084,"MEAK7","MTOR-associated protein MEAK7","MEAK7_HUMAN"
-0.373855590820318,10.1643717288971,-7.31454824763387,0.00011461983261561,0.000658192018289495,0.30927059274558,"PELP1_HUMAN",25,-7.77500681701241,5.0064802747136e-05,0.000302541066106118,-0.124315857887268,"Non-significant",3.51921566705183,"PELP1","Proline-, glutamic acid- and leucine-rich protein 1","PELP1_HUMAN"
0.311575651168825,11.2214149236679,6.98722332229214,0.000155319993292806,0.000837943102112917,-0.0290935455741561,"PP6R2_HUMAN",46,7.774780634962,5.00753424901084e-05,0.000302541066106118,0.0620815753936732,"Non-significant",3.51921566705183,"PPP6R2","Serine/threonine-protein phosphatase 6 regulatory subunit 2","PP6R2_HUMAN"
-0.155968666076703,16.9120197296143,-6.10719000823101,0.000372116952735823,0.00161555880314001,-0.999558945280313,"HS90A_HUMAN",37,-7.77477713679126,5.007550551892e-05,0.000302541066106118,-0.234081625938421,"Non-significant",3.51921566705183,"HSP90AA1","Heat shock protein HSP 90-alpha","HS90A_HUMAN"
-0.227021217346174,12.9976835250854,-8.41944448770072,4.4243729554684e-05,0.000314080158886007,1.37134581101021,"RISC_HUMAN",15,-7.76985388291713,5.03055333870033e-05,0.000303704685939096,0.104297637939453,"Non-significant",3.5175485071868,"SCPEP1","Retinoid-inducible serine carboxypeptidase","RISC_HUMAN"
-0.230105876922602,11.7913935184479,-6.56995978343962,0.000232523413005572,0.00113724832617674,-0.477771283650464,"SON_HUMAN",56,-7.76861294640431,5.03636980762e-05,0.000303829774119173,-0.0275158882141096,"Non-significant",3.51736966924197,"SON","Protein SON","SON_HUMAN"
0.271674394607572,13.5406867265701,8.73126883856425,3.44553168442094e-05,0.000259823829808471,1.65075051961324,"ODBB_HUMAN",13,7.76773699672555,5.04048001490258e-05,0.000303851819026148,-0.13411259651185,"Non-significant",3.51733815938033,"BCKDHB","2-oxoisovalerate dehydrogenase subunit beta, mitochondrial","ODBB_HUMAN"
-0.544124603271486,8.54848313331604,-7.42537189572384,0.000103662247491033,0.00061127578208012,0.421241696851727,"ADA17_HUMAN",22,-7.76328766526128,5.06141507442461e-05,0.000304887319330967,-0.0221018791198748,"Non-significant",3.515860638144,"ADAM17","Disintegrin and metalloproteinase domain-containing protein 17","ADA17_HUMAN"
0.402634620666493,9.88622212409973,8.148486665283,5.53301203851398e-05,0.000374435860554649,1.12162053251694,"BTD_HUMAN",12,7.7584877702093,5.08410779737166e-05,0.000306027082105888,-0.00534367561341398,"Non-significant",3.51424013858802,"BTD","Biotinidase","BTD_HUMAN"
-0.581264972686768,8.78490376472473,-7.4692939057567,9.96476558961179e-05,0.000591038801126536,0.465265207086366,"HXK1_HUMAN",19,-7.75612838146305,5.09530375035559e-05,0.000306099003857042,-0.0138182640075737,"Non-significant",3.51413808373195,"HK1","Hexokinase-1","HXK1_HUMAN"
-0.356990575790405,9.63551461696625,-7.93744538055349,6.61378961544599e-05,0.000433826102988915,0.922449867937562,"NOSIP_HUMAN",14,-7.75612613115258,5.09531444174461e-05,0.000306099003857042,-0.189666032791139,"Non-significant",3.51413808373195,"NOSIP","Nitric oxide synthase-interacting protein","NOSIP_HUMAN"
-0.482541799545286,7.28489553928375,-8.95503323489612,2.89279865999108e-05,0.000226784235045098,1.84621055610111,"EAA3_HUMAN",8,-7.75585135898447,5.09662009133428e-05,0.000306099003857042,0.10701107978821,"Non-significant",3.51413808373195,"SLC1A1","Excitatory amino acid transporter 3","EAA3_HUMAN"
0.653363704681395,8.67367458343506,7.37491543684194,0.000108498832683607,0.000630178617319105,0.370421936109514,"ABCA8_HUMAN",29,7.7456547697585,5.14533511090879e-05,0.000308796221079245,-0.0369539260864258,"Non-significant",3.51032802302048,"ABCA8","ABC-type organic anion transporter ABCA8","ABCA8_HUMAN"
0.194849252700806,13.601709485054,6.89453980058699,0.000169611865600617,0.000893076364363014,-0.127038774126085,"IF5_HUMAN",25,7.74297337873953,5.15823126158599e-05,0.000309341378096887,0.0188715457916508,"Non-significant",3.50956198404717,"EIF5","Eukaryotic translation initiation factor 5","IF5_HUMAN"
-0.481252431869525,10.969576716423,-7.78442435080441,7.54551040321822e-05,0.00047681066143163,0.775390142532332,"CUTC_HUMAN",13,-7.74105704246707,5.16746984269892e-05,0.000309488896285021,-0.176410436630251,"Non-significant",3.50935492780266,"CUTC","Copper homeostasis protein cutC homolog","CUTC_HUMAN"
-0.575045585632321,8.99415183067322,-7.42194533603767,0.000103982967626062,0.000611833066945518,0.417798834821674,"P4K2B_HUMAN",21,-7.7408809647944,5.16831962615484e-05,0.000309488896285021,-0.209063768386839,"Non-significant",3.50935492780266,"PI4K2B","Phosphatidylinositol 4-kinase type 2-beta","P4K2B_HUMAN"
-0.326917648315426,9.00521850585938,-6.99781172398704,0.000153774618115777,0.000831263991599875,-0.017965036061927,"SHIP2_HUMAN",46,-7.73648281853807,5.18959625397671e-05,0.00031053380534489,-0.0586203336715725,"Non-significant",3.50789111472866,"INPPL1","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2","SHIP2_HUMAN"
-0.493674755096476,13.2012720108032,-7.86948892209446,7.01065753421623e-05,0.000452590259447828,0.857419553951408,"RL10_HUMAN",12,-7.73257957899107,5.2085600733078e-05,0.000311438883086363,-1.22728097438812,"Up in BD",3.50662716679792,"RPL10","Large ribosomal subunit protein uL16","RL10_HUMAN"
0.224596023559556,16.974983215332,6.54525384076401,0.000238286940282117,0.00116054035621195,-0.504971383027149,"ACSL1_HUMAN",50,7.72783957042279,5.23169271154145e-05,0.000312390346600138,0.0302793979644802,"Non-significant",3.50530239503503,"ACSL1","Long-chain-fatty-acid--CoA ligase 1","ACSL1_HUMAN"
-0.446696758270253,12.3085694313049,-7.8279405030387,7.2664020246114e-05,0.000465347956019707,0.817441311536195,"STX12_HUMAN",13,-7.72774149417283,5.23217255397569e-05,0.000312390346600138,0.243114948272705,"Non-significant",3.50530239503503,"STX12","Syntaxin-12","STX12_HUMAN"
-0.403493642807007,9.55867207050324,-7.1529090896891,0.00013299767313889,0.000741579613632323,0.143629486839748,"INT3_HUMAN",40,-7.72065051226055,5.26699515936833e-05,0.000314238225905254,0.0769602060317975,"Non-significant",3.50274098578257,"INTS3","Integrator complex subunit 3","INT3_HUMAN"
0.349324226379387,9.75882387161255,7.44512524637529,0.000101834788864371,0.00060181170928296,0.441065335148542,"NUD12_HUMAN",19,7.71838309977756,5.27818420054041e-05,0.000314670574702075,-0.187792778015137,"Non-significant",3.50214386668958,"NUDT12","NAD-capped RNA hydrolase NUDT12","NUD12_HUMAN"
-0.295279026031475,11.4228000640869,-6.9718945052041,0.000157588024463198,0.000847361981772289,-0.0452263496901306,"BAG6_HUMAN",36,-7.71730980022751,5.28348981988857e-05,0.000314670574702075,-0.1371901035309,"Non-significant",3.50214386668958,"BAG6","Large proline-rich protein BAG6","BAG6_HUMAN"
-4.99805152416227,9.60298997163772,-7.42332930184961,0.000103853297469951,0.000611833066945518,0.419189531488161,"IFI44_HUMAN",27,-7.71682744122532,5.28587618090866e-05,0.000314670574702075,-0.685483098030088,"Up in BD",3.50214386668958,"IFI44","Interferon-induced protein 44","IFI44_HUMAN"
-0.301500558853178,11.5499688386917,-6.89183876193283,0.000170049815677298,0.000894221778616718,-0.129907605464194,"PRG4_HUMAN",49,-7.71107312054739,5.3144367268573e-05,0.000316138853385045,0.389659166336049,"Non-significant",3.50012212619841,"PRG4","Proteoglycan 4","PRG4_HUMAN"
-0.244902610778775,12.7100811004639,-7.36065863765447,0.000109910764136972,0.000637466719233304,0.356014406398831,"NUDT9_HUMAN",20,-7.70946297808265,5.32245898959399e-05,0.000316384118985829,-0.352957963943474,"Non-significant",3.49978532419433,"NUDT9","ADP-ribose pyrophosphatase, mitochondrial","NUDT9_HUMAN"
0.511462450027484,9.70695221424104,7.48212165088666,9.85081803618439e-05,0.000585135706775989,0.478085100438383,"CRBN_HUMAN",17,7.70697750948012,5.33486879043114e-05,0.000316889643964555,0.0914437770843497,"Non-significant",3.49909195343368,"CRBN","Protein cereblon","CRBN_HUMAN"
-0.607025861740118,9.58862364292145,-7.52269307466696,9.49990583008827e-05,0.000568872589707279,0.518520687282457,"SCAF4_HUMAN",15,-7.70427356313126,5.34840588634533e-05,0.000317461341344594,-0.49946522712705,"Non-significant",3.49830915308989,"SCAF4","SR-related and CTD-associated factor 4","SCAF4_HUMAN"
0.330343484878499,10.2805701494217,7.67094512168856,8.33151435127589e-05,0.00051348797988263,0.66485763141662,"FBX3_HUMAN",16,7.69784665935632,5.38073478214278e-05,0.000318968861649319,0.0336651802063006,"Non-significant",3.49625171153196,"FBXO3","F-box only protein 3","FBX3_HUMAN"
-0.430866718292235,8.31892895698548,-7.13212749527464,0.000135590552817075,0.000752904865154782,0.122129781182554,"BTAF1_HUMAN",50,-7.69766218909786,5.38166590581609e-05,0.000318968861649319,0.28901815414429,"Non-significant",3.49625171153196,"BTAF1","TATA-binding protein-associated factor 172","BTAF1_HUMAN"
0.559603214263912,9.58160281181335,7.72652616130646,7.93564664765015e-05,0.000498373350611713,0.719154065617268,"S28A1_HUMAN",12,7.69490385804111,5.39561006055303e-05,0.000319561898038886,0.329663515090942,"Non-significant",3.49544500801235,"SLC28A1","Sodium/nucleoside cotransporter 1","S28A1_HUMAN"
0.39010405540466,10.1308134794235,8.37873095759459,4.57379683450428e-05,0.000322665650120701,1.33424243846255,"ALKMO_HUMAN",11,7.68934000014128,5.42385901755796e-05,0.000321000671542417,-0.6953637599945,"Up in BD",3.49349405903793,"AGMO","Alkylglycerol monooxygenase","ALKMO_HUMAN"
-0.157176494598374,13.2039048671722,-6.4555596026024,0.000260588238694881,0.00124377233457075,-0.604332626489618,"RHG01_HUMAN",27,-7.68365238699616,5.4529059007854e-05,0.000322484537018752,-0.94084846973419,"Up in BD",3.49149110474477,"ARHGAP1","Rho GTPase-activating protein 1","RHG01_HUMAN"
-0.375473499298099,12.439005613327,-6.94693725439173,0.000161360148012406,0.000860234061085849,-0.0715486056232226,"SYNE1_HUMAN",131,-7.6812433990543,5.4652606639104e-05,0.000322979788980109,-1.20289170742035,"Up in BD",3.49082465354828,"SYNE1","Nesprin-1","SYNE1_HUMAN"
-0.32441473007202,9.46842169761658,-7.08123831024163,0.00014218152582929,0.000781309626966482,0.0692837968727051,"BMP2K_HUMAN",30,-7.67985398158246,5.47240055606642e-05,0.000323166361804388,0.197650194168089,"Non-significant",3.49057385100087,"BMP2K","BMP-2-inducible protein kinase","BMP2K_HUMAN"
-0.273925781249998,9.43452644348145,-6.96143273095766,0.000159157144268787,0.000853536727426927,-0.0562518575993369,"A0AAG2UWQ9_HUMAN",30,-7.67198321335348,5.51304232479351e-05,0.000325329639442724,-0.149656295776365,"Non-significant",3.48767636813519,"NKRF","NF-kappa-B-repressing factor","A0AAG2UWQ9_HUMAN"
0.221366643905673,14.627538561821,7.56706354605815,9.13204651035108e-05,0.00055173064322404,0.562550514081456,"BPHL_HUMAN",18,7.66816820384521,5.53286195618088e-05,0.000326261932503283,-0.298116683959957,"Non-significant",3.48643359574389,"BPHL","Valacyclovir hydrolase","BPHL_HUMAN"
0.320163965225177,11.1871184110641,7.45892270783073,0.000100579695721442,0.000595261598164681,0.454887987127814,"CO9_HUMAN",18,7.66065606386331,5.57212014736321e-05,0.000328338292488781,0.320163965225174,"Non-significant",3.48367846467612,"C9","Complement component C9","CO9_HUMAN"
-0.201098680496203,13.5874496698379,-6.39780028504563,0.000276175333677811,0.0012983120842768,-0.668829421050465,"EIF3B_HUMAN",43,-7.65938373262764,5.57879983906819e-05,0.000328493337403478,-0.00905966758728027,"Non-significant",3.48347343450069,"EIF3B","Eukaryotic translation initiation factor 3 subunit B","EIF3B_HUMAN"
-0.265784263610826,11.7305748462677,-8.6328619466013,3.72539332871981e-05,0.000274798558811205,1.56347344109409,"DIAC_HUMAN",13,-7.65831722743199,5.58440579117936e-05,0.000328584978895064,0.160687446594199,"Non-significant",3.48335229401141,"CTBS","Di-N-acetylchitobiase","DIAC_HUMAN"
0.291527271270773,13.6335484981537,7.70625833731188,8.07751064726576e-05,0.000505202511858516,0.699390117213506,"PON3_HUMAN",16,7.6568335083102,5.59221516663353e-05,0.000328806042478728,0.00180029869079412,"Non-significant",3.48306021001564,"PON3","Serum paraoxonase/lactonase 3","PON3_HUMAN"
-0.315618276596073,11.3462153673172,-7.04464459253653,0.000147142057114584,0.000801282316394452,0.0311079017055675,"LSG1_HUMAN",30,-7.65568899858743,5.59824742613254e-05,0.000328922372307309,0.362836122512819,"Non-significant",3.48290658611244,"LSG1","Large subunit GTPase 1 homolog","LSG1_HUMAN"
-0.187198638916,11.835830450058,-6.85472561865169,0.000176196880971959,0.000922362253036437,-0.16940974012425,"VPP1_HUMAN",24,-7.65130388280389,5.6214264986052e-05,0.000330045257667747,-0.117430210113525,"Non-significant",3.48142650312911,"ATP6V0A1","V-type proton ATPase 116 kDa subunit a 1","VPP1_HUMAN"
-0.201436042785625,14.2626705169678,-6.79723471425778,0.000186214356104843,0.000962997632526894,-0.230910139621786,"SEPT7_HUMAN",26,-7.64579369139653,5.65070352349627e-05,0.000331386022313143,-0.0288996696472239,"Non-significant",3.47966581384153,"SEPTIN7","Septin-7","SEPT7_HUMAN"
-0.256204605102523,10.737279176712,-8.03006778999584,6.11276285598057e-05,0.000407551009148943,1.01037641946021,"SPF27_HUMAN",15,-7.64535434910065,5.65304512488172e-05,0.000331386022313143,-0.469704151153563,"Non-significant",3.47966581384153,"BCAS2","Pre-mRNA-splicing factor SPF27","SPF27_HUMAN"
