"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.764802932739249,11.5088515281677,3.24265271406977,0.0129893804351996,0.0424988540940424,-4.60919785836027,"MA7D1_HUMAN",18,3.37382452638974,0.00955518767512454,0.0329902550589702,-0.0357825756072998,"Non-significant",1.48161432676217,"MAP7D1","MAP7 domain-containing protein 1","MA7D1_HUMAN"
-0.149265766143778,12.2857937812805,-3.22106008895937,0.013399585870693,0.0435070987414178,-4.64214222196756,"GALT1_HUMAN",22,-3.37357146500864,0.00955879832926287,0.0329902550589702,-0.105880022048954,"Non-significant",1.48161432676217,"GALNT1","Polypeptide N-acetylgalactosaminyltransferase 1","GALT1_HUMAN"
-0.107434749603298,13.8261377811432,-3.23881135964717,0.0130613705325481,0.042665040459378,-4.61505599157879,"CALU_HUMAN",21,-3.36937057272036,0.00961894707517323,0.0331837315339947,0.0832097530365008,"Non-significant",1.47907477884506,"CALU","Calumenin","CALU_HUMAN"
0.150072097778295,10.1823434829712,3.40033102812275,0.0103700280143584,0.0362214409421026,-4.36982940937316,"QRIC1_HUMAN",16,3.36857420168525,0.00963039455865555,0.0332091038881985,0.244678139686585,"Non-significant",1.47874284321105,"QRICH1","Transcriptional regulator QRICH1","QRIC1_HUMAN"
0.413668632507299,10.414489030838,3.68603333214333,0.00695522839065769,0.0272520980834955,-3.94241979019569,"HMGN1_HUMAN",4,3.36686917718795,0.00965495190797057,0.0332731799980454,-0.0693027973175493,"Non-significant",1.47790569057674,"HMGN1","Non-histone chromosomal protein HMG-14","HMGN1_HUMAN"
0.140863656997677,10.5508025884628,3.48885572113766,0.00915169422043953,0.0330324052066932,-4.23646705387848,"ENDD1_HUMAN",15,3.36671487422897,0.0096571775813898,0.0332731799980454,-0.0571582317352508,"Non-significant",1.47790569057674,"ENDOD1","Endonuclease domain-containing 1 protein","ENDD1_HUMAN"
-0.21241521835325,11.9372942447662,-3.46219281326647,0.00950168483938778,0.0339288827072247,-4.27655161449742,"ELMD2_HUMAN",12,-3.36245861326808,0.00971878402502591,0.0334712281744738,-0.343319892883297,"Non-significant",1.47532835159171,"ELMOD2","ELMO domain-containing protein 2","ELMD2_HUMAN"
-0.197271347045902,15.2129688262939,-6.97037946490592,0.000160777554224248,0.00190723548973033,0.192196330861208,"TM205_HUMAN",5,-3.36200313370628,0.0097254012988327,0.0334798074411237,0.109745383262633,"Non-significant",1.47521704851324,"TMEM205","Transmembrane protein 205","TM205_HUMAN"
0.48746228218079,8.5091952085495,3.24080201009038,0.0130240114120032,0.0425624979150364,-4.61202006680226,"SETD2_HUMAN",16,3.35991728987038,0.00975576553351546,0.0335700939520545,-0.83423733711245,"Up in BT",1.47404744329766,"SETD2","Histone-lysine N-methyltransferase SETD2","SETD2_HUMAN"
0.38481140136719,7.17307364940643,3.40001866479952,0.0103746218170398,0.03622189389994,-4.37030135742667,"FHI2B_HUMAN",8,3.35715913337902,0.00979607047855881,0.0336944959148055,-0.843485355377198,"Up in BT",1.47244103648937,"FHIP2B","FHF complex subunit HOOK-interacting protein 2B","FHI2B_HUMAN"
-0.28907346725464,8.63209509849549,-3.37787036037268,0.010705948500789,0.0370123843781004,-4.4037889104406,"TOX4_HUMAN",11,-3.35674568669932,0.00980212729972703,0.0337010427584683,0.351512193679799,"Non-significant",1.47235666122829,"TOX4","TOX high mobility group box family member 4","TOX4_HUMAN"
-0.1818206310272,10.5544344186783,-3.14353204486957,0.0149893142745409,0.0473422498065695,-4.76071959776961,"ACSL4_HUMAN",30,-3.35638927846945,0.00980735170217097,0.0337047233000488,-0.0226740837097186,"Non-significant",1.47230923386431,"ACSL4","Long-chain-fatty-acid--CoA ligase 4","ACSL4_HUMAN"
0.792997241020204,8.12304478883743,3.22472362018669,0.0133290312152609,0.0433647791822884,-4.63655009604117,"APOA4_HUMAN",17,3.35415956619609,0.00984010263538201,0.0338025824935981,0.161988496780424,"Non-significant",1.47105011866096,"APOA4","Apolipoprotein A-IV","APOA4_HUMAN"
-0.228762388229369,7.30342984199524,-3.11637796485747,0.0155923255650038,0.0485853032390325,-4.80235152458208,"MYCB2_HUMAN",70,-3.35388398123377,0.00984415854478338,0.0338025824935981,0.0474383831023761,"Non-significant",1.47105011866096,"MYCBP2","E3 ubiquitin-protein ligase MYCBP2","MYCB2_HUMAN"
0.276602745056154,9.07623958587646,3.2084381311198,0.0136457163474298,0.0441296701646254,-4.6614167413602,"KIF2A_HUMAN",23,3.35223379505867,0.00986848200950349,0.0338717694691672,-0.119934797286987,"Non-significant",1.47016211511733,"KIF2A","Kinesin-like protein KIF2A","KIF2A_HUMAN"
-0.33194410800934,7.14310854673386,-3.33020451735071,0.0114578830066665,0.0388180637645477,-4.47601376065222,"IRAK2_HUMAN",11,-3.34900362826777,0.00991627779684678,0.0340116758263787,-0.0240535736083967,"Non-significant",1.46837196894295,"IRAK2","Interleukin-1 receptor-associated kinase-like 2","IRAK2_HUMAN"
0.0815424919128525,11.432911157608,2.65262762537667,0.030955655838753,0.0809978044100747,-5.51822574186818,"RBGPR_HUMAN",53,3.34877580419303,0.00991965804434096,0.0340116758263787,0.184747338294985,"Non-significant",1.46837196894295,"RAB3GAP2","Rab3 GTPase-activating protein non-catalytic subunit","RBGPR_HUMAN"
-0.341620802879338,7.34209161996841,-3.18372803221637,0.0141415486319263,0.0452998521908607,-4.69918567063076,"CROCC_HUMAN",37,-3.34863022391925,0.0099218186690952,0.0340116758263787,0.161711812019347,"Non-significant",1.46837196894295,"CROCC","Rootletin","CROCC_HUMAN"
-0.123989582061824,11.4586160182953,-4.07892672697865,0.00409376905223684,0.0185162494843359,-3.37047490918526,"TIM21_HUMAN",12,-3.34723914630599,0.00994248934869641,0.0340681412902545,0.425052881240825,"Non-significant",1.46765156028026,"TIMM21","Mitochondrial import inner membrane translocase subunit Tim21","TIM21_HUMAN"
0.320821523666384,8.90711438655853,4.07784425062204,0.00409962280424336,0.0185162494843359,-3.37202320112085,"BMI1_HUMAN",4,3.34657783594305,0.0099523319948326,0.0340874722693422,-0.196863889694215,"Non-significant",1.46740520235509,"BMI1","Polycomb complex protein BMI-1","BMI1_HUMAN"
0.240806579589826,12.8334414958954,3.34684507884275,0.0111891741309941,0.0381626561155468,-4.45077573680955,"LHPP_HUMAN",13,3.34613725211224,0.00995889514963674,0.0340955591747479,-0.2820179462433,"Non-significant",1.46730218263492,"LHPP","Phospholysine phosphohistidine inorganic pyrophosphate phosphatase","LHPP_HUMAN"
0.49802732467651,8.60379242897034,3.24184805883335,0.013004425381598,0.0425303940130134,-4.61042487373513,"PTH_HUMAN",13,3.34512026127709,0.00997406218226781,0.034133083317976,-0.0911915302276487,"Non-significant",1.46682447915469,"PTRH1","Peptidyl-tRNA hydrolase","PTH_HUMAN"
-0.193825721740714,8.81501317024231,-3.37520990120123,0.0107465004641257,0.0371209471119268,-4.40781457487851,"CDK6_HUMAN",14,-3.34468205933895,0.00998060487444245,0.0341410741784258,0.530791878700257,"Up in D",1.46672281882691,"CDK6","Cyclin-dependent kinase 6","CDK6_HUMAN"
0.216370344161987,8.42134082317352,3.3102025285149,0.0117899946870038,0.0395796511751548,-4.50638274732631,"MCAF1_HUMAN",15,3.34389258640861,0.0099924037374283,0.0341584649184925,-0.390074729919437,"Non-significant",1.46650165473971,"ATF7IP","Activating transcription factor 7-interacting protein 1","MCAF1_HUMAN"
-0.0957531929016007,10.9217822551727,-3.27056619956831,0.0124787462183263,0.0413299170594263,-4.56666534052038,"TMLH_HUMAN",20,-3.34377860581234,0.00999410841958359,0.0341584649184925,-0.12088131904602,"Non-significant",1.46650165473971,"TMLHE","Trimethyllysine dioxygenase, mitochondrial","TMLH_HUMAN"
-0.104741811752278,11.5699511766434,-2.89318030795681,0.021631790869901,0.062307543882988,-5.14610976924463,"DPP9_HUMAN",40,-3.34160306565347,0.0100267044293424,0.0342554441009195,0.179614067077638,"Non-significant",1.46527039774528,"DPP9","Dipeptidyl peptidase 9","DPP9_HUMAN"
-0.112936735153198,11.369176030159,-3.4214483800214,0.0100644428339717,0.035428585316636,-4.33794526510856,"TTC1_HUMAN",17,-3.33931392855291,0.0100611235160897,0.034349366306947,0.100922107696533,"Non-significant",1.46408127059671,"TTC1","Tetratricopeptide repeat protein 1","TTC1_HUMAN"
0.190583467483528,10.1774922609329,4.60622510049281,0.00208375129993816,0.0113932331857805,-2.63548929173323,"LSM1_HUMAN",7,3.33921176555332,0.0100626625229989,0.034349366306947,0.780585765838625,"Up in D",1.46408127059671,"LSM1","U6 snRNA-associated Sm-like protein LSm1","LSM1_HUMAN"
-0.110509634017973,15.2485204935074,-3.42948248607942,0.00995072024212781,0.0351502586175991,-4.32582638952314,"RAB7A_HUMAN",17,-3.33715291406418,0.0100937304944038,0.0344320300217455,0.192955255508419,"Non-significant",1.46303737168242,"RAB7A","Ras-related protein Rab-7a","RAB7A_HUMAN"
-0.174175739288355,17.8084852695465,-3.47349900108979,0.00935155665617911,0.0335004550588244,-4.25954516189831,"CH10_HUMAN",13,-3.33704471796311,0.0100953659627474,0.0344320300217455,-0.336182594299315,"Non-significant",1.46303737168242,"HSPE1","10 kDa heat shock protein, mitochondrial","CH10_HUMAN"
-0.0600726604461741,14.5141590833664,-2.47164740206951,0.0406525663465199,0.0992343331334725,-5.79768547964946,"ACSS3_HUMAN",39,-3.33568284003612,0.0101159757141245,0.0344878264472296,-0.0407415628433245,"Non-significant",1.46233417564478,"ACSS3","Acyl-CoA synthetase short-chain family member 3, mitochondrial","ACSS3_HUMAN"
0.103866815567018,9.46358335018158,2.90520767164498,0.0212506094112547,0.0616032314265525,-5.12753015186403,"DHX36_HUMAN",37,3.33420891887803,0.0101383310411322,0.0345495245979617,0.249989032745351,"Non-significant",1.46155792414803,"DHX36","ATP-dependent DNA/RNA helicase DHX36","DHX36_HUMAN"
-0.154970884323124,15.8596895933151,-4.45817308510548,0.00250830445290812,0.0129633008477048,-2.83792271283708,"RS12_HUMAN",9,-3.33241456240591,0.0101656168027734,0.0346279658848461,-0.226302623748777,"Non-significant",1.46057301901747,"RPS12","Small ribosomal subunit protein eS12","RS12_HUMAN"
0.160982370376576,11.6110292673111,3.29651952644177,0.0120230774032278,0.0400966913480438,-4.52717788199454,"PURA2_HUMAN",17,3.32932099515305,0.010212840849905,0.0347610136339491,-0.077146053314209,"Non-significant",1.45890756797676,"ADSS2","Adenylosuccinate synthetase isozyme 2","PURA2_HUMAN"
-0.118364095687856,15.1087518930435,-3.38893101118817,0.0105390982187384,0.0366699155003618,-4.38705970180222,"TFG_HUMAN",17,-3.32929469321154,0.0102132433452471,0.0347610136339491,-0.352033853530883,"Non-significant",1.45890756797676,"TFG","Protein TFG","TFG_HUMAN"
-0.105785131454425,15.6962839365005,-3.19947766490656,0.0138233536730467,0.0445974917308553,-4.67510734438209,"SCPDL_HUMAN",21,-3.32842781994134,0.0102265183595117,0.0347865572126708,-0.699352979660035,"Up in BT",1.45858855077312,"SCCPDH","Saccharopine dehydrogenase-like oxidoreductase","SCPDL_HUMAN"
0.257464170455901,14.9227010011673,3.23366165831022,0.0131585451454017,0.0429306133131441,-4.62291122765244,"DHRS4_HUMAN",17,3.32824483609174,0.0102293228382342,0.0347865572126708,0.339717626571653,"Non-significant",1.45858855077312,"DHRS4","Dehydrogenase/reductase SDR family member 4","DHRS4_HUMAN"
-0.159240245819092,9.46982789039612,-3.33584803800192,0.0113659902998991,0.0385948295914018,-4.46745166916111,"NCK2_HUMAN",16,-3.32775735457501,0.0102367981186144,0.0347973941912178,-0.0232594013214253,"Non-significant",1.4584532770519,"NCK2","Cytoplasmic protein NCK2","NCK2_HUMAN"
-0.120231628417947,11.1277096271515,-3.37886103306812,0.0106908899259745,0.0369928310019783,-4.40229004800511,"KC1A_HUMAN",17,-3.32610919467596,0.0102621144765393,0.0348688429073032,0.126152038574226,"Non-significant",1.45756246407544,"CSNK1A1","Casein kinase I isoform alpha","KC1A_HUMAN"
0.694890022277832,6.67627012729645,3.20176305992586,0.0137778150964512,0.0444859497384023,-4.67161493433496,"SPAS2_HUMAN",15,3.32496962421582,0.0102796572853712,0.0349138297251996,0.144689321517951,"Non-significant",1.45700251047263,"SPATS2","Spermatogenesis-associated serine-rich protein 2","SPAS2_HUMAN"
-0.0728030204772487,13.3244726657868,-2.63177459250306,0.0319396470355208,0.0828776130624292,-5.55048047118149,"SC24C_HUMAN",40,-3.32429547628471,0.0102900501486284,0.0349345049815777,-0.0831990242004403,"Non-significant",1.45674540627517,"SEC24C","Protein transport protein Sec24C","SC24C_HUMAN"
0.642767786979675,7.8462261557579,3.26579084469671,0.0125645693683111,0.0415609114775689,-4.57393712788176,"LRP10_HUMAN",7,3.32387994073963,0.0102964616825347,0.0349391271223806,-0.184114933013898,"Non-significant",1.45668794911464,"LRP10","Low-density lipoprotein receptor-related protein 10","LRP10_HUMAN"
0.252189397811888,9.3132244348526,3.52888872630334,0.00865186231677269,0.031679246768183,-4.17642130161475,"CSN7B_HUMAN",9,3.32364920374936,0.0103000236722621,0.0349391271223806,0.142858266830425,"Non-significant",1.45668794911464,"COPS7B","COP9 signalosome complex subunit 7b","CSN7B_HUMAN"
-0.06969571113585,12.8428691625595,-2.46579387735387,0.0410137000828495,0.0997856559137153,-5.8066987017071,"SYIC_HUMAN",60,-3.3224213997808,0.0103189996801726,0.0349888689531634,-0.0924110412597674,"Non-significant",1.45607009625214,"IARS1","Isoleucine--tRNA ligase, cytoplasmic","SYIC_HUMAN"
-0.0879323482513001,12.2577377557754,-2.89401616707406,0.0216050702198336,0.0622969224462436,-5.14481840278863,"RO60_HUMAN",30,-3.32057521447743,0.0103476022926421,0.0350711967428982,0.224307417869563,"Non-significant",1.45504941433038,"RO60","RNA-binding protein RO60","RO60_HUMAN"
0.21119379997254,9.15283286571503,3.22651329931428,0.0132947077896501,0.0432878246409394,-4.63381865734018,"EDEM2_HUMAN",18,3.31965246518191,0.010361929578897,0.0351050925274197,0.14588725566864,"Non-significant",1.45462987794636,"EDEM2","ER degradation-enhancing alpha-mannosidase-like protein 2","EDEM2_HUMAN"
0.0627760887146032,9.3706750869751,2.38464461287172,0.046370431510191,0.109343121555853,-5.9314032966795,"GEMI5_HUMAN",54,3.3191771435368,0.0103693179283626,0.0351154614652478,0.544483423233036,"Up in D",1.45450161998602,"GEMIN5","Gem-associated protein 5","GEMI5_HUMAN"
0.257050275802611,9.15020740032196,4.29469997121908,0.00308987605276953,0.0151579530182418,-3.0650329587327,"RETR1_HUMAN",5,3.31645143492105,0.0104117933666365,0.0352445938159736,-0.0632255077362078,"Non-significant",1.45290749018896,"RETREG1","Reticulophagy regulator 1","RETR1_HUMAN"
0.251572847366328,9.78551852703094,3.25321766984791,0.0127935483271945,0.0421047519086544,-4.59309225406717,"TRI22_HUMAN",15,3.31442577849729,0.0104434784174888,0.0353272216419721,0.224966526031495,"Non-significant",1.45189051691011,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
0.0580930709838974,14.2928545475006,2.13590149812594,0.0676126666523833,0.144484903138646,-6.30937631690518,"TLN1_HUMAN",148,3.31433436978626,0.010444910613642,0.0353272216419721,0.0322654247284255,"Non-significant",1.45189051691011,"TLN1","Talin-1","TLN1_HUMAN"
0.420898437500002,8.47217345237732,3.35892539369005,0.0109983126765701,0.0377337459017716,-4.43246986336497,"RM10_HUMAN",7,3.31134748662943,0.0104918232636383,0.0354711058171503,0.0826566219329834,"Non-significant",1.4501252721201,"MRPL10","Large ribosomal subunit protein uL10m","RM10_HUMAN"
-0.174674272537231,9.06825339794159,-3.10844953740918,0.0157731876638028,0.0489047171204033,-4.814516341735,"DDX27_HUMAN",28,-3.30999481630555,0.0105131415713258,0.0355283759724021,-0.10436737537384,"Non-significant",1.44942464396983,"DDX27","Probable ATP-dependent RNA helicase DDX27","DDX27_HUMAN"
0.106883287429822,13.6813625097275,3.41013415992053,0.010226954843091,0.0358899900859941,-4.35502270334847,"PPAL_HUMAN",17,3.30638682489425,0.0105702275549325,0.0357064223067119,0.206103205680849,"Non-significant",1.44725366283697,"ACP2","Lysosomal acid phosphatase","PPAL_HUMAN"
-0.203567028045651,12.0128266811371,-3.3564614068171,0.0110369586209604,0.0377559922837591,-4.43620256889794,"ERGI3_HUMAN",13,-3.30342330220434,0.0106173608680596,0.0358450257178339,-0.0545749664306623,"Non-significant",1.44557110368332,"ERGIC3","Endoplasmic reticulum-Golgi intermediate compartment protein 3","ERGI3_HUMAN"
0.222023248672496,11.0895892381668,3.51334187536322,0.00884241109194217,0.0321736877130129,-4.19972001980356,"GOLP3_HUMAN",10,3.30325188770431,0.0106200938902727,0.0358450257178339,-0.174847126007082,"Non-significant",1.44557110368332,"GOLPH3","Golgi phosphoprotein 3","GOLP3_HUMAN"
0.397794723510742,7.05481791496277,3.36887730872488,0.0108436851535931,0.0373336746717902,-4.41739938998436,"MB12A_HUMAN",7,3.29959486365262,0.0106785780886558,0.0360274355972363,0.201217412948624,"Non-significant",1.44336664949567,"MVB12A","Multivesicular body subunit 12A","MB12A_HUMAN"
-0.397647857666005,9.92066931724548,-3.24076351163606,0.0130247328473053,0.0425624979150364,-4.61207877746988,"ARL6_HUMAN",11,-3.29715263358384,0.0107178237247265,0.0361391039074699,0.349376201629637,"Non-significant",1.44202262025505,"ARL6","ADP-ribosylation factor-like protein 6","ARL6_HUMAN"
-0.201453447341919,9.28752505779266,-3.41244160572741,0.0101935857912756,0.035790028174128,-4.35153887987935,"TYDP2_HUMAN",12,-3.29698118334512,0.0107205845582056,0.0361391039074699,-0.263687729835508,"Non-significant",1.44202262025505,"TDP2","Tyrosyl-DNA phosphodiesterase 2","TYDP2_HUMAN"
-0.663620114326477,7.37986189126968,-3.18588783481666,0.0140974581670704,0.0452300417428269,-4.69588263502329,"CDK13_HUMAN",12,-3.29653656998008,0.0107277475790919,0.036148232498651,0.474331021308902,"Non-significant",1.44191293308173,"CDK13","Cyclin-dependent kinase 13","CDK13_HUMAN"
0.124994516372698,11.39628469944,3.01190862555872,0.0181619190066613,0.0545193528746021,-4.96294394905211,"SC24B_HUMAN",30,3.2962017191013,0.0107331455786213,0.0361514085616162,0.109244108200073,"Non-significant",1.44187477669255,"SEC24B","Protein transport protein Sec24B","SC24B_HUMAN"
0.216799497604374,11.9976586103439,3.23426264534945,0.0131471651107191,0.0429107392229988,-4.62199438699473,"EFTS_HUMAN",16,3.29404956621801,0.0107679079100915,0.0362438641109259,-0.1181092262268,"Non-significant",1.44076550656389,"TSFM","Elongation factor Ts, mitochondrial","EFTS_HUMAN"
-0.312684059143066,8.58136057853699,-3.42539454881004,0.0100084124225625,0.035277262552855,-4.33199195574128,"CFDP1_HUMAN",8,-3.29394939705255,0.0107695287615778,0.0362438641109259,-1.96006011962893,"Up in BT",1.44076550656389,"CFDP1","Craniofacial development protein 1","CFDP1_HUMAN"
0.137419223785402,13.1316368579865,3.18880241704003,0.0140381902350894,0.0450755344548933,-4.69142584367347,"RCC1_HUMAN",20,3.29247706725157,0.0107933823927963,0.0363030568184053,-0.134639501571655,"Non-significant",1.44005680462031,"RCC1","Regulator of chromosome condensation","RCC1_HUMAN"
