"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.425304651260373,8.10146296024323,-3.4937528007294,0.00903997031163737,0.0355724146986545,-4.13651234873944,"INT7_HUMAN",22,-3.61948013216537,0.0067877086868876,0.0279874628980375,0.160218715667722,"Non-significant",1.55303646914094,"INTS7","Integrator complex subunit 7","INT7_HUMAN"
0.521938085556028,8.20134556293488,3.63708099411815,0.00739849860060306,0.0308729424001388,-3.92210539803505,"CC28A_HUMAN",7,3.61943180274766,0.0067881842473919,0.0279874628980375,-0.0453871488571149,"Non-significant",1.55303646914094,"CCDC28A","Coiled-coil domain-containing protein 28A","CC28A_HUMAN"
-0.100350379943826,12.0065250396728,-3.02943913482929,0.0176299172811628,0.0580792321637657,-4.84428814303746,"EPS15_HUMAN",42,-3.61817508394192,0.0068005628011594,0.0280242571469032,-0.741620302200301,"Up in D",1.55246589064295,"EPS15","Epidermal growth factor receptor substrate 15","EPS15_HUMAN"
0.103518486022928,11.3219540119171,3.03630824633139,0.0174531966027476,0.0576140102663523,-4.83370344538063,"CUL5_HUMAN",45,3.61782492691229,0.00680401609309827,0.0280242571469032,0.229504823684691,"Non-significant",1.55246589064295,"CUL5","Cullin-5","CUL5_HUMAN"
-0.505858182907104,9.56083405017853,-3.9379479812859,0.00490503923255406,0.0227316243559175,-3.47985460798346,"BRI3B_HUMAN",3,-3.6153734422716,0.00682824530163374,0.0281031664111552,0.197071433067324,"Non-significant",1.55124474495545,"BRI3BP","BRI3-binding protein","BRI3B_HUMAN"
-0.327966690063475,8.3159658908844,-4.18170039137802,0.003550426787066,0.0179043896521153,-3.13006878139975,"ZNT6_HUMAN",5,-3.6151835391394,0.00683012603660978,0.0281031664111552,0.000503063201902521,"Non-significant",1.55124474495545,"SLC30A6","Zinc transporter 6","ZNT6_HUMAN"
-0.371690630912784,8.19597274065018,-3.55100413226568,0.00834172258642514,0.0335571329034475,-4.05060071436962,"JMJD6_HUMAN",13,-3.61480286385516,0.00683389777438431,0.0281031664111552,0.0225951671600324,"Non-significant",1.55124474495545,"JMJD6","Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6","JMJD6_HUMAN"
0.173608779907273,13.8245210647583,4.98253118531276,0.00130626143913623,0.00903019089388116,-2.03902957378744,"SRP09_HUMAN",8,3.61448703926039,0.00683702865363819,0.0281031664111552,0.0411865711212247,"Non-significant",1.55124474495545,"SRP9","Signal recognition particle 9 kDa protein","SRP09_HUMAN"
0.131694555282598,14.1312228441239,3.18478915748516,0.0140566538391114,0.0492255888004099,-4.60559773860347,"DDX3X_HUMAN",46,3.61363463859173,0.00684548642505151,0.0281236844824648,0.387392282485965,"Non-significant",1.55092778302701,"DDX3X","ATP-dependent RNA helicase DDX3X","DDX3X_HUMAN"
-0.152773857116701,11.8152966499329,-3.26226004950201,0.0125690576353887,0.045186235557618,-4.48719488838961,"MYPT1_HUMAN",44,-3.61309467527877,0.00685084986400528,0.0281314756055358,0.0995337963104248,"Non-significant",1.55080748679911,"PPP1R12A","Protein phosphatase 1 regulatory subunit 12A","MYPT1_HUMAN"
0.124280691146847,14.5928257703781,3.54220585435927,0.00844516071533064,0.0338557480455498,-4.06378072249122,"PDXK_HUMAN",18,3.61031181074133,0.00687856301636924,0.0282309865021851,0.0809186697006208,"Non-significant",1.54927394562319,"PDXK","Pyridoxal kinase","PDXK_HUMAN"
-0.142707109451296,11.7007950544357,-3.34563820892526,0.0111530013932366,0.0415497949057492,-4.36031500473042,"CCDC6_HUMAN",26,-3.60897752374066,0.00689189282350256,0.0282713945247218,0.174931764602675,"Non-significant",1.54865276882019,"CCDC6","Coiled-coil domain-containing protein 6","CCDC6_HUMAN"
-0.0674180984497248,14.3810031414032,-2.79855911241413,0.0248066581036371,0.0740549020798055,-5.20116265964354,"IF2A_HUMAN",31,-3.60861963089097,0.00689547292402328,0.0282717874206796,0.146604299545274,"Non-significant",1.54864673334286,"EIF2S1","Eukaryotic translation initiation factor 2 subunit 1","IF2A_HUMAN"
-0.187985420227061,9.96898436546326,-4.62571094041115,0.00201591346966525,0.012049494870737,-2.51393276373059,"TBB3_HUMAN",8,-3.60657370090175,0.00691597697140738,0.028341533912121,-0.163025379180908,"Non-significant",1.54757664838841,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN"
-0.710907220840456,6.41730082035065,-3.49556684851166,0.00901691094111427,0.0355283520981423,-4.13378487705638,"TCF20_HUMAN",15,-3.60398901837212,0.00694197316907052,0.0284272443274004,-0.354851245880127,"Non-significant",1.54626523779138,"TCF20","Transcription factor 20","TCF20_HUMAN"
-0.219186425209042,8.12706583738327,-3.43689440186161,0.00979565726332359,0.0377586522729727,-4.22217138496671,"RN5A_HUMAN",24,-3.6037979302919,0.00694389921825334,0.0284272443274004,0.125948190689074,"Non-significant",1.54626523779138,"RNASEL","2-5A-dependent ribonuclease","RN5A_HUMAN"
-0.0952556133270495,12.4049774408341,-3.41891984511612,0.0100483748292976,0.0383501944331705,-4.24931808843597,"IDH3B_HUMAN",20,-3.60238004066771,0.0069582084476112,0.0284692396272083,-0.333724737167358,"Non-significant",1.54562413208443,"IDH3B","Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial","IDH3B_HUMAN"
-0.0635755062103467,13.9035176038742,-2.55144298923166,0.035941490775134,0.0968666020228636,-5.58377850305349,"DDX1_HUMAN",45,-3.60208650675849,0.00696117468824025,0.0284692396272083,-0.120230197906494,"Non-significant",1.54562413208443,"DDX1","ATP-dependent RNA helicase DDX1","DDX1_HUMAN"
-0.219580411911023,10.141615986824,-4.21098025878072,0.00341726614410038,0.0175116103474227,-3.08859127575561,"PSN1_HUMAN",8,-3.60172588442593,0.00696482071850526,0.0284698011637036,-0.0100283622741735,"Non-significant",1.54561556600401,"PSEN1","Presenilin-1","PSN1_HUMAN"
-0.275059223175035,9.91854834556579,-3.50621336419625,0.00888283950916234,0.0350390664936039,-4.11778446019141,"PIGT_HUMAN",17,-3.60109930897877,0.00697116047195704,0.0284813676079856,-0.0835418701171893,"Non-significant",1.54543916073949,"PIGT","GPI transamidase component PIG-T","PIGT_HUMAN"
0.262186527252201,8.69909238815308,3.47448267805189,0.00928885470091656,0.0363227792979455,-4.16550653347668,"RIN3_HUMAN",20,3.59936932890321,0.00698869649827733,0.0285386428721803,-0.0433251857757995,"Non-significant",1.54456668318834,"RIN3","Ras and Rab interactor 3","RIN3_HUMAN"
0.116858720779426,11.6532999277115,3.36700018261018,0.010818214208555,0.0406008279778979,-4.32790682628906,"GOLM2_HUMAN",22,3.59856188999379,0.00699689720733691,0.0285577585212936,-0.0498312711715654,"Non-significant",1.54427588303157,"GOLM2","Protein GOLM2","GOLM2_HUMAN"
0.277302980422975,10.8457587957382,3.88538040882106,0.0052652034788746,0.0238936582928347,-3.55631419683197,"ALG13_HUMAN",8,3.59763355049188,0.00700633849586126,0.0285819158146899,0.0355029106139995,"Non-significant",1.54390866428324,"ALG13","UDP-N-acetylglucosamine transferase subunit ALG13","ALG13_HUMAN"
-0.118030071258568,14.7886917591095,-4.94663602963214,0.0013634134679175,0.00931206807969915,-2.08598445511991,"ARPC3_HUMAN",11,-3.59566422665383,0.007026411599624,0.0286493988539443,0.00913023948672631,"Non-significant",1.54288448633721,"ARPC3","Actin-related protein 2/3 complex subunit 3","ARPC3_HUMAN"
0.205498218536352,12.0053822994232,3.60591071519286,0.00772612720741343,0.0319601305232108,-3.96854080770668,"HDHD2_HUMAN",14,3.59250314894649,0.00705876019794132,0.02876684090713,0.122982740402223,"Non-significant",1.54110782847922,"HDHD2","Haloacid dehalogenase-like hydrolase domain-containing protein 2","HDHD2_HUMAN"
-0.166019916534403,12.2618043422699,-3.37793812763777,0.0106509531892217,0.0402462888678258,-4.31132924577995,"PICAL_HUMAN",25,-3.59197524465149,0.00706417788450236,0.0287744675476165,-0.0779895782471254,"Non-significant",1.54099270395435,"PICALM","Phosphatidylinositol-binding clathrin assembly protein","PICAL_HUMAN"
0.24158835411072,8.65324461460113,3.64563377718154,0.00731123245387198,0.0305796103203819,-3.9093833476989,"RWD2B_HUMAN",12,3.59053161912138,0.00707901588733945,0.0288202620608141,0.300485849380491,"Non-significant",1.54030207449191,"RWDD2B","RWD domain-containing protein 2B","RWD2B_HUMAN"
0.110661506652825,13.7513279914856,3.11119779029057,0.0156432173912642,0.0531083957793798,-4.7184781809312,"IF4B_HUMAN",37,3.59015076844788,0.00708293590768586,0.0288202620608141,-0.279977679252625,"Non-significant",1.54030207449191,"EIF4B","Eukaryotic translation initiation factor 4B","IF4B_HUMAN"
-0.20750069618224,10.2112859487534,-3.42673138730889,0.0099377017113861,0.0381250646270387,-4.23751652865095,"FSCN1_HUMAN",23,-3.58959632672409,0.0070886467958488,0.0288202620608141,-0.241811990737915,"Non-significant",1.54030207449191,"FSCN1","Fascin","FSCN1_HUMAN"
-0.241268157958984,9.0206823348999,-3.56594740445838,0.00816913837978426,0.0331317155570265,-4.02823461023294,"FEN1_HUMAN",14,-3.58950109662829,0.00708962818257148,0.0288202620608141,-0.227893352508575,"Non-significant",1.54030207449191,"FEN1","Flap endonuclease 1","FEN1_HUMAN"
-0.103797912597649,10.5774397850037,-3.05403505563561,0.0170057014439884,0.0565277597363874,-4.80639971131316,"ARHG1_HUMAN",39,-3.58817313405123,0.00710332847788508,0.0288614958785976,-0.175661087036133,"Non-significant",1.5396811633678,"ARHGEF1","Rho guanine nucleotide exchange factor 1","ARHG1_HUMAN"
0.428844451904297,8.39164710044861,3.81731846820546,0.0057745865689618,0.0256627593881624,-3.65583200572996,"DRB1_HUMAN",5,3.58741706062491,0.00711114130273957,0.0288729083386222,0.632350206375124,"Up in C",1.53950946787547,"HLA-DRB1","HLA class II histocompatibility antigen, DRB1 beta chain","DRB1_HUMAN"
0.711363434791565,7.27470809221268,3.55958043027956,0.0082421998682119,0.0332984846129171,-4.03776130490004,"LIPT2_HUMAN",6,3.5870483976429,0.00711495416811144,0.0288729083386222,-0.129323601722712,"Non-significant",1.53950946787547,"LIPT2","Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2, mitochondrial","LIPT2_HUMAN"
0.31569504737854,9.31502759456635,3.60028459131216,0.00778690496993293,0.0321095566409983,-3.97693390119112,"RET1_HUMAN",11,3.58686747902843,0.0071168260990394,0.0288729083386222,-0.157602906227112,"Non-significant",1.53950946787547,"RBP1","Retinol-binding protein 1","RET1_HUMAN"
-0.293484926223757,8.14796245098114,-3.43887046316902,0.0097682912497869,0.0376710623577808,-4.21918891524702,"GIT1_HUMAN",25,-3.58652501811801,0.00712037091269201,0.0288729083386222,0.0124521255493253,"Non-significant",1.53950946787547,"GIT1","ARF GTPase-activating protein GIT1","GIT1_HUMAN"
0.118397712707502,15.3346302509308,3.30621136991946,0.0118002120764326,0.0431502224254636,-4.42023736897047,"QCR2_HUMAN",24,3.58511712677239,0.00713496374825937,0.0289176302963919,0.185012102127075,"Non-significant",1.5388372989075,"UQCRC2","Cytochrome b-c1 complex subunit 2, mitochondrial","QCR2_HUMAN"
-0.180649518966698,10.5766214132309,-3.78981637697844,0.00599529191142585,0.0263092474685286,-3.69620870807047,"RB22A_HUMAN",12,-3.58295384082013,0.00715744831413986,0.0289942763958716,-1.43017292022708,"Up in D",1.53768772537762,"RAB22A","Ras-related protein Rab-22A","RB22A_HUMAN"
0.101789236068726,10.1869152784348,3.11189790785629,0.01562726225682,0.0530764361455996,-4.7174025748875,"PEX5_HUMAN",31,3.58174145056148,0.00717008249866139,0.0290309627715262,-0.611009120941163,"Up in D",1.53713856115669,"PEX5","Peroxisomal targeting signal 1 receptor","PEX5_HUMAN"
-0.100062847137451,16.4162547588348,-2.99247185643914,0.0186138333041131,0.0602924724269754,-4.90129258103786,"TGM2_HUMAN",44,-3.58072225603603,0.00718072176788346,0.0290595393638935,0.00471043586730957,"Non-significant",1.53671127418476,"TGM2","Protein-glutamine gamma-glutamyltransferase 2","TGM2_HUMAN"
0.168857574462892,9.80645775794983,3.40911965282047,0.0101890868007372,0.0388142020193339,-4.26413248948611,"TFR2_HUMAN",22,3.58036259576834,0.00718448023323711,0.0290602555396241,0.0372251272201547,"Non-significant",1.53670057107858,"TFR2","Transferrin receptor protein 2","TFR2_HUMAN"
0.212476730346671,14.8430738449097,3.35989387015949,0.0109283810111531,0.040844257726622,-4.33868313312883,"MA2C1_HUMAN",35,3.5799639853351,0.00718864817462875,0.0290626264518872,-0.302966475486755,"Non-significant",1.5366651401406,"MAN2C1","Alpha-mannosidase 2C1","MA2C1_HUMAN"
0.090633153915423,13.9593361616135,3.137077484869,0.0150647126717186,0.0517670997526223,-4.67873978249133,"CPNE3_HUMAN",26,3.57930543435499,0.00719553973672096,0.0290760007090408,-0.440852642059326,"Non-significant",1.53646532922426,"CPNE3","Copine-3","CPNE3_HUMAN"
0.185122013092052,11.5281507968902,3.57528211060272,0.00806327434904913,0.0328276006363194,-4.01427541649359,"S2542_HUMAN",15,3.57747561145025,0.00721472526981153,0.0291390148527878,-0.179687619209288,"Non-significant",1.53552513517517,"SLC25A42","Mitochondrial coenzyme A transporter SLC25A42","S2542_HUMAN"
-0.115125417709351,11.1377054452896,-3.92386485571525,0.00499884013881364,0.0230327023772481,-3.50030369079389,"ADPPT_HUMAN",14,-3.57647801426442,0.00722520790256514,0.0291544273101144,-0.199426889419525,"Non-significant",1.53529548514672,"AASDHPPT","L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase","ADPPT_HUMAN"
0.459034919738769,7.68652307987213,3.56022189743758,0.0082348073558775,0.0332920911238615,-4.03680129830229,"TGFB2_HUMAN",9,3.57642860144538,0.00722572754752774,0.0291544273101144,-0.0669107437133754,"Non-significant",1.53529548514672,"TGFB2","Transforming growth factor beta-2 proprotein","TGFB2_HUMAN"
-0.230468034744261,9.39645850658417,-3.47242256599316,0.00931589256787517,0.0363759154454952,-4.16860847555158,"AP4M1_HUMAN",18,-3.5740179914336,0.00725112682456932,0.0292413195480682,-0.499764323234558,"Non-significant",1.53400303323558,"AP4M1","AP-4 complex subunit mu-1","AP4M1_HUMAN"
0.280087947845459,8.81894421577454,3.6229881491854,0.00754474122760052,0.0313456376450336,-3.94308635668125,"PPR3B_HUMAN",11,3.57370128650828,0.0072544708220682,0.0292413195480682,-0.455245614051819,"Non-significant",1.53400303323558,"PPP1R3B","Protein phosphatase 1 regulatory subunit 3B","PPR3B_HUMAN"
0.121920108795221,10.0271008014679,3.19023275330608,0.0139462622396651,0.0489023214402086,-4.5972630269475,"ELMO1_HUMAN",32,3.57146948127156,0.0072780823764933,0.0293219267144323,-0.15612494945526,"Non-significant",1.53280749603793,"ELMO1","Engulfment and cell motility protein 1","ELMO1_HUMAN"
-0.149716854095459,8.6832230091095,-3.30346629862237,0.0118467374767165,0.043240858248348,-4.42441452503297,"EFNMT_HUMAN",28,-3.57003670129526,0.00729328365101672,0.0293685873669229,-0.0431298017501822,"Non-significant",1.53211694259892,"METTL13","eEF1A lysine and N-terminal methyltransferase","EFNMT_HUMAN"
-0.202162981033325,8.91714727878571,-3.79093071286385,0.00598617461596374,0.0262834528322131,-3.69457090181981,"MICU2_HUMAN",11,-3.56924002435171,0.00730175070807385,0.029386799700249,0.0576870441436732,"Non-significant",1.53184770716318,"MICU2","Calcium uptake protein 2, mitochondrial","MICU2_HUMAN"
0.121679067611648,14.1767348051071,3.17069993168133,0.0143466891593729,0.0500684025114633,-4.6271798218083,"NHRF3_HUMAN",34,3.56892986360594,0.00730504991316271,0.029386799700249,-0.518051147460936,"Up in D",1.53184770716318,"PDZK1","Na(+)/H(+) exchange regulatory cofactor NHE-RF3","NHRF3_HUMAN"
-0.20188164711,13.1931017637253,-3.33298544679978,0.0113564855057955,0.0420310733226457,-4.37953005917333,"LETM1_HUMAN",36,-3.56476666564102,0.00734948796410359,0.0295509144404046,-0.250391125679016,"Non-significant",1.52942907551785,"LETM1","Mitochondrial proton/calcium exchanger protein","LETM1_HUMAN"
-0.101578712463381,13.6840147972107,-3.60547199736898,0.00773084822858626,0.0319601305232108,-3.96919516275399,"PPAL_HUMAN",17,-3.56264882015077,0.00737220411342254,0.0296275701715257,-0.624935865402236,"Up in D",1.52830396459722,"ACP2","Lysosomal acid phosphatase","PPAL_HUMAN"
0.0840206146240252,11.9056491851807,2.84163838502595,0.023265862857979,0.0704926106159975,-5.13445492034063,"LMNB2_HUMAN",43,3.56228455728412,0.0073761187396341,0.0296286274521738,0.126357555389426,"Non-significant",1.52828846677016,"LMNB2","Lamin-B2","LMNB2_HUMAN"
0.196462631225579,11.6726298332214,4.38645885176041,0.00272486657231253,0.014858580220258,-2.8424959698856,"PRPS2_HUMAN",8,3.55806066088346,0.00742167346219176,0.0297968621831885,0.04705810546875,"Non-significant",1.52582946774511,"PRPS2","Ribose-phosphate pyrophosphokinase 2","PRPS2_HUMAN"
-0.180331468582125,12.981571316719,-4.27325811081742,0.00315175039323196,0.0164989049617317,-3.0007616795113,"UBC9_HUMAN",9,-3.55725796953094,0.00743036426098619,0.0298170007980425,0.154882431030273,"Non-significant",1.52553604305496,"UBE2I","SUMO-conjugating enzyme UBC9","UBC9_HUMAN"
-0.127339124679603,11.7481738328934,-3.1144814287648,0.0155685343382737,0.0529212767577514,-4.71343372585467,"AP3D1_HUMAN",49,-3.55532647944995,0.00745132101705163,0.0298863167238541,0.206396818160975,"Non-significant",1.52452760537132,"AP3D1","AP-3 complex subunit delta-1","AP3D1_HUMAN"
0.176285266876214,9.9721028804779,3.33654929144701,0.011298774280528,0.0419388172516944,-4.37411638583037,"PLSL_HUMAN",27,3.55335564808833,0.00747276940747964,0.0299575350653606,0.16457080841065,"Non-significant",1.5234939236679,"LCP1","Plastin-2","PLSL_HUMAN"
0.29089808464051,9.68185269832611,3.58524679325294,0.00795188713137477,0.0325866728201893,-3.99938473346249,"MLX_HUMAN",11,3.55099970269764,0.00749849511169564,0.0300458218944684,0.110592842102101,"Non-significant",1.52221591149264,"MLX","Max-like protein X","MLX_HUMAN"
-0.602333903312685,8.34305745363235,-3.4223507232844,0.00999960532984056,0.0382720743614747,-4.24413403356462,"BMS1_HUMAN",33,-3.54895022236978,0.00752095094438858,0.030116826207,0.1769151687622,"Non-significant",1.52119079719284,"BMS1","Ribosome biogenesis protein BMS1 homolog","BMS1_HUMAN"
0.101294755935648,14.1049412488938,3.43419623387764,0.00983315586029542,0.0378492536292396,-4.22624435578169,"NIT1_HUMAN",19,3.5487053285111,0.00752363898466712,0.030116826207,0.0908260345458984,"Non-significant",1.52119079719284,"NIT1","Deaminated glutathione amidase","NIT1_HUMAN"
-0.118422746658325,9.45626604557037,-3.11784185822655,0.0154924943931461,0.0527733415222449,-4.70827201778777,"BRD4_HUMAN",37,-3.54429179267588,0.00757225891842005,0.0302965033846451,0.106534481048602,"Non-significant",1.51860749190633,"BRD4","Bromodomain-containing protein 4","BRD4_HUMAN"
0.750872492790222,6.72461467981339,3.50110032166026,0.00894695980058313,0.0352748453945245,-4.12546726249125,"FUT11_HUMAN",6,3.53950452308729,0.0076253736791417,0.0304901372202944,0.12201976776125,"Non-significant",1.515840621096,"FUT11","Alpha-(1,3)-fucosyltransferase 11","FUT11_HUMAN"
