"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D2B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2B_vs_D1C"
-0.581921696749999,8.276544511375,-8.72965481111649,4.34478794705369e-05,0.000325314059900355,1.75276867741047,"DUS16_HUMAN",17,8.9490163171064,2.46132017458493e-05,0.000184899981178252,0.581921696749999,"Up in D2B",3.73306313304949,"DUSP16","DUS16_HUMAN",-0.581921696749999
-0.123088597500006,14.44794523625,-6.33551356141774,0.000344877964805572,0.00151483916901832,-0.56027353687944,"DDB1_HUMAN",66,8.94866939452525,2.46199709317444e-05,0.000184899981178252,0.123088597500006,"Non-significant",3.73306313304949,"DDB1","DDB1_HUMAN",-0.123088597500006
0.189451219999999,13.897303105,8.10600658294397,7.09622698024546e-05,0.000468268131404611,1.2040007313767,"IMA4_HUMAN",26,-8.94787063064149,2.46355644084101e-05,0.000184899981178252,-0.189451219999999,"Non-significant",3.73306313304949,"KPNA3","IMA4_HUMAN",0.189451219999999
-0.289092302250003,9.183228135125,-8.20332094851729,6.55996168498309e-05,0.000440768119308989,1.29187271547968,"SMCA1_HUMAN",37,8.94608633923469,2.46704372942287e-05,0.000184899981178252,0.289092302250003,"Non-significant",3.73306313304949,"SMARCA1","SMCA1_HUMAN",-0.289092302250003
0.332838773750005,9.395228981875,8.26618278514136,6.2378471990727e-05,0.000425737881788992,1.34818303731698,"VIR_HUMAN",43,-8.94568995812572,2.46781918170049e-05,0.000184899981178252,-0.332838773750005,"Non-significant",3.73306313304949,"VIRMA","VIR_HUMAN",0.332838773750005
-2.24766993525,7.624696135375,-8.64436248078065,4.63807971291935e-05,0.000341734037589136,1.67967886530897,"FRAS1_HUMAN",57,8.94088737136313,2.47723632923729e-05,0.000185440719530561,2.24766993525,"Up in D2B",3.73179489626645,"FRAS1","FRAS1_HUMAN",-2.24766993525
0.142115115000003,12.099063635,6.93419636723319,0.00019518047286033,0.000987781048199556,0.0739320096312834,"GGYF2_HUMAN",46,-8.938977301002,2.48099285935185e-05,0.00018555713231124,-0.142115115000003,"Non-significant",3.73152234789626,"GIGYF2","GGYF2_HUMAN",0.142115115000003
0.6154619455,8.2929477095,9.56549469988951,2.35401487300188e-05,0.00021404521428838,2.4386471061661,"LRC42_HUMAN",8,-8.93659716380096,2.48568279138916e-05,0.000185743087310455,-0.6154619455,"Up in D1C",3.73108734014498,"LRRC42","LRC42_HUMAN",0.6154619455
0.200183395000003,12.5695490825,7.63229435634497,0.000105223007611794,0.000631263153850399,0.763671693869242,"CDC5L_HUMAN",47,-8.93437426427468,2.49007185505419e-05,0.000185906250365383,-0.200183395000003,"Non-significant",3.73070600854137,"CDC5L","CDC5L_HUMAN",0.200183395000003
0.163156747499999,12.82551419875,7.92284640555532,8.244874112865e-05,0.000525570110793808,1.03626181816007,"CP20A_HUMAN",26,-8.93001070291658,2.49871284710505e-05,0.000186277564044967,-0.163156747499999,"Non-significant",3.72983944997887,"CYP20A1","CP20A_HUMAN",0.163156747499999
0.240929599999998,13.9813923825,8.21380498134242,6.50496228517932e-05,0.00043829198322763,1.30128859990679,"API5_HUMAN",28,-8.92963155683865,2.49946523828281e-05,0.000186277564044967,-0.240929599999998,"Non-significant",3.72983944997887,"API5","API5_HUMAN",0.240929599999998
-0.128009555000002,11.461689115,-6.71483737190361,0.000239378406941516,0.00114708390682777,-0.153640609347626,"NED4L_HUMAN",43,8.92712082829486,2.50445402068936e-05,0.000186400594147845,0.128009555000002,"Non-significant",3.7295527076756,"NEDD4L","NED4L_HUMAN",-0.128009555000002
-0.254145620000001,13.2987833025,-8.51895466418125,5.11072803262364e-05,0.000366164499854057,1.57110956645636,"OAT_HUMAN",22,8.92657558085651,2.50553889155901e-05,0.000186400594147845,0.254145620000001,"Non-significant",3.7295527076756,"OAT","OAT_HUMAN",-0.254145620000001
0.569308514999999,10.571979165,9.42465968264076,2.60144375661119e-05,0.0002296208055539,2.32678222317455,"STMN1_HUMAN",9,-8.92343647387231,2.5117949638233e-05,0.000186701232363903,-0.569308514999999,"Up in D1C",3.72885281538206,"STMN1","STMN1_HUMAN",0.569308514999999
0.2077491275,13.82035934875,7.78404056557447,9.25524831473211e-05,0.000575313333664284,0.90704969967963,"EFGM_HUMAN",39,-8.92207628280544,2.51451117763252e-05,0.000186738455649907,-0.2077491275,"Non-significant",3.72876623718332,"GFM1","EFGM_HUMAN",0.2077491275
0.6138026725,10.63567054125,8.60228011583846,4.79096142683428e-05,0.000350242965019828,1.64339432818631,"FNBP1_HUMAN",23,-8.91933203506178,2.52000127310944e-05,0.000186981432491545,-0.6138026725,"Up in D1C",3.72820151735026,"FNBP1","FNBP1_HUMAN",0.6138026725
-0.380223752499999,10.32565712875,-9.40100098951105,2.64582539935935e-05,0.000232551223057351,2.30784824993338,"DYN1_HUMAN",12,8.91588653617827,2.52691327935302e-05,0.000187073302723111,0.380223752499999,"Non-significant",3.72798818634992,"DNM1","DYN1_HUMAN",-0.380223752499999
0.251060965000002,14.842828035,8.57595785476505,4.88947207526399e-05,0.00035483951949635,1.62062310876776,"PABP4_HUMAN",21,-8.915533180105,2.52762334447893e-05,0.000187073302723111,-0.251060965000002,"Non-significant",3.72798818634992,"PABPC4","PABP4_HUMAN",0.251060965000002
-0.159992457500001,12.31546199125,-7.26247752526552,0.000145119973438596,0.00079948774909407,0.404628444966509,"EXOC8_HUMAN",42,8.91539671132078,2.52789763674959e-05,0.000187073302723111,0.159992457500001,"Non-significant",3.72798818634992,"EXOC8","EXOC8_HUMAN",-0.159992457500001
0.236345289999999,19.0494284625,8.41644400144274,5.5375980545736e-05,0.00038832291183029,1.4813706150014,"ECHM_HUMAN",23,-8.90911945333493,2.54055053649298e-05,0.000187844740983327,-0.236345289999999,"Non-significant",3.72620095920529,"ECHS1","ECHM_HUMAN",0.236345289999999
0.418137075000004,13.4051415925,9.45212110444347,2.55097885223732e-05,0.000227536515825485,2.34870799858695,"RB27A_HUMAN",11,-8.90333621506518,2.55227039386699e-05,0.000188379717537933,-0.418137075000004,"Non-significant",3.72496585863198,"RAB27A","RB27A_HUMAN",0.418137075000004
-0.139932635000001,15.0773494225,-7.04620835275939,0.000176196460046428,0.000914507365598116,0.188075262779053,"AGM1_HUMAN",38,8.90248819556655,2.55399400348929e-05,0.000188379717537933,0.139932635000001,"Non-significant",3.72496585863198,"PGM3","AGM1_HUMAN",-0.139932635000001
-0.852442264249998,10.150706767875,-9.21291084352979,3.03071123255895e-05,0.000254948752287819,2.15584013166798,"TM7S3_HUMAN",7,8.90224396178146,2.55449065305324e-05,0.000188379717537933,0.852442264249998,"Up in D2B",3.72496585863198,"TM7SF3","TM7S3_HUMAN",-0.852442264249998
-0.175409549999998,12.398240925,-7.98699346599391,7.8203335552426e-05,0.000504497143855691,1.09536152599904,"2A5D_HUMAN",26,8.90053264758649,2.55797364422414e-05,0.000188431237710442,0.175409549999998,"Non-significant",3.72484709920392,"PPP2R5D","2A5D_HUMAN",-0.175409549999998
0.284035682500004,18.63646459625,8.42831033533856,5.48618535193367e-05,0.000386647628189372,1.49180476590763,"NNMT_HUMAN",24,-8.89970486899116,2.55966030583054e-05,0.000188431237710442,-0.284035682500004,"Non-significant",3.72484709920392,"NNMT","NNMT_HUMAN",0.284035682500004
-0.371172902750001,9.943413733625,-8.58845588947808,4.84241662789735e-05,0.000352702737616808,1.63144234202994,"ANXA3_HUMAN",21,8.89785663693582,2.56343071114608e-05,0.000188544131450701,0.371172902750001,"Non-significant",3.72458698072451,"ANXA3","ANXA3_HUMAN",-0.371172902750001
0.232227322500002,16.21895265625,8.33701341982512,5.89605005160892e-05,0.000409372371375713,1.4112119035448,"SERC_HUMAN",24,-8.89626898425319,2.56667449468917e-05,0.000188618128297602,-0.232227322500002,"Non-significant",3.72441656906815,"PSAT1","SERC_HUMAN",0.232227322500002
0.258169410000001,11.13243878,8.15657729364245,6.8116346841537e-05,0.000453875642314083,1.24977135369039,"TF3C5_HUMAN",31,-8.89137650732934,2.57669938599049e-05,0.000189189887844197,-0.258169410000001,"Non-significant",3.72310208025362,"GTF3C5","TF3C5_HUMAN",0.258169410000001
0.252894407500001,11.21992754875,8.04626493116115,7.44981640264178e-05,0.000487534956971021,1.14962938802362,"ZCHC8_HUMAN",36,-8.88922915152611,2.58111323552579e-05,0.000189349029262375,-0.252894407500001,"Non-significant",3.72273691703946,"ZCCHC8","ZCHC8_HUMAN",0.252894407500001
0.134703399999999,14.824232935,6.71058063496839,0.000240340460535756,0.00114927675266875,-0.158110591154724,"GFPT1_HUMAN",50,-8.87896255116038,2.60233327744823e-05,0.000190615756324368,-0.134703399999999,"Non-significant",3.71984120337291,"GFPT1","GFPT1_HUMAN",0.134703399999999
0.236311675,13.87778151,9.20844791288884,3.04058162924365e-05,0.000255274740965336,2.1522010315895,"CHM4B_HUMAN",16,-8.87868796459534,2.60290349423831e-05,0.000190615756324368,-0.236311675,"Non-significant",3.71984120337291,"CHMP4B","CHM4B_HUMAN",0.236311675
0.53941512075,9.756799816875,9.22268171179783,3.00922755173113e-05,0.000254411023405634,2.16380207633962,"ISY1_HUMAN",10,-8.87499003395209,2.61059638916017e-05,0.000191001852850854,-0.53941512075,"Up in D1C",3.71896241977322,"ISY1","ISY1_HUMAN",0.53941512075
0.317631482499998,11.46668922875,8.44114924911359,5.43116345267177e-05,0.000383732411924311,1.50308042104912,"TFR2_HUMAN",24,-8.87397724618419,2.61270775106222e-05,0.000191001852850854,-0.317631482499998,"Non-significant",3.71896241977322,"TFR2","TFR2_HUMAN",0.317631482499998
-5.832568289,9.5808786755,-8.59441145529366,4.82017343016275e-05,0.000351768327643652,1.63659330279842,"HBSAG_HBVD3",7,8.86647962863177,2.62839761028346e-05,0.000191982352314378,5.832568289,"Up in D2B",3.71673869132112,"S","HBSAG_HBVD3",-5.832568289
0.254306794999998,11.0226883875,9.59820638876739,2.30041958359517e-05,0.000211452962596769,2.46442502651439,"GXLT1_HUMAN",14,-8.86157016399642,2.63872848252237e-05,0.000192570063889013,-0.254306794999998,"Non-significant",3.71541122551006,"GXYLT1","GXLT1_HUMAN",0.254306794999998
-0.3027570275,13.44228613375,-8.41199422659442,5.55701711203496e-05,0.000389037352469624,1.47745475756195,"HEXA_HUMAN",24,8.85803491523088,2.64619575748342e-05,0.000192947958822039,0.3027570275,"Non-significant",3.71455981142798,"HEXA","HEXA_HUMAN",-0.3027570275
-1.69019138825,7.334509193875,-8.83374254436747,4.01479748150211e-05,0.000308484302384515,1.84115596472305,"ACE_HUMAN",5,8.85340455366951,2.65601195141034e-05,0.000193496324446307,1.69019138825,"Up in D2B",3.71332728019467,"ACE","ACE_HUMAN",-1.69019138825
0.650485040000001,13.89831209,19.5559284589864,1.62503899279078e-07,6.08775718677042e-06,7.97527580506564,"CCL20_HUMAN",3,-8.84823044079777,2.66702910034108e-05,0.000194131159643998,-0.650485040000001,"Up in D1C",3.7119047511889,"CCL20","CCL20_HUMAN",0.650485040000001
0.191123725000001,14.8894797575,8.46634979496012,5.3249629329139e-05,0.000378449515695879,1.52517129620557,"PIPNB_HUMAN",21,-8.8401212853991,2.68439878335855e-05,0.000195100068197474,-0.191123725000001,"Non-significant",3.70974257879727,"PITPNB","PIPNB_HUMAN",0.191123725000001
0.543190242500001,12.42835056625,8.81612005599692,4.06862255827434e-05,0.000310356737951986,1.82625357164898,"A1BG_HUMAN",13,-8.83985583949537,2.68496949945509e-05,0.000195100068197474,-0.543190242500001,"Up in D1C",3.70974257879727,"A1BG","A1BG_HUMAN",0.543190242500001
-0.2943553975,13.34675979625,-11.429998412915,6.99425524522887e-06,9.06993499415911e-05,3.79662514462482,"CRIP2_HUMAN",10,8.8350867045351,2.6952464344692e-05,0.000195678141224297,0.2943553975,"Non-significant",3.70845768571593,"CRIP2","CRIP2_HUMAN",-0.2943553975
0.719795703999997,8.75624084475,8.5046384442399,5.16805356028089e-05,0.000368540807610893,1.55863103424639,"MORC3_HUMAN",27,-8.83254095837508,2.70075023192922e-05,0.00019590898197015,-0.719795703999997,"Up in D1C",3.70794565215917,"MORC3","MORC3_HUMAN",0.719795703999997
-0.261222840000002,11.2670350075,-10.4009887685178,1.33430779149638e-05,0.000144330336990128,3.07403942013471,"MOC2B_HUMAN",12,8.82158160603254,2.72458789465151e-05,0.000197468197455009,0.261222840000002,"Non-significant",3.7045028381739,"MOCS2","MOC2B_HUMAN",-0.261222840000002
-0.253999234999998,15.2532331925,-8.22652275894881,6.43894015894466e-05,0.000434886431087697,1.31269745022538,"HEXB_HUMAN",26,8.81780609022688,2.73285444502126e-05,0.000197897165954332,0.253999234999998,"Non-significant",3.70356042519334,"HEXB","HEXB_HUMAN",-0.253999234999998
-0.3846278175,10.52659892875,-10.4914273533905,1.25784742793762e-05,0.000138590282900611,3.14007562018085,"RNF13_HUMAN",9,8.7997201331471,2.77284502283435e-05,0.000200580448848088,0.3846278175,"Non-significant",3.69771140118198,"RNF13","RNF13_HUMAN",-0.3846278175
0.358519314999999,10.40667355,9.13955608492782,3.19764068183017e-05,0.000263840671120076,2.09583353915392,"TRMB_HUMAN",13,-8.79832280048937,2.77596185747498e-05,0.000200580448848088,-0.358519314999999,"Non-significant",3.69771140118198,"METTL1","TRMB_HUMAN",0.358519314999999
-2.410403609,8.14394193875,-9.23727529255588,2.9774591700722e-05,0.00025248494310401,2.17568040772426,"PGAM4_HUMAN",1,8.79783623378025,2.77704809355462e-05,0.000200580448848088,2.410403609,"Up in D2B",3.69771140118198,"PGAM4","PGAM4_HUMAN",-2.410403609
0.212863685,13.153319715,7.56700276363336,0.00011126578307095,0.000654565333510245,0.701285776162315,"ITAV_HUMAN",56,-8.79084056947311,2.79271824193179e-05,0.000201539572442149,-0.212863685,"Non-significant",3.69563966711146,"ITGAV","ITAV_HUMAN",0.212863685
0.397498369000004,9.9639390705,8.54914356342446,4.99217737607247e-05,0.000360574662407154,1.5973662080569,"RBM45_HUMAN",19,-8.78324208671783,2.80985084522219e-05,0.000202602504485696,-0.397498369000004,"Non-significant",3.69335519037951,"RBM45","RBM45_HUMAN",0.397498369000004
-0.2175381175,11.13919174625,-7.93330814310128,8.17390015578612e-05,0.000523539547212167,1.04592664254569,"SPE39_HUMAN",30,8.77788037800646,2.82201084889597e-05,0.000203305379874736,0.2175381175,"Non-significant",3.69185112889272,"VIPAS39","SPE39_HUMAN",-0.2175381175
1.103709695,11.89722395,9.98212268370801,1.76438020592314e-05,0.000173941061470481,2.76135840621051,"APOA2_HUMAN",3,-8.77398156106641,2.83089007330042e-05,0.000203770900323222,-1.103709695,"Up in D1C",3.69085783569458,"APOA2","APOA2_HUMAN",1.103709695
0.205912351499999,9.2908946275,8.03797968334021,7.50040137851885e-05,0.000489704749957671,1.14206306999934,"UBP28_HUMAN",26,-8.7691373519499,2.84196591106067e-05,0.000204393606350942,-0.205912351499999,"Non-significant",3.68953269351743,"USP28","UBP28_HUMAN",0.205912351499999
0.1619913575,13.43297350375,7.13999060201926,0.000161886210384201,0.00086254037125691,0.282593596159321,"MTREX_HUMAN",46,-8.7658695646433,2.84946477998806e-05,0.000204600157583765,-0.1619913575,"Non-significant",3.68909403612858,"MTREX","MTREX_HUMAN",0.1619913575
-0.343196867499998,10.52017116625,-8.42088518333421,5.51829267577859e-05,0.000387614074701148,1.48527720258132,"GSDME_HUMAN",22,8.76521067684144,2.85097946531035e-05,0.000204600157583765,0.343196867499998,"Non-significant",3.68909403612858,"GSDME","GSDME_HUMAN",-0.343196867499998
0.254061934999999,10.7440868625,8.51030176653256,5.14529011773663e-05,0.000367958315960204,1.56356947631871,"DGLB_HUMAN",20,-8.7647148525495,2.85211988564389e-05,0.000204600157583765,-0.254061934999999,"Non-significant",3.68909403612858,"DAGLB","DGLB_HUMAN",0.254061934999999
0.479673385000002,11.436545135,8.44997031393531,5.39372052621605e-05,0.000382368968170522,1.51081920572866,"RBM22_HUMAN",22,-8.76309984321395,2.85583802587963e-05,0.000204692676191661,-0.479673385000002,"Non-significant",3.68889769591321,"RBM22","RBM22_HUMAN",0.479673385000002
0.152364254999998,13.3731532075,6.67976994806095,0.000247434366047397,0.00117499958952874,-0.190526723467817,"PRP8_HUMAN",122,-8.76000248671207,2.86298406510041e-05,0.000205030524084379,-0.152364254999998,"Non-significant",3.6881814781902,"PRPF8","PRP8_HUMAN",0.152364254999998
-0.501178026250001,8.862110733875,-8.52874573031142,5.07193482809317e-05,0.000364461540204581,1.57963377127133,"AAPK2_HUMAN",18,8.75402706652362,2.87682678401844e-05,0.00020584696912132,0.501178026250001,"Up in D2B",3.68645552314586,"PRKAA2","AAPK2_HUMAN",-0.501178026250001
0.52296972275,9.634261608125,8.38049911628103,5.69667671496233e-05,0.000397823430243724,1.44968959037645,"NOP14_HUMAN",28,-8.75164934375072,2.88235584801158e-05,0.000206067662789564,-0.52296972275,"Up in D1C",3.68599015462503,"NOP14","NOP14_HUMAN",0.52296972275
0.429296970499998,9.440431595,9.01124811449755,3.51517702548648e-05,0.000282723541486885,1.98987625773511,"CHD7_HUMAN",12,-8.7401548312697,2.90925289406749e-05,0.000207727264520883,-0.429296970499998,"Non-significant",3.68250649790942,"CHD7","CHD7_HUMAN",0.429296970499998
0.187630177500001,14.19110942125,7.93086063653171,8.19044260976442e-05,0.000523790013904272,1.04366649245324,"IF4A3_HUMAN",26,-8.73962549806429,2.91049827262027e-05,0.000207727264520883,-0.187630177500001,"Non-significant",3.68250649790942,"EIF4A3","IF4A3_HUMAN",0.187630177500001
0.432151792499997,10.64657545125,10.5135796295112,1.23988257858119e-05,0.000137875597029827,3.15617295448892,"PLPP3_HUMAN",8,-8.73631863754851,2.91829193601448e-05,0.000208107298888883,-0.432151792499997,"Non-significant",3.68171268763279,"PLPP3","PLPP3_HUMAN",0.432151792499997
0.3601362725,11.00906407875,10.0169016738526,1.72324856438654e-05,0.000170876255658893,2.78775922223741,"GALD1_HUMAN",10,-8.73511358650576,2.9211378205554e-05,0.00020811063560586,-0.3601362725,"Non-significant",3.68170572436835,"GATD1","GALD1_HUMAN",0.3601362725
-0.519988302500002,10.94722688125,-8.53285805471634,5.05574039677411e-05,0.000363651285159171,1.58321157564222,"ACY3_HUMAN",17,8.7342087735006,2.92327669423821e-05,0.00020811063560586,0.519988302500002,"Up in D2B",3.68170572436835,"ACY3","ACY3_HUMAN",-0.519988302500002
-0.179658654999999,12.62763417,-8.22879629922293,6.42721712925541e-05,0.000434791438061748,1.3147354730418,"DCAF8_HUMAN",22,8.73265921390737,2.9269437441442e-05,0.000208195855015962,0.179658654999999,"Non-significant",3.68152792113487,"DCAF8","DCAF8_HUMAN",-0.179658654999999
0.548185944499998,8.20199126,8.58672368306951,4.84890786977978e-05,0.000352702737616808,1.62994359931434,"CASC3_HUMAN",15,-8.72950591235209,2.93442196501856e-05,0.000208551793787027,-0.548185944499998,"Up in D1C",3.68078607036642,"CASC3","CASC3_HUMAN",0.548185944499998
-0.186393025000003,11.3365808725,-7.25542940127498,0.000146030076394282,0.000802403855232988,0.397649254133514,"DIP2B_HUMAN",63,8.72513563773012,2.94482165715921e-05,0.000209114589285552,0.186393025000003,"Non-significant",3.67961566672713,"DIP2B","DIP2B_HUMAN",-0.186393025000003
0.163536069999996,13.6170628075,7.48510865359064,0.000119403619444597,0.000690045739608899,0.622435274369108,"EHD4_HUMAN",31,-8.72146756125097,2.95358219207727e-05,0.000209560137180297,-0.163536069999996,"Non-significant",3.67869132593021,"EHD4","EHD4_HUMAN",0.163536069999996
-3.68963730425,8.816763580375,-8.43260019859001,5.46773135494745e-05,0.000385992525886533,1.49557387962844,"LAMB1_HUMAN",56,8.71486528607106,2.96942407071854e-05,0.000210506942742528,3.68963730425,"Up in D2B",3.67673357609888,"LAMB1","LAMB1_HUMAN",-3.68963730425
