"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.129486799,8.8098374605,17.6097535013108,3.48184165664035e-07,3.08930982356016e-06,6.87316206505273,"PROZ_HUMAN",10,16.8092027016505,2.40203015554191e-07,1.84746861927571e-06,1.129486799,"Up in D8C",5.73342292970777,"PROZ","PROZ_HUMAN"
-0.409602405000003,12.100696205,-14.1793800227256,1.59383338609409e-06,9.56186591557797e-06,5.16691439687443,"A2MG_HUMAN",60,-16.8084012046976,2.40289124461952e-07,1.84746861927571e-06,-0.409602405000003,"Non-significant",5.73342292970777,"A2M","A2MG_HUMAN"
-1.0162918575,10.64769256125,-16.925879159325,4.60356853315245e-07,3.80799599273229e-06,6.56042007847629,"HAT1_HUMAN",13,-16.8069928824937,2.40440511964106e-07,1.84746861927571e-06,-1.0162918575,"Up in D1CM",5.73342292970777,"HAT1","HAT1_HUMAN"
-0.459622382500001,15.40062999625,-14.7885780374524,1.18785198873909e-06,7.63722685971151e-06,5.49713460572212,"SYSC_HUMAN",40,-16.7775021402152,2.43635435789718e-07,1.87031246654967e-06,-0.459622382500001,"Non-significant",5.72808583134479,"SARS1","SYSC_HUMAN"
0.515872002500004,15.59915185125,16.1667094665602,6.35840490921283e-07,4.7895437872882e-06,6.19844396434436,"KAD1_HUMAN",20,16.7747453008621,2.43936538717681e-07,1.87092000441432e-06,0.515872002500004,"Up in D8C",5.72794478138516,"AK1","KAD1_HUMAN"
-0.684072254999997,14.04207027,-16.9951614181339,4.47296781046778e-07,3.71089032228671e-06,6.59266166816787,"GNA1_HUMAN",15,-16.7602304378703,2.45528788343643e-07,1.88142014268051e-06,-0.684072254999997,"Up in D1CM",5.72551421068412,"GNPNAT1","GNA1_HUMAN"
-0.847417831249995,9.944753646875,-15.6092736515039,8.13552880190946e-07,5.74324725890241e-06,5.92198698528102,"UTP20_HUMAN",76,-16.7532852173133,2.46294803872705e-07,1.88557575099276e-06,-0.847417831249995,"Up in D1CM",5.72455601559073,"UTP20","UTP20_HUMAN"
-0.417995689999998,11.77772081,-14.6537156704232,1.26647143952201e-06,7.9903351524933e-06,5.42516452261063,"UBF1_HUMAN",35,-16.7256873193155,2.4936540606328e-07,1.90654012372795e-06,-0.417995689999998,"Non-significant",5.71975405043213,"UBTF","UBF1_HUMAN"
-0.518666507499999,15.58862292875,-15.0240376509271,1.06349878814526e-06,7.01975825002066e-06,5.62129667057992,"FIBG_HUMAN",40,-16.7246152282914,2.49485556587013e-07,1.90654012372795e-06,-0.518666507499999,"Up in D1CM",5.71975405043213,"FGG","FIBG_HUMAN"
-0.685026647499999,12.58357882625,-20.8321892160366,1.05984863000005e-07,1.31567954378062e-06,8.20147129354203,"PLCB_HUMAN",10,-16.7202301110958,2.49977681391774e-07,1.90857054026382e-06,-0.685026647499999,"Up in D1CM",5.71929178400873,"AGPAT2","PLCB_HUMAN"
0.775037524999998,12.04965389,24.0122739248493,3.85940234002278e-08,6.48025942710199e-07,9.32337423225777,"GPC5C_HUMAN",8,16.717511143955,2.50283369883879e-07,1.90917513552146e-06,0.775037524999998,"Up in D8C",5.71915423037962,"GPRC5C","GPC5C_HUMAN"
-0.841923475250002,9.303373455875,-16.8653939575378,4.72113579789404e-07,3.86729384260922e-06,6.5321666929516,"TOE1_HUMAN",14,-16.7093298274328,2.51205723588481e-07,1.91447834007894e-06,-0.841923475250002,"Up in D1CM",5.71794954278582,"TOE1","TOE1_HUMAN"
-0.443274260000001,13.3144551525,-14.619441434061,1.28738200589133e-06,8.07992771977517e-06,5.40677303721558,"PDXD1_HUMAN",41,-16.703913068572,2.51818510819848e-07,1.91741483983785e-06,-0.443274260000001,"Non-significant",5.71728391572829,"PDXDC1","PDXD1_HUMAN"
0.348134517499997,11.84801888625,14.3904792676502,1.43755554344333e-06,8.83818794725298e-06,5.28284686051366,"PYRD_HUMAN",30,16.6957946938883,2.52740082732884e-07,1.92269508786595e-06,0.348134517499997,"Non-significant",5.71608958323777,"DHODH","PYRD_HUMAN"
1.17179155,10.8538777825,15.9905855999084,6.86724936037975e-07,5.08647142870307e-06,6.11210699313324,"SSH3_HUMAN",27,16.6876082827791,2.53673227534283e-07,1.92633155199208e-06,1.17179155,"Up in D8C",5.71526896185928,"SSH3","SSH3_HUMAN"
-0.416161779999999,12.75106132,-14.6963719680221,1.24098324583799e-06,7.89708342893269e-06,5.44799650835023,"STAU1_HUMAN",33,-16.6875912617228,2.53675171753614e-07,1.92633155199208e-06,-0.416161779999999,"Non-significant",5.71526896185928,"STAU1","STAU1_HUMAN"
0.630241869999995,12.706248045,16.7723297110173,4.90875003663183e-07,3.96716500989387e-06,6.48850134452588,"CCD50_HUMAN",16,16.6850580407471,2.53964714580551e-07,1.92679440071959e-06,0.630241869999995,"Up in D8C",5.71516462441911,"CCDC50","CCD50_HUMAN"
-0.791975257499999,12.32869994625,-15.9315225204986,7.04812510468548e-07,5.17948095094977e-06,6.08294743603068,"ZC3HF_HUMAN",23,-16.6632857052661,2.56468665764542e-07,1.94095844368499e-06,-0.791975257499999,"Up in D1CM",5.71198376284528,"ZC3H15","ZC3HF_HUMAN"
0.572391034999995,11.1976239675,15.3639274806111,9.0918373806152e-07,6.25592630866984e-06,5.79727308452573,"A16L1_HUMAN",31,16.6629516847821,2.56507296181677e-07,1.94095844368499e-06,0.572391034999995,"Up in D8C",5.71198376284528,"ATG16L1","A16L1_HUMAN"
-0.496840477500001,13.82162499375,-16.4867144905097,5.53959512801693e-07,4.31545723974628e-06,6.35300080677482,"THEM6_HUMAN",18,-16.6628206971765,2.56522447059565e-07,1.94095844368499e-06,-0.496840477500001,"Non-significant",5.71198376284528,"THEM6","THEM6_HUMAN"
-0.9269461635,10.20182418825,-16.9057969370922,4.6422303515564e-07,3.82122652668642e-06,6.5510503802184,"DOHH_HUMAN",13,-16.6585518717232,2.57016759444366e-07,1.94295449807764e-06,-0.9269461635,"Up in D1CM",5.71153736999476,"DOHH","DOHH_HUMAN"
0.453322652499995,14.44483077625,16.5555144582202,5.37961240331338e-07,4.23530261102166e-06,6.38584862006014,"PPAL_HUMAN",18,16.6541551194303,2.57527007429062e-07,1.94458242813726e-06,0.453322652499995,"Non-significant",5.71117364298891,"ACP2","PPAL_HUMAN"
0.368670707500002,16.18790423875,14.7758517555026,1.19502928150831e-06,7.66024077287253e-06,5.4903700192808,"HGD_HUMAN",27,16.650992868633,2.57894695761179e-07,1.94458242813726e-06,0.368670707500002,"Non-significant",5.71117364298891,"HGD","HGD_HUMAN"
0.558992385,10.6174163825,14.8699614112536,1.14309392507465e-06,7.41735080404483e-06,5.54026225772453,"NBEL1_HUMAN",70,16.6507392675662,2.57924208643665e-07,1.94458242813726e-06,0.558992385,"Up in D8C",5.71117364298891,"NBEAL1","NBEL1_HUMAN"
0.725067614999999,10.4685602175,17.0563915933209,4.36104006587958e-07,3.6529786712416e-06,6.62104926902704,"PTEN_HUMAN",14,16.642303331932,2.58908114528369e-07,1.95025602981199e-06,0.725067614999999,"Up in D8C",5.70990837067053,"PTEN","PTEN_HUMAN"
-0.750574828,10.225918651,-17.8268314664634,3.1933998595444e-07,2.90682153521595e-06,6.96994384230746,"TLS1_HUMAN",12,-16.6128493346846,2.62376718737498e-07,1.97461907342711e-06,-0.750574828,"Up in D1CM",5.70451667232343,"C9orf78","TLS1_HUMAN"
1.00284004025,10.020805834875,16.4034254659403,5.74054745541902e-07,4.41487906037654e-06,6.31305632862943,"GFRA1_HUMAN",15,16.607176605049,2.63050754659203e-07,1.97792579038575e-06,1.00284004025,"Up in D8C",5.70379000668756,"GFRA1","GFRA1_HUMAN"
0.382228372499998,13.68953347125,13.575861315409,2.15831057575307e-06,1.21759979560579e-05,4.82621388144515,"PEPL_HUMAN",150,16.5841921399345,2.65801815197856e-07,1.99655361875207e-06,0.382228372499998,"Non-significant",5.69971902205093,"PPL","PEPL_HUMAN"
-0.522091389999998,14.36345458,-15.1239171534156,1.01526543740236e-06,6.78103991431418e-06,5.67340237748313,"ACSM3_HUMAN",32,-16.5825312404577,2.66001864261309e-07,1.99655361875207e-06,-0.522091389999998,"Up in D1CM",5.69971902205093,"ACSM3","ACSM3_HUMAN"
-1.023057699,9.9091950655,-15.8909062339629,7.17564812058996e-07,5.24120779969261e-06,6.06283428652268,"NOL10_HUMAN",24,-16.5682048066315,2.67734488612439e-07,2.00777046664969e-06,-1.023057699,"Up in D1CM",5.69728593832252,"NOL10","NOL10_HUMAN"
-0.765431405000005,13.55485654,-15.7078952484825,7.78371461715903e-07,5.57425068037667e-06,5.97158605588413,"LYRIC_HUMAN",26,-16.556312823695,2.69182353813765e-07,2.01683383137442e-06,-0.765431405000005,"Up in D1CM",5.69532988219873,"MTDH","LYRIC_HUMAN"
-1.70241832775,10.404083013625,-16.2238713505523,6.20256482202897e-07,4.68471495384249e-06,6.22626900567013,"SAS10_HUMAN",13,-16.5483504815293,2.70156710031322e-07,2.02090626309478e-06,-1.70241832775,"Up in D1CM",5.69445383015852,"UTP3","SAS10_HUMAN"
-1.00736570349999,9.38357281675,-16.4727985103179,5.57260741286115e-07,4.325184887938e-06,6.34634054417024,"CCD97_HUMAN",14,-16.5479534005123,2.70205404971861e-07,2.02090626309478e-06,-1.00736570349999,"Up in D1CM",5.69445383015852,"CCDC97","CCD97_HUMAN"
-0.686614990000006,16.7748308175,-15.1778816007936,9.90241148379047e-07,6.65609460900079e-06,5.70141756286857,"HYOU1_HUMAN",66,-16.5449449536537,2.70574659028454e-07,2.02187393701315e-06,-0.686614990000006,"Up in D1CM",5.6942459259786,"HYOU1","HYOU1_HUMAN"
-1.0509943985,10.56377887825,-16.8127119864494,4.82631990083476e-07,3.92295568410185e-06,6.50747751952632,"NOP16_HUMAN",12,-16.5387668244625,2.71334740915823e-07,2.02575777783832e-06,-1.0509943985,"Up in D1CM",5.69341248495656,"NOP16","NOP16_HUMAN"
0.931116817500001,10.77350008375,15.7422506030381,7.66523970893666e-07,5.51282470193064e-06,5.98879353707403,"ASAP3_HUMAN",28,16.5308044509986,2.7231788489434e-07,2.03129862988884e-06,0.931116817500001,"Up in D8C",5.69222622441449,"ASAP3","ASAP3_HUMAN"
0.518532992500001,10.33744466375,15.6707754091789,7.91406550813576e-07,5.63576250737472e-06,5.95295301980427,"MALD2_HUMAN",22,16.5250266470593,2.73033804742059e-07,2.03310844705622e-06,0.518532992500001,"Up in D8C",5.6918394552518,"MARVELD2","MALD2_HUMAN"
0.643379212500001,11.82713460875,16.5723293865311,5.34131430266525e-07,4.21553728999676e-06,6.39385650983951,"CYRIB_HUMAN",16,16.5249532029421,2.73042918740971e-07,2.03310844705622e-06,0.643379212500001,"Up in D8C",5.6918394552518,"CYRIB","CYRIB_HUMAN"
-0.350454807499993,16.97483897125,-14.9475861883434,1.10217858307348e-06,7.22415495857417e-06,5.58118805635774,"ST1A1_HUMAN",24,-16.5176589098059,2.73949808999016e-07,2.03806084735455e-06,-0.350454807499993,"Non-significant",5.69078285405097,"SULT1A1","ST1A1_HUMAN"
-0.945969104999996,11.2322895525,-15.5535188246162,8.34239404646414e-07,5.86472388804389e-06,5.89381258495381,"RRP12_HUMAN",49,-16.4984984670539,2.76348210531101e-07,2.05409088762491e-06,-0.945969104999996,"Up in D1CM",5.68738034402954,"RRP12","RRP12_HUMAN"
-0.264304397499998,14.59388363625,-12.1647553471959,4.61934902759583e-06,2.21860358710001e-05,3.97062392979189,"FIBA_HUMAN",58,-16.4888216498291,2.77568486947902e-07,2.06134341540429e-06,-0.264304397499998,"Non-significant",5.6858496496614,"FGA","FIBA_HUMAN"
-0.48793745,10.17621541,-14.4874929289681,1.37162262948142e-06,8.51982840375744e-06,5.33558352153162,"KDM3B_HUMAN",58,-16.4821537636622,2.78412860480675e-07,2.06461844849686e-06,-0.48793745,"Non-significant",5.68516019631898,"KDM3B","KDM3B_HUMAN"
-1.123890878,9.4447388655,-15.7604472934921,7.60331832177307e-07,5.48232422020746e-06,5.99789297209754,"SYTC2_HUMAN",29,-16.4814719113004,2.78499368364092e-07,2.06461844849686e-06,-1.123890878,"Up in D1CM",5.68516019631898,"TARS3","SYTC2_HUMAN"
0.425007339999999,14.8956525325,15.0137085415278,1.06863356891346e-06,7.0371190252903e-06,5.61588917393886,"NSDHL_HUMAN",26,16.4697485947606,2.79991473808018e-07,2.07385600415447e-06,0.425007339999999,"Non-significant",5.68322140164619,"NSDHL","NSDHL_HUMAN"
-0.743322375000002,10.8905565725,-17.1438065293499,4.20671606470938e-07,3.55647115541349e-06,6.6614043292409,"CDK9_HUMAN",13,-16.4467812869928,2.8294085699176e-07,2.09277342685787e-06,-0.743322375000002,"Up in D1CM",5.67927778780645,"CDK9","CDK9_HUMAN"
0.624191525000002,12.7951587425,18.5649917898918,2.39748942436401e-07,2.35255394155579e-06,7.29056124829859,"AT1B3_HUMAN",12,16.4459978277637,2.83042081696283e-07,2.09277342685787e-06,0.624191525000002,"Up in D8C",5.67927778780645,"ATP1B3","AT1B3_HUMAN"
1.2213320725,11.03794073875,22.6306411508769,5.88459539148689e-08,8.44995818651498e-07,8.85574010158854,"NUA4L_HUMAN",5,16.4334805335237,2.84664890099078e-07,2.10292757111756e-06,1.2213320725,"Up in D8C",5.67717568499588,"NDUFA4L2","NUA4L_HUMAN"
0.814545630000003,11.960278275,16.8967323427219,4.65980198812311e-07,3.82821354365397e-06,6.54681757788751,"RNT2_HUMAN",13,16.4296412901352,2.85164728544534e-07,2.10477539133264e-06,0.814545630000003,"Up in D8C",5.67679424258813,"RNASET2","RNT2_HUMAN"
0.550654411500004,9.55944108975,17.0503460546746,4.37194848957552e-07,3.6529786712416e-06,6.61825086966176,"MET15_HUMAN",15,16.4095741516914,2.877934514955e-07,2.12162267791471e-06,0.550654411500004,"Up in D8C",5.67333185109933,"METTL15","MET15_HUMAN"
0.543833732500005,10.46035122875,14.9437442290294,1.10416411127253e-06,7.23154568291855e-06,5.57916726982842,"RBGP1_HUMAN",36,16.408380396407,2.87950687333542e-07,2.12162267791471e-06,0.543833732500005,"Up in D8C",5.67333185109933,"RABGAP1","RBGP1_HUMAN"
0.699307684999999,10.9293750525,15.2745707481611,9.47135364880179e-07,6.43822902465728e-06,5.75137439246209,"PP4R1_HUMAN",36,16.3908103737234,2.90276158699457e-07,2.13524288728132e-06,0.699307684999999,"Up in D8C",5.67055271613954,"PPP4R1","PP4R1_HUMAN"
0.665689706749998,10.235840916625,15.4272128699454,8.83348861992282e-07,6.11811631695394e-06,5.82962488114935,"I2BP2_HUMAN",27,16.3905867658213,2.90305890238984e-07,2.13524288728132e-06,0.665689706749998,"Up in D8C",5.67055271613954,"IRF2BP2","I2BP2_HUMAN"
0.388017655000001,10.833329915,13.8040513480199,1.92175087082234e-06,1.10872266188648e-05,4.95668528490498,"TSP1_HUMAN",52,16.3687758056874,2.93222493092982e-07,2.1548146419187e-06,0.388017655000001,"Non-significant",5.66659008209448,"THBS1","TSP1_HUMAN"
0.572951079999999,12.422014595,19.0848007223152,1.9720414492088e-07,2.06023291112321e-06,7.50885147246358,"TM192_HUMAN",12,16.3622554491266,2.94100806097905e-07,2.15938649355334e-06,0.572951079999999,"Up in D8C",5.66566961936319,"TMEM192","TM192_HUMAN"
-1.0415017625,11.24989759875,-15.8046357056587,7.45529974937595e-07,5.40629397508734e-06,6.0199476155223,"NOB1_HUMAN",20,-16.3550783648643,2.95071010775976e-07,2.16462449941749e-06,-1.0415017625,"Up in D1CM",5.6646174304768,"NOB1","NOB1_HUMAN"
0.485495330000001,13.4123018975,16.478179972894,5.55981477835297e-07,4.325184887938e-06,6.34891679021865,"EFTS_HUMAN",17,16.3505969540901,2.95678640274411e-07,2.16719587728088e-06,0.485495330000001,"Non-significant",5.664101834145,"TSFM","EFTS_HUMAN"
0.665348287499999,12.77405560125,16.5760745146425,5.33282652439877e-07,4.21278301538494e-06,6.39563900023033,"IAH1_HUMAN",15,16.3428151655221,2.96737116366424e-07,2.16969535124959e-06,0.665348287499999,"Up in D8C",5.6636012415245,"IAH1","IAH1_HUMAN"
0.254580022500001,12.11220812875,12.7863398514463,3.27235514769189e-06,1.6921890515273e-05,4.35832449402801,"VAC14_HUMAN",33,16.3419113475592,2.96860329803338e-07,2.16969535124959e-06,0.254580022500001,"Non-significant",5.6636012415245,"VAC14","VAC14_HUMAN"
0.590155602499998,11.46176147375,15.5708198208154,8.27757050338372e-07,5.82887567026077e-06,5.90256565288012,"DEMA_HUMAN",22,16.3418689023095,2.96866117590011e-07,2.16969535124959e-06,0.590155602499998,"Up in D8C",5.6636012415245,"DMTN","DEMA_HUMAN"
0.909330610000001,13.456034065,22.3296741232476,6.47245503101135e-08,9.09272057606578e-07,8.75000838052366,"VAMP8_HUMAN",7,16.3405260986579,2.97049286432795e-07,2.16969535124959e-06,0.909330610000001,"Up in D8C",5.6636012415245,"VAMP8","VAMP8_HUMAN"
-0.340078592499999,11.97704446375,-13.2091175522305,2.61109977971578e-06,1.41810309556857e-05,4.61213330638444,"CBPD_HUMAN",60,-16.3372356823445,2.97498663233846e-07,2.17109630510657e-06,-0.340078592499999,"Non-significant",5.66332091176036,"CPD","CBPD_HUMAN"
-0.5832817575,13.89699709375,-15.7544746769132,7.62357967142556e-07,5.48784207979049e-06,5.99490742613723,"AADAT_HUMAN",20,-16.3322408910252,2.98182273307641e-07,2.17420275234438e-06,-0.5832817575,"Up in D1CM",5.66269995881525,"AADAT","AADAT_HUMAN"
1.648128985,11.11938691,20.0203624690183,1.40505468932792e-07,1.62235698306097e-06,7.88722164667672,"MRP_HUMAN",4,16.3257010774265,2.99080019136389e-07,2.17886385592102e-06,1.648128985,"Up in D8C",5.66176990535238,"MARCKSL1","MRP_HUMAN"
0.807107211249999,9.725015521875,19.7892206966241,1.5255889103736e-07,1.73071183385452e-06,7.79540926330814,"LIME1_HUMAN",9,16.323355001634,2.99402815913304e-07,2.17933189579727e-06,0.807107211249999,"Up in D8C",5.66167662494557,"LIME1","LIME1_HUMAN"
1.5067340135,8.10347408075,16.6773379256479,5.1090326309276e-07,4.08965204616227e-06,6.44368703495491,"KLH42_HUMAN",9,16.3201233671955,2.99848099634351e-07,2.18068993254352e-06,1.5067340135,"Up in D8C",5.66140608139904,"KLHL42","KLH42_HUMAN"
-0.548126936000001,9.18273293975,-15.2822482816281,9.43804885257518e-07,6.42595426319517e-06,5.75532814011241,"UBP20_HUMAN",25,-16.3130523807333,3.00825008325926e-07,2.18590861653382e-06,-0.548126936000001,"Up in D1CM",5.66036799799687,"USP20","UBP20_HUMAN"
1.232009885,11.425825595,22.098762154301,6.96892808214801e-08,9.64549996788598e-07,8.66789991060028,"PTTG_HUMAN",5,16.3093398642595,3.01339354838944e-07,2.18776005334837e-06,1.232009885,"Up in D8C",5.66000031178153,"PTTG1IP","PTTG_HUMAN"
-1.032496452,10.5713803765,-15.4729016261867,8.65215143069486e-07,6.02174531986624e-06,5.85290183188138,"BMS1_HUMAN",40,-16.3008802266187,3.02515090968792e-07,2.19440593956622e-06,-1.032496452,"Up in D1CM",5.65868302990346,"BMS1","BMS1_HUMAN"
-0.993753909999995,10.6715161825,-18.052671055314,2.92176421100679e-07,2.74248892367218e-06,7.06940750534354,"UBXN8_HUMAN",9,-16.2861579150571,3.04573568486223e-07,2.20743818466928e-06,-0.993753909999995,"Up in D1CM",5.65611144921491,"UBXN8","UBXN8_HUMAN"
-0.707922457999999,9.711943626,-17.6276983024058,3.45690672529918e-07,3.08015505153771e-06,6.88120693715955,"SDE2_HUMAN",12,-16.2765072867939,3.05931482658393e-07,2.21537497193092e-06,-0.707922457999999,"Up in D1CM",5.65455275501295,"SDE2","SDE2_HUMAN"
-0.791130306000001,9.7821720845,-15.8652366317128,7.25759347276522e-07,5.29189060397388e-06,6.05009704341372,"TAF7_HUMAN",18,-16.2663948778865,3.07361694894376e-07,2.22382122426154e-06,-0.791130306000001,"Up in D1CM",5.65290012915719,"TAF7","TAF7_HUMAN"
-0.537621734999998,14.6159523725,-14.6847979003758,1.2478410238323e-06,7.91891670323783e-06,5.44180769833199,"EIF3B_HUMAN",43,-16.2612739527799,3.08088826338123e-07,2.22717042641856e-06,-0.537621734999998,"Up in D1CM",5.65224654882982,"EIF3B","EIF3B_HUMAN"
-0.8542830945,9.48707520975,-15.699761714131,7.81206668340957e-07,5.58980560903729e-06,5.96750690936065,"P121C_HUMAN",20,-16.2527742737022,3.0929999598238e-07,2.2340099966885e-06,-0.8542830945,"Up in D1CM",5.65091488784667,"POM121C","P121C_HUMAN"
1.00597739,10.85341394,17.9158393325631,3.08305486307196e-07,2.83701631450148e-06,7.00929196061663,"RNF13_HUMAN",9,16.2382780357375,3.1137804607842e-07,2.24709379314641e-06,1.00597739,"Up in D8C",5.64837879985688,"RNF13","RNF13_HUMAN"
0.7952308625,16.02913904125,16.4272599407939,5.682208584415e-07,4.38601979469176e-06,6.3245071954652,"SKP1_HUMAN",14,16.2331721556194,3.1211372081185e-07,2.2504760930052e-06,0.7952308625,"Up in D8C",5.64772559624742,"SKP1","SKP1_HUMAN"
-0.398504252500002,15.38981938375,-14.9234299357587,1.11473027062267e-06,7.28941927934714e-06,5.56847411453918,"HNRPQ_HUMAN",24,-16.2287800008193,3.12748126101794e-07,2.25312303838634e-06,-0.398504252500002,"Non-significant",5.64721509170571,"SYNCRIP","HNRPQ_HUMAN"
1.0662524685,9.82266342575,26.427385752705,1.94877030825814e-08,4.19035329803773e-07,10.0778848360554,"MYL9_HUMAN",5,16.2192031663613,3.14136452500564e-07,2.26119227850321e-06,1.0662524685,"Up in D8C",5.64566250623384,"MYL9","MYL9_HUMAN"
0.517611264999998,10.86097777,14.6022691824819,1.29800585220114e-06,8.12596010540699e-06,5.39754295785141,"SH319_HUMAN",41,16.2103669410094,3.15423575389435e-07,2.26851989501497e-06,0.517611264999998,"Up in D8C",5.64425740760038,"SH3D19","SH319_HUMAN"
0.354555129999998,12.3790729025,14.8546326118865,1.15137587668261e-06,7.44815599735816e-06,5.53215633239061,"LSR_HUMAN",23,16.1773467702423,3.20286291325177e-07,2.3015286867689e-06,0.354555129999998,"Non-significant",5.6379836075926,"LSR","LSR_HUMAN"
0.858622792499997,11.04490125125,16.8294955947203,4.79252377825477e-07,3.90678751710923e-06,6.51535127487761,"TPSNR_HUMAN",12,16.17508831725,3.20621955482436e-07,2.30197824766734e-06,0.858622792499997,"Up in D8C",5.63789878451278,"TAPBPL","TPSNR_HUMAN"
-1.06601786625,9.230129599625,-15.4504788855941,8.74061308935341e-07,6.06375536873744e-06,5.841486454854,"RBM19_HUMAN",29,-16.169957342531,3.21386024024883e-07,2.30550025234531e-06,-1.06601786625,"Up in D1CM",5.63723482590948,"RBM19","RBM19_HUMAN"
