"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D1CM"
-0.210847375000004,12.090341805,-10.768058998059,1.18181045165865e-05,4.2013835078156e-05,2.80042104660039,"VAC14_HUMAN",33,12.8446339359011,2.24509877982178e-06,9.88711474144084e-06,0.210847375000004,"Non-significant",5.00493042576239,"VAC14","VAC14_HUMAN",-0.210847375000004
1.02966010575,8.365299523125,12.948898462532,3.37617107229941e-06,1.52506677215497e-05,4.21439064302702,"PANK3_HUMAN",10,-12.8421747856517,2.24819941021682e-06,9.89559938836428e-06,-1.02966010575,"Up in D1CM",5.00455789492143,"PANK3","PANK3_HUMAN",1.02966010575
0.521491287499998,10.78086769625,12.5724013407358,4.13084842407428e-06,1.77435118107929e-05,3.98670919580327,"TYY1_HUMAN",18,-12.8315906695498,2.26159968658986e-06,9.94767242054278e-06,-0.521491287499998,"Up in D1CM",5.00227852459762,"YY1","TYY1_HUMAN",0.521491287499998
-1.32269644725,10.580498098875,-18.2054970361645,3.20228265721061e-07,2.43830537647952e-06,6.86916541384357,"HEPC_HUMAN",2,12.8309684023311,2.26239032271687e-06,9.94767242054278e-06,1.32269644725,"Up in D8CM",5.00227852459762,"HAMP","HEPC_HUMAN",-1.32269644725
0.298791407500001,19.05093312125,12.0400981258222,5.54800739404218e-06,2.25478082566931e-05,3.65381031901358,"ADH1B_HUMAN",23,-12.819305449861,2.2772667934261e-06,1.00078632960316e-05,-0.298791407500001,"Non-significant",4.99965863558728,"ADH1B","ADH1B_HUMAN",0.298791407500001
0.454616307500004,12.14964640125,12.6890799352796,3.87819957179894e-06,1.69374840366287e-05,4.05793771090681,"RPAC1_HUMAN",17,-12.8182492595535,2.27861943758189e-06,1.00085894942041e-05,-0.454616307500004,"Non-significant",4.99962712312475,"POLR1C","RPAC1_HUMAN",0.454616307500004
0.340434549999999,14.5584485525,15.5203281160101,9.70116145133536e-07,5.62774190456337e-06,5.62110752317094,"GPX4_HUMAN",12,-12.8146625996551,2.2832195777212e-06,1.00235717815688e-05,-0.340434549999999,"Non-significant",4.99897749517374,"GPX4","GPX4_HUMAN",0.340434549999999
-0.459676742499997,8.84254765525,-12.5746711813493,4.12575856936036e-06,1.7733818960295e-05,3.98810068667666,"CNST_HUMAN",18,12.8087497982458,2.29082604285992e-06,1.00517296799929e-05,0.459676742499997,"Non-significant",4.99775919935384,"CNST","CNST_HUMAN",-0.459676742499997
0.3682119825,11.40518796375,12.0639667540434,5.47372010791914e-06,2.2321232118844e-05,3.66902488173428,"NUP50_HUMAN",25,-12.8032702903575,2.29790062783156e-06,1.0077525698227e-05,-0.3682119825,"Non-significant",4.99664608569945,"NUP50","NUP50_HUMAN",0.3682119825
0.5529949625,12.65931761375,12.7878342760602,3.67801251111005e-06,1.62739986646439e-05,4.11775131760321,"ADPPT_HUMAN",15,-12.8000004217349,2.30213408975108e-06,1.0090841519767e-05,-0.5529949625,"Up in D1CM",4.99607261452109,"AASDHPPT","ADPPT_HUMAN",0.5529949625
0.257007122500001,10.76370787625,11.8770849486379,6.08705644285595e-06,2.43036179582871e-05,3.54915601250963,"TMTC3_HUMAN",23,-12.7946451451173,2.30908652176942e-06,1.01160552453193e-05,-0.257007122500001,"Non-significant",4.99498880757281,"TMTC3","TMTC3_HUMAN",0.257007122500001
-0.497373582499998,15.66744780625,-13.2857863242344,2.83144371803622e-06,1.32663919395927e-05,4.4129568629815,"1433T_HUMAN",13,12.7928044118261,2.31148170123457e-06,1.01179065681457e-05,0.497373582499998,"Non-significant",4.99490933531746,"YWHAQ","1433T_HUMAN",-0.497373582499998
-0.1635487075,13.53116691125,-9.07075629013596,3.7109467883892e-05,0.000108988050450636,1.51016173455926,"GSLG1_HUMAN",68,12.7924756062617,2.31190984105453e-06,1.01179065681457e-05,0.1635487075,"Non-significant",4.99490933531746,"GLG1","GSLG1_HUMAN",-0.1635487075
-2.3646389245,7.4805325865,-14.4131119545746,1.61744750320413e-06,8.39654445350963e-06,5.04469267588146,"MFAP4_HUMAN",1,12.7909428260652,2.31390686464326e-06,1.01213912621059e-05,2.3646389245,"Up in D8CM",4.99475978631772,"MFAP4","MFAP4_HUMAN",-2.3646389245
-1.45497512825,9.228611230875,-13.18630360674,2.98115406813493e-06,1.38290409583905e-05,4.3548139251144,"PPA5_HUMAN",6,12.7885965713795,2.31696751497522e-06,1.01295223981982e-05,1.45497512825,"Up in D8CM",4.99441103091976,"ACP5","PPA5_HUMAN",-1.45497512825
0.243773935,16.650273085,11.9431761145025,5.86164759837611e-06,2.36175084162104e-05,3.59174401067444,"LMAN2_HUMAN",22,-12.7849143175466,2.32178016523848e-06,1.01453006805574e-05,-0.243773935,"Non-significant",4.99373507707107,"LMAN2","LMAN2_HUMAN",0.243773935
0.136937620000001,11.9014909275,8.35445437024569,6.36488927935425e-05,0.000172285329915469,0.902662876092759,"MON2_HUMAN",61,-12.775077468607,2.33469216722028e-06,1.01964353769429e-05,-0.136937620000001,"Non-significant",4.99155162889451,"MON2","MON2_HUMAN",0.136937620000001
0.338584662500001,10.26514685125,11.8244054443238,6.27378074236472e-06,2.49324365287092e-05,3.5150548060512,"WDR70_HUMAN",28,-12.7664649541759,2.34606361514919e-06,1.0240792445413e-05,-0.338584662500001,"Non-significant",4.98966643580607,"WDR70","WDR70_HUMAN",0.338584662500001
0.379350665,14.7783970825,12.3621708330115,4.63471484533851e-06,1.95330057156792e-05,3.85681317947782,"DHB2_HUMAN",20,-12.7648724147545,2.34817314538652e-06,1.02446953635937e-05,-0.379350665,"Non-significant",4.98950095125764,"HSD17B2","DHB2_HUMAN",0.379350665
0.402771950000002,9.51714897175,12.6898926847248,3.87650232441494e-06,1.69374840366287e-05,4.05843173695615,"CASPA_HUMAN",17,-12.7601790014176,2.35440264986644e-06,1.02665597184295e-05,-0.402771950000002,"Non-significant",4.98857506230407,"CASP10","CASPA_HUMAN",0.402771950000002
0.607946397500001,18.72805118625,12.6833738004818,3.89013935451861e-06,1.69720417283837e-05,4.05446843682972,"CH10_HUMAN",15,-12.756490617038,2.35931127444407e-06,1.02826446392395e-05,-0.607946397500001,"Up in D1CM",4.98789517283928,"HSPE1","CH10_HUMAN",0.607946397500001
-0.325413467499997,12.59521567875,-12.0382855050785,5.55369546447586e-06,2.25600477446106e-05,3.65265377181908,"CTBP1_HUMAN",23,12.7440666406393,2.37593063697887e-06,1.03497257566382e-05,0.325413467499997,"Non-significant",4.98507115783573,"CTBP1","CTBP1_HUMAN",-0.325413467499997
-0.865997552250001,10.556919693875,-12.3451116685792,4.67857134086051e-06,1.96981407752813e-05,3.84618351825825,"CHIO_HUMAN",23,12.741310796757,2.3796349550917e-06,1.03605077667706e-05,0.865997552250001,"Up in D8CM",4.98461895936852,"CHN2","CHIO_HUMAN",-0.865997552250001
1.06216120625,10.385362266875,13.1664741318283,3.01205851352e-06,1.39344902362569e-05,4.34317557425529,"UCK2_HUMAN",8,-12.7384826729168,2.38344320362619e-06,1.03646331639487e-05,-1.06216120625,"Up in D1CM",4.98444606430742,"UCK2","UCK2_HUMAN",1.06216120625
0.52484345175,10.000655769125,12.5532644794049,4.1740451681226e-06,1.78628027038207e-05,3.97496838909549,"EVL_HUMAN",17,-12.7382817539131,2.38371401524784e-06,1.03646331639487e-05,-0.52484345175,"Up in D1CM",4.98444606430742,"EVL","EVL_HUMAN",0.52484345175
1.75612687925,9.380503415375,13.3595578710805,2.72593281740364e-06,1.28434252196173e-05,4.4558105699592,"CAP7_HUMAN",4,-12.7378682966938,2.3842714088144e-06,1.03646331639487e-05,-1.75612687925,"Up in D1CM",4.98444606430742,"AZU1","CAP7_HUMAN",1.75612687925
-0.335906504999999,12.796782495,-12.1272985352101,5.28202033127753e-06,2.17381806560422e-05,3.70926095668261,"GATB_HUMAN",22,12.7368567315517,2.38563574878704e-06,1.0365218415735e-05,0.335906504999999,"Non-significant",4.98442154202655,"GATB","GATB_HUMAN",-0.335906504999999
0.344411374999996,12.2663829325,11.9450117807654,5.85552350976918e-06,2.36041165298156e-05,3.59292380183769,"ANM1_HUMAN",25,-12.7281403270712,2.39742847866453e-06,1.04110894624747e-05,-0.344411374999996,"Non-significant",4.98250382161492,"PRMT1","ANM1_HUMAN",0.344411374999996
0.235796927500001,14.10278129625,10.9339772276089,1.06605307943344e-05,3.84006897715576e-05,2.91673753638525,"LRC47_HUMAN",34,-12.721191285681,2.40687719399531e-06,1.04467393759971e-05,-0.235796927500001,"Non-significant",4.98101923988596,"LRRC47","LRC47_HUMAN",0.235796927500001
0.456036329250002,9.619431853125,11.9982240597041,5.68111490623849e-06,2.30332455722387e-05,3.62705163133834,"MLH1_HUMAN",30,-12.7188089660815,2.41012613165764e-06,1.04554571094916e-05,-0.456036329250002,"Non-significant",4.98065697520498,"MLH1","MLH1_HUMAN",0.456036329250002
0.493764400000002,11.0243721,12.0272450756899,5.5884839759025e-06,2.26795047823217e-05,3.64560594872746,"TF3C5_HUMAN",31,-12.7087492385395,2.42389994460039e-06,1.05098007371588e-05,-0.493764400000002,"Non-significant",4.9784055179939,"GTF3C5","TF3C5_HUMAN",0.493764400000002
-0.41116571475,9.891349077625,-12.0494914622495,5.51863644815671e-06,2.24500900682977e-05,3.65980120466423,"TRIM3_HUMAN",25,12.7037438638286,2.43078638234901e-06,1.05342408312698e-05,0.41116571475,"Non-significant",4.97739675712948,"TRIM3","TRIM3_HUMAN",-0.41116571475
1.071981907,10.0825715065,12.5797183042469,4.11446647652602e-06,1.77033373816426e-05,3.99119391503524,"SLX9_HUMAN",12,-12.6988098252948,2.43759627938191e-06,1.05583242748767e-05,-1.071981907,"Up in D1CM",4.9764050037646,"SLX9","SLX9_HUMAN",1.071981907
0.753353834000002,8.686766982,14.7402599188394,1.38548776561498e-06,7.41948943860781e-06,5.21928048414168,"DHB14_HUMAN",7,-12.6936790371689,2.44470055828525e-06,1.05836574246463e-05,-0.753353834000002,"Up in D1CM",4.9753642259817,"HSD17B14","DHB14_HUMAN",0.753353834000002
-1.31248021,16.6641300925,-12.4980975701055,4.3014688924581e-06,1.83157951385477e-05,3.94102963895919,"LEG1_HUMAN",12,12.6927407917727,2.44600221158109e-06,1.05838565921032e-05,1.31248021,"Up in D8CM",4.97535605333304,"LGALS1","LEG1_HUMAN",-1.31248021
0.370018482499999,12.79297685625,13.454059156142,2.59723645236443e-06,1.23196995255936e-05,4.5103836287458,"IMA3_HUMAN",14,-12.6905924406016,2.44898562249318e-06,1.05913287901462e-05,-0.370018482499999,"Non-significant",4.97504954980508,"KPNA4","IMA3_HUMAN",0.370018482499999
-0.581733945000003,13.2031503925,-21.5615806254956,9.81617522922509e-08,1.024016596623e-06,8.19644131537955,"PEA15_HUMAN",6,12.6793513204039,2.46466321766095e-06,1.06536647495714e-05,0.581733945000003,"Up in D8CM",4.97250097375187,"PEA15","PEA15_HUMAN",-0.581733945000003
-0.3430659775,12.79075729875,-12.0828173542806,5.41584789041047e-06,2.21280571344013e-05,3.6810213054384,"OTUL_HUMAN",22,12.6765303676882,2.46861524721465e-06,1.0665278277177e-05,0.3430659775,"Non-significant",4.97202780850656,"OTULIN","OTUL_HUMAN",-0.3430659775
0.330065487500001,10.88960039625,11.9143998484537,5.95860627108439e-06,2.39309688265561e-05,3.5732276494879,"PUM2_HUMAN",24,-12.66792690224,2.48071252828868e-06,1.07120522033531e-05,-0.330065487500001,"Non-significant",4.97012731953106,"PUM2","PUM2_HUMAN",0.330065487500001
-0.230708122499999,11.25988078125,-10.6735032890655,1.25412055133104e-05,4.4118932564021e-05,2.73341490175261,"MRE11_HUMAN",39,12.6545435027521,2.49966397806113e-06,1.07883603026509e-05,0.230708122499999,"Non-significant",4.96704455769188,"MRE11","MRE11_HUMAN",-0.230708122499999
-0.818762065,13.2781800025,-12.0805736455948,5.42269964529729e-06,2.21453174952572e-05,3.67959432153934,"SYNE1_HUMAN",131,12.6536085084077,2.50099405896782e-06,1.0788576726223e-05,0.818762065,"Up in D8CM",4.96703584546707,"SYNE1","SYNE1_HUMAN",-0.818762065
-0.243155719999997,11.4014681575,-10.8915184445646,1.09440185284978e-05,3.92875349985981e-05,2.88712310360384,"ADA10_HUMAN",36,12.6521207052278,2.50311218679841e-06,1.07921905997564e-05,0.243155719999997,"Non-significant",4.96689039323872,"ADAM10","ADA10_HUMAN",-0.243155719999997
-0.463540792500002,11.66330468625,-16.4717034109077,6.42324805524366e-07,4.09542797712926e-06,6.08571802285574,"CANB1_HUMAN",9,12.6490850728025,2.50744017739622e-06,1.08053237501394e-05,0.463540792500002,"Non-significant",4.96636221621316,"PPP3R1","CANB1_HUMAN",-0.463540792500002
0.41873526575,8.309460759125,12.2465305173976,4.94142554363572e-06,2.06098447351449e-05,3.78449069039631,"SNX14_HUMAN",20,-12.6337046363393,2.5294986372259e-06,1.08948104308519e-05,-0.41873526575,"Non-significant",4.96278032205391,"SNX14","SNX14_HUMAN",0.41873526575
-0.544175385000001,10.4250987775,-13.2102087297935,2.94437535660605e-06,1.36965451880974e-05,4.36882265460578,"TAM41_HUMAN",12,12.628136661458,2.53753805730801e-06,1.09238550996166e-05,0.544175385000001,"Up in D8CM",4.96162406922933,"TAMM41","TAM41_HUMAN",-0.544175385000001
-0.493418694999999,13.99016285,-12.1991133129972,5.07379968530702e-06,2.10467802891008e-05,3.75465366558275,"DPP2_HUMAN",21,12.6208612794977,2.54808620930508e-06,1.09585108014585e-05,0.493418694999999,"Non-significant",4.96024845996222,"DPP7","DPP2_HUMAN",-0.493418694999999
0.845896244250003,8.627588748875,30.6159926699288,8.33776293724314e-09,1.89389211659695e-07,10.939685628208,"SMI19_HUMAN",3,-12.6207908680269,2.54818853610852e-06,1.09585108014585e-05,-0.845896244250003,"Up in D1CM",4.96024845996222,"SMIM19","SMI19_HUMAN",0.845896244250003
0.208573102500003,11.30949175375,9.73627836379945,2.32066929493502e-05,7.37313286355344e-05,2.03926285023292,"NUMA1_HUMAN",122,-12.6189178342193,2.55091226004741e-06,1.09646300050687e-05,-0.208573102500003,"Non-significant",4.96000601874871,"NUMA1","NUMA1_HUMAN",0.208573102500003
0.774707317250002,9.976865291375,12.284908050589,4.83715334372042e-06,2.02444714668418e-05,3.80856181748488,"DPOD2_HUMAN",19,-12.6150009541499,2.55661871854541e-06,1.09835571756469e-05,-0.774707317250002,"Up in D1CM",4.95925698487998,"POLD2","DPOD2_HUMAN",0.774707317250002
0.298735860000001,11.6950291375,12.0532033035237,5.50707898570481e-06,2.24138912460192e-05,3.66216736376062,"SPF45_HUMAN",21,-12.6121147392824,2.56083282556436e-06,1.09960569978003e-05,-0.298735860000001,"Non-significant",4.9587630176676,"RBM17","SPF45_HUMAN",0.298735860000001
1.86159276975,8.291229724875,12.2464778739226,4.94157031791764e-06,2.06098447351449e-05,3.78445762373943,"LRC41_HUMAN",25,-12.6011537048707,2.57690834145434e-06,1.10593996965364e-05,-1.86159276975,"Up in D1CM",4.95626844586651,"LRRC41","LRC41_HUMAN",1.86159276975
0.424115659999998,11.08334565,15.6930200235808,8.98581022708513e-07,5.31891814635537e-06,5.70744484668193,"EXOS5_HUMAN",10,-12.5999519732833,2.57867771998047e-06,1.10593996965364e-05,-0.424115659999998,"Non-significant",4.95626844586651,"EXOSC5","EXOS5_HUMAN",0.424115659999998
0.22219825,11.9524079575,11.8731374668988,6.10082777671416e-06,2.43369036109435e-05,3.54660547075825,"PRP31_HUMAN",21,-12.5993797769552,2.57952067901181e-06,1.10593996965364e-05,-0.22219825,"Non-significant",4.95626844586651,"PRPF31","PRP31_HUMAN",0.22219825
-2.446610927,9.1425461765,-12.5814369712345,4.11062925805009e-06,1.76958600695118e-05,3.99224697175519,"GAPR1_HUMAN",5,12.5954403848949,2.58533262917784e-06,1.10786826290493e-05,2.446610927,"Up in D8CM",4.95551187868242,"GLIPR2","GAPR1_HUMAN",-2.446610927
-4.71352052725,8.837661266375,-12.4988587792127,4.29968088336687e-06,1.83157951385477e-05,3.94149887712749,"NTCP_HUMAN",2,12.5843624005453,2.60175575861253e-06,1.11433939478379e-05,4.71352052725,"Up in D8CM",4.95298251577532,"SLC10A1","NTCP_HUMAN",-4.71352052725
-0.325630665000002,12.5416731825,-11.8227491265374,6.27975611432793e-06,2.49444223787324e-05,3.51398036729384,"RT27_HUMAN",24,12.57565292553,2.61475020068438e-06,1.11933618291359e-05,0.325630665000002,"Non-significant",4.95103945729934,"MRPS27","RT27_HUMAN",-0.325630665000002
0.4173870075,11.29211544875,12.122119896927,5.29740630209951e-06,2.17660186942498e-05,3.70597810342883,"HPBP1_HUMAN",21,-12.5734492407762,2.61804966605499e-06,1.11991111484583e-05,-0.4173870075,"Non-significant",4.95081644506539,"HSPBP1","HPBP1_HUMAN",0.4173870075
-0.3928682825,11.97393763125,-11.6241754913457,7.04526113060312e-06,2.73661318294257e-05,3.38416179415522,"EXOC7_HUMAN",37,12.5729815544161,2.61875051294475e-06,1.11991111484583e-05,0.3928682825,"Non-significant",4.95081644506539,"EXOC7","EXOC7_HUMAN",-0.3928682825
0.70684146875,9.196170091625,13.1875617400919,2.97920543634421e-06,1.38290409583905e-05,4.35555179955707,"GMEB1_HUMAN",10,-12.5708326835808,2.62197340326234e-06,1.1207207817494e-05,-0.70684146875,"Up in D1CM",4.95050257478242,"GMEB1","GMEB1_HUMAN",0.70684146875
0.422698974999999,10.5426979075,13.012929061613,3.26406829310713e-06,1.48557406277538e-05,4.25249902763559,"ARFRP_HUMAN",14,-12.5577665589475,2.64166661691559e-06,1.12856603720129e-05,-0.422698974999999,"Non-significant",4.94747302342448,"ARFRP1","ARFRP_HUMAN",0.422698974999999
0.247123482500001,10.32355439625,11.8945894405839,6.02641305385587e-06,2.41199599387232e-05,3.5604566626979,"GDAP2_HUMAN",21,-12.5440007276075,2.66259507269716e-06,1.1369307937064e-05,-0.247123482500001,"Non-significant",4.94426597051558,"GDAP2","GDAP2_HUMAN",0.247123482500001
-0.318907497499998,11.78089535125,-12.2574399416419,4.91152724788737e-06,2.05149966166713e-05,3.79134034645067,"VATD_HUMAN",19,12.5394494428894,2.66955555762206e-06,1.13932576178209e-05,0.318907497499998,"Non-significant",4.94335208249104,"ATP6V1D","VATD_HUMAN",-0.318907497499998
0.230950832499992,17.93308663375,10.6904452346353,1.24080374147614e-05,4.370553588342e-05,2.74545948952876,"IDHP_HUMAN",36,-12.5373886514703,2.6727139661791e-06,1.14009645854876e-05,-0.230950832499992,"Non-significant",4.9430584033624,"IDH2","IDHP_HUMAN",0.230950832499992
0.821966886750001,9.302265524875,12.6968609326878,3.86198524015894e-06,1.68929286919044e-05,4.06266615146082,"3MG_HUMAN",11,-12.5336593216968,2.67844032772801e-06,1.14196123026906e-05,-0.821966886750001,"Up in D1CM",4.94234864019352,"MPG","3MG_HUMAN",0.821966886750001
-0.365448474999997,16.3643519875,-12.697150646709,3.86138301121818e-06,1.68929286919044e-05,4.06284215613272,"VDAC3_HUMAN",16,12.5290388026295,2.68555430417707e-06,1.14441543123905e-05,0.365448474999997,"Non-significant",4.94141629482275,"VDAC3","VDAC3_HUMAN",-0.365448474999997
0.46873355,11.8269299275,14.7329148222954,1.39026175339622e-06,7.43560680163497e-06,5.21540125883817,"TP4A2_HUMAN",10,-12.5280580764699,2.68706701783823e-06,1.14448144989179e-05,-0.46873355,"Non-significant",4.94139124211126,"PTP4A2","TP4A2_HUMAN",0.46873355
-3.19244027025,8.219519018375,-13.0974205003797,3.12255436301249e-06,1.43043536553436e-05,4.30251841489179,"CRCT1_HUMAN",1,12.527002446695,2.68869633988835e-06,1.14459704287469e-05,3.19244027025,"Up in D8CM",4.9413473804483,"CRCT1","CRCT1_HUMAN",-3.19244027025
-0.354685305000004,14.888821125,-11.7880452769647,6.40645167104116e-06,2.53327778467293e-05,3.49143662157523,"ACTZ_HUMAN",25,12.5225158513634,2.69563366050721e-06,1.14697103101541e-05,0.354685305000004,"Non-significant",4.94044755091219,"ACTR1A","ACTZ_HUMAN",-0.354685305000004
-0.431233882499999,17.13127016875,-12.407688217248,4.51996231486858e-06,1.91258847148731e-05,3.88510926160839,"1433B_HUMAN",17,12.5207672820581,2.69834282022998e-06,1.14754448192323e-05,0.431233882499999,"Non-significant",4.94023047103742,"YWHAB","1433B_HUMAN",-0.431233882499999
0.807816983750001,10.421176910625,12.1216402821767,5.29883383089341e-06,2.17660186942498e-05,3.70567399988713,"PIBF1_HUMAN",23,-12.5165033359313,2.70496208120672e-06,1.14977939397335e-05,-0.807816983750001,"Up in D1CM",4.93938547892527,"PIBF1","PIBF1_HUMAN",0.807816983750001
0.562759876250002,9.525045871625,11.9881673655806,5.71361996180263e-06,2.3098370579393e-05,3.6206123824295,"IFT74_HUMAN",26,-12.50577857814,2.72169207151184e-06,1.15630758421236e-05,-0.562759876250002,"Up in D1CM",4.9369266258136,"IFT74","IFT74_HUMAN",0.562759876250002
0.358533857499999,14.36280631875,11.6003695286875,7.14394372071674e-06,2.76602212319345e-05,3.36846318029024,"DCMC_HUMAN",30,-12.5038625301859,2.72469326260545e-06,1.15699947156178e-05,-0.358533857499999,"Non-significant",4.93666683940422,"MLYCD","DCMC_HUMAN",0.358533857499999
0.36460924,17.5854737775,12.6697949200515,3.91872063609945e-06,1.70614133479764e-05,4.04620679004459,"BLVRB_HUMAN",16,-12.501906444913,2.7277610162372e-06,1.15771891268194e-05,-0.36460924,"Non-significant",4.93639687194664,"BLVRB","BLVRB_HUMAN",0.36460924
