"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.427914502713428,17.8082068343444,3.69771372801623,0.0073051847647877,0.0830697068855826,-2.48534104890365,"TPC2A_HUMAN",2,2.85471037742283,0.0198175558054259,0.125740643935561,-0.427914502713424,"Non-significant",0.900524319896879,"TRAPPC2;TRAPPC2B","Trafficking protein particle complex subunit 2","TPC2A_HUMAN"
0.106754367837539,23.6134778967231,2.69466252379545,0.0300756505561654,0.165085056747757,-3.94125854889158,"TPP1_HUMAN",18,2.8519831110441,0.0199039411032479,0.125764087586314,-0.106754367837542,"Non-significant",0.900443355629326,"TPP1","Tripeptidyl-peptidase 1","TPP1_HUMAN"
-0.11283649799946,22.0751606956051,-2.64073648522474,0.0325586494500482,0.170792254290185,-4.02145276488969,"EIF3H_HUMAN",21,-2.85092255708987,0.0199376380462704,0.125863100216148,0.112836497999464,"Non-significant",0.900101575066019,"EIF3H","Eukaryotic translation initiation factor 3 subunit H","EIF3H_HUMAN"
0.0486087856592867,25.5880175346566,2.20346645823822,0.0623575867826582,0.233537437435222,-4.66888955852965,"ANXA4_HUMAN",53,2.84816196789256,0.0200256248234643,0.12627245000081,-0.0486087856592867,"Non-significant",0.898691393053263,"ANXA4","Annexin A4","ANXA4_HUMAN"
0.0662530140343591,18.2930242238168,2.42998860518359,0.0444825821044417,0.199467964904091,-4.33467260094982,"SMG1_HUMAN",38,2.84775426886452,0.0200386529076049,0.12627245000081,-0.0662530140343591,"Non-significant",0.898691393053263,"SMG1","Serine/threonine-protein kinase SMG1","SMG1_HUMAN"
-0.242201461018539,17.1745624539072,-2.8652379727821,0.0234422154758061,0.146529586796847,-3.6880716716361,"AFF1_HUMAN",6,-2.84378266130414,0.0201660219204973,0.126714512227545,0.242201461018535,"Non-significant",0.897173643842513,"AFF1","AF4/FMR2 family member 1","AFF1_HUMAN"
-0.0529722291594155,23.7778858909881,-2.20204528871195,0.0624901026015632,0.233673855895394,-4.67097139079759,"AT1A1_HUMAN",72,-2.84274149528499,0.0201995491419734,0.126714512227545,0.0529722291594155,"Non-significant",0.897173643842513,"ATP1A1","Sodium/potassium-transporting ATPase subunit alpha-1","AT1A1_HUMAN"
-0.0821810180487006,19.7729149233685,-3.38530489517705,0.0111925262874675,0.102554092570995,-2.92804225546458,"S30BP_HUMAN",11,-2.84444389188414,0.0201447588640819,0.126714512227545,0.0821810180487006,"Non-significant",0.897173643842513,"SAP30BP","SAP30-binding protein","S30BP_HUMAN"
-0.144581370771199,19.729823653384,-2.72773279132145,0.0286511041914106,0.161977335598728,-3.89210198510332,"TM9S1_HUMAN",13,-2.84311179128506,0.0201876184706434,0.126714512227545,0.144581370771203,"Non-significant",0.897173643842513,"TM9SF1","Transmembrane 9 superfamily member 1","TM9S1_HUMAN"
-0.0878172652938254,21.6163286342421,-2.63628208493208,0.0327730437650559,0.171374582139416,-4.02807817669532,"TM9S3_HUMAN",22,-2.84349460359118,0.0201752921288002,0.126714512227545,0.0878172652938289,"Non-significant",0.897173643842513,"TM9SF3","Transmembrane 9 superfamily member 3","TM9S3_HUMAN"
-0.0716046816324436,19.0486522606924,-2.41362221414465,0.0455787761354176,0.201850850516324,-4.35894146433016,"MRCKB_HUMAN",45,-2.83942888150029,0.0203066013270648,0.127253218545353,0.0716046816324507,"Non-significant",0.895331224481895,"CDC42BPB","Serine/threonine-protein kinase MRCK beta","MRCKB_HUMAN"
0.700140741892858,15.8603374075238,2.72152267219548,0.0289131537130276,0.162662843648532,-3.90133109230881,"RPGP2_HUMAN",3,2.83895768142146,0.0203218760638884,0.127253218545353,-0.700140741892861,"Non-significant",0.895331224481895,"RAP1GAP2","Rap1 GTPase-activating protein 2","RPGP2_HUMAN"
-0.152404712147661,20.5394648440133,-3.13669274446671,0.0158702187998854,0.121364586704052,-3.28841836655209,"ICLN_HUMAN",7,-2.83700034112939,0.0203854527072004,0.12753694516279,0.152404712147664,"Non-significant",0.894363989691812,"CLNS1A","Methylosome subunit pICln","ICLN_HUMAN"
0.0985228141711296,22.9869929879668,3.46760118707005,0.00998918234530098,0.0964435258467811,-2.81024118525923,"NTF2_HUMAN",9,2.83626489293105,0.0204093935672273,0.12757241350616,-0.098522814171119,"Non-significant",0.894243228101664,"NUTF2","Nuclear transport factor 2","NTF2_HUMAN"
-0.113498265228017,20.0946806374743,-2.73387621594313,0.0283943036673618,0.161047139078408,-3.88297290882318,"CARM1_HUMAN",15,-2.83492510469854,0.0204530814556303,0.127630298607199,0.113498265228017,"Non-significant",0.894046214675053,"CARM1","Histone-arginine methyltransferase CARM1","CARM1_HUMAN"
-0.0847822089102479,20.1904943104277,-2.61290094764595,0.0339226395382083,0.17507505369851,-4.0628560113847,"DDX47_HUMAN",23,-2.83485978052105,0.0204552139990627,0.127630298607199,0.0847822089102408,"Non-significant",0.894046214675053,"DDX47","Probable ATP-dependent RNA helicase DDX47","DDX47_HUMAN"
0.0468777161047171,22.8439437637537,2.30162766338551,0.0538567548414036,0.21950974242252,-4.52457631173434,"QCR2_HUMAN",36,2.83404674200697,0.020481775162631,0.127641899050008,-0.0468777161047171,"Non-significant",0.89400674301814,"UQCRC2","Cytochrome b-c1 complex subunit 2, mitochondrial","QCR2_HUMAN"
0.0490944716996822,22.0221589955397,2.56217801088962,0.0365622736408885,0.181951386001913,-4.1382977677604,"SCRN1_HUMAN",25,2.83368402015324,0.020493636326992,0.127641899050008,-0.0490944716996822,"Non-significant",0.89400674301814,"SCRN1","Secernin-1","SCRN1_HUMAN"
-0.196949699204254,18.4452484745214,-2.62702102141104,0.033223484189034,0.172851241883633,-4.04185322582457,"TPC11_HUMAN",16,-2.83189648786681,0.0205521923323907,0.127892519487301,0.196949699204257,"Non-significant",0.893154856931789,"TRAPPC11","Trafficking protein particle complex subunit 11","TPC11_HUMAN"
0.0650287615354301,21.9264688776213,2.59599196509806,0.0347799709995717,0.177510056665943,-4.08800692119514,"RCC2_HUMAN",24,2.83074877712006,0.0205898794155454,0.127899055230728,-0.0650287615354372,"Non-significant",0.893132663571361,"RCC2","Protein RCC2","RCC2_HUMAN"
-0.0736952857410316,22.2146423448342,-2.49012444623065,0.0406812399031583,0.190756492279282,-4.24540176436562,"RTCB_HUMAN",32,-2.83112986639333,0.0205773578378499,0.127899055230728,0.073695285741028,"Non-significant",0.893132663571361,"RTCB","RNA-splicing ligase RtcB homolog","RTCB_HUMAN"
-0.07753653837527,20.8615437933455,-3.00485485751148,0.0191601091192745,0.134008806372878,-3.48186494228247,"PPAL_HUMAN",14,-2.82848830379995,0.0206643132229434,0.128247319931192,0.07753653837527,"Non-significant",0.89195170185947,"ACP2","Lysosomal acid phosphatase","PPAL_HUMAN"
-0.117809586237186,21.1664488638889,-2.55810440969448,0.036783265022406,0.182718308741803,-4.14435557270501,"ACD11_HUMAN",29,-2.82650029972884,0.0207300028940929,0.128540746186995,0.117809586237186,"Non-significant",0.890959183311928,"ACAD11","Acyl-CoA dehydrogenase family member 11","ACD11_HUMAN"
-0.099423043472477,21.2145760444469,-2.51344341594042,0.0392983610363696,0.187803666499612,-4.21075208169424,"AP1B1_HUMAN",35,-2.82320855612793,0.0208392428245836,0.128711842894503,0.0994230434724734,"Non-significant",0.890381491424244,"AP1B1","AP-1 complex subunit beta-1","AP1B1_HUMAN"
0.137355182875766,28.8227919685127,2.61302867883918,0.0339162471055639,0.17507505369851,-4.06266601825946,"H4_HUMAN",20,2.82394252234348,0.0208148344173174,0.128711842894503,-0.137355182875769,"Non-significant",0.890381491424244,"H4C16","Histone H4","H4_HUMAN"
0.239845412172038,21.4572346356195,2.68389989606481,0.0305550064787955,0.16671027694886,-3.95726085961581,"NDUB8_HUMAN",9,2.82352506149728,0.0208287136894122,0.128711842894503,-0.239845412172038,"Non-significant",0.890381491424244,"NDUFB8","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial","NDUB8_HUMAN"
0.0587767469373084,20.4869032537021,2.46057488333344,0.0425056819934048,0.194179966795594,-4.28928512291649,"S2512_HUMAN",30,2.82374058497961,0.0208215470219695,0.128711842894503,-0.0587767469373084,"Non-significant",0.890381491424244,"SLC25A12","Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial","S2512_HUMAN"
-0.30527823943163,16.3592114113844,-2.82350321169441,0.0249093140830385,0.150838535063118,-3.74991987297151,"ZN362_HUMAN",5,-2.82289227263884,0.0208497700248759,0.128711842894503,0.305278239431626,"Non-significant",0.890381491424244,"ZNF362","Zinc finger protein 362","ZN362_HUMAN"
0.0865004475572029,20.8497094271706,2.51568062191572,0.0391682545772214,0.18752732528095,-4.20742705932394,"GNL1_HUMAN",31,2.82211915212994,0.0208755255554611,0.128756995961334,-0.0865004475572029,"Non-significant",0.890229164423792,"GNL1","Guanine nucleotide-binding protein-like 1","GNL1_HUMAN"
0.0624946733780334,19.471534614204,2.53973546976163,0.0377970157060187,0.184443859404466,-4.17166878243258,"KDM4B_HUMAN",26,2.82063332664217,0.0209251154834609,0.128948946430295,-0.0624946733780369,"Non-significant",0.889582201888808,"KDM4B","Lysine-specific demethylase 4B","KDM4B_HUMAN"
0.138930839121517,18.12817106547,3.26256745377467,0.0132847508252144,0.111885607848829,-3.10516081820388,"TOX4_HUMAN",7,2.81972036084089,0.0209556458529971,0.129023209299494,-0.138930839121524,"Non-significant",0.889332159746833,"TOX4","TOX high mobility group box family member 4","TOX4_HUMAN"
0.0710690668054852,21.3017321003679,2.69294017918403,0.030151833146789,0.165373212121666,-3.94381927275781,"ARFG1_HUMAN",20,2.81833429934603,0.0210020841838054,0.12903056258443,-0.0710690668054923,"Non-significant",0.889307409160555,"ARFGAP1","ADP-ribosylation factor GTPase-activating protein 1","ARFG1_HUMAN"
-0.133747067880783,23.7737129307636,-3.9086008130411,0.00552136518285428,0.0741349455897858,-2.19388454154034,"COX6C_HUMAN",6,-2.81799521830756,0.0210134607237214,0.12903056258443,0.13374706788078,"Non-significant",0.889307409160555,"COX6C","Cytochrome c oxidase subunit 6C","COX6C_HUMAN"
0.0653115978292576,19.167422515717,2.47750525637726,0.041450337647972,0.191447458036764,-4.26414589359658,"NFKB1_HUMAN",30,2.81747990923558,0.0210307619909885,0.12903056258443,-0.065311597829254,"Non-significant",0.889307409160555,"NFKB1","Nuclear factor NF-kappa-B p105 subunit","NFKB1_HUMAN"
-0.088302119893676,19.8366353932858,-2.77221499208853,0.0268450237582006,0.156715682173709,-3.82602520948694,"UBQL2_HUMAN",16,-2.81892609964531,0.0209822437444286,0.12903056258443,0.088302119893676,"Non-significant",0.889307409160555,"UBQLN2","Ubiquilin-2","UBQL2_HUMAN"
0.0442953491174798,22.1188161442631,2.42512678954419,0.0448053762335973,0.199977922576297,-4.34188329717335,"APOE_HUMAN",28,2.81306748589754,0.0211795055697624,0.129036045277558,-0.0442953491174798,"Non-significant",0.889288955758998,"APOE","Apolipoprotein E","APOE_HUMAN"
-0.0788736907431691,18.7960556759283,-2.4123713896563,0.045663681157717,0.201915023333236,-4.36079569563518,"GCC2_HUMAN",49,-2.81394081811288,0.0211499801249013,0.129036045277558,0.0788736907431691,"Non-significant",0.889288955758998,"GCC2","GRIP and coiled-coil domain-containing protein 2","GCC2_HUMAN"
0.304518616769979,26.3166939355133,3.51777784982276,0.00932426893775434,0.0930625989518527,-2.73881798652149,"H2B3B_HUMAN",3,2.81598366044857,0.0210810805751811,0.129036045277558,-0.304518616769982,"Non-significant",0.889288955758998,"H2BC26","Histone H2B type 3-B","H2B3B_HUMAN"
-0.111171821638187,19.5405921489015,-2.56798871223169,0.0362494135322296,0.181668838027163,-4.1296563854056,"NXP20_HUMAN",25,-2.81324626673984,0.0211734579488422,0.129036045277558,0.11117182163818,"Non-significant",0.889288955758998,"FAM114A1","Protein NOXP20","NXP20_HUMAN"
0.0792555104296753,18.8538457883674,2.45189191945351,0.0430575734894935,0.195848845670126,-4.30217391049995,"PKP4_HUMAN",38,2.81333516438715,0.0211704514655778,0.129036045277558,-0.0792555104296753,"Non-significant",0.889288955758998,"PKP4","Plakophilin-4","PKP4_HUMAN"
-0.0913316402622648,22.1990467287557,-2.8511449988887,0.0239272183169001,0.147709848177362,-3.70894749694701,"PSMD8_HUMAN",14,-2.81447004602163,0.0211321086001486,0.129036045277558,0.0913316402622684,"Non-significant",0.889288955758998,"PSMD8","26S proteasome non-ATPase regulatory subunit 8","PSMD8_HUMAN"
-0.0662974626607067,20.4952858022,-2.4465705511171,0.0433994228184798,0.197018706188964,-4.31007131516887,"TM214_HUMAN",33,-2.81650592957185,0.0210635027657631,0.129036045277558,0.0662974626607067,"Non-significant",0.889288955758998,"TMEM214","Transmembrane protein 214","TM214_HUMAN"
0.660641623907676,16.4647837538433,3.99495671632284,0.00493275599543328,0.0704304751740597,-2.07637981729736,"WIPI1_HUMAN",1,2.81333716284207,0.0211703838836461,0.129036045277558,-0.660641623907676,"Non-significant",0.889288955758998,"WIPI1","WD repeat domain phosphoinositide-interacting protein 1","WIPI1_HUMAN"
-0.512975167161953,15.7007443880149,-3.16254051744781,0.0152986059825241,0.119695378981318,-3.25066436512613,"NALDL_HUMAN",2,-2.81182834427559,0.0212214706563885,0.129171204788384,0.512975167161951,"Non-significant",0.888834289710118,"NAALADL1","Aminopeptidase NAALADL1","NALDL_HUMAN"
0.0563671235138585,19.8472152106703,2.52259567185569,0.0387688990582025,0.186550277894121,-4.19714889478072,"PBIP1_HUMAN",26,2.81132057840484,0.0212386913630858,0.129171204788384,-0.0563671235138585,"Non-significant",0.888834289710118,"PBXIP1","Pre-B-cell leukemia transcription factor-interacting protein 1","PBIP1_HUMAN"
0.0508523431134336,21.0203742067498,2.30194599869495,0.0538311811079756,0.21950974242252,-4.52410681187609,"NPL4_HUMAN",38,2.80993404342801,0.0212857881251373,0.129344971879642,-0.0508523431134371,"Non-significant",0.88825044926185,"NPLOC4","Nuclear protein localization protein 4 homolog","NPL4_HUMAN"
0.343902237645928,16.1755569062797,3.21108403819875,0.0142834383427511,0.115424729755889,-3.17992851036577,"TM39A_HUMAN",3,2.80582939860458,0.0214258391897471,0.130082790628534,-0.343902237645928,"Non-significant",0.885780154855992,"TMEM39A","Transmembrane protein 39A","TM39A_HUMAN"
-0.184219824799221,19.5179781124813,-2.59797781629315,0.0346781318207669,0.177249426334256,-4.08505315380233,"GLMN_HUMAN",17,-2.80383200038734,0.0214943314638112,0.130263894786667,0.184219824799218,"Non-significant",0.885175940908823,"GLMN","Glomulin","GLMN_HUMAN"
0.0945937880204859,20.0215648576226,2.66866978866318,0.0312469511443714,0.167744380884093,-3.97990851203185,"P3H3_HUMAN",18,2.80278576197024,0.021530297133173,0.130263894786667,-0.0945937880204895,"Non-significant",0.885175940908823,"P3H3","Prolyl 3-hydroxylase 3","P3H3_HUMAN"
-0.111930246792515,20.4334954371853,-3.9148064869161,0.00547661474962567,0.0739846823720492,-2.18540407068632,"PRIO_HUMAN",7,-2.80347710090765,0.0215065246535318,0.130263894786667,0.111930246792515,"Non-significant",0.885175940908823,"PRNP","Major prion protein","PRIO_HUMAN"
0.258747565820148,16.7704772693822,2.91117587911275,0.0219317025433857,0.141676106417348,-3.62009512950322,"WDR59_HUMAN",5,2.80281759363006,0.0215292019748864,0.130263894786667,-0.258747565820148,"Non-significant",0.885175940908823,"WDR59","GATOR2 complex protein WDR59","WDR59_HUMAN"
0.0450792748373665,19.4652208146177,2.24838215495807,0.0583117960866184,0.225933940220183,-4.60297699008975,"TBC9B_HUMAN",37,2.80074320425516,0.0216006900030862,0.130576638616059,-0.0450792748373665,"Non-significant",0.884134515462655,"TBC1D9B","TBC1 domain family member 9B","TBC9B_HUMAN"
-0.486098164208816,25.5959143848261,-2.55789076959422,0.0367948928804032,0.182718308741803,-4.14467326836254,"ANXA5_HUMAN",34,-2.79880047826385,0.0216678608515106,0.130648140117628,0.486098164208819,"Non-significant",0.883896768427284,"ANXA5;cRAP-ANXA5","Annexin A5","ANXA5_HUMAN"
-0.171118274816248,18.8881694518528,-2.94501085316944,0.0208848220463704,0.139354152989915,-3.57010433810601,"C2AIL_HUMAN",7,-2.79965479390209,0.0216382961210652,0.130648140117628,0.171118274816248,"Non-significant",0.883896768427284,"CDKN2AIPNL","CDKN2AIP N-terminal-like protein","C2AIL_HUMAN"
0.0836725201851678,24.6052763969888,3.2573190949647,0.0133830639072581,0.111885607848829,-3.11277054622223,"RL27A_HUMAN",11,2.79877755886029,0.0216686545769425,0.130648140117628,-0.0836725201851714,"Non-significant",0.883896768427284,"RPL27A","Large ribosomal subunit protein uL15","RL27A_HUMAN"
-0.0549802198080727,22.0922530768686,-2.46123477953454,0.0424640362769179,0.194179966795594,-4.28830546769486,"AHSA1_HUMAN",28,-2.7970141416332,0.021729813020202,0.130790995264698,0.0549802198080798,"Non-significant",0.883422155411386,"AHSA1","Activator of 90 kDa heat shock protein ATPase homolog 1","AHSA1_HUMAN"
0.0890262784171014,20.004240062779,2.78895134317405,0.0261966311129825,0.154480471647672,-3.80117982531728,"WBP11_HUMAN",15,2.79702821992991,0.0217293240612819,0.130790995264698,-0.0890262784171014,"Non-significant",0.883422155411386,"WBP11","WW domain-binding protein 11","WBP11_HUMAN"
0.494329122819025,18.4168063050962,2.57520455948995,0.0358647402901039,0.180799723253073,-4.11892482272349,"DSG1_HUMAN",10,2.79569200727299,0.0217757827893507,0.130954793656543,-0.494329122819028,"Non-significant",0.882878599411481,"DSG1","Desmoglein-1","DSG1_HUMAN"
-0.121976634344133,18.6910058032404,-2.6488173252928,0.0321734159237709,0.170249787109417,-4.00943373893158,"PAK4_HUMAN",16,-2.79319156560279,0.0218629936857721,0.131366111802117,0.121976634344126,"Non-significant",0.881516654224429,"PAK4","Serine/threonine-protein kinase PAK 4","PAK4_HUMAN"
-0.989047526363922,16.7454249158219,-2.67555312815524,0.0309322277490343,0.167438343320759,-3.96967238427508,"METL5_HUMAN",2,-2.79027728629849,0.0219650894063651,0.131866082747413,0.989047526363922,"Non-significant",0.879866894899712,"METTL5","rRNA N6-adenosine-methyltransferase METTL5","METL5_HUMAN"
-0.08247514905527,20.1676756148315,-2.40815499698348,0.0459510782233871,0.202047643440139,-4.3670455069921,"RPC1_HUMAN",48,-2.78878361017297,0.0220176060874201,0.132067805586226,0.0824751490552664,"Non-significant",0.879203038254535,"POLR3A","DNA-directed RNA polymerase III subunit RPC1","RPC1_HUMAN"
-0.0724643213120402,19.1401750713841,-2.57562476582354,0.0358424695922558,0.180799723253073,-4.1182998668968,"HBS1L_HUMAN",23,-2.78766941482791,0.022056864058912,0.13218972090929,0.0724643213120331,"Non-significant",0.878802314335524,"HBS1L","HBS1-like protein","HBS1L_HUMAN"
-0.24181801967417,18.6550414899268,-2.67332218154837,0.0310338698630245,0.167448593032177,-3.97298993155016,"ARFRP_HUMAN",8,-2.78597426874271,0.0221167287778276,0.132344711333696,0.24181801967417,"Non-significant",0.878293408986615,"ARFRP1","ADP-ribosylation factor-related protein 1","ARFRP_HUMAN"
0.161399885468242,18.7724063462845,2.98452084591582,0.0197286340886479,0.135044434516607,-3.51182002928641,"IF3M_HUMAN",7,2.78532813928876,0.0221395907816897,0.132344711333696,-0.161399885468239,"Non-significant",0.878293408986615,"MTIF3","Translation initiation factor IF-3, mitochondrial","IF3M_HUMAN"
