BF_1,BF_2,BF_3,BF_4,BFM_1,BFM_2,BFM_3,BFM_4,CF_1,CF_2,CF_3,CF_4,CFM_1,CFM_2,CFM_3,CFM_4,Protein.Names,Peptides,Genes,First.Protein.Description
15.383582802933645,16.010860244163077,14.925990149566738,15.615687104555226,15.162119853724173,15.2504871818475,15.513363669209522,15.828426600992305,16.151418949636682,14.79343058192795,15.034321824731258,15.568941770299476,16.191049572878388,15.74301197876147,15.829938231471186,15.80488726958397,PPBT_HUMAN,1,ALPL,"Alkaline phosphatase, tissue-nonspecific isozyme"
22.23022688488869,22.139461420965507,21.967192479054894,21.763445810515847,22.416995396494414,22.25925593350022,22.10789134196464,22.139461420965507,22.022421999775286,22.3804695204693,21.868912961474408,21.98815209769054,22.554498920244352,22.23022688488869,22.236079611134127,22.173408752888843,PPARD_HUMAN,2,PPARD,Peroxisome proliferator-activated receptor delta
17.402137710859506,17.262627093424225,17.426821647017118,17.157485102800834,17.245831206267656,16.6424184140627,16.57144158217265,16.839031512778615,17.061023050690032,17.041338307946063,17.103195587741812,17.124525235745057,17.199240989986716,17.05747354181701,17.033229401725507,17.42588791149913,PPAC_HUMAN,2,ACP1,Low molecular weight phosphotyrosine protein phosphatase
16.126867783001362,16.49671336987061,16.57629685275592,16.19573937116894,16.25740257602266,15.559595175305699,14.541338657970826,15.861099025358476,16.966708215257725,16.73149140156868,16.887113494812557,17.129484271746282,16.540597274158728,16.528470898968408,16.47397046038018,16.455200375220556,PP2AA_HUMAN,2,PPP2CA;PPP2CB,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform
20.015632834112647,20.241908689936324,20.17035542891129,20.082128245899554,20.253496664211536,20.264992303049365,20.206575616824043,20.36452797660028,19.974212906732667,19.75692437650136,20.055896704326376,19.98815209769054,20.276397066321614,20.264992303049365,20.055896704326376,20.133202430493824,POSTN_HUMAN,21,POSTN,Periostin
15.336935371487115,14.076957521873481,15.098727101030779,14.864597261898187,13.93691393843731,16.465555245305836,16.177925576052612,15.444199606718247,14.062805073668553,14.464405353857975,15.13707118840145,15.399601706710275,14.174473209345516,14.246517943188914,14.643963260824,15.127990291996682,PNPH_HUMAN,1,PNP,Purine nucleoside phosphorylase
16.97628441751847,17.1563102575813,17.091538692019977,16.898436061252504,17.48629296657672,17.532607047803978,17.59241323716665,17.556506054671928,17.35682160659139,17.25442892101302,17.631979877190883,17.281178427542304,17.613904544043564,17.69908438760073,17.48094793991808,17.13787170725502,PLXB2_HUMAN,6,PLXNB2,Plexin-B2
16.544292841492954,16.823068638153234,16.907712209370807,16.567084124315716,16.47510483774742,16.67983743016433,16.053586543639174,16.656299158303256,17.189670152603753,16.82512027913063,16.435955060928627,16.622595245129702,16.090406057634784,15.775852012741778,16.354740093084803,16.31759809726019,PLVAP_HUMAN,1,PLVAP,Plasmalemma vesicle-associated protein
19.907967401253764,19.90176844637111,20.158077099132854,19.974212906732667,19.98815209769054,20.055896704326376,20.158077099132854,20.095067301607052,19.0747895596553,19.726888345316574,20.042599881712917,19.905364968115585,19.75596170071247,19.960137721520944,19.705743743786826,19.88633216616224,PLTP_HUMAN,1,PLTP,Phospholipid transfer protein
15.913120818580484,15.69938809232217,15.970060940540021,15.861506176789927,16.552470977485125,16.403216785965874,16.445742348888036,16.340545579312394,16.253188240754124,16.365445879777866,16.08746076936374,16.308411916824284,15.984954652189517,16.34855354603392,16.607798420083867,16.420930642969935,PLST_HUMAN,1,PLS3,Plastin-3
18.002381025705088,17.825952537523726,17.98197971457234,17.917278830920374,18.040198736231254,18.078025684214452,17.938011663415665,18.110309976984265,18.12823603917096,17.955292322196758,18.08005759803012,17.84043987525493,17.884379227252147,17.925861536191853,17.793895374660586,17.998975995936398,PLSL_HUMAN,12,LCP1,Plastin-2
15.42196618214857,14.753634618853386,15.63521363294247,16.099337535931777,14.442651973595174,14.60404351652175,14.41688986979783,14.357435165780247,17.139771161193842,15.492982890185115,15.505458030479257,15.527782422375209,15.140226658258216,15.172044593573787,15.10170489408215,15.397072938953679,PLOD2_HUMAN,1,PLOD2,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
16.39471053604595,17.42050306082396,16.838576114670374,16.430393744962632,16.745648066209295,16.771876295954844,16.676246358641247,16.98937232347162,16.182054823845906,15.748937071466626,16.587632501315,16.599934628855756,16.854734487624714,16.178777654394516,15.388831263231872,16.153078945871275,PLOD1_HUMAN,3,PLOD1,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
21.82687119065748,21.684317160731307,21.636440533780526,21.57773122648207,21.304520667236,21.36986142090332,21.27070595424376,21.304520667236,21.27070595424376,20.82687119065748,20.811274335606463,21.042599881712917,21.416995396494414,21.3321064989079,21.139461420965507,21.158077099132854,PLMN_HUMAN,9,PLG,Plasminogen
15.637561682791452,14.753634618853386,15.30730399743001,15.273475094200277,15.904265340057458,14.771979432161409,15.330738350359287,15.49146481885712,16.62559470128341,15.581383026109203,15.711150711243256,15.109071570911857,16.489484231036624,14.993371858223254,15.873117238924952,16.059264177411595,PLAK_HUMAN,2,JUP,Junction plakoglobin
15.916341348112395,15.827662749325835,15.47433019894087,15.643323534107173,15.648354773021259,15.509524514693373,15.875552589411043,15.377163072534277,16.388642945548987,16.22782085713389,15.69384355791824,15.80005811597399,15.910216416680816,15.382509200770949,15.34659683532521,15.89859666406252,PLA1A_HUMAN,1,PLA1A,Phospholipase A1 member A
15.336935371487115,14.967564013152845,15.686464962736348,15.758020165267459,14.3878490508349,15.670808365767433,15.579298257385394,15.756676194660756,14.55922769836525,15.298599610958664,15.493852322731192,15.622237751275467,15.223364473870708,14.836474498713134,15.024949174891232,13.93147623388679,PKHL1_HUMAN,2,PKHD1L1,Fibrocystin-L
15.54799703475283,14.561419223485725,16.035419865152384,15.590540269161746,14.909654051991962,16.33708002309814,15.528936312281086,15.257417309202204,15.598363693147787,13.399304630945245,15.370963197803093,15.898818644394167,14.771025140804975,14.348983977581925,15.128147413868598,14.16682212695465,PIP_HUMAN,1,PIP,Prolactin-inducible protein
15.913508877371218,15.54740668962527,15.775643714191895,15.985408369745114,15.839479385824152,15.585112186654912,15.337597513104738,15.501579093524052,15.999579475532764,15.279095448127052,15.853884569225508,15.770408384443142,16.018032787957964,15.963535083921974,15.741129868736127,15.738131852947234,PIMT_HUMAN,1,PCMT1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase
15.152502719711489,14.16700252707308,14.536993872146958,15.501296072797102,15.017652281950765,15.613573665532071,15.298062567719017,15.232053610797042,15.931275383903218,15.163881564003239,14.773633760243664,15.492213098999834,15.412209260295121,15.395918990235726,14.350759661997877,15.271134707392989,PI16_HUMAN,1,PI16,Peptidase inhibitor 16
17.871784943903467,18.022541203454825,17.84615758398493,17.57147120995104,17.860759644702565,17.74823871943295,17.579617940775616,17.45593720542134,17.387865875168764,17.767408584948104,17.648645474314378,17.609279755584854,17.457012077648532,17.777409441044416,17.684365107069468,17.665238749645763,PHS_HUMAN,3,PCBD1,Pterin-4-alpha-carbinolamine dehydratase
15.72773702243178,16.10200438672716,15.824685326297617,16.306777304036103,16.537818993917377,14.624487057113916,14.510461308607935,15.694638105911887,16.20624745580593,15.962532304215088,15.8427284512625,16.039272505686426,15.579869807284398,15.810144827883333,15.473388666816124,15.926939911346539,PHB2_HUMAN,4,PHB2,Prohibitin-2
15.555904207491762,15.39007152799389,16.45458847203465,16.3287888603991,14.914455209551935,15.597752877136738,15.760072772313405,15.556015014137579,16.388642945548987,14.711957289954956,16.380707941793872,16.478456807865342,15.167618070693473,15.503838157837615,15.191120919586771,15.741709241074698,PHB1_HUMAN,2,PHB1,Prohibitin 1
19.98815209769054,20.218449717112335,20.467621469564385,20.437459499054132,19.784436757863105,20.447583716327838,20.487384724385812,20.396236836327617,19.921328129139773,19.79214368389039,20.28771237954945,20.23022688488869,19.752705673697537,20.06907209307411,19.72665389877762,19.587687799163177,PGRP2_HUMAN,4,PGLYRP2,N-acetylmuramoyl-L-alanine amidase
15.181284280409452,15.165252478613624,14.810717222314928,14.472989043233673,14.803561052136226,14.624487057113916,14.009006284759307,14.487444393803873,15.913242390393396,15.759700970161786,15.11641300748974,14.90997275222937,15.613964957143839,14.703930602100362,15.11537290220215,15.076615208823425,PGM2_HUMAN,1,PGM2,Phosphopentomutase
16.37778159713007,16.384704504897485,16.36064650545591,16.0845758905887,16.028413320754975,15.899349841614628,15.818025382282949,16.8326057380612,16.003282919199084,15.922642469834651,15.929450292812257,16.342730983835,16.39660812570469,16.044336482130394,15.820792256715182,15.898119526906216,PGM1_HUMAN,4,PGM1,Phosphoglucomutase-1
19.862436074678676,19.887977672211846,19.89133279055926,19.960137721520944,19.974212906732667,19.48201419627332,19.34413116770645,19.404079215770178,19.98815209769054,19.93127855847389,20.082128245899554,20.06907209307411,20.055896704326376,19.960137721520944,20.001957897215572,19.945923862301242,PGK1_HUMAN,29,PGK1,Phosphoglycerate kinase 1
18.863732570611628,18.843620540289567,19.030960735671144,19.02179601881665,18.93678169529681,18.869217289059005,18.963787927313575,18.949345131833127,19.061735069460667,18.797287886324906,18.78499261246348,18.83268917272518,19.08097883101218,18.939252064121117,18.95228908306008,18.86077782783318,PGCA_HUMAN,4,ACAN,Aggrecan core protein
18.670289720405876,18.87405980368743,18.99407439601337,19.234031516991124,18.849689140224964,19.270977360665405,19.156320134217335,19.213780609221516,18.366629573911975,18.666834244701484,18.80064400406128,18.950333762137454,18.549201823903932,18.53961700368186,18.403681971342497,18.326359260771333,PGBM_HUMAN,31,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein
17.57466743400195,17.415807775886968,17.020003289873856,17.28102443716933,17.958756599506252,17.589651146514786,17.311003222066134,17.984373952468026,17.544738088628858,16.913543937783,17.103195587741812,17.424379553571384,17.455776708025397,17.259357091040236,17.581038716963675,18.465510606428357,PGAM4_HUMAN,2,PGAM4,Probable phosphoglycerate mutase 4
18.943699541063395,19.04573300301196,19.070160261574816,19.033111077938624,19.069651677736328,19.00121025009193,18.855555924164683,18.961257497107823,19.36444461847866,19.214015491410844,18.794457116806285,19.168512982819102,19.115091924837603,19.386445631434714,19.285449632377027,18.961130293644317,PGAM1_HUMAN,11,PGAM1,Phosphoglycerate mutase 1
15.455718924591661,16.2396525994675,15.64927302083868,16.659968027995237,15.995756111604413,16.103068518494858,16.15706068928352,16.25805253445903,16.21855756044851,17.06071703837774,16.544158485709524,17.02368938898371,16.5333145216251,16.455163443542915,16.660748028808708,16.294653054101605,PFKAL_HUMAN,3,PFKL,"ATP-dependent 6-phosphofructokinase, liver type"
18.201238516099185,18.036919456225416,17.910010241746807,18.166153273165413,17.976849367574754,18.12657340811079,18.00824258295452,18.10273952110874,18.422955824373688,18.12094151374108,18.383746473949486,18.265326603165246,18.078129954568205,17.99702507466136,18.1398560783507,18.30179089135998,PEPD_HUMAN,6,PEPD,Xaa-Pro dipeptidase
22.02580463916994,22.042599881712917,21.91706899962906,21.82687119065748,21.91706899962906,21.906097881808055,21.924337000093097,21.853766417720543,21.701340308573624,21.81909384006576,21.76749264357855,21.692853842685793,21.7915381175452,21.787558266632654,21.78356740643662,21.913421222613916,PEDF_HUMAN,15,SERPINF1,Pigment epithelium-derived factor
15.296726252907067,15.52761139720462,15.749743751623352,14.697065295928635,14.79008881271314,14.624487057113916,14.297510995265476,14.487444393803873,15.50055871415586,14.56684487695104,15.774480804370194,15.044902081266319,15.154481915611173,15.52129984694404,15.691675373335702,14.801410292387478,PECR_HUMAN,1,PECR,Peroxisomal trans-2-enoyl-CoA reductase
19.931568569324174,19.85384102482254,19.777679121672378,19.6403332093285,19.916484516893608,19.371359767740213,19.456312298451696,19.557512315150063,19.89738313872269,19.98815209769054,19.873468144415448,19.889945053505006,20.055896704326376,20.015632834112647,20.001957897215572,20.001957897215572,PEBP1_HUMAN,10,PEBP1,Phosphatidylethanolamine-binding protein 1
17.47043645413948,17.326306588764673,17.451959637699293,17.363561581654913,17.355523163339072,16.391589316775182,16.259095906179265,16.655307101510477,18.77408566481767,17.441250224897683,17.67292250872418,17.70745350385672,17.49604234528014,17.02904992208394,16.975422582469015,16.943831151633507,PDIA6_HUMAN,9,PDIA6,Protein disulfide-isomerase A6
17.007465336627057,16.81523317406308,17.01911287811188,17.062278077176423,16.21272435312377,15.588568250818211,15.228405359275046,15.86948781552426,16.830205699451742,16.967575270268377,17.230086127286658,17.239868860078523,17.07042496880813,16.598317163885167,17.02426313925609,16.77449109971965,PDIA4_HUMAN,6,PDIA4,Protein disulfide-isomerase A4
18.66138842843594,18.975688463128233,18.585985778476985,18.621962420628453,18.804783308932308,17.283052169408112,17.131836869461754,17.670019951114117,19.13689851829291,18.709491102023755,18.847601827424228,18.55925384311024,18.94353930329307,18.79256155126381,18.81436341156156,18.787299993132763,PDIA3_HUMAN,11,PDIA3,Protein disulfide-isomerase A3
18.574464181564004,18.532679332546877,18.356211225849258,18.317205020622612,18.59267236842726,17.657130004775926,17.62483828380594,17.5256584409221,19.007665161761658,18.754766828993173,18.526927093707297,18.57622229126733,18.729229057733935,18.761012250690765,18.729949279300854,18.76830711200866,PDIA1_HUMAN,19,P4HB,Protein disulfide-isomerase
16.97466105305634,17.128497854854505,17.30284416197142,17.381238752714072,16.86560037983855,16.744373989249592,16.647837826046118,16.765273147151607,17.63884596938045,17.635484320862627,17.696960736426135,17.56652978262417,17.45864691422496,17.21358840443724,17.44705900454141,17.3693417441589,PCYOX_HUMAN,9,PCYOX1,Prenylcysteine oxidase 1
18.573584322627912,18.75825900573919,18.799923460816434,18.951611993833527,18.65725912701951,18.99303511577666,18.902401613588285,19.05104958637899,18.85362328309122,18.930997148939277,19.053080039421797,19.112062737592257,18.803027447850976,18.889477226343725,18.859286049518715,18.76147007337163,PCSK9_HUMAN,22,PCSK9,Proprotein convertase subtilisin/kexin type 9
15.061493549883814,16.01804800611102,16.61240779313867,16.20688272317829,15.55425008073156,16.290765856031758,16.130174362495197,16.268885527835312,16.431810972475816,15.561141734792521,16.125126872669803,16.38709848596176,15.142306531211045,15.908838233622879,15.414876789739061,14.700705213756178,PCSK6_HUMAN,2,PCSK6,Proprotein convertase subtilisin/kexin type 6
19.680239321393252,19.915673719928975,20.001957897215572,20.029179365950597,19.752142137848654,19.98815209769054,20.10789134196464,20.241908689936324,19.69976221202797,19.896530491224603,19.945923862301242,20.145693374677023,19.875675868748356,19.931568569324174,20.015632834112647,19.974212906732667,PCS1N_HUMAN,8,PCSK1N,ProSAAS
16.779360277992225,16.339714326398497,16.91596105083562,17.305981561219735,16.55758186707638,17.313866179210805,17.002188709957586,17.659180635279853,18.609615227052682,16.860359557837366,17.23065845592116,17.05100708886322,16.436709915721433,16.13050219082488,16.604081171904937,16.473596363926205,PCDGK_HUMAN,2,PCDHGC3,Protocadherin gamma-C3
